id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,26,1994,27,26,2146,23.8,2,2,4,2,0,0,9,0,2.3,2.1,1.3,3.4,26,92,25,0.08,0.08,0.17,0.08,0.17,0.10,0.05,0.15,0.09,0.14,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Monaco,26,1994,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matches
9b398aea,Rayan Aït Nouri,fr FRA,DF,Angers,19,2001,3,2,187,2.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,7,11,18,0.00,0.48,0.48,0.00,0.48,0.03,0.13,0.16,0.03,0.16,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,26,1994,35,34,2967,33.0,16,4,20,12,4,5,5,0,15.7,11.8,3.9,15.7,33,61,224,0.49,0.12,0.61,0.36,0.49,0.48,0.12,0.60,0.36,0.48,Matches
414e1f69,Marley Aké,fr FRA,FW,Marseille,19,2001,9,0,146,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,4,5,12,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,0.64,Matches
5314e067,Sofiane Alakouch,ma MAR,DF,Nîmes,22,1998,22,17,1505,16.7,0,2,2,0,0,0,4,0,0.2,0.2,1.3,1.5,35,65,47,0.00,0.12,0.12,0.00,0.12,0.01,0.08,0.09,0.01,0.09,Matches
f8405304,Mohamed Ali Cho,fr FRA,"FW,MF",Angers,16,2004,21,1,348,3.9,0,0,0,0,0,0,1,0,1.9,1.9,0.1,2.0,15,4,26,0.00,0.00,0.00,0.00,0.00,0.49,0.02,0.51,0.49,0.51,Matches
bdedd861,Rachid Alioui,ma MAR,FW,Angers,28,1992,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b052b8bf,Saturnin Allagbé,bj BEN,GK,Dijon,26,1993,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
9260926b,Ibrahim Amadou,fr FRA,MF,Angers,27,1993,24,20,1504,16.7,0,0,0,0,0,0,6,0,1.5,1.5,0.2,1.7,14,63,14,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
d7bf3d19,Romain Amalfitano,fr FRA,"FW,DF",Dijon,30,1989,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,8,8,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
22721b88,Jordan Amavi,fr FRA,DF,Marseille,26,1994,13,10,813,9.0,1,0,1,1,0,0,3,1,0.2,0.2,0.3,0.5,17,25,33,0.11,0.00,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06,Matches
2945f4b7,Thierry Ambrose,gp GLP,FW,Metz,23,1997,23,5,753,8.4,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,26,30,77,0.00,0.12,0.12,0.00,0.12,0.12,0.16,0.29,0.12,0.29,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Lyon,24,1996,3,2,192,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,12,0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,29,1990,35,35,2885,32.1,0,1,1,0,0,0,10,0,1.6,1.6,1.1,2.7,28,200,64,0.00,0.03,0.03,0.00,0.03,0.05,0.03,0.08,0.05,0.08,Matches
d8992b84,Victorien Angban,ci CIV,MF,Metz,23,1996,26,21,1672,18.6,0,1,1,0,0,0,5,0,0.5,0.5,0.5,1.0,20,90,30,0.00,0.05,0.05,0.00,0.05,0.03,0.03,0.05,0.03,0.05,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",Lyon,22,1998,30,23,1781,19.8,7,3,10,5,2,2,3,1,9.9,8.3,4.0,12.3,74,130,172,0.35,0.15,0.51,0.25,0.40,0.50,0.20,0.70,0.42,0.62,Matches
b94b8be1,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,18,2002,34,21,1731,19.2,2,5,7,2,0,0,2,0,3.4,3.4,5.8,9.2,56,87,92,0.10,0.26,0.36,0.10,0.36,0.17,0.30,0.48,0.17,0.48,Matches
feb5d3ab,Dennis Appiah,fr FRA,DF,Nantes,28,1992,22,16,1556,17.3,0,2,2,0,0,0,3,0,0.3,0.3,1.3,1.6,33,77,81,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09,Matches
fa18c72e,Luiz Araújo,br BRA,MF,Lille,24,1996,28,17,1496,16.6,4,2,6,4,0,0,5,0,3.7,3.7,2.0,5.6,50,65,135,0.24,0.12,0.36,0.24,0.36,0.22,0.12,0.34,0.22,0.34,Matches
08534272,Karim Aribi,dz ALG,FW,Nîmes,26,1994,13,2,294,3.3,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,4,2,19,0.00,0.00,0.00,0.00,0.00,0.24,0.04,0.27,0.24,0.27,Matches
5d5219b1,Roger Assalé,ci CIV,"FW,MF",Dijon,26,1993,17,11,828,9.2,1,1,2,1,0,0,0,1,1.2,1.2,0.2,1.4,22,14,58,0.11,0.11,0.22,0.11,0.22,0.13,0.02,0.15,0.13,0.15,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,FW",Nice,24,1996,18,13,956,10.6,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.3,43,44,95,0.09,0.00,0.09,0.09,0.09,0.04,0.08,0.12,0.04,0.12,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,Nantes,23,1997,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
d3ce9f1f,Ludovic Baal,gf GUF,"DF,MF",Brest,34,1986,7,3,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8,24,7,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
114bbdee,Loïc Bade,fr FRA,DF,Lens,20,2000,31,29,2610,29.0,0,0,0,0,0,0,11,1,1.0,1.0,0.3,1.3,42,113,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Matches
