id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2590ddf7,Issah Abbas,gh GHA,"DF,FW",Mainz 05,21,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
565bf0da,David Abraham,ar ARG,DF,Eint Frankfurt,34,1986,13.6,5,1,1,9,6,1,13,17,12,0,0,0,76,31,18,63.3,Matches
1c08a3c8,Amir Abrashi,al ALB,"MF,DF",Freiburg,30,1990,0.7,0,0,0,4,0,0,0,2,1,0,0,0,6,1,2,33.3,Matches
dc38e3bc,Ragnar Ache,de GER,"FW,DF",Eint Frankfurt,22,1998,1.1,1,0,0,5,1,1,1,1,0,0,0,0,3,9,7,56.3,Matches
2b09d998,Tyler Adams,us USA,"MF,DF",RB Leipzig,21,1999,20.6,3,0,0,29,29,2,19,29,24,0,0,0,169,21,13,61.8,Matches
22919e97,Sargis Adamyan,am ARM,"FW,MF",Hoffenheim,27,1993,5.3,2,0,0,5,8,3,10,6,4,0,0,0,20,11,11,50.0,Matches
cb6d81b3,Felix Agu,de GER,DF,Werder Bremen,20,1999,7.8,0,0,0,5,26,1,12,12,9,0,0,0,45,13,11,54.2,Matches
a6c58494,Naouirou Ahamada,fr FRA,MF,Stuttgart,18,2002,2.8,2,1,0,6,9,0,0,1,1,0,1,0,16,0,1,0.0,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Dortmund,25,1995,26.1,4,0,0,22,18,0,2,49,22,1,1,0,148,46,30,60.5,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,Hoffenheim,25,1995,13.2,1,0,0,15,16,0,8,13,12,0,0,0,69,21,28,42.9,Matches
05439de2,David Alaba,at AUT,"DF,MF",Bayern Munich,28,1992,29.7,4,0,0,19,10,0,37,43,21,0,0,0,189,19,18,51.4,Matches
834d0be5,Lucas Alario,ar ARG,FW,Leverkusen,27,1992,13.8,2,0,0,17,17,11,0,2,2,0,0,0,29,38,69,35.5,Matches
bb08bce9,Omar Alderete,py PAR,DF,Hertha BSC,23,1996,14.4,2,0,0,22,5,0,2,21,10,0,0,0,68,32,29,52.5,Matches
555d5edd,Nadiem Amiri,de GER,MF,Leverkusen,23,1996,21.0,5,0,0,21,26,4,68,12,7,0,0,0,109,4,21,16.0,Matches
b4cf5806,Sebastian Andersson,se SWE,FW,Köln,29,1991,12.5,1,0,0,21,7,7,2,2,2,1,0,0,23,79,63,55.6,Matches
e0b113a7,Robert Andrich,de GER,MF,Union Berlin,25,1994,28.1,5,1,0,50,34,2,17,51,24,0,0,1,176,46,25,64.8,Matches
30941e96,Angeliño,es ESP,"DF,FW",RB Leipzig,23,1997,24.0,2,0,0,22,27,7,184,30,19,0,0,0,110,12,22,35.3,Matches
5e66fa06,Waldemar Anton,de GER,DF,Stuttgart,24,1996,30.1,3,0,0,24,34,1,11,47,20,0,1,0,228,50,34,59.5,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,Leverkusen,31,1989,18.5,4,0,0,31,25,0,4,33,23,0,0,0,122,10,16,38.5,Matches
fdd60087,Santiago Arias,co COL,DF,Leverkusen,28,1992,1.0,0,0,0,1,0,0,2,1,1,0,0,0,6,0,3,0.0,Matches
86e119e0,Maximilian Arnold,de GER,MF,Wolfsburg,26,1994,28.7,7,1,0,39,62,0,139,49,32,0,1,0,240,39,27,59.1,Matches
a42760bc,Toluwalase Arokodare,ng NGA,"FW,MF",Köln,19,2000,1.2,0,0,0,1,1,2,1,1,1,0,0,0,9,9,13,40.9,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,23,1997,8.5,2,0,0,10,4,0,4,13,15,0,0,0,64,9,8,52.9,Matches
9fec8860,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,26,1994,21.7,4,0,0,15,25,3,193,20,20,0,1,1,78,46,24,65.7,Matches
