id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
565bf0da,David Abraham,ar ARG,DF,Eint Frankfurt,31,1986,25.6,3,0,0,11,20,0,7,40,32,0,0,1,113,78,42,65.0,Matches
1c08a3c8,Amir Abrashi,al ALB,MF,Freiburg,27,1990,9.4,2,0,0,20,27,0,5,19,32,0,0,0,55,17,17,50.0,Matches
f71890f5,René Adler,de GER,GK,Mainz 05,32,1985,14.0,0,0,0,1,4,0,0,0,1,0,1,0,33,5,0,100.0,Matches
74ced675,Ailton,br BRA,"DF,MF",Stuttgart,22,1995,1.2,0,0,0,3,3,0,3,2,5,0,0,0,9,4,2,66.7,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Dortmund,22,1995,10.0,2,0,0,9,4,0,1,7,15,0,0,0,35,14,15,48.3,Matches
debc2f28,Chadrac Akolo,cd COD,"MF,FW",Stuttgart,22,1995,12.2,2,0,0,13,12,8,14,5,14,0,0,0,43,10,25,28.6,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,Hoffenheim,22,1995,18.8,1,0,0,22,17,1,6,22,39,0,0,1,91,27,21,56.3,Matches
05439de2,David Alaba,at AUT,DF,Bayern Munich,25,1992,17.2,1,0,0,9,6,2,94,10,14,0,0,0,85,15,17,46.9,Matches
834d0be5,Lucas Alario,ar ARG,FW,Leverkusen,24,1992,17.2,4,1,0,40,41,14,3,4,10,1,0,0,38,47,92,33.8,Matches
d459281d,Miiko Albornoz,cl CHI,"DF,MF",Hannover 96,26,1990,7.8,1,0,0,9,14,0,23,5,20,0,0,0,31,10,17,37.0,Matches
77e84962,Thiago Alcántara,es ESP,"MF,FW",Bayern Munich,26,1991,13.9,3,0,0,24,14,1,13,27,35,1,0,0,77,21,17,55.3,Matches
2930c9d8,Stephan Ambrosius,gh GHA,DF,Hamburger SV,18,1998,0.5,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,0.0,Matches
555d5edd,Nadiem Amiri,de GER,MF,Hoffenheim,20,1996,19.4,4,0,0,42,38,3,49,17,26,0,0,0,106,6,14,30.0,Matches
5e66fa06,Waldemar Anton,de GER,"DF,MF",Hannover 96,21,1996,25.3,1,0,0,20,30,0,8,39,49,0,1,0,154,73,46,61.3,Matches
