,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
36,091c86e2,1,6,0,0,0,1,4,3,1,0,1,0.1,0.0,0.1,720,8,8,8
37,0959c2a2,7,490,5,5,4,2,0,1,9,8,1,8.3,8.6,-0.4,540,6,6,6
38,096a77c4,3,27,0,0,0,3,5,2,0,0,0,0.1,0.6,-0.5,90,1,1,1
39,097900fc,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,90,1,1,1
40,0a3d6d2b,3,129,1,1,0,2,0,2,5,1,4,2.8,3.3,-0.4,630,7,7,7
41,0a6dbbf7,2,180,2,2,2,0,4,3,5,1,4,4.0,2.4,1.6,540,6,6,6
42,0a721e85,5,169,1,1,1,4,1,1,2,3,-1,2.9,3.8,-1.0,360,4,4,4
43,0a86fd8b,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,180,2,2,2
44,0a89e877,3,115,1,1,0,2,3,2,0,1,-1,0.7,0.8,0.0,720,8,8,8
45,0ab1f153,6,549,6,6,4,0,1,2,13,5,8,11.3,6.6,4.7,450,5,5,5
46,0acc3f61,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,540,6,6,6
47,0b243559,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,90,1,1,1
48,0b4f388a,7,301,3,4,0,3,1,0,5,8,-3,5.2,6.2,-1.0,90,1,1,1
49,0ba976e4,3,160,1,2,0,1,0,3,6,0,6,6.7,2.4,4.3,660,7,7,7
50,0be3255b,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,450,5,5,5
51,0be95d34,4,132,1,1,0,3,1,0,2,2,0,2.3,2.8,-0.5,450,5,5,5
52,0c2ac3cb,8,130,1,1,0,7,4,2,5,1,4,4.5,1.5,3.0,180,2,2,2
53,0cadc46d,5,182,2,2,0,3,1,1,1,3,-2,2.5,3.3,-0.9,0,0,0,0
54,0d82903c,5,480,5,5,5,0,0,2,12,5,7,10.7,5.5,5.2,0,0,0,0
55,0d8a37c2,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
56,0d9b2d31,7,491,5,6,0,1,1,1,11,9,2,12.6,10.0,2.6,0,0,0,0
57,0e0e4422,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
58,0e6bc38c,7,383,4,4,3,3,3,2,7,5,2,8.7,5.6,3.1,0,0,0,0
59,0eac2f24,1,11,0,0,0,1,5,0,0,0,0,0.2,0.1,0.1,0,0,0,0
60,0ef89a37,2,133,1,2,0,0,1,3,5,1,4,3.4,1.4,2.0,0,0,0,0
61,101da2b5,7,345,3,3,3,4,4,2,5,0,5,6.6,2.1,4.5,0,0,0,0
62,10549b49,4,288,3,3,3,1,0,0,2,7,-5,3.7,6.2,-2.6,0,0,0,0
63,108fe016,4,245,2,3,1,1,2,1,3,7,-4,2.7,4.8,-2.1,0,0,0,0
64,10fe831e,5,450,5,5,5,0,0,0,5,8,-3,4.5,9.4,-4.9,0,0,0,0
65,11184fa7,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
66,119b9a8e,4,277,3,3,2,1,8,3,7,0,7,5.3,1.0,4.3,0,0,0,0
67,11d8aff0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
68,1265a93a,10,569,6,6,5,4,3,2,7,1,6,9.2,3.8,5.4,0,0,0,0
69,129af0db,8,597,6,6,4,2,0,2,15,4,11,13.9,7.0,6.9,0,0,0,0
70,12aa7661,5,429,4,5,4,0,0,1,2,8,-6,3.6,6.5,-2.9,0,0,0,0
71,12bb4d6a,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
72,12d73e55,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
73,1394bf42,1,60,0,1,0,0,2,1,0,1,-1,0.1,1.2,-1.1,0,0,0,0
74,13ea2544,4,286,3,4,2,0,0,0,1,5,-4,1.4,6.6,-5.2,0,0,0,0
75,1467af0d,7,500,5,6,2,1,1,1,12,8,4,10.2,7.5,2.7,0,0,0,0
76,148e136f,3,253,2,3,1,0,0,2,3,2,1,2.8,4.5,-1.6,0,0,0,0
77,14b8fcdf,1,16,0,1,0,0,1,0,0,0,0,0.0,0.3,-0.3,0,0,0,0
78,14e05913,1,90,1,1,1,0,6,0,0,4,-4,1.3,2.4,-1.1,0,0,0,0
79,14e8fe86,5,327,3,4,2,1,1,1,3,12,-9,3.9,8.0,-4.1,0,0,0,0
80,15975a3c,5,288,3,3,3,2,1,0,3,9,-6,3.6,7.5,-3.9,0,0,0,0
81,15d0c248,4,177,2,2,1,2,1,2,4,2,2,4.7,2.2,2.6,0,0,0,0
82,15f3ec41,7,338,3,4,1,3,5,2,8,0,8,6.9,4.0,3.0,0,0,0,0
83,15fd5593,6,453,5,5,3,1,0,1,4,5,-1,7.0,6.2,0.8,0,0,0,0
84,169fd162,3,94,1,0,0,3,2,1,0,2,-2,1.2,1.0,0.2,0,0,0,0
85,16ceb862,8,259,2,2,0,6,5,2,7,2,5,6.1,3.2,2.9,0,0,0,0
86,17145c90,1,72,0,1,0,0,1,2,1,1,0,1.4,1.5,-0.1,0,0,0,0
87,178ae8f8,9,539,6,6,0,3,0,1,10,5,5,8.8,8.7,0.1,0,0,0,0
88,17a1299d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
89,17e3e467,5,427,4,5,3,0,0,1,3,9,-6,3.6,8.0,-4.4,0,0,0,0
90,1840e36d,12,1080,12,12,12,0,0,1,19,14,5,19.2,15.6,3.7,0,0,0,0
91,18563ea7,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
92,185b75f9,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
93,18b896d6,11,923,10,10,10,1,2,2,18,3,15,20.9,7.6,13.4,0,0,0,0
94,19709006,6,280,3,3,0,3,2,1,7,5,2,5.1,4.9,0.2,0,0,0,0
95,19a967ab,3,137,1,2,0,1,4,1,1,2,-1,1.1,3.1,-2.0,0,0,0,0
96,19cda00b,10,691,7,8,1,2,1,1,10,11,-1,11.8,12.3,-0.5,0,0,0,0
97,1a2935f6,5,384,4,4,4,1,0,0,3,10,-7,4.4,8.5,-4.1,0,0,0,0
98,1a4b9094,5,188,2,2,1,3,4,2,6,1,5,2.6,1.7,0.9,0,0,0,0
99,1a799243,6,540,6,6,6,0,0,1,10,17,-7,11.2,9.3,2.0,0,0,0,0
100,1a992676,5,267,3,3,1,2,2,1,5,5,0,4.5,7.9,-3.4,0,0,0,0
101,1adcf39e,4,299,3,3,3,1,1,1,2,4,-2,2.5,6.0,-3.4,0,0,0,0
102,1bacc518,7,585,6,6,6,1,0,1,11,10,1,14.4,12.5,1.8,0,0,0,0
103,1bd5735a,4,225,2,3,1,1,1,1,2,5,-3,2.2,3.9,-1.7,0,0,0,0
104,1bf33a9a,10,423,4,4,1,6,1,2,9,2,7,8.9,2.8,6.1,0,0,0,0
105,1c07b06e,6,418,4,5,3,1,0,0,2,6,-4,3.1,6.3,-3.2,0,0,0,0
106,1c78737d,5,271,3,4,1,1,1,0,2,7,-5,1.5,6.1,-4.6,0,0,0,0
107,1c90cd29,2,180,2,2,2,0,4,1,1,5,-4,1.2,5.1,-3.9,0,0,0,0
108,1cb49278,7,592,6,6,6,1,5,2,12,2,10,14.1,5.3,8.8,0,0,0,0
109,1d0bb7e4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
110,1d1691ad,2,33,0,0,0,2,3,1,0,0,0,0.4,0.2,0.2,0,0,0,0
111,1d2d5cc8,6,540,6,6,6,0,0,0,2,13,-11,5.9,10.1,-4.3,0,0,0,0
112,1d5cab82,6,519,5,6,4,0,0,1,9,17,-8,9.8,9.2,0.6,0,0,0,0
113,1dbfae2d,4,236,2,3,0,1,0,1,0,3,-3,1.6,3.1,-1.5,0,0,0,0
114,1df4a109,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
115,1e064bfb,1,90,1,1,1,0,4,1,2,2,0,1.6,1.0,0.6,0,0,0,0
116,1e1378e1,3,43,0,0,0,3,0,1,2,1,1,2.1,0.9,1.2,0,0,0,0
117,1e465e70,2,32,0,0,0,2,5,3,1,0,1,0.9,0.0,0.9,0,0,0,0
118,1e9aa637,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
119,1ec48392,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
120,1ec7e1c5,6,519,5,6,5,0,0,0,2,10,-8,5.7,11.9,-6.2,0,0,0,0
121,1f3afdcb,5,450,5,5,5,0,0,1,6,9,-3,6.5,7.1,-0.7,0,0,0,0
122,1f44ac21,8,703,7,8,6,0,0,1,16,11,5,11.4,10.5,0.9,0,0,0,0
123,1f9328da,1,4,0,0,0,1,3,0,0,0,0,0.0,0.1,-0.1,0,0,0,0
124,1f964b1b,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
125,1f994616,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
126,20030c06,6,326,3,3,3,3,2,2,7,3,4,5.5,4.1,1.4,0,0,0,0
127,2054d037,3,100,1,1,0,2,0,0,0,4,-4,0.8,2.1,-1.4,0,0,0,0
128,208b9c87,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
129,20df3aaf,3,122,1,1,0,2,3,0,0,4,-4,1.0,3.2,-2.2,0,0,0,0
130,20e73fac,5,368,4,5,2,0,1,0,2,7,-5,3.6,10.0,-6.4,0,0,0,0
131,21453b2e,1,1,0,0,0,1,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0
132,21512407,7,608,6,7,6,0,0,1,7,9,-2,8.1,8.7,-0.6,0,0,0,0
133,217c93a1,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
134,22721b88,5,450,5,5,5,0,0,0,2,10,-8,5.3,7.8,-2.4,0,0,0,0
135,22798128,5,221,2,2,1,3,0,0,1,5,-4,2.3,3.9,-1.6,0,0,0,0
136,22aba139,1,45,0,1,0,0,5,0,0,2,-2,0.2,1.5,-1.4,0,0,0,0
137,230484f3,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
138,23505094,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
139,24051310,10,866,9,10,8,0,0,1,14,8,6,11.8,13.8,-2.0,0,0,0,0
140,2475dcc6,6,540,6,6,6,0,0,1,7,7,0,8.1,8.0,0.0,0,0,0,0
141,24b98f95,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
142,24f59bb2,6,258,2,1,1,5,2,2,8,1,7,7.3,3.5,3.8,0,0,0,0
143,256ac8f4,2,180,2,2,2,0,4,0,1,5,-4,1.4,3.5,-2.1,0,0,0,0
144,259fea27,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
145,261dfc43,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
146,2690dffa,1,3,0,0,0,1,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
147,2784f898,6,477,5,5,5,1,3,1,7,8,-1,5.9,10.0,-4.1,0,0,0,0
148,27d902c8,6,540,6,6,6,0,0,1,10,17,-7,11.2,9.3,2.0,0,0,0,0
149,288e1e13,4,275,3,2,2,2,0,0,2,6,-4,5.3,7.4,-2.1,0,0,0,0
150,28b1f3ce,9,700,7,9,2,0,0,2,12,2,10,10.9,9.9,1.0,0,0,0,0
151,28d596a0,1,90,1,1,1,0,10,1,1,1,0,2.5,0.4,2.1,0,0,0,0
152,28f66c2e,2,166,1,2,1,0,3,0,1,4,-3,2.5,3.9,-1.4,0,0,0,0
153,2903a856,5,430,4,5,3,0,0,1,9,8,1,5.3,8.7,-3.4,0,0,0,0
154,292a652a,1,90,1,1,1,0,1,0,0,4,-4,0.7,3.2,-2.5,0,0,0,0
155,2944f86f,6,508,5,6,4,0,0,1,4,12,-8,6.5,11.2,-4.8,0,0,0,0
156,2946f9a1,8,720,8,8,8,0,2,1,10,7,3,11.7,10.6,1.1,0,0,0,0
157,29733c72,1,60,0,1,0,0,5,0,1,2,-1,0.6,0.9,-0.4,0,0,0,0
158,29c02c9f,5,223,2,2,2,3,6,0,3,4,-1,3.8,5.6,-1.8,0,0,0,0
159,2a0c8ba4,7,404,4,4,0,3,0,1,4,10,-6,6.7,5.8,0.9,0,0,0,0
160,2a1beb34,6,473,5,5,5,1,0,1,9,4,5,7.6,6.0,1.6,0,0,0,0
161,2a70dcc9,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
162,2b09d998,6,289,3,2,2,4,2,2,2,8,-6,3.6,5.3,-1.8,0,0,0,0
163,2b114be3,8,578,6,6,4,2,1,2,17,7,10,12.9,8.9,4.0,0,0,0,0
164,2b9fdeea,6,479,5,6,0,0,0,0,2,9,-7,4.8,7.8,-2.9,0,0,0,0
165,2baec6ce,5,203,2,2,1,3,0,1,8,4,4,4.8,2.5,2.3,0,0,0,0
166,2bed3eab,3,207,2,3,2,0,9,2,3,1,2,4.5,0.4,4.1,0,0,0,0
167,2bef2bca,3,147,1,2,0,1,0,2,3,3,0,2.4,3.1,-0.7,0,0,0,0
168,2bf50b37,1,7,0,0,0,1,4,1,0,0,0,0.1,0.0,0.1,0,0,0,0
169,2c0558b8,6,235,2,2,0,4,4,2,8,3,5,3.7,3.0,0.6,0,0,0,0
170,2c0f8e9e,5,121,1,1,0,4,0,1,1,2,-1,1.5,0.8,0.6,0,0,0,0
171,2c44a35d,4,342,3,4,1,0,1,1,5,5,0,6.5,4.9,1.6,0,0,0,0
172,2cb77ec6,6,265,2,3,1,3,0,1,2,9,-7,3.0,8.2,-5.2,0,0,0,0
173,2ccd89a3,5,312,3,4,3,1,0,1,4,7,-3,5.9,6.7,-0.8,0,0,0,0
174,2d61d13a,4,319,3,4,2,0,0,1,5,3,2,5.2,4.4,0.7,0,0,0,0
175,2d970560,7,563,6,7,3,0,0,1,9,5,4,8.6,6.0,2.6,0,0,0,0
176,2db2fd7b,7,522,5,6,4,1,3,2,17,5,12,11.0,9.0,2.0,0,0,0,0
177,2de404d4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
178,2e4f5f03,10,754,8,8,6,2,0,2,14,5,9,12.9,11.7,1.1,0,0,0,0
179,2e7ff968,6,540,6,6,6,0,3,1,10,12,-2,7.9,10.4,-2.4,0,0,0,0
180,2ebc1b44,6,288,3,3,1,3,0,1,2,9,-7,2.4,6.7,-4.3,0,0,0,0
181,2ef7c612,6,458,5,5,4,1,0,1,8,7,1,7.4,7.4,-0.1,0,0,0,0
182,2f7407fa,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
183,2f90f6b8,6,362,4,4,2,2,1,2,3,2,1,4.9,4.5,0.4,0,0,0,0
184,2fabebc0,6,540,6,6,6,0,0,0,4,13,-9,5.6,11.3,-5.7,0,0,0,0
185,2fbe6af0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
186,2fd337af,3,152,1,1,1,2,1,1,1,3,-2,1.8,3.6,-1.8,0,0,0,0
187,303636d2,5,365,4,4,4,1,1,0,3,10,-7,4.0,8.3,-4.3,0,0,0,0
188,3061e1ec,0,0,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0
189,30643ce2,2,25,0,0,0,2,0,1,0,1,-1,0.3,0.8,-0.5,0,0,0,0
190,30670b0e,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
191,30941e96,7,626,7,7,6,0,0,1,11,14,-3,9.7,10.3,-0.6,0,0,0,0
192,30d4a2e5,4,353,3,4,3,0,0,1,1,9,-8,1.9,8.4,-6.5,0,0,0,0
193,30f5ffa9,3,270,3,3,3,0,1,1,3,4,-1,3.1,3.8,-0.7,0,0,0,0
194,31114001,6,445,4,5,2,1,0,0,4,13,-9,4.2,10.0,-5.9,0,0,0,0
195,31c69ef1,11,969,10,11,10,0,1,2,19,5,14,18.2,5.9,12.3,0,0,0,0
196,321abba9,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
197,32314605,6,155,1,1,0,5,0,0,1,3,-2,1.5,3.0,-1.5,0,0,0,0
198,32c0491f,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
199,32e741af,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
200,32f76907,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
201,335fa267,3,182,2,2,1,1,0,3,6,1,5,5.2,2.0,3.2,0,0,0,0
202,3376a776,4,218,2,2,2,2,4,2,4,5,-1,3.7,5.3,-1.6,0,0,0,0
203,33887998,12,1080,12,12,12,0,0,2,22,3,19,23.5,8.6,15.0,0,0,0,0
204,339fe0e8,1,90,1,1,1,0,5,3,3,1,2,1.7,1.3,0.4,0,0,0,0
205,33b11df6,4,141,1,1,1,3,0,0,1,5,-4,1.4,3.3,-1.9,0,0,0,0
206,33b8d077,5,372,4,4,4,1,0,1,6,6,0,6.4,3.6,2.8,0,0,0,0
207,34b54da7,3,57,0,1,0,2,4,1,1,1,0,0.6,1.0,-0.4,0,0,0,0
208,34c3b935,1,90,1,1,1,0,5,0,0,4,-4,0.7,3.2,-2.5,0,0,0,0
209,34caa4b3,3,149,1,2,0,1,0,2,3,2,1,2.8,1.6,1.2,0,0,0,0
210,366be751,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
211,36a3ff67,10,693,7,8,4,2,0,1,11,12,-1,9.5,11.7,-2.1,0,0,0,0
212,36a59ba4,8,698,7,8,7,0,0,1,15,13,2,10.9,13.3,-2.4,0,0,0,0
213,36a79857,6,456,5,6,1,0,0,1,4,13,-9,3.7,10.2,-6.5,0,0,0,0
214,378825c7,5,447,5,5,4,0,0,1,10,8,2,6.0,8.6,-2.6,0,0,0,0
215,37e103f8,1,15,0,0,0,1,2,3,1,0,1,0.4,0.0,0.4,0,0,0,0
216,3814b753,5,178,2,2,0,3,0,1,0,6,-6,2.8,5.9,-3.1,0,0,0,0
217,384d58d9,5,292,3,2,2,3,0,0,2,6,-4,2.2,5.6,-3.4,0,0,0,0
218,38c7feef,3,29,0,0,0,3,1,2,0,0,0,0.1,0.5,-0.4,0,0,0,0
219,392a7aea,6,530,5,6,4,0,0,1,8,10,-2,8.4,9.3,-0.9,0,0,0,0
220,3944e3b5,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
221,39769cff,5,450,5,5,5,0,1,1,8,15,-7,10.1,8.4,1.6,0,0,0,0
222,397f6708,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
223,3b1ed320,2,21,0,0,0,2,0,2,1,0,1,1.0,0.4,0.6,0,0,0,0
224,3b2087a4,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
225,3b333ac3,6,530,5,6,5,0,0,1,10,8,2,9.8,5.7,4.1,0,0,0,0
226,3b8674e6,7,472,5,5,1,2,0,2,9,5,4,8.4,5.5,2.9,0,0,0,0
227,3bb7b8b4,12,1080,12,12,12,0,0,2,22,5,17,20.1,6.6,13.5,0,0,0,0
228,3c6089ab,9,630,7,8,3,1,0,2,18,6,12,15.8,10.0,5.8,0,0,0,0
229,3cdfc63e,6,540,6,6,6,0,0,1,5,17,-12,5.6,12.7,-7.1,0,0,0,0
230,3cefcaef,11,962,10,11,10,0,0,1,18,12,6,18.4,11.8,6.6,0,0,0,0
231,3d2320f7,5,389,4,5,2,0,1,1,4,15,-11,3.6,11.0,-7.4,0,0,0,0
232,3d50bcdb,9,441,4,4,2,5,2,1,8,6,2,8.2,7.4,0.8,0,0,0,0
233,3d62c18b,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
234,3e1550ee,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
235,3e25da13,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
236,3eb22ec9,13,928,10,11,7,2,0,2,20,4,16,18.0,5.2,12.8,0,0,0,0
237,3eed9821,1,36,0,0,0,1,2,0,0,0,0,0.6,0.7,-0.1,0,0,0,0
238,3ef0af0d,5,319,3,3,0,2,0,0,3,8,-5,4.6,5.9,-1.3,0,0,0,0
239,3f034750,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
240,3f10bd22,6,462,5,6,4,0,0,1,6,9,-3,7.9,5.6,2.3,0,0,0,0
241,3f65d5ce,1,90,1,1,1,0,5,3,2,1,1,2.0,2.2,-0.1,0,0,0,0
242,3f79a1c8,4,148,1,1,0,3,1,0,1,3,-2,1.8,2.5,-0.7,0,0,0,0
243,3f9d3385,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
244,4030c7ae,6,540,6,6,6,0,0,1,5,17,-12,5.6,12.7,-7.1,0,0,0,0
245,40676b27,1,90,1,1,1,0,4,1,1,1,0,0.7,2.4,-1.7,0,0,0,0
246,41034650,1,0,0,0,0,1,3,0,0,0,0,0.0,0.1,-0.1,0,0,0,0
247,414e1f69,4,39,0,0,0,4,2,0,0,2,-2,1.0,1.2,-0.2,0,0,0,0
248,41e7ef1c,5,378,4,5,1,0,5,1,9,5,4,8.4,7.3,1.1,0,0,0,0
249,41f0b196,5,450,5,5,5,0,1,1,5,8,-3,3.9,7.8,-3.8,0,0,0,0
250,41f32541,7,491,5,5,4,2,1,2,9,7,2,7.8,6.5,1.3,0,0,0,0
251,420c18a1,8,720,8,8,8,0,0,1,16,13,3,11.6,13.8,-2.3,0,0,0,0
252,42130443,1,90,1,1,1,0,12,3,3,0,3,2.4,0.5,1.8,0,0,0,0
253,42dcf26d,6,540,6,6,6,0,0,0,2,13,-11,5.9,10.1,-4.3,0,0,0,0
254,42fd9c7f,10,899,10,10,9,0,1,1,21,11,10,19.1,15.5,3.7,0,0,0,0
255,4315f30d,6,420,4,4,3,2,3,1,7,5,2,5.5,7.4,-2.0,0,0,0,0
256,4352d221,4,150,1,1,0,3,0,1,1,3,-2,3.2,3.1,0.1,0,0,0,0
257,436a9dd0,10,539,6,5,1,5,2,1,11,6,5,10.4,8.0,2.4,0,0,0,0
258,43a166b4,4,209,2,3,0,1,4,1,3,2,1,2.8,3.0,-0.3,0,0,0,0
259,43b78598,3,241,2,3,2,0,1,1,5,3,2,5.1,4.2,0.9,0,0,0,0
260,43cd8b69,3,74,0,1,0,2,1,0,0,3,-3,0.1,1.3,-1.2,0,0,0,0
261,43d91fb5,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
262,4431aed2,5,414,4,5,2,0,1,1,10,8,2,9.7,5.5,4.2,0,0,0,0
263,448a3608,5,346,3,4,3,1,0,0,3,8,-5,4.5,7.3,-2.7,0,0,0,0
264,44eb9093,5,309,3,3,2,2,1,0,4,6,-2,5.8,3.3,2.5,0,0,0,0
265,4534a352,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
266,45a03961,7,566,6,7,4,0,2,2,15,7,8,15.9,9.0,6.9,0,0,0,0
267,45af8a54,11,619,6,7,2,4,1,1,8,11,-3,9.6,9.0,0.6,0,0,0,0
268,45b9b619,8,664,7,8,4,0,0,1,12,12,0,12.2,11.0,1.2,0,0,0,0
269,45bb4303,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
