,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
430,90339309,5,374,4,4,4,1,1,0,4,12,-8,4.5,6.0,-1.5,0,0,0,0
431,903b6e8b,5,450,5,5,5,0,3,1,11,12,-1,6.0,8.2,-2.2,0,0,0,0
432,90f3beec,5,414,4,5,2,0,2,2,9,2,7,6.5,4.8,1.7,0,0,0,0
433,9139bb12,8,668,7,8,2,0,0,1,11,7,4,9.2,10.0,-0.8,0,0,0,0
434,91976866,1,15,0,0,0,1,0,3,2,0,2,1.0,0.0,1.0,0,0,0,0
435,92e7e919,7,426,4,5,3,2,1,2,11,4,7,7.9,5.2,2.7,0,0,0,0
436,935e6b8f,10,868,9,9,8,1,2,1,24,15,9,23.0,11.0,12.0,0,0,0,0
437,936c6af7,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
438,942b4f90,9,651,7,8,2,1,1,1,13,14,-1,12.4,12.1,0.3,0,0,0,0
439,947e036f,5,352,3,4,2,1,1,1,5,9,-4,4.7,6.2,-1.5,0,0,0,0
440,94b2001f,6,368,4,4,4,2,3,2,7,6,1,6.2,4.6,1.5,0,0,0,0
441,95173427,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
442,96094cbc,6,480,5,6,3,0,0,0,1,13,-12,5.4,9.4,-4.0,0,0,0,0
443,962e54cb,2,26,0,0,0,2,0,0,0,1,-1,0.3,0.6,-0.3,0,0,0,0
444,963a328b,6,323,3,4,1,2,0,1,5,6,-1,3.8,4.3,-0.5,0,0,0,0
445,96e0490d,3,203,2,2,2,1,5,2,2,2,0,4.7,2.2,2.5,0,0,0,0
446,972d595a,5,382,4,4,4,1,1,1,7,11,-4,4.9,9.3,-4.4,0,0,0,0
447,97333cf5,4,236,2,4,0,0,2,1,1,8,-7,1.8,4.6,-2.8,0,0,0,0
448,9744ff80,10,740,8,8,6,2,0,1,12,12,0,12.6,10.6,2.0,0,0,0,0
449,97bfa797,5,341,3,4,2,1,1,0,5,8,-3,7.1,5.2,1.9,0,0,0,0
