id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
e0b113a7,5,407,4,5,3,0,0,4,4,0,6.5,4.7,1.8,0,0,0,0
e0ee850b,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
e0f8151c,7,630,7,7,7,0,0,22,6,16,18.9,8.8,10.1,0,0,0,0
e12b0b5b,5,226,2,2,0,3,1,3,3,0,3.5,3.8,-0.3,0,0,0,0
e162b013,4,352,3,4,3,0,2,9,4,5,5.8,4.3,1.5,0,0,0,0
e1884bef,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
e1cbb531,7,603,6,7,4,0,0,21,4,17,18.3,7.0,11.2,0,0,0,0
e1d4f20d,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
e207cef0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
e27da244,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
e280527c,6,280,3,3,1,3,0,4,1,3,5.4,3.4,2.0,0,0,0,0
e288d4b3,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
e2ae54db,6,298,3,3,1,3,0,1,4,-3,3.2,4.8,-1.7,0,0,0,0
e33c06cf,8,675,7,7,7,1,0,10,6,4,10.0,10.1,-0.1,0,0,0,0
e342ad68,7,534,5,6,5,1,0,16,10,6,12.6,7.5,5.1,0,0,0,0
e34e086c,1,13,0,0,0,1,1,0,0,0,0.2,0.0,0.2,0,0,0,0
e3756e72,2,105,1,1,1,1,5,1,4,-3,1.8,1.8,-0.1,0,0,0,0
e42d61c7,8,580,6,7,5,1,0,14,8,6,8.2,7.8,0.4,0,0,0,0
e46012d4,4,264,2,3,1,1,2,7,1,6,6.0,1.3,4.7,0,0,0,0
e61bdd69,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
e66ebabb,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
e6bc67d7,1,26,0,0,0,1,1,1,0,1,0.6,0.0,0.6,0,0,0,0
e6bdf8a7,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
e7281ea9,3,120,1,0,0,3,2,0,2,-2,0.8,3.6,-2.8,0,0,0,0
e73659d3,3,90,1,0,0,3,3,0,3,-3,1.4,2.1,-0.8,0,0,0,0
e73c9bb2,6,391,4,4,3,2,0,4,8,-4,4.2,7.4,-3.3,0,0,0,0
e76cb9cc,5,406,4,5,4,0,0,8,5,3,7.5,2.8,4.8,0,0,0,0
e7af9060,1,12,0,0,0,1,4,0,0,0,0.0,0.0,0.0,0,0,0,0
e7d59f4f,6,380,4,4,2,2,0,7,7,0,6.8,3.8,3.0,0,0,0,0
e81f0356,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
e82adcab,2,90,1,1,0,1,0,0,0,0,1.1,0.6,0.6,0,0,0,0
e8918589,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
e97fd090,7,285,3,2,2,5,1,3,2,1,5.5,2.9,2.6,0,0,0,0
e9971f2d,1,18,0,0,0,1,5,2,0,2,0.7,0.2,0.5,0,0,0,0
e9b0ccaf,4,136,1,2,0,2,2,1,9,-8,2.0,3.7,-1.7,0,0,0,0
e9c0c1b2,7,630,7,7,7,0,0,11,7,4,10.3,8.6,1.7,630,7,7,7
e9fda01d,2,46,0,0,0,2,5,0,3,-3,0.4,1.5,-1.1,0,0,0,0
ea0aa7e0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
eaeca114,4,273,3,3,3,1,3,3,2,1,3.5,2.6,0.8,0,0,0,0
eaeefc50,3,29,0,0,0,3,3,0,0,0,0.5,1.8,-1.2,0,0,0,0
eaefa2d0,1,14,0,0,0,1,0,0,0,0,0.0,0.3,-0.3,0,0,0,0
eca17cf2,5,450,5,5,5,0,1,5,19,-14,5.1,12.6,-7.6,450,5,5,5
ecada4fc,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
ecdc7f0c,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
ed1b1fa7,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
ed1e53f3,5,286,3,3,1,2,2,8,1,7,6.7,2.0,4.7,0,0,0,0
ed45c4a5,6,471,5,5,4,1,0,5,6,-1,6.9,4.5,2.3,0,0,0,0
edeb21ff,5,371,4,5,0,0,1,6,15,-9,4.3,6.5,-2.2,0,0,0,0
ee13674a,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
ee251371,4,267,3,3,0,1,0,5,2,3,4.6,2.3,2.3,0,0,0,0
ee3519f5,6,532,5,6,4,0,0,8,10,-2,3.7,9.9,-6.2,0,0,0,0
ee644761,6,540,6,6,6,0,0,4,15,-11,9.2,10.9,-1.7,0,0,0,0
ee8508c0,5,450,5,5,5,0,0,5,7,-2,8.6,8.1,0.5,450,5,5,5
ee926a02,6,471,5,6,2,0,0,4,9,-5,3.4,8.7,-5.3,0,0,0,0
ee950928,6,490,5,6,1,0,0,4,11,-7,3.6,10.2,-6.6,0,0,0,0
eeba07f8,4,114,1,1,0,3,2,0,1,-1,1.4,1.6,-0.2,0,0,0,0
