id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
004d185e,36,28,3,3,1,1,0,4,2,1,1,0,0,0
0076ab7f,9,8,0,0,0,0,1,0,0,0,0,0,0,0
00b28772,42,36,0,0,3,1,2,1,1,0,0,0,0,0
01da7812,19,16,2,1,0,0,0,2,2,0,0,0,0,0
01eb744d,67,47,3,8,4,4,1,11,8,0,0,2,0,1
02319ad7,16,15,0,0,0,1,0,0,0,0,0,0,0,0
02c15616,57,51,3,1,0,2,0,5,5,0,0,0,0,0
02d2c436,18,11,7,0,0,0,0,0,0,0,0,0,0,0
02ef8778,71,50,0,5,10,6,0,9,5,0,1,2,1,0
03049c8c,20,18,0,1,0,1,0,2,1,0,0,0,1,0
030ef8d6,5,3,0,0,0,2,0,2,1,0,0,0,1,0
036bba5f,39,28,5,1,2,3,0,1,1,0,0,0,0,0
037dbd30,39,33,2,1,1,1,1,4,3,0,0,0,1,0
04965583,61,41,7,5,0,4,4,3,2,0,1,0,0,0
04ac8285,5,4,1,0,0,0,0,2,2,0,0,0,0,0
04e17fd5,11,9,0,0,1,1,0,3,2,0,0,0,1,0
05439de2,45,37,2,1,4,0,1,8,7,0,0,1,0,0
056269d7,13,12,0,1,0,0,0,1,1,0,0,0,0,0
068f4dec,6,3,1,1,1,0,0,0,0,0,0,0,0,0
070a3904,92,72,5,7,4,3,1,14,13,0,0,1,0,0
0959c2a2,71,59,2,3,3,2,2,4,4,0,0,0,0,0
09a9e921,13,9,0,0,2,2,0,2,1,0,0,0,1,0
0a8fd9cb,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0abc51f2,9,8,0,0,0,1,0,1,1,0,0,0,0,0
0ac94a23,16,10,2,1,1,1,1,3,1,0,1,0,1,0
0ae4e09a,39,28,0,1,7,3,0,5,3,0,0,1,1,0
0b2c8585,22,17,0,0,1,2,2,2,2,0,0,0,0,0
0b90bb97,53,40,0,1,7,4,1,8,6,0,1,1,0,0
0ba976e4,10,6,0,1,0,2,1,3,1,0,0,0,1,1
0bc4e720,10,6,4,0,0,0,0,2,1,1,0,0,0,0
0c2ac3cb,35,25,2,1,1,4,2,1,0,0,0,0,1,0
0c717ae6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cadc46d,39,28,0,4,7,0,0,6,4,0,1,1,0,0
0cb29e91,22,16,0,2,2,1,1,3,2,0,0,1,0,0
0d9b2d31,46,33,7,1,2,3,0,6,4,0,0,1,1,0
0e4fef6e,40,31,0,1,1,5,2,2,2,0,0,0,0,0
0e50f929,9,7,1,1,0,0,0,0,0,0,0,0,0,0
0e5ddc7c,25,15,0,0,7,2,1,4,3,0,0,0,1,0
0ef89a37,16,11,1,1,1,1,1,3,2,0,0,0,1,0
10072610,4,3,1,0,0,0,0,0,0,0,0,0,0,0
106c142c,17,11,2,2,1,0,1,1,1,0,0,0,0,0
112521d1,52,33,4,5,4,5,1,2,1,0,1,0,0,0
11b9265b,37,28,4,1,3,1,0,3,0,2,0,1,0,0
11fd2b75,14,11,1,0,1,0,1,1,1,0,0,0,0,0
12c50af5,100,67,20,6,4,2,1,12,8,2,0,1,0,1
132ac341,7,5,0,1,0,0,1,0,0,0,0,0,0,0
15937e17,3,3,0,0,0,0,0,0,0,0,0,0,0,0
162efffd,95,68,21,2,1,2,1,6,5,1,0,0,0,0
16aa3654,75,47,6,8,3,10,1,4,3,0,0,0,1,0
16e9d0ea,56,40,2,5,4,3,2,9,5,0,2,1,1,0
174651c8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
17a1299d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827a42d,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1840e36d,3,2,1,0,0,0,0,0,0,0,0,0,0,0
18abe173,16,15,0,0,1,0,0,2,2,0,0,0,0,0
18f0a9f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19709006,42,21,11,1,4,4,1,6,5,0,0,0,1,0
19b776e9,53,28,0,8,6,6,5,6,1,0,1,1,2,1
19c36442,79,49,21,2,1,4,2,8,3,4,0,1,0,0
19cae58d,61,52,1,5,0,3,0,16,13,0,2,0,1,0
1bacc518,83,71,2,7,2,1,0,9,9,0,0,0,0,0
1bc432b7,4,4,0,0,0,0,0,1,1,0,0,0,0,0
1bda5842,37,30,3,0,2,2,0,4,3,0,0,0,1,0
1c2c55fc,3,2,0,0,0,1,0,0,0,0,0,0,0,0
1c5d79e2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1c96ad85,6,5,1,0,0,0,0,1,1,0,0,0,0,0
1ccd3dae,5,3,0,1,0,1,0,0,0,0,0,0,0,0
1daec722,4,2,1,1,0,0,0,0,0,0,0,0,0,0
1ea5f91c,7,4,0,0,1,2,0,2,1,0,0,1,0,0
1f079188,8,5,0,1,1,1,0,1,0,0,0,1,0,0
1f1c8a15,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1f462f95,3,1,0,0,2,0,0,1,0,0,0,1,0,0
1fc474ae,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1fe0492d,58,36,16,0,0,3,3,5,3,1,0,0,1,0
1fe67e86,23,19,2,0,1,1,0,1,0,0,0,0,1,0
200e89e1,14,10,0,3,0,1,0,3,2,0,1,0,0,0
21512407,22,17,4,0,1,0,0,0,0,0,0,0,0,0
228b0d9d,22,12,6,2,1,1,0,1,0,0,0,1,0,0
237a3851,18,12,2,1,1,1,1,0,0,0,0,0,0,0
240d3a0b,33,31,0,0,0,0,2,1,1,0,0,0,0,0
244bc2c8,36,30,0,3,2,1,0,7,6,0,0,1,0,0
253a06b9,47,26,4,4,6,7,0,4,2,1,0,0,1,0
2683eda7,45,34,1,4,3,2,1,3,2,0,1,0,0,0
274ab13c,31,22,3,0,3,2,1,2,1,0,0,1,0,0
2784f898,36,26,1,0,4,3,2,5,2,0,0,1,1,1
27a013f7,14,12,0,1,1,0,0,2,2,0,0,0,0,0
27dc1378,48,28,15,1,2,0,2,0,0,0,0,0,0,0
2946f9a1,20,19,0,0,1,0,0,2,2,0,0,0,0,0
29b61deb,22,16,0,2,0,2,2,0,0,0,0,0,0,0
2a0c8ba4,60,49,5,1,1,2,2,6,5,0,0,0,1,0
2a9f6b4d,7,4,0,2,1,0,0,1,1,0,0,0,0,0
2ad0e5e5,5,3,1,0,0,1,0,0,0,0,0,0,0,0
2ae30661,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2bea832e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bed3eab,27,25,1,0,1,0,0,1,1,0,0,0,0,0
2bef2bca,15,12,0,0,2,1,0,0,0,0,0,0,0,0
2c56a792,38,29,0,5,2,0,2,4,3,0,1,0,0,0
2dce876a,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2fbe6af0,3,1,0,0,0,2,0,1,1,0,0,0,0,0
30061f53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024e383,20,14,1,3,1,1,0,2,1,0,0,1,0,0
3061e1ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31f5b89b,7,7,0,0,0,0,0,0,0,0,0,0,0,0
32974271,40,25,1,4,5,4,1,6,3,0,0,1,1,1
32c0491f,7,4,2,1,0,0,0,0,0,0,0,0,0,0
3318286e,5,4,1,0,0,0,0,1,1,0,0,0,0,0
335039a2,30,20,0,2,3,4,1,5,3,0,1,1,0,0
335fa267,7,7,0,0,0,0,0,1,1,0,0,0,0,0
3376a776,16,14,0,0,0,1,1,2,2,0,0,0,0,0
33a61a52,23,19,3,1,0,0,0,2,2,0,0,0,0,0
34269bdf,15,14,1,0,0,0,0,0,0,0,0,0,0,0
34caa4b3,46,32,7,5,1,1,0,5,3,1,0,0,1,0
34e393f2,51,46,0,0,3,2,0,4,4,0,0,0,0,0
3521abfe,2,2,0,0,0,0,0,0,0,0,0,0,0,0
355c883a,32,25,3,2,0,2,0,3,2,0,1,0,0,0
3594a357,9,7,0,1,1,0,0,0,0,0,0,0,0,0
35a6e5c7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35d4f151,2,1,0,1,0,0,0,1,1,0,0,0,0,0
360d70f8,3,1,0,1,0,1,0,0,0,0,0,0,0,0
3624ce4c,13,11,0,0,2,0,0,1,1,0,0,0,0,0
365113c0,14,10,1,1,2,0,0,2,1,0,0,1,0,0
3672b352,27,23,4,0,0,0,0,4,4,0,0,0,0,0
374d5158,23,21,0,0,1,1,0,4,4,0,0,0,0,0
374ee424,7,4,3,0,0,0,0,0,0,0,0,0,0,0
375ed9d7,4,1,0,1,0,2,0,0,0,0,0,0,0,0
379652be,39,35,0,2,1,1,0,1,1,0,0,0,0,0
37e103f8,34,21,1,3,1,7,1,7,2,0,1,1,2,1
37f1cf47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37f827ec,7,7,0,0,0,0,0,0,0,0,0,0,0,0
38126309,2,2,0,0,0,0,0,0,0,0,0,0,0,0
38699c72,40,20,0,5,6,9,0,8,2,0,1,2,3,0
38b0cf42,4,2,0,1,1,0,0,0,0,0,0,0,0,0
38ce1150,62,35,3,13,8,2,1,12,7,0,2,2,0,1
3902e91b,34,24,0,1,5,4,0,5,5,0,0,0,0,0
3a58d075,4,3,0,0,0,1,0,0,0,0,0,0,0,0
3a9c4b7b,64,46,5,5,2,6,0,5,3,1,0,0,1,0
3aa4a3be,8,7,0,0,1,0,0,1,0,0,0,1,0,0
3aa74860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b3cbebb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ca6106c,23,15,1,2,2,3,0,0,0,0,0,0,0,0
3cefcaef,60,48,3,8,0,1,0,4,3,0,0,0,1,0
3d688b46,3,2,0,1,0,0,0,0,0,0,0,0,0,0
3d7e48ce,38,33,1,3,1,0,0,4,3,0,1,0,0,0
3e42f707,29,23,2,0,4,0,0,2,1,0,0,1,0,0
3ecc11d8,17,16,1,0,0,0,0,1,1,0,0,0,0,0
3ee0dd59,38,30,0,1,1,4,2,1,1,0,0,0,0,0
3eed9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f10bd22,62,56,1,1,0,4,0,5,4,0,1,0,0,0
3f2d59fe,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3f79a1c8,18,13,0,0,4,1,0,3,1,0,0,1,1,0
3fc45c73,19,14,0,1,3,0,1,1,1,0,0,0,0,0
405f267a,24,15,1,0,7,1,0,3,1,0,0,2,0,0
40883e3a,9,8,0,0,1,0,0,1,1,0,0,0,0,0
4112ace5,45,41,1,1,0,1,1,2,1,0,0,0,1,0
411fabd7,7,5,0,0,2,0,0,0,0,0,0,0,0,0
41b3069f,7,7,0,0,0,0,0,1,1,0,0,0,0,0
41c12f75,84,54,8,3,5,9,5,4,4,0,0,0,0,0
41f32541,26,23,1,0,1,0,1,4,2,1,0,1,0,0
42a028c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43f71e77,51,39,0,2,4,6,0,6,5,0,0,1,0,0
44150beb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442fbcd,2,2,0,0,0,0,0,0,0,0,0,0,0,0
452c3055,14,9,1,1,1,1,1,0,0,0,0,0,0,0
4535e4bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45af8a54,70,42,12,5,9,2,0,6,3,0,1,2,0,0
45e17712,36,22,2,3,2,6,1,5,1,2,0,0,2,0
45f771db,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601e194,89,82,3,0,2,2,0,14,13,0,0,1,0,0
466824fb,13,12,1,0,0,0,0,2,1,1,0,0,0,0
46a8347f,12,8,1,0,1,1,1,4,4,0,0,0,0,0
4737cebe,78,42,20,5,9,2,0,6,1,0,1,3,1,0
474ecac8,5,5,0,0,0,0,0,1,1,0,0,0,0,0
484ebdb0,6,5,0,0,1,0,0,1,0,0,0,1,0,0
487d9b09,8,7,0,0,0,1,0,2,2,0,0,0,0,0
4887118d,7,4,0,1,0,0,2,1,0,0,0,0,0,1
48e89655,6,4,0,1,0,1,0,0,0,0,0,0,0,0
4958bfb2,38,36,0,1,0,0,1,6,5,0,1,0,0,0
49d028db,8,7,0,0,1,0,0,1,0,0,0,1,0,0
49dbab27,79,53,11,3,5,7,0,7,4,1,2,0,0,0
4a478107,104,59,10,20,8,6,1,13,7,1,2,1,2,0
4a5f2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a633cfe,5,4,1,0,0,0,0,0,0,0,0,0,0,0
4aa253fd,18,14,0,1,3,0,0,4,4,0,0,0,0,0
4ac7608e,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4accb7e0,63,56,0,0,4,2,1,7,6,0,0,1,0,0
4bd414c1,10,9,0,0,1,0,0,2,1,0,0,1,0,0
4c0a6a48,5,4,0,0,0,1,0,0,0,0,0,0,0,0
4c2e9442,57,36,0,2,4,15,0,6,3,0,1,0,2,0
4c2fa917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
