id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
a2b1ed42,Ricardo Pepi,us USA,FW,Augsburg,20-098,2003,1.1,40,1,6,21,14,2,40,5,3,60.0,2,40.0,19,144,57,2,2,1,4,0,22,4,Matches
ff3d391c,Juan Perea,co COL,FW,Stuttgart,23-053,2000,4.4,137,3,14,62,61,11,137,15,4,26.7,11,73.3,84,639,160,9,4,2,16,10,89,28,Matches
f93e6e94,Nils Petersen,de GER,FW,Freiburg,34-132,1988,2.5,112,8,16,41,55,11,112,3,0,0.0,2,66.7,43,123,36,1,1,1,11,4,68,10,Matches
f503ef6e,Lukas Petkov,de GER,"MF,FW",Augsburg,22-167,2000,1.6,62,3,16,28,18,7,62,4,1,25.0,3,75.0,20,97,16,1,0,0,6,3,26,2,Matches
83e1f40e,Luca Pfeiffer,de GER,FW,Stuttgart,26-240,1996,7.6,250,5,16,152,84,28,250,5,2,40.0,3,60.0,133,559,250,9,8,0,12,6,191,38,Matches
061e8e23,Maximilian Philipp,de GER,FW,Wolfsburg,29-047,1994,1.3,51,0,3,19,29,4,51,2,0,0.0,2,100.0,31,113,31,3,0,2,1,1,34,6,Matches
061e8e23,Maximilian Philipp,de GER,"FW,MF",Werder Bremen,29-047,1994,2.3,97,2,16,47,36,8,97,5,3,60.0,2,40.0,52,144,29,2,2,1,6,3,66,15,Matches
526ea7cc,Amos Pieper,de GER,DF,Werder Bremen,25-090,1998,20.8,1403,118,597,729,81,22,1403,3,1,33.3,0,0.0,732,3723,1900,13,11,0,9,7,870,4,Matches
f7aa75bd,Marvin Plattenhardt,de GER,DF,Hertha BSC,31-081,1992,22.3,1233,73,361,562,318,7,1233,16,2,12.5,10,62.5,484,1912,982,21,19,5,15,6,533,45,Matches
bc6bd723,Alassane Pléa,fr FRA,FW,M'Gladbach,30-038,1993,17.3,822,16,88,395,347,50,820,29,15,51.7,12,41.4,493,2437,1155,35,31,11,34,21,624,134,Matches
ea003d07,Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,28-216,1994,0.0,1,0,0,1,0,0,1,0,0,,0,,1,6,2,0,0,0,0,0,1,0,Matches
3745e8bd,Sebastian Polter,de GER,"FW,MF",Schalke 04,32-016,1991,5.2,169,8,21,78,73,31,169,4,2,50.0,2,50.0,76,283,82,2,2,2,22,9,118,29,Matches
7f609bfc,Stefan Posch,at AUT,DF,Hoffenheim,25-338,1997,0.2,12,2,7,5,0,0,12,0,0,,0,,6,23,11,0,0,0,0,0,7,0,Matches
d2416c2e,Yussuf Poulsen,dk DEN,FW,RB Leipzig,28-306,1994,3.9,154,6,14,81,60,22,154,8,5,62.5,3,37.5,103,497,216,6,3,2,24,9,129,28,Matches
924f9191,Grischa Prömel,de GER,MF,Hoffenheim,28-098,1995,11.9,486,23,116,242,131,32,486,9,3,33.3,4,44.4,244,1237,540,15,9,3,18,10,290,33,Matches
c68b1b13,Tymoteusz Puchacz,pl POL,DF,Union Berlin,24-084,1999,0.6,44,1,5,19,20,0,44,2,0,0.0,1,50.0,21,82,31,0,0,0,4,0,24,9,Matches
3c200e05,Joshua Quarshie,de GER,MF,Hoffenheim,18-265,2004,0.0,3,0,0,0,3,1,3,0,0,,0,,2,10,6,0,0,0,0,0,2,0,Matches
