id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1c529186,Ignazio Abate,it ITA,DF,Milan,31,1986,14.5,763,925,82.5,13052,4961,352,375,93.9,342,403,84.9,60,114,52.6,0,0.4,0.6,-0.4,7,69,11,5,88,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,30,1988,36.8,1560,1800,86.7,30496,11601,547,598,91.5,765,828,92.4,216,313,69.0,1,1.0,0.6,0.0,10,111,7,1,135,Matches
d7403bd5,Afriyie Acquah,gh GHA,MF,Empoli,26,1992,16.8,580,738,78.6,8818,2290,319,355,89.9,218,266,82.0,30,62,48.4,0,0.8,0.8,-0.8,11,66,12,3,91,Matches
ce5b170a,Claud Adjapong,it ITA,"MF,FW",Sassuolo,20,1998,3.0,74,101,73.3,1068,286,41,52,78.8,25,30,83.3,3,4,75.0,0,0.1,0.0,-0.1,2,1,2,0,4,Matches
06050480,Ali Adnan Kadhim,iq IRQ,DF,Atalanta,24,1993,1.8,77,117,65.8,1301,457,45,54,83.3,23,35,65.7,7,19,36.8,0,0.1,0.1,-0.1,3,5,1,1,8,Matches
fe0b8f0e,Emmanuel Agyemang-Badu,gh GHA,MF,Udinese,27,1990,1.8,27,35,77.1,429,42,19,22,86.4,4,5,80.0,4,4,100.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,21,1996,24.0,861,1178,73.1,13729,5830,465,525,88.6,268,395,67.8,88,159,55.3,3,2.5,2.2,+0.5,25,53,30,11,97,Matches
5294a83f,Luis Alberto,es ESP,"MF,FW",Lazio,25,1992,22.1,1115,1487,75.0,17984,6331,591,659,89.7,325,411,79.1,129,274,47.1,5,5.9,5.5,-0.9,76,136,54,7,200,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Napoli,32,1985,19.0,1009,1131,89.2,22510,7869,250,260,96.2,545,591,92.2,205,258,79.5,0,0.4,0.7,-0.4,5,68,3,2,81,Matches
cc700722,Allan,br BRA,MF,Napoli,27,1991,29.1,1979,2231,88.7,31900,9338,1018,1089,93.5,733,795,92.2,165,211,78.2,3,2.5,2.9,+0.5,34,255,30,4,236,Matches
585a73a8,Bruno Alves,pt POR,DF,Parma,36,1981,32.5,962,1245,77.3,22775,9654,221,260,85.0,505,592,85.3,232,360,64.4,1,1.0,1.1,0.0,10,57,3,2,72,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Sampdoria,22,1996,32.0,1804,2036,88.6,36128,13003,598,644,92.9,937,1000,93.7,254,359,70.8,1,0.7,0.5,+0.3,8,139,5,0,154,Matches
13d820de,Marco Andreolli,it ITA,DF,Cagliari,32,1986,1.2,65,72,90.3,1466,501,9,9,100.0,45,47,95.7,11,15,73.3,0,0.0,0.0,0.0,0,1,0,0,6,Matches
13d820de,Marco Andreolli,it ITA,DF,Chievo,32,1986,7.2,194,250,77.6,4049,1349,55,64,85.9,111,126,88.1,28,55,50.9,0,0.0,0.0,0.0,0,8,0,0,8,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,"DF,MF",Torino,31,1986,20.1,574,888,64.6,10975,4452,268,307,87.3,192,307,62.5,93,212,43.9,2,2.9,2.4,-0.9,35,53,47,30,93,Matches
43a2e16c,Mirco Antenucci,it ITA,FW,SPAL,33,1984,23.7,410,541,75.8,5440,1025,252,299,84.3,114,153,74.5,14,21,66.7,0,1.6,1.0,-1.6,23,31,11,2,50,Matches
40f0ed6c,Luca Antonelli,it ITA,DF,Empoli,31,1987,8.4,271,381,71.1,4089,1699,148,166,89.2,106,153,69.3,10,34,29.4,1,0.7,0.9,+0.3,7,25,8,0,39,Matches
0830a4f9,Mauro Antonio Burruchaga,ar ARG,MF,Chievo,20,1998,0.6,31,39,79.5,435,179,19,22,86.4,10,12,83.3,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,3,Matches
eb823875,Joaquín Ardaiz,uy URU,FW,Frosinone,19,1999,0.2,2,5,40.0,17,0,2,4,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
68b78c2a,Lorenzo Ariaudo,it ITA,DF,Frosinone,29,1989,18.7,528,639,82.6,10727,4113,146,165,88.5,303,339,89.4,71,121,58.7,0,0.3,0.2,-0.3,4,29,1,0,36,Matches
2f7407fa,Nicolò Armini,it ITA,DF,Lazio,17,2001,0.4,20,25,80.0,400,182,7,9,77.8,11,13,84.6,2,3,66.7,0,0.0,0.0,0.0,0,2,1,0,2,Matches
