id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
f586779e,Tammy Abraham,eng ENG,FW,Roma,23,1997,34.3,94,2.74,62,1,6,17,7,1,14,0.41,6,0,2,3,3,0,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,33,1988,28.2,17,0.61,13,1,0,1,2,0,2,0.07,1,0,0,0,1,0,Matches
f9c927de,Michel Aebischer,ch SUI,MF,Bologna,24,1997,4.9,10,2.05,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
0154d290,Felix Afena-Gyan,gh GHA,"FW,MF",Roma,18,2003,7.4,23,3.10,14,0,2,2,5,0,2,0.27,1,0,1,0,0,0,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Spezia,22,1998,13.7,39,2.84,21,0,6,4,4,4,3,0.22,1,0,0,0,0,2,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,24,1996,16.0,37,2.32,29,2,3,0,3,0,1,0.06,1,0,0,0,0,0,Matches
414e1f69,Marley Aké,fr FRA,"FW,MF",Juventus,20,2001,0.9,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,28,1992,3.5,3,0.86,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,28,1992,26.1,120,4.59,83,26,3,3,5,0,16,0.61,6,7,1,2,0,0,Matches
aa5322d5,Giorgio Altare,it ITA,DF,Cagliari,22,1998,16.3,27,1.66,16,3,1,7,0,0,0,0.00,0,0,0,0,0,0,Matches
35b4bc62,Wisdom Amey,it ITA,DF,Bologna,15,2005,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Spezia,23,1998,29.4,33,1.12,22,3,3,3,2,0,1,0.03,1,0,0,0,0,0,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",Genoa,24,1996,7.6,30,3.96,24,4,1,0,1,0,1,0.13,1,0,0,0,0,0,Matches
10b9fa99,Ethan Ampadu,wls WAL,"MF,DF",Venezia,20,2000,25.4,45,1.77,39,4,1,0,0,1,6,0.24,5,1,0,0,0,0,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,24,1996,10.5,18,1.72,16,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
9f1893b9,Felipe Anderson,br BRA,FW,Lazio,28,1993,32.1,115,3.59,87,3,10,5,9,1,19,0.59,13,0,4,2,0,0,Matches
39aa05a7,Ebenezer Annan,gh GHA,DF,Bologna,18,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,DF,Torino,34,1986,7.7,29,3.79,22,3,2,2,0,0,6,0.78,5,0,0,1,0,0,Matches
38d9ce53,Janis Antiste,fr FRA,FW,Spezia,18,2002,8.8,14,1.58,12,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
0847b5a5,Mattia Aramu,it ITA,"MF,FW",Venezia,26,1995,23.3,75,3.21,31,22,2,5,15,0,11,0.47,7,1,0,0,3,0,Matches
