id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
95adf1e1,Enrico Alfonso,it ITA,GK,Brescia,31,1988,3.1,4,0,0,0,0,2.6,0.23,-1.4,-0.47,8,27,29.6,56,9,35.7,33.3,24,29.2,29.0,54,0,0.0,4,1.29,12.9,Matches
fe471a89,Lorenzo Andrenacci,it ITA,GK,Brescia,24,1995,5.9,16,0,1,1,0,12.8,0.29,-3.2,-0.54,24,60,40.0,96,45,28.1,31.8,66,50.0,40.8,98,3,3.1,1,0.17,10.1,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,22,1997,36.0,60,7,0,10,4,47.9,0.25,-8.1,-0.23,187,519,36.0,742,132,45.7,37.2,291,61.9,44.6,603,16,2.7,32,0.89,14.0,Matches
7b4de647,Asmir Begović,ba BIH,GK,Milan,32,1987,1.4,3,1,0,0,0,4.0,0.43,+1.0,+0.73,3,10,30.0,26,5,26.9,30.5,12,25.0,33.1,16,0,0.0,0,0.00,,Matches
ee833569,Etrit Berisha,al ALB,GK,SPAL,30,1989,26.0,44,6,1,2,2,45.4,0.27,+3.4,+0.13,164,389,42.2,642,142,39.6,34.0,233,57.9,44.1,419,12,2.9,21,0.81,14.3,Matches
d4890c25,Federico Brancolini,it ITA,GK,Fiorentina,18,2001,0.1,0,0,0,0,0,0.0,,0.0,0.00,1,1,100.0,2,0,0.0,24.0,1,100.0,66.0,0,0,,0,0.00,18.0,Matches
e40d028b,Gianluigi Buffon,it ITA,GK,Juventus,41,1978,9.0,10,1,0,0,0,7.6,0.20,-2.4,-0.27,12,26,46.2,154,42,13.6,25.1,54,9.3,21.5,109,3,2.8,7,0.78,13.6,Matches
72be9309,Simone Colombi,it ITA,GK,Parma,28,1991,4.0,4,1,0,0,0,6.2,0.28,+2.2,+0.56,9,24,37.5,59,14,28.8,29.3,42,16.7,23.1,61,1,1.6,0,0.00,7.8,Matches
8cabdc1e,Andrea Consigli,it ITA,GK,Sassuolo,32,1987,31.0,55,7,1,9,3,45.0,0.27,-7.0,-0.23,90,268,33.6,778,141,27.4,28.8,205,26.8,27.8,432,19,4.4,30,0.97,13.6,Matches
18736214,Angelo da Costa Júnior,br BRA,GK,Bologna,35,1983,1.0,1,0,0,0,0,0.2,0.10,-0.8,-0.79,0,2,0.0,22,4,9.1,27.0,4,0.0,15.8,8,0,0.0,1,1.00,33.0,Matches
f554e29b,Alessio Cragno,it ITA,GK,Cagliari,25,1994,16.0,21,1,0,2,1,21.6,0.22,+1.6,+0.10,68,224,30.4,314,74,45.5,37.0,156,51.9,39.9,274,12,4.4,7,0.44,10.6,Matches
08f5afaa,Gianluigi Donnarumma,it ITA,GK,Milan,20,1999,35.6,42,4,0,4,1,39.7,0.23,-1.3,-0.04,177,406,43.6,878,178,32.3,31.3,259,47.1,36.9,473,27,5.7,37,1.04,13.9,Matches
085e71a7,Bartłomiej Drągowski,pl POL,GK,Fiorentina,21,1997,31.0,43,6,2,5,0,42.7,0.25,-0.3,-0.01,109,338,32.2,677,196,34.9,33.6,221,46.2,39.1,440,13,3.0,30,0.97,14.2,Matches
9f5a610b,Wladimiro Falcone,it ITA,GK,Sampdoria,24,1995,2.0,5,1,0,0,0,5.6,0.36,+0.6,+0.32,5,25,20.0,43,10,34.9,29.8,18,55.6,44.9,27,0,0.0,2,1.00,16.4,Matches
82328faf,Daniel Fuzato,br BRA,GK,Roma,22,1997,1.0,1,0,0,1,0,0.4,0.22,-0.6,-0.57,3,14,21.4,34,4,29.4,33.1,10,40.0,33.2,14,1,7.1,1,1.00,11.5,Matches
