id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
39583cfd,28,2098,23.3,25,11,3,0,0.96,22,33.0,-11.0,0.69,27.7,35.5,-7.8,-0.24,0,0,0,0.0
3a24769f,21,1103,12.3,13,4,8,7,2.05,27,14.0,13.0,0.98,26.8,11.0,15.8,0.71,0,0,0,0.0
3a74f92b,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3a949a25,38,3420,38.0,38,38,0,0,1.16,38,58.0,-20.0,0.0,35.5,65.6,-30.1,0.0,3420,38,38,38.0
3ae14ed1,34,1950,21.7,20,5,14,3,0.91,22,28.0,-6.0,0.95,20.6,37.7,-17.1,-0.39,0,0,0,0.0
3bb7b8b4,35,3071,34.1,35,34,0,0,2.14,95,28.0,67.0,1.96,86.6,30.5,56.1,1.73,3071,35,35,34.1
3ca7254a,11,661,7.3,8,5,3,13,1.36,10,12.0,-2.0,-0.83,12.9,7.3,5.6,-0.05,0,0,0,0.0
3d50bcdb,29,852,9.5,6,1,23,7,1.03,12,15.0,-3.0,0.0,15.7,13.5,2.2,0.22,0,0,0,0.0
3e1550ee,0,0,0.0,0,0,0,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3e5e4e63,29,2428,27.0,28,25,1,3,0.83,30,47.0,-17.0,0.1,32.7,44.4,-11.7,0.09,0,0,0,0.0
3e9e06cb,29,2361,26.2,26,25,3,5,0.9,25,49.0,-24.0,-0.57,36.3,40.9,-4.6,0.22,0,0,0,0.0
3ea50f67,36,2083,23.1,24,4,12,2,1.61,38,24.0,14.0,-0.2,38.1,27.9,10.2,0.0,0,0,0,0.0
3eb22ec9,34,2030,22.6,23,13,11,3,2.03,57,24.0,33.0,-0.74,57.0,20.3,36.7,0.39,0,0,0,0.0
3eeda7dd,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3f072a68,5,37,0.4,0,0,5,3,0.0,0,2.0,-2.0,-3.61,0.9,1.1,-0.2,0.32,0,0,0,0.0
3f2587ee,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3f2d59fe,15,1207,13.4,13,12,2,3,1.4,21,17.0,4.0,0.14,16.1,20.3,-4.2,-0.15,0,0,0,0.0
3faa1780,12,695,7.7,8,1,4,4,0.58,2,18.0,-16.0,-0.98,6.1,16.1,-10.0,-0.65,0,0,0,0.0
3fe6bd8c,16,1228,13.6,14,11,2,3,1.38,14,20.0,-6.0,0.14,10.7,21.0,-10.4,0.05,0,0,0,0.0
4115ce4e,34,3057,34.0,34,33,0,2,1.26,43,57.0,-14.0,-1.65,50.1,48.9,1.2,-0.48,0,0,0,0.0
41cc19c2,6,96,1.1,0,0,6,7,1.0,3,2.0,1.0,1.48,2.1,1.7,0.5,1.01,0,0,0,0.0
41fb0f4e,4,22,0.2,0,0,4,12,0.75,1,2.0,-1.0,-3.38,0.6,1.1,-0.5,-1.62,0,0,0,0.0
41ff002d,1,7,0.1,0,0,1,11,0.0,0,0.0,0.0,-0.29,0.1,0.2,-0.1,-1.6,0,0,0,0.0
422862ea,22,930,10.3,10,4,12,13,1.14,11,14.0,-3.0,0.61,13.7,17.1,-3.4,-0.12,0,0,0,0.0
424595d5,0,0,0.0,0,0,0,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
43439614,38,3090,34.3,37,25,1,0,1.42,35,36.0,-1.0,-0.3,37.8,46.4,-8.6,-0.44,0,0,0,0.0
43458538,26,2011,22.3,24,13,2,0,0.96,23,37.0,-14.0,0.08,28.5,35.2,-6.7,0.39,0,0,0,0.0
4357f557,2,7,0.1,0,0,2,1,1.5,0,0.0,0.0,-0.37,0.1,0.0,0.1,1.75,0,0,0,0.0
435c44b3,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
43a166b4,28,717,8.0,7,0,21,9,2.54,23,12.0,11.0,0.02,14.2,10.9,3.3,-0.51,0,0,0,0.0
4468ec10,21,622,6.9,3,0,18,11,1.76,16,6.0,10.0,0.93,11.0,6.3,4.8,0.3,0,0,0,0.0
44781702,18,1431,15.9,16,13,2,6,1.61,24,19.0,5.0,-0.09,19.2,21.2,-2.0,0.07,0,0,0,0.0
44bfb6c5,38,3056,34.0,35,27,3,0,1.55,48,35.0,13.0,0.88,49.1,33.5,15.6,0.33,0,0,0,0.0
450ab6fc,24,2076,23.1,24,21,0,0,1.33,24,31.0,-7.0,0.57,23.2,39.6,-16.3,0.21,0,0,0,0.0
4535e4bb,38,3420,38.0,38,38,0,0,1.08,39,54.0,-15.0,0.0,45.4,55.0,-9.5,0.0,3420,38,38,38.0
