id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
f2bf1b0f,30,2039,22,23,13,7,4,25,40,-15,28.5,36.1,-7.7,0,0,0,0
f315ca93,13,877,9,9,8,4,23,23,6,17,23.9,7.0,17.0,0,0,0,0
f3354c07,7,237,2,1,0,6,14,7,5,2,4.5,3.8,0.7,0,0,0,0
f4290206,28,2167,24,25,16,3,6,42,22,20,37.0,21.2,15.9,0,0,0,0
f4d296e4,29,2055,22,22,20,7,2,25,52,-27,25.6,38.4,-12.9,0,0,0,0
f4e433d4,30,1561,17,16,7,14,3,14,21,-7,19.7,18.0,1.7,0,0,0,0
f5044e54,33,2265,25,27,15,6,4,17,55,-38,21.9,51.5,-29.6,0,0,0,0
f58515f5,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
f586779e,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
f5a00fa4,35,2970,33,34,28,1,1,32,40,-8,31.8,48.0,-16.2,0,0,0,0
f5b281e7,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
f5deef4c,28,2355,26,26,25,2,5,38,47,-9,35.6,40.8,-5.2,0,0,0,0
f63d8a4b,8,441,4,5,2,3,4,2,15,-13,3.3,11.9,-8.5,0,0,0,0
f6b1bcd6,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
f72293fc,18,1102,12,13,5,5,0,10,19,-9,12.0,17.1,-5.2,0,0,0,0
f76e6b4e,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
f7b1d4e0,17,536,6,4,0,13,16,10,4,6,9.4,6.1,3.3,0,0,0,0
f833a830,11,186,2,1,1,10,15,6,1,5,5.1,0.6,4.4,0,0,0,0
f874dd44,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
f8fcd2a5,18,1348,15,16,12,2,2,27,23,4,21.3,21.7,-0.3,0,0,0,0
f9682888,1,4,0,0,0,1,7,0,0,0,0.0,0.0,0.0,0,0,0,0
f99b71de,13,799,8,9,4,4,7,3,17,-14,6.8,12.3,-5.6,0,0,0,0
fa031b34,30,2523,28,28,21,2,0,33,46,-13,29.6,38.5,-8.9,0,0,0,0
fb614c44,13,998,11,11,10,2,2,20,13,7,14.2,14.5,-0.4,0,0,0,0
fc027d02,22,1912,21,21,20,1,5,32,35,-3,24.2,36.4,-12.2,0,0,0,0
fc15fb84,38,3107,34,35,26,3,0,32,49,-17,34.6,49.8,-15.2,0,0,0,0
fcab00a0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
fce2302c,22,1915,21,22,18,0,4,33,21,12,33.4,22.9,10.5,0,0,0,0
fdf3cb77,28,2209,24,25,21,3,3,42,35,7,35.4,33.6,1.8,0,0,0,0
fea06849,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,0,0
fed7cb61,29,1809,20,22,11,7,6,44,18,26,34.0,19.2,14.8,0,0,0,0
ff527768,11,332,3,3,1,8,22,5,5,0,6.5,6.4,0.1,0,0,0,0
ffa90327,11,399,4,4,2,7,17,7,8,-1,4.5,6.8,-2.4000000000000004,0,0,0,0
