id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00638016,6,6,0,0,0,0,0,0,0,0,0,0,0,0
007faf7a,45,33,8,0,1,3,0,2,2,0,0,0,0,0
00891164,6,3,2,0,0,0,1,1,1,0,0,0,0,0
00a8d210,68,58,2,4,2,2,0,8,7,0,0,0,1,0
0118c54c,55,47,3,2,0,3,0,5,4,0,0,0,1,0
01870104,63,44,0,10,7,1,1,8,5,0,1,2,0,0
02bcaf8e,32,21,4,4,0,3,0,3,1,0,1,0,1,0
032f894e,88,69,11,5,2,0,1,10,7,3,0,0,0,0
037f2523,15,8,0,4,1,2,0,4,3,0,0,1,0,0
03e91055,89,45,33,5,5,1,0,9,3,5,0,1,0,0
04bb2b06,27,17,0,3,3,3,1,3,2,0,1,0,0,0
0512a60a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0557ff4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0630eb63,2,1,0,1,0,0,0,0,0,0,0,0,0,0
065dc209,68,51,1,9,3,4,0,10,6,0,3,0,1,0
06c48679,40,38,0,0,1,0,1,5,5,0,0,0,0,0
06df8256,15,11,0,0,3,0,1,1,0,0,0,1,0,0
06f33dc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080de72a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08511d65,7,5,0,0,2,0,0,1,0,0,0,1,0,0
08f5afaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
095e4199,19,14,2,1,0,2,0,3,1,1,0,0,1,0
0ad37003,19,15,1,1,0,2,0,0,0,0,0,0,0,0
0af4dcf0,13,11,0,1,1,0,0,3,3,0,0,0,0,0
0b0cbe5b,87,49,7,17,8,3,3,12,5,3,1,2,0,1
0b2c9aec,27,17,5,4,1,0,0,0,0,0,0,0,0,0
0b4d8274,33,24,3,1,2,3,0,3,1,1,0,0,1,0
0bb6e193,27,23,1,1,1,1,0,3,2,0,0,1,0,0
0be95d34,36,24,4,2,4,2,0,10,7,2,0,0,1,0
0bfca6a1,62,35,19,3,1,2,2,5,5,0,0,0,0,0
0c2ac3cb,8,4,0,1,0,1,2,0,0,0,0,0,0,0
0cbc8baa,58,45,4,5,0,2,2,6,5,0,1,0,0,0
0d7b6576,24,15,0,0,2,7,0,5,4,0,0,0,1,0
0e46fa2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e7ccfc4,27,15,7,0,2,3,0,4,2,1,0,0,1,0
0ed063d6,13,7,1,2,0,3,0,1,0,0,0,0,1,0
0f26fd24,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0f697e02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f8418aa,57,45,0,5,2,4,1,8,7,0,0,0,1,0
0f86995c,6,4,0,0,0,1,1,1,1,0,0,0,0,0
