id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
8593f88c,Christian Günter,de GER,"DF,MF",Freiburg,30-011,1993,22,22,1945,21.6,0,3,3,0,0,0,5,0,0.9,0.9,4.3,5.3,35,56,93,0.00,0.14,0.14,0.00,0.14,0.04,0.20,0.24,0.04,0.24,Matches
5ad50391,Joško Gvardiol,hr CRO,DF,RB Leipzig,21-047,2002,21,16,1486,16.5,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,18,88,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
70dcf94d,Janik Haberer,de GER,MF,Union Berlin,28-343,1994,21,20,1414,15.7,5,1,6,5,0,0,0,0,2.9,2.9,1.1,4.0,12,39,50,0.32,0.06,0.38,0.32,0.38,0.18,0.07,0.25,0.18,0.25,Matches
a5ec3ede,Alexander Hack,de GER,DF,Mainz 05,29-184,1993,18,14,1124,12.5,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,1,52,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
cd82452e,André Hahn,de GER,"FW,MF",Augsburg,32-210,1990,7,4,391,4.3,2,0,2,2,0,0,1,0,0.4,0.4,0.0,0.4,3,8,10,0.46,0.00,0.46,0.46,0.46,0.09,0.01,0.10,0.09,0.10,Matches
92432bc6,Amadou Haidara,ml MLI,MF,RB Leipzig,25-039,1998,21,7,808,9.0,1,1,2,1,0,0,3,0,1.6,1.6,0.8,2.4,3,41,5,0.11,0.11,0.22,0.11,0.22,0.18,0.09,0.27,0.18,0.27,Matches
ba115a40,Sébastien Haller,ci CIV,FW,Dortmund,28-262,1994,8,4,412,4.6,1,1,2,1,0,0,0,0,1.0,1.0,1.3,2.3,6,6,27,0.22,0.22,0.44,0.22,0.44,0.22,0.28,0.50,0.22,0.50,Matches
8ff2354e,Marcel Halstenberg,de GER,DF,RB Leipzig,31-165,1991,20,12,1130,12.6,1,1,2,1,0,0,2,0,1.0,1.0,0.7,1.7,10,44,42,0.08,0.08,0.16,0.08,0.16,0.08,0.06,0.14,0.08,0.14,Matches
2e77d607,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26-053,1997,7,7,597,6.6,0,1,1,0,0,0,2,0,0.2,0.2,0.0,0.2,3,22,5,0.00,0.15,0.15,0.00,0.15,0.03,0.01,0.03,0.03,0.03,Matches
f24ea523,Genki Haraguchi,jp JPN,MF,Stuttgart,31-306,1991,5,5,426,4.7,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,11,18,20,0.00,0.21,0.21,0.00,0.21,0.04,0.06,0.10,0.04,0.10,Matches
f24ea523,Genki Haraguchi,jp JPN,MF,Union Berlin,31-306,1991,11,6,498,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,6,17,18,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.09,0.05,0.09,Matches
9ab16552,Makoto Hasebe,jp JPN,DF,Eint Frankfurt,39-052,1984,9,7,643,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
50871bcc,Thorgan Hazard,be BEL,"FW,DF",Dortmund,29-347,1993,14,2,464,5.2,0,0,0,0,0,0,1,0,1.3,1.3,0.9,2.3,21,28,50,0.00,0.00,0.00,0.00,0.00,0.26,0.18,0.44,0.26,0.44,Matches
