id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
1a1033a1,41,28,1,4,5,3,0,4,3,0,1,0,0,0,Matches
4830e0af,36,22,2,4,3,5,0,3,2,0,1,0,0,0,Matches
e280527c,117,98,8,1,5,2,3,12,10,0,0,1,1,0,Matches
f4081572,51,28,20,1,0,0,2,4,2,2,0,0,0,0,Matches
bf075f6b,42,28,0,5,2,7,0,4,2,0,0,0,2,0,Matches
217c93a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
08593525,16,16,0,0,0,0,0,3,3,0,0,0,0,0,Matches
032f894e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
dbf053da,128,96,13,10,6,2,1,32,26,2,2,2,0,0,Matches
791abba1,5,4,0,0,0,1,0,1,1,0,0,0,0,0,Matches
1c96ad85,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
a8d4428b,34,21,0,4,6,2,1,10,5,0,2,3,0,0,Matches
b50ec54b,30,15,5,6,0,3,1,1,1,0,0,0,0,0,Matches
5d4f7d61,38,22,0,6,7,3,0,4,1,0,2,1,0,0,Matches
37c213cf,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches
bd527260,21,17,0,2,2,0,0,3,2,0,1,0,0,0,Matches
8f056768,40,30,0,4,2,3,1,4,4,0,0,0,0,0,Matches
f6bdc830,8,4,1,1,0,2,0,0,0,0,0,0,0,0,Matches
34e12499,6,5,0,0,0,1,0,0,0,0,0,0,0,0,Matches
89565ac5,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Matches
088ca1bd,81,52,13,2,6,8,0,3,1,0,0,2,0,0,Matches
d8f5dc3d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
ad00b1a8,28,27,1,0,0,0,0,1,1,0,0,0,0,0,Matches
efd623db,22,16,0,0,2,2,2,1,1,0,0,0,0,0,Matches
106bca06,34,25,2,3,0,3,1,3,1,1,0,0,1,0,Matches
289b90cd,4,3,1,0,0,0,0,0,0,0,0,0,0,0,Matches
fa274d97,11,6,1,2,1,0,1,2,2,0,0,0,0,0,Matches
0d55d942,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Matches
1238a3f9,18,8,0,0,1,9,0,1,1,0,0,0,0,0,Matches
1238a3f9,8,6,0,2,0,0,0,0,0,0,0,0,0,0,Matches
b3325a30,35,25,0,4,1,3,2,3,3,0,0,0,0,0,Matches
f935709c,2,1,0,0,0,1,0,0,0,0,0,0,0,0,Matches
3effaa34,62,47,0,6,3,5,1,5,2,0,1,1,1,0,Matches
4ba886c6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
73000a79,18,16,1,1,0,0,0,1,1,0,0,0,0,0,Matches
c2211709,62,49,0,3,5,0,5,10,7,0,1,2,0,0,Matches
ff98492b,98,45,32,8,7,5,1,10,4,1,1,3,0,1,Matches
58ce23e5,12,8,0,0,0,2,2,2,2,0,0,0,0,0,Matches
45f6f52b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
c46607bf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
664590fa,5,3,0,0,1,1,0,1,0,0,0,1,0,0,Matches
420c18a1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
4c6facae,53,42,3,2,1,4,1,5,3,0,0,1,1,0,Matches
1fdec858,32,20,1,5,1,5,0,1,1,0,0,0,0,0,Matches
90339309,15,12,0,0,2,1,0,2,1,0,0,1,0,0,Matches
861e0116,14,11,1,0,2,0,0,1,1,0,0,0,0,0,Matches
5939baa2,5,3,0,0,0,0,2,0,0,0,0,0,0,0,Matches
aad48be9,15,12,0,0,2,0,1,0,0,0,0,0,0,0,Matches
dd669209,48,34,2,4,2,4,2,6,4,0,2,0,0,0,Matches
42130443,6,2,4,0,0,0,0,1,0,1,0,0,0,0,Matches
7cd6badb,69,56,1,5,1,5,1,14,11,0,2,0,1,0,Matches
e5649a78,66,42,14,3,2,5,0,8,6,1,0,1,0,0,Matches
17780d2b,6,5,0,0,0,0,1,1,0,0,0,0,0,1,Matches
