id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00242715,39,31,6,1,0,1,0,1,1,0,0,0,0,0
00242b75,32,19,0,2,5,5,1,4,2,0,0,0,2,0
00672803,1,0,0,0,0,1,0,0,0,0,0,0,0,0
00963611,31,19,1,1,7,1,2,3,2,0,0,1,0,0
009a4f60,34,26,2,1,5,0,0,3,2,0,0,1,0,0
0174ba21,49,34,3,2,6,4,0,3,2,0,0,1,0,0
01834aa0,5,5,0,0,0,0,0,1,1,0,0,0,0,0
037130ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042e8a49,53,42,2,3,4,2,0,5,5,0,0,0,0,0
048a1cbc,59,40,13,2,4,0,0,11,9,0,0,2,0,0
049751d7,6,4,0,2,0,0,0,2,1,0,1,0,0,0
054849d2,57,49,5,1,1,1,0,9,7,1,1,0,0,0
056d2d95,60,38,20,0,2,0,0,2,2,0,0,0,0,0
05ba9d7c,27,15,0,4,0,6,2,1,1,0,0,0,0,0
05d548d8,14,10,1,0,2,1,0,4,3,0,0,1,0,0
05e2d5ea,1,0,0,1,0,0,0,0,0,0,0,0,0,0
05f99a4a,79,53,1,4,12,7,2,6,5,0,1,0,0,0
061e8e23,35,26,3,2,0,4,0,6,4,1,1,0,0,0
07c7eb0c,45,37,0,1,3,2,2,2,1,0,1,0,0,0
07d3bfec,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080440a4,19,12,0,0,5,1,1,3,1,0,0,1,1,0
08593525,29,23,0,1,5,0,0,3,2,0,0,1,0,0
088ca1bd,18,11,4,0,2,1,0,1,1,0,0,0,0,0
091c86e2,12,6,0,1,3,2,0,1,0,0,0,1,0,0
0a3d6d2b,11,10,0,0,1,0,0,5,5,0,0,0,0,0
0a3f6cde,26,15,1,1,3,6,0,2,1,0,0,0,1,0
0a89e877,23,19,0,0,1,2,1,5,3,0,0,1,1,0
0b104510,44,32,3,3,1,2,3,2,1,1,0,0,0,0
0b4f388a,82,60,0,3,4,14,1,10,7,0,0,1,1,1
0c61c77c,37,22,0,9,1,5,0,8,5,0,2,0,1,0
0c7a48f8,17,16,0,0,1,0,0,4,3,0,0,1,0,0
0cc5f4a5,54,34,0,7,7,6,0,6,4,0,0,1,1,0
0cddeaa7,19,13,6,0,0,0,0,1,0,1,0,0,0,0
0cf778df,64,40,13,5,2,4,0,4,1,2,0,1,0,0
0d55d942,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0d8a37c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0da32a38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e0102eb,71,35,17,9,8,2,0,10,3,3,1,2,1,0
0e6bc38c,13,9,0,1,3,0,0,4,2,0,0,2,0,0
0f59a7bf,59,35,10,2,5,7,0,10,8,1,0,1,0,0
0fbecd11,46,36,1,1,4,2,2,10,8,0,0,1,1,0
1025db8e,26,22,2,0,1,0,1,1,1,0,0,0,0,0
