id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00242715,41,27,7,2,2,2,1,4,4,0,0,0,0,0
00242b75,30,24,0,1,1,3,1,2,2,0,0,0,0,0
00844823,7,7,0,0,0,0,0,2,2,0,0,0,0,0
00963611,13,10,0,0,2,0,1,1,1,0,0,0,0,0
009a4f60,18,14,2,0,1,0,1,1,0,0,0,0,0,1
016ff750,34,29,3,0,1,1,0,2,2,0,0,0,0,0
01834aa0,8,6,0,0,2,0,0,1,1,0,0,0,0,0
02760e49,9,5,3,0,0,1,0,2,1,1,0,0,0,0
028e70b9,2,1,0,0,1,0,0,0,0,0,0,0,0,0
042e8a49,103,77,0,15,6,4,1,16,11,0,3,1,1,0
048a1cbc,97,83,7,3,1,3,0,15,13,1,0,1,0,0
05439de2,60,55,1,0,3,0,1,7,6,1,0,0,0,0
054849d2,32,24,3,1,2,0,2,3,2,0,0,1,0,0
056d2d95,93,56,33,0,0,3,1,11,6,4,0,0,1,0
05ba9d7c,38,27,0,6,2,2,1,3,3,0,0,0,0,0
05d548d8,33,30,0,0,2,1,0,2,2,0,0,0,0,0
05f99a4a,35,25,0,0,3,7,0,6,3,0,0,0,3,0
061e8e23,34,24,2,4,3,1,0,7,6,0,1,0,0,0
0630eb63,24,16,0,6,0,2,0,7,4,0,2,0,1,0
070ec0b1,12,11,0,0,1,0,0,2,2,0,0,0,0,0
080440a4,34,22,1,0,5,4,2,4,1,0,0,1,2,0
08593525,47,39,2,1,2,1,2,7,5,0,0,1,1,0
088ca1bd,59,44,9,3,1,2,0,7,4,3,0,0,0,0
096a77c4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0a1cb833,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0a3d6d2b,14,13,0,0,0,0,1,2,2,0,0,0,0,0
0a89e877,7,7,0,0,0,0,0,1,1,0,0,0,0,0
0b4f388a,54,33,0,4,10,6,1,10,4,0,0,3,3,0
0b7dae21,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0c61c77c,47,38,2,5,2,0,0,7,7,0,0,0,0,0
0cddeaa7,29,13,14,0,1,1,0,4,2,2,0,0,0,0
0d55d942,2,1,1,0,0,0,0,1,1,0,0,0,0,0
0d8a37c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0da32a38,8,6,1,0,0,1,0,1,1,0,0,0,0,0
0e0102eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e6bc38c,23,18,0,2,1,2,0,2,1,0,0,0,1,0
0fbecd11,31,22,0,2,3,4,0,2,1,0,0,1,0,0
1025db8e,30,24,1,0,1,1,3,1,1,0,0,0,0,0
