id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00242b75,31,22,0,1,2,4,2,5,3,0,1,0,1,0
00963611,26,17,2,2,3,1,1,3,2,0,0,0,0,1
009a4f60,36,27,2,4,2,1,0,0,0,0,0,0,0,0
00f518d8,5,4,0,1,0,0,0,0,0,0,0,0,0,0
0118c54c,35,22,9,1,2,1,0,5,4,0,0,1,0,0
01834aa0,2,2,0,0,0,0,0,1,1,0,0,0,0,0
042e8a49,57,45,1,6,1,4,0,9,6,0,1,0,2,0
048a1cbc,61,48,6,3,3,0,1,7,6,1,0,0,0,0
049751d7,10,8,0,0,0,2,0,2,1,0,0,0,1,0
054849d2,30,21,6,2,0,1,0,5,5,0,0,0,0,0
056d2d95,42,24,17,0,0,1,0,6,0,6,0,0,0,0
05ba9d7c,4,3,0,1,0,0,0,0,0,0,0,0,0,0
05d548d8,19,16,1,0,2,0,0,2,2,0,0,0,0,0
05e2d5ea,4,1,1,0,1,1,0,2,1,1,0,0,0,0
05f99a4a,20,10,0,2,5,2,1,3,2,0,0,1,0,0
061e8e23,2,2,0,0,0,0,0,0,0,0,0,0,0,0
07c7eb0c,28,21,0,0,2,2,3,3,3,0,0,0,0,0
07d3bfec,7,5,0,0,0,2,0,0,0,0,0,0,0,0
08593525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
091c86e2,27,19,0,0,3,3,2,4,3,0,0,0,1,0
099e666f,33,24,4,0,2,1,2,3,2,0,0,0,1,0
0a084b35,4,2,2,0,0,0,0,3,1,2,0,0,0,0
0a16eb36,13,7,0,2,2,2,0,1,0,0,0,1,0,0
0a1cb833,2,2,0,0,0,0,0,1,1,0,0,0,0,0
0a3f6cde,47,26,8,4,3,6,0,9,5,1,2,0,1,0
0a89e877,35,27,1,1,5,1,0,2,2,0,0,0,0,0
0b45a8d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c61c77c,52,29,7,9,1,4,2,3,3,0,0,0,0,0
0c7a48f8,15,12,0,1,1,1,0,2,2,0,0,0,0,0
0cc5f4a5,26,14,1,1,3,7,0,2,0,0,0,1,1,0
0cf778df,57,37,9,4,4,3,0,4,3,1,0,0,0,0
0d55d942,8,3,4,0,1,0,0,0,0,0,0,0,0,0
0d8a37c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e0102eb,29,16,0,7,2,4,0,5,3,0,2,0,0,0
0e6bc38c,39,30,0,4,4,0,1,5,5,0,0,0,0,0
0f59a7bf,40,25,9,2,0,3,1,5,3,1,1,0,0,0
0fbecd11,39,31,0,1,4,3,0,2,1,0,0,1,0,0
1025db8e,28,17,3,3,4,0,1,2,0,0,0,2,0,0
10549b49,23,19,0,0,1,1,2,3,1,0,0,1,0,1
