id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
6c5b85cf,Francisco Lopez,es ESP,FW,Celta Vigo,21-052,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
20b73779,Jesús López,es ESP,GK,Elche,20-228,2002,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
ccb491d0,Luis López,es ESP,GK,Real Madrid,21-313,2001,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
88050721,Unai López,es ESP,MF,Rayo Vallecano,27-138,1995,23,880,38,39.1,9.8,9,66,1,14,21,2,1.52,12,13,-1,-0.10,-0.23,12.9,12.0,+1.0,+0.10,+0.27,Matches
38699c72,Anthony Lozano,hn HON,FW,Cádiz,29-326,1993,21,1192,57,53.0,13.2,12,77,5,9,30,2,1.05,9,16,-7,-0.53,+0.32,10.5,18.6,-8.1,-0.61,+0.25,Matches
ea610f00,Pol Lozano,es ESP,MF,Espanyol,23-162,1999,4,17,4,0.8,0.2,0,,0,4,4,7,0.75,0,1,-1,-5.29,-5.01,0.1,0.9,-0.8,-4.26,-4.19,Matches
b05e2dbd,José Luis Gayà,es ESP,DF,Valencia,27-296,1995,19,1630,86,72.4,18.1,19,86,14,0,,0,0.89,19,22,-3,-0.17,-0.60,23.6,23.6,0.0,0.00,-0.18,Matches
4a478107,José Luis Morales,es ESP,"FW,MF",Villarreal,35-237,1987,24,960,40,42.7,10.7,8,81,3,16,20,1,1.46,15,9,+6,+0.56,+0.63,15.3,12.5,+2.8,+0.26,+0.15,Matches
3061e1ec,Andriy Lunin,ua UKR,GK,Real Madrid,24-034,1999,6,540,90,24.0,6.0,6,90,6,0,,18,2.17,12,3,+9,+1.50,+0.34,12.3,4.4,+7.9,+1.32,+0.17,Matches
922da988,Awer Mabil,au AUS,"MF,FW",Cádiz,27-183,1995,5,165,33,7.3,1.8,1,61,0,4,26,8,0.00,1,6,-5,-2.73,-2.21,0.9,5.2,-4.3,-2.33,-1.72,Matches
ed6ea4d9,Darwin Machís,ve VEN,FW,Valladolid,30-038,1993,6,366,61,16.3,4.1,4,78,2,2,27,0,1.83,3,3,0,0.00,+0.76,5.1,5.9,-0.8,-0.21,+0.59,Matches
5db04597,Pablo Maffeo,es ESP,DF,Mallorca,25-248,1997,23,1920,83,85.3,21.3,22,86,20,1,29,0,1.13,18,25,-7,-0.33,-1.15,18.5,25.4,-6.9,-0.32,-0.73,Matches
01a49bd2,Lisandro Magallán,ar ARG,DF,Elche,29-171,1993,7,404,58,18.0,4.5,5,74,3,2,17,1,0.71,6,6,0,0.00,+1.46,7.8,10.1,-2.3,-0.51,+0.71,Matches
d4808594,Jon Magunacelaya,es ESP,"MF,FW",Real Sociedad,22-247,2000,2,65,33,2.9,0.7,0,,0,2,33,2,0.50,0,2,-2,-2.77,-3.22,0.5,1.5,-1.0,-1.38,-1.84,Matches
00b28772,Nemanja Maksimović,rs SRB,MF,Getafe,28-050,1995,16,1009,63,44.8,11.2,13,69,3,3,36,7,1.31,13,16,-3,-0.27,+0.17,8.4,12.8,-4.4,-0.39,-0.19,Matches
cb574619,Hugo Mallo,es ESP,DF,Celta Vigo,31-268,1991,17,1383,81,61.5,15.4,17,81,10,0,,4,1.18,17,23,-6,-0.39,-0.49,19.9,16.8,+3.2,+0.21,+0.22,Matches
bbc19252,Mickael Malsa,mq MTQ,MF,Valladolid,27-156,1995,5,69,14,3.1,0.8,0,,0,5,14,9,1.80,0,2,-2,-2.61,-2.03,0.7,2.1,-1.5,-1.89,-1.23,Matches
d4b73232,Giorgi Mamardashvili,ge GEO,GK,Valencia,22-169,2000,25,2250,90,100.0,25.0,25,90,25,0,,0,1.04,28,28,0,0.00,,32.2,31.0,+1.1,+0.05,,Matches
c20bdcd7,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29-055,1994,22,1857,84,82.5,20.6,22,84,18,0,,1,1.77,29,17,+12,+0.58,-1.25,27.4,22.1,+5.4,+0.26,-1.01,Matches
fbd6378b,Aïssa Mandi,dz ALG,DF,Villarreal,31-146,1991,9,441,49,19.6,4.9,5,81,4,4,9,16,1.78,7,3,+4,+0.82,+0.77,7.0,5.5,+1.5,+0.30,+0.16,Matches
ae86d473,Maranhão,br BRA,"FW,MF",Valencia,26-148,1996,16,436,27,19.4,4.8,3,52,0,13,21,3,0.81,9,7,+2,+0.41,+0.51,7.3,7.6,-0.3,-0.07,-0.14,Matches
133faa84,Marcão,br BRA,DF,Sevilla,26-285,1996,4,360,90,16.0,4.0,4,90,4,0,,1,1.00,3,5,-2,-0.50,-0.07,2.9,6.1,-3.2,-0.80,-0.52,Matches
853b7c48,Agustín Marchesín,ar ARG,GK,Celta Vigo,35-001,1988,19,1710,90,76.0,19.0,19,90,19,0,,0,1.05,18,29,-11,-0.58,-1.58,21.2,19.7,+1.6,+0.08,-0.16,Matches
9f323c71,Óscar de Marcos,es ESP,DF,Athletic Club,33-337,1989,25,1884,75,83.7,20.9,22,83,15,3,23,0,1.32,30,23,+7,+0.33,+0.58,26.6,18.0,+8.5,+0.41,-0.15,Matches
44330c36,Alberto Marí,es ESP,FW,Valencia,21-249,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
6f4c734d,José Mari,es ESP,MF,Cádiz,35-101,1987,13,325,25,14.4,3.6,2,55,0,11,20,4,1.15,5,7,-2,-0.55,+0.15,4.0,7.9,-3.9,-1.08,-0.41,Matches
f0da930c,José María Giménez,uy URU,DF,Atlético Madrid,28-056,1995,16,1343,84,59.7,14.9,14,90,14,2,42,3,2.13,23,9,+14,+0.94,+0.34,23.4,14.8,+8.6,+0.58,+0.35,Matches
5c4dc0ff,Mariano,do DOM,FW,Real Madrid,29-228,1993,6,57,10,2.5,0.6,0,,0,6,10,14,1.33,1,0,+1,+1.58,+0.35,3.4,0.3,+3.1,+4.97,+3.88,Matches
a83c19cf,Pablo Marín,es ESP,MF,Real Sociedad,19-257,2003,9,342,38,15.2,3.8,3,74,0,6,20,4,1.56,2,3,-1,-0.26,-0.73,6.3,2.9,+3.3,+0.88,+0.56,Matches
d9235a45,Diego Mariño,es ESP,GK,Almería,32-312,1990,1,45,45,2.0,0.5,0,,0,1,45,4,0.00,0,2,-2,-4.00,-3.47,0.3,1.2,-0.9,-1.87,-1.36,Matches
f0fe87dc,Unai Marrero,es ESP,GK,Real Sociedad,21-159,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
0ae4e09a,Roger Martí,es ESP,FW,Elche,32-073,1991,12,655,55,29.1,7.3,8,73,1,4,18,6,0.42,3,12,-9,-1.24,-0.05,5.0,14.0,-9.0,-1.23,-0.20,Matches
0ae4e09a,Roger Martí,es ESP,FW,Cádiz,32-073,1991,7,439,63,19.5,4.9,6,71,0,1,13,0,1.57,4,6,-2,-0.41,+0.34,3.9,6.6,-2.6,-0.54,+0.23,Matches
e1e75690,Ander Martin,es ESP,"MF,FW",Real Sociedad,22-121,2000,3,41,14,1.8,0.5,0,,0,3,14,7,3.00,0,0,0,0.00,-0.37,1.0,0.5,+0.5,+1.11,+0.72,Matches
2ae30661,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,23-249,1999,5,145,29,6.4,1.6,2,62,0,3,7,6,1.20,1,0,+1,+0.62,+0.62,1.9,1.6,+0.3,+0.18,+0.26,Matches
64035864,Carlos Martín,es ESP,DF,Atlético Madrid,20-329,2002,1,5,5,0.2,0.1,0,,0,1,5,5,3.00,1,0,+1,+18.00,+17.24,0.1,0.0,+0.1,+1.49,+1.05,Matches
4df0dff8,Daniel Martín,es ESP,GK,Betis,24-252,1998,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
