id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00f0482f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01226327,43,29,11,0,0,1,2,4,3,0,0,0,0,1
012c975a,6,5,0,0,1,0,0,1,0,0,0,1,0,0
02b29014,50,42,1,2,2,0,3,7,7,0,0,0,0,0
0313a347,7,6,0,0,1,0,0,0,0,0,0,0,0,0
03622183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03edb878,3,1,0,0,1,1,0,0,0,0,0,0,0,0
0420d84f,34,27,0,2,2,3,0,5,4,0,0,0,1,0
0442183b,8,6,1,0,1,0,0,1,1,0,0,0,0,0
07802f7f,59,44,0,8,5,2,0,8,4,0,2,2,0,0
08452314,21,16,0,2,2,1,0,1,1,0,0,0,0,0
099e666f,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0b33f6ad,5,4,0,0,1,0,0,0,0,0,0,0,0,0
0d4ceb32,32,16,0,8,5,3,0,3,2,0,1,0,0,0
0df2b165,50,41,5,1,1,2,0,5,4,1,0,0,0,0
0f7533cd,42,29,0,4,3,6,0,5,4,0,0,0,1,0
101da2b5,31,26,0,3,0,0,2,3,2,0,0,0,0,1
10b9fa99,20,17,2,0,0,1,0,0,0,0,0,0,0,0
111c3236,4,2,1,0,0,1,0,0,0,0,0,0,0,0
119b9a8e,11,11,0,0,0,0,0,1,1,0,0,0,0,0
11ff3d56,19,15,0,2,1,0,1,1,1,0,0,0,0,0
1265a93a,81,60,9,2,5,4,1,5,3,1,0,0,1,0
132a82f1,19,16,0,0,1,2,0,1,0,0,0,0,1,0
1544f145,16,13,0,0,1,2,0,2,1,0,0,0,1,0
1566e437,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1598599e,22,14,0,0,0,5,3,2,2,0,0,0,0,0
15ea812b,29,20,4,0,2,2,1,0,0,0,0,0,0,0
15f3ec41,63,60,0,2,0,1,0,9,8,0,1,0,0,0
16ceb862,15,11,0,0,3,0,1,0,0,0,0,0,0,0
17370b95,5,2,0,0,3,0,0,0,0,0,0,0,0,0
17695062,49,40,0,4,2,3,0,7,6,0,0,1,0,0
178ae8f8,37,23,0,2,5,6,1,4,2,0,1,0,1,0
17acc2ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17d4507a,39,36,0,0,1,2,0,4,3,0,0,0,1,0
1880614f,15,11,0,3,1,0,0,2,2,0,0,0,0,0
18b896d6,18,18,0,0,0,0,0,1,1,0,0,0,0,0
18b999f4,3,2,0,0,1,0,0,0,0,0,0,0,0,0
18e96f64,14,11,0,0,2,0,1,2,2,0,0,0,0,0
1900032e,28,24,0,0,3,1,0,4,2,0,0,1,1,0
1961b2aa,42,37,2,1,2,0,0,3,3,0,0,0,0,0
197640fd,49,45,3,0,0,0,1,4,4,0,0,0,0,0
19f4d211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a4ef233,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1a7fcf39,71,57,5,0,5,3,1,5,3,1,0,1,0,0
1aa84968,25,19,1,3,0,2,0,2,0,1,1,0,0,0
1ae30132,4,2,0,1,0,1,0,0,0,0,0,0,0,0
1b84dbe1,76,52,18,0,5,1,0,12,7,3,0,2,0,0
1bf33a9a,69,53,1,6,2,7,0,8,7,0,0,1,0,0
1c7012b8,59,50,1,3,3,1,1,6,5,0,0,1,0,0
1cb49278,13,12,0,1,0,0,0,1,1,0,0,0,0,0
1d042188,16,11,2,0,0,1,2,2,1,1,0,0,0,0
1ecb65be,31,23,0,1,3,3,1,6,2,0,1,1,2,0
1ef37668,19,16,0,0,1,2,0,4,2,0,0,1,1,0
1f9a3a04,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1fb1c435,68,52,0,4,8,2,2,8,4,0,1,3,0,0
1fdfd6da,3,3,0,0,0,0,0,0,0,0,0,0,0,0
21166ff4,11,7,1,1,1,0,1,0,0,0,0,0,0,0
21945a9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21a66f6a,127,75,3,19,15,13,2,26,15,1,6,1,3,0
2389cdc2,35,28,3,2,0,1,1,2,2,0,0,0,0,0
246d153b,27,23,3,0,0,1,0,4,4,0,0,0,0,0
254147d4,31,19,0,6,1,4,1,4,2,0,1,0,1,0
25b82f9a,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2628fd2b,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2691c772,41,28,0,0,6,5,2,2,0,0,0,1,1,0
26f6dca8,22,18,1,1,1,1,0,3,2,0,0,0,1,0
27c01749,15,10,0,2,1,2,0,1,1,0,0,0,0,0
282679b4,107,92,6,1,6,2,0,15,13,1,1,0,0,0
282f75f3,26,20,1,0,5,0,0,0,0,0,0,0,0,0
289601e6,60,51,3,3,0,3,0,2,2,0,0,0,0,0
28b40c9c,3,3,0,0,0,0,0,0,0,0,0,0,0,0
28d596a0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2928dca2,13,12,0,0,1,0,0,1,1,0,0,0,0,0
29733c72,20,14,4,0,2,0,0,5,3,1,0,1,0,0
2973d8ff,23,15,1,4,0,3,0,3,2,0,0,0,1,0
2acd49b9,17,16,0,1,0,0,0,2,2,0,0,0,0,0
2b16cb1a,69,44,1,17,1,6,0,10,7,0,3,0,0,0
2b471f99,27,18,0,5,2,1,1,2,0,0,0,0,1,1
2b622f01,39,27,3,1,2,4,2,9,7,0,0,1,0,1
2b91cf8e,7,6,0,1,0,0,0,1,1,0,0,0,0,0
2baec6ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bd83368,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2bed3eab,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2ce2508a,49,31,14,1,2,1,0,3,3,0,0,0,0,0
2d61d13a,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2e4f5f03,123,94,23,4,1,0,1,15,11,2,1,1,0,0
2f7acede,7,6,0,0,0,0,1,1,1,0,0,0,0,0
2f90f6b8,27,22,3,1,1,0,0,1,0,1,0,0,0,0
2f965a72,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2fba6108,2,1,0,1,0,0,0,0,0,0,0,0,0,0
30040f5d,2,2,0,0,0,0,0,0,0,0,0,0,0,0
30e81a88,23,16,0,0,4,3,0,0,0,0,0,0,0,0
312626c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31c69ef1,22,20,0,0,1,1,0,2,1,0,0,1,0,0
321a71a7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3233eefd,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32f60ed8,16,13,1,0,1,1,0,1,0,0,0,1,0,0
3312f911,35,29,0,1,2,3,0,5,4,0,0,1,0,0
3353737a,42,29,1,2,5,4,1,9,8,0,0,0,1,0
33887998,2,1,1,0,0,0,0,0,0,0,0,0,0,0
3423f250,120,68,26,14,7,4,1,15,8,3,2,2,0,0
3515d404,105,53,46,0,3,3,0,12,5,7,0,0,0,0
35e413f1,32,27,1,2,0,1,1,4,4,0,0,0,0,0
3626f7d9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
36c2ca73,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3727dd3c,72,39,25,1,6,1,0,8,4,4,0,0,0,0
383e68b1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38c7feef,6,6,0,0,0,0,0,1,1,0,0,0,0,0
38ceb24a,110,80,13,3,8,3,3,11,6,3,1,1,0,0
