id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00459419,80,51,2,15,7,4,1,16,10,0,3,2,0,1
008a6e6d,21,21,0,0,0,0,0,3,3,0,0,0,0,0
00963611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01226327,76,54,12,4,4,1,1,7,4,1,1,1,0,0
02b29014,99,83,1,6,4,1,4,7,6,0,1,0,0,0
032f894e,17,12,2,1,0,2,0,1,0,1,0,0,0,0
0356cf4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0420d84f,17,12,1,2,1,1,0,2,2,0,0,0,0,0
0442183b,2,2,0,0,0,0,0,0,0,0,0,0,0,0
07802f7f,7,4,0,1,1,0,1,1,0,0,0,1,0,0
08aa17d0,59,49,1,4,1,4,0,2,2,0,0,0,0,0
099e666f,19,15,1,0,2,1,0,4,1,0,0,2,1,0
0c61c77c,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0cc5f4a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d267745,36,32,0,0,4,0,0,1,1,0,0,0,0,0
0db5d2c8,19,16,1,0,0,0,2,4,4,0,0,0,0,0
0e6bc38c,59,40,0,6,7,5,1,10,7,0,1,2,0,0
0ef89a37,92,57,13,11,6,4,1,16,8,2,4,0,2,0
10072610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101da2b5,74,63,0,2,3,3,3,13,13,0,0,0,0,0
10b9fa99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111c3236,40,36,1,2,0,1,0,6,5,0,1,0,0,0
1148323a,2,2,0,0,0,0,0,1,1,0,0,0,0,0
119b9a8e,12,10,1,0,1,0,0,2,1,1,0,0,0,0
11b9265b,34,27,1,1,2,2,1,3,2,0,0,0,1,0
129af0db,83,59,2,6,8,8,0,8,7,0,0,0,1,0
12aa7661,67,25,32,4,4,0,2,4,1,3,0,0,0,0
15ea812b,23,20,0,1,2,0,0,3,2,0,0,1,0,0
15f3ec41,2,1,0,0,1,0,0,0,0,0,0,0,0,0
15fd5593,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16380240,161,133,17,5,4,2,0,17,10,3,1,2,1,0
1695c659,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16ceb862,35,30,0,1,4,0,0,1,1,0,0,0,0,0
1840e36d,4,3,1,0,0,0,0,0,0,0,0,0,0,0
184e4970,48,35,6,1,3,1,2,4,2,1,0,1,0,0
189cee7b,44,30,0,8,1,5,0,4,0,0,2,1,1,0
18b896d6,18,16,0,0,2,0,0,4,4,0,0,0,0,0
18e96f64,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1931bde9,49,31,0,8,4,6,0,0,0,0,0,0,0,0
199ff86e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19b8b0b9,39,27,1,5,3,3,0,5,4,0,0,1,0,0
19ba6c6d,30,21,0,3,4,2,0,4,2,0,2,0,0,0
1a160ea3,15,10,1,2,2,0,0,1,0,0,0,1,0,0
1a2935f6,21,17,0,0,4,0,0,3,2,0,0,1,0,0
