id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
565bf0da,3,0,0.0,11,20,0,0,0,1
1c08a3c8,2,0,0.0,20,27,0,0,0,0
f71890f5,0,0,0.0,1,4,0,0,1,0
74ced675,0,0,0.0,3,3,0,0,0,0
89ac64a6,2,0,0.0,9,4,0,0,0,0
debc2f28,2,0,0.0,13,12,8,0,0,0
6ec6fde0,1,0,0.0,22,17,1,0,0,1
05439de2,1,0,0.0,9,6,2,0,0,0
834d0be5,4,1,0.0,40,41,14,1,0,0
d459281d,1,0,0.0,9,14,0,0,0,0
77e84962,3,0,0.0,24,14,1,1,0,0
2930c9d8,0,0,0.0,0,0,1,0,0,0
555d5edd,4,0,0.0,42,38,3,0,0,0
5e66fa06,1,0,0.0,20,30,0,0,1,0
c311243f,5,0,0.0,33,12,0,0,1,0
56413b1f,4,0,0.0,41,52,1,0,1,0
86e119e0,9,1,0.0,52,80,3,0,1,0
c21fb312,1,0,0.0,22,18,3,0,0,0
13ddc856,1,0,0.0,11,8,13,0,0,0
e26fcca3,11,1,1.0,34,58,0,1,0,0
dfc85b89,0,0,0.0,0,0,0,0,0,0
d5dd5f1f,1,1,1.0,17,8,14,1,0,0
97bfa797,1,0,0.0,21,43,13,2,0,0
9fec8860,3,0,0.0,29,14,4,0,0,0
3963c25b,0,0,0.0,1,1,0,0,0,0
45b7edae,2,0,0.0,22,17,0,0,0,0
f261abcb,6,0,0.0,45,57,0,0,0,0
3a233281,2,0,0.0,26,31,5,0,0,0
04c11885,4,0,0.0,33,53,3,0,0,0
442b56fa,1,0,0.0,5,4,1,0,0,0
78e68b4d,5,1,1.0,23,4,0,0,2,0
3f7cd8f1,5,0,0.0,42,27,0,0,0,0
a2a85828,1,0,0.0,6,2,3,0,0,0
acc7b7ec,0,0,0.0,10,15,5,0,0,0
b742cc0d,1,0,0.0,10,9,1,0,0,0
2973d8ff,2,0,0.0,17,3,12,0,0,0
9b88e120,4,0,0.0,13,11,0,0,0,0
47064058,0,0,0.0,0,5,0,0,0,0
bd7d2e6d,4,0,0.0,40,28,1,0,1,0
69374ff5,3,0,0.0,18,26,0,1,0,0
fbbc8e15,1,0,0.0,3,5,2,0,0,0
da59a197,2,0,0.0,11,13,2,1,0,0
a53b661f,3,0,0.0,20,43,7,0,0,0
00a6485f,5,0,0.0,34,47,1,0,0,0
ff182fdc,1,0,0.0,64,14,21,0,0,0
857a5abe,8,0,0.0,45,19,1,0,0,1
bee0bab1,2,0,0.0,19,21,3,0,0,0
c50281a0,5,0,0.0,10,23,1,0,0,0
070ec0b1,0,0,0.0,19,18,2,0,0,0
fe888e39,0,0,0.0,2,1,0,0,0,0
379c0717,0,0,0.0,0,0,0,0,0,0
fc93fdf1,0,0,0.0,4,1,0,0,0,0
3189f61a,3,1,0.0,25,6,1,0,0,0
8be4fd6a,2,0,0.0,21,5,2,0,0,0
17370b95,2,0,0.0,28,19,2,0,1,0
433dc9a2,1,0,0.0,5,12,1,0,0,0
7aac47fe,4,0,0.0,10,4,0,0,1,0
dc62fbee,4,0,0.0,34,41,7,0,0,0
9ab48bde,2,0,0.0,26,23,12,1,0,0
eb61713c,0,0,0.0,3,0,0,0,0,0
2db2fd7b,4,0,0.0,14,7,0,0,0,0
f4ec4fd0,4,0,0.0,72,95,14,0,1,0
9b285700,2,0,0.0,17,12,5,0,0,0
a167537f,0,0,0.0,12,19,1,1,0,0
d4a2533d,2,0,0.0,9,12,1,0,0,0
d4a2533d,1,0,0.0,11,23,2,0,0,0
e27da244,1,0,0.0,9,9,0,0,0,0
a7813ac4,0,0,0.0,16,26,5,0,0,0
5caa62a7,0,0,0.0,11,32,4,0,0,0
fbffc4b1,1,0,0.0,12,2,0,0,0,0
4e204552,0,0,0.0,6,1,1,0,1,0
4e204552,0,0,0.0,1,0,0,0,0,0
32e96d52,0,0,0.0,0,0,0,0,0,0
2bcc6d52,8,0,0.0,43,52,30,0,0,0
9d12e142,4,0,0.0,2,5,0,0,2,0
0dabaf14,3,1,1.0,14,1,0,0,0,0
2b350e6b,0,0,0.0,4,8,0,0,0,0
c6637acf,8,0,0.0,68,48,7,0,0,0
226008f1,0,0,0.0,0,0,0,0,0,0
d1273f09,4,0,0.0,38,43,0,0,0,0
8ed9b33a,1,0,0.0,14,22,1,0,0,0
db401046,1,0,0.0,1,8,0,0,0,0
68829001,3,0,0.0,19,9,0,0,0,0
33ec696b,0,0,0.0,0,0,0,0,0,0
b3b7f5a6,3,0,0.0,23,19,4,0,0,0
ecab64a0,2,0,0.0,43,14,0,0,1,0
612cb8d3,2,0,0.0,13,6,0,0,0,0
6d8f8441,1,0,0.0,1,0,0,0,0,0
042e8a49,0,0,0.0,7,20,2,1,0,0
3e99c613,0,0,0.0,1,0,0,0,0,0
9f381d8b,1,0,0.0,28,38,14,0,0,0
229cd98a,3,0,0.0,21,12,7,0,0,0
5ddb8f9f,1,0,0.0,11,5,0,0,0,0
5722eced,2,0,0.0,30,16,1,0,0,0
db4ed67b,4,0,0.0,31,8,0,0,0,0
6e33125f,2,0,0.0,18,17,0,0,0,0
db7161ed,1,0,0.0,1,1,0,0,0,0
3eb0f2df,2,0,0.0,31,37,1,0,1,0
fe641c1a,5,0,0.0,83,73,6,0,0,0
54b4dc4e,3,0,0.0,29,19,4,0,0,0
dc3fa3b5,4,0,0.0,45,72,0,1,0,0
549c6ba7,4,0,0.0,57,21,18,1,0,0
fc62f087,5,0,0.0,59,9,5,0,1,0
d3096421,4,0,0.0,37,48,7,1,0,0
6873f3bc,4,0,0.0,18,33,5,0,1,0
b5f63410,1,1,1.0,25,40,1,1,0,0
22051fbe,3,2,1.0,20,44,0,0,1,0
7d841904,0,0,0.0,2,0,0,0,0,0
0f26fd24,1,0,0.0,18,15,3,0,0,0
7f73bdf4,0,0,0.0,2,0,0,0,0,0
8954fddc,0,0,0.0,2,1,0,0,0,0
6fd8a334,0,0,0.0,1,1,0,0,0,0
15ea94de,1,0,0.0,4,7,4,0,0,0
f0797d57,4,0,0.0,11,6,0,0,0,1
79ca3e23,3,0,0.0,23,17,1,0,0,0
5603d397,0,0,0.0,0,0,0,0,0,0
d571df78,0,0,0.0,0,2,0,0,0,0
beb882a8,3,0,0.0,48,45,2,0,0,0
f503ea63,3,0,0.0,14,33,2,0,0,0
eafac393,1,0,0.0,9,3,0,0,0,0
48035304,6,0,0.0,19,30,1,1,0,0
0b4f388a,4,0,0.0,42,30,11,2,0,0
83e0eeb4,0,0,0.0,0,0,0,0,0,0
b48215cd,0,0,0.0,15,13,7,0,0,0
44e471ca,0,0,0.0,1,1,0,0,0,0
e665a2db,0,0,0.0,10,8,2,0,0,0
1e43fad8,1,0,0.0,0,10,0,0,0,0
b82880c6,10,1,0.0,39,25,0,0,0,0
de164de6,0,0,0.0,9,9,0,0,0,0
677da306,2,1,1.0,18,11,1,0,0,0
8e58987d,4,0,0.0,33,1,0,0,0,0
f9e7c4ac,2,0,0.0,34,16,12,1,0,0
b5920350,1,0,0.0,4,2,3,0,0,0
9a2e0ccc,0,1,0.0,16,23,0,0,0,0
ce218223,0,0,0.0,13,6,0,0,0,0
626fab5f,3,0,0.0,8,10,0,0,0,0
482b70ad,0,0,0.0,20,18,0,0,0,0
9fb640a8,1,0,0.0,12,9,0,0,0,0
f86ad3f5,0,0,0.0,0,2,0,0,0,0
f86ad3f5,0,0,0.0,5,9,0,0,0,0
0cf778df,0,0,0.0,0,1,0,0,0,0
4f16405e,2,0,0.0,60,46,11,0,0,0
16daec92,4,0,0.0,25,36,1,1,0,0
c952f633,0,0,0.0,4,0,0,0,0,0
6bd603db,4,0,0.0,44,36,0,0,0,0
3f65898c,4,0,0.0,44,37,2,0,0,0
37f606f0,9,0,0.0,53,25,0,0,0,0
