id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
cadd666a,3,0,0,17,11,15,0,0,0
dc38e3bc,0,0,0,5,8,6,0,0,0
2b09d998,5,0,0,19,15,0,0,0,0
22919e97,0,0,0,5,8,4,0,0,0
dcfb17f4,3,0,0,27,28,8,0,0,0
a6c58494,0,0,0,2,1,0,0,0,0
89ac64a6,3,0,0,19,24,1,0,0,1
6ec6fde0,5,0,0,25,23,4,0,1,0
834d0be5,2,0,0,8,8,7,1,0,0
555d5edd,0,0,0,2,11,0,0,0,0
b4cf5806,3,0,0,23,18,5,0,0,0
6ea23758,4,0,0,14,2,1,0,1,0
3724baa1,1,0,0,3,3,0,0,0,0
e0b113a7,5,1,0,40,15,2,0,0,0
30941e96,3,0,0,15,35,4,0,0,0
5e66fa06,6,1,0,29,16,1,0,0,0
0a3f6cde,2,0,0,15,29,11,1,0,0
56413b1f,2,0,0,26,13,0,0,0,0
86e119e0,4,0,0,47,57,1,0,1,0
13ddc856,1,0,0,17,27,18,0,0,0
e26fcca3,5,0,0,35,31,2,0,0,0
35f67a30,0,0,0,0,0,0,0,0,0
dfc85b89,1,0,0,13,9,2,0,0,1
e5478b87,1,0,0,25,23,21,1,0,1
10549b49,0,0,0,8,4,0,0,0,0
a8567629,6,0,0,15,19,0,0,1,0
442b56fa,4,0,0,28,37,9,0,0,0
a2a85828,0,0,0,4,1,0,0,0,0
00242b75,3,0,0,41,27,0,2,0,0
c0d3bd23,1,0,0,12,6,1,0,0,1
8df328f4,2,0,0,9,3,0,0,0,0
44a20f0c,5,0,0,26,10,1,0,1,1
47064058,1,0,0,0,3,0,0,0,0
bd7d2e6d,5,0,0,24,13,0,0,0,2
69374ff5,1,0,0,2,0,0,0,0,0
437f2b00,5,0,0,37,32,1,0,0,0
fbbc8e15,1,0,0,6,3,0,0,0,0
a53b661f,0,0,0,26,21,11,0,0,0
8eb55dbb,4,0,0,26,25,10,0,0,0
30ae134d,1,0,0,15,5,1,1,0,0
ff182fdc,1,0,0,19,11,27,1,0,0
857a5abe,9,0,0,52,7,6,0,1,1
a39d11bc,5,0,0,26,27,3,0,0,2
bee0bab1,2,0,0,20,7,1,2,0,0
57d88cf9,9,0,0,39,91,5,0,0,0
aca0a525,0,0,0,4,6,1,0,0,1
fe888e39,0,0,0,1,9,0,0,0,0
f4c7c708,1,0,0,2,0,0,0,0,0
378825c7,6,0,0,34,42,4,0,1,0
9af1f9ff,5,0,0,16,21,0,0,1,0
763b8b37,1,0,0,6,2,0,0,0,0
7aac47fe,0,0,0,0,0,0,0,0,0
07d3bfec,0,0,0,1,0,0,0,0,0
eb61713c,0,0,0,3,3,0,0,0,0
f4ec4fd0,8,0,0,21,21,1,0,0,0
5ad8c360,1,0,0,7,21,0,0,0,0
635f2732,3,0,0,20,40,1,0,0,0
6ebbc28a,0,0,0,0,0,0,0,0,0
dd7b6eb8,0,0,0,0,0,0,0,0,0
01834aa0,4,0,0,22,5,2,0,1,0
c68da769,5,0,0,40,26,17,0,0,0
7c473e12,1,1,0,11,6,3,1,0,0
a167537f,3,0,0,12,16,2,0,0,0
db8c8860,0,0,0,0,0,0,0,0,0
d28339cb,0,0,0,0,2,0,0,0,0
d4a2533d,0,0,0,0,0,0,0,0,0
4c184730,0,0,0,3,2,0,0,0,0
e27da244,2,0,0,9,16,1,0,1,0
a7813ac4,0,0,0,1,3,0,0,0,0
f0a37d36,6,0,0,35,24,0,0,1,0
4e204552,1,0,0,6,3,6,0,0,0
25bdea4b,0,0,0,0,2,0,0,0,0
05e2d5ea,0,0,0,1,0,1,0,0,0
05f99a4a,0,0,0,24,42,10,0,0,0
9d12e142,0,0,0,0,0,0,0,0,0
10745192,0,0,0,2,6,0,0,0,0
d1273f09,4,0,0,32,43,0,1,0,0
a65ce836,5,0,0,32,21,1,0,0,0
db401046,1,0,0,0,2,0,0,0,0
68829001,0,0,0,7,4,2,0,0,0
ae7058f9,1,0,0,5,7,0,0,0,0
