id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
00242715,7,0,0,57,27,1,0,1,0
00242b75,4,0,0,26,23,0,0,0,0
00844823,5,1,1,31,14,0,0,0,0
009a4f60,2,0,0,8,6,0,0,0,0
01834aa0,5,1,0,41,9,2,0,0,0
01c3aff5,8,0,0,37,15,0,0,1,0
028e70b9,0,0,0,2,2,2,0,0,0
032f894e,0,0,0,0,1,0,0,0,0
042e8a49,2,0,0,11,34,4,1,0,0
048a1cbc,3,0,0,11,17,0,0,0,0
05439de2,0,0,0,10,7,1,0,0,0
054849d2,0,0,0,4,5,0,0,0,0
056d2d95,6,0,0,35,22,1,0,1,0
05d548d8,8,1,1,28,8,2,0,1,1
05f99a4a,0,0,0,2,5,0,0,0,0
070ec0b1,3,0,0,25,21,0,0,0,0
080440a4,8,0,0,32,31,2,0,0,1
08593525,4,0,0,18,12,0,0,0,0
088ca1bd,1,0,0,13,36,4,0,0,0
096a77c4,0,0,0,2,3,1,0,0,0
099e666f,5,0,0,28,9,4,0,1,0
0a1cb833,1,0,0,0,6,0,0,0,1
0a3d6d2b,0,0,0,0,0,0,0,0,0
0a3f6cde,2,0,0,17,39,4,0,0,0
0b4f388a,4,0,0,42,47,13,2,0,0
0c61c77c,2,0,0,26,27,10,0,0,0
0cc5f4a5,1,0,0,3,5,1,0,0,0
0d55d942,0,0,0,0,3,0,0,0,0
0db5d2c8,1,0,0,7,0,0,0,0,1
0e0102eb,0,0,0,2,0,0,0,0,0
0e4fef6e,5,1,1,6,7,0,0,0,0
0ef89a37,0,0,0,5,23,3,1,0,0
0fbb73c2,2,0,0,8,9,0,0,0,0
0fbecd11,5,1,0,34,19,1,0,0,0
1025db8e,5,0,0,12,3,1,0,0,0
106bca06,3,0,0,20,18,1,0,0,0
10b9fa99,0,0,0,0,0,0,0,0,0
1151fb6e,0,0,0,0,0,0,0,0,0
11fd2b75,4,0,0,26,18,0,0,0,0
1238a3f9,6,0,0,39,26,11,0,0,0
13203c45,4,0,0,18,27,4,0,0,0
140afefb,1,0,0,3,0,0,0,0,0
14a7af33,2,0,0,15,8,0,0,1,0
15b287da,5,0,0,28,38,7,0,0,0
15fd5593,7,0,0,28,35,2,2,0,1
16b4260e,0,0,0,0,0,0,0,0,0
16daec92,2,0,0,19,24,0,0,0,0
17376543,0,0,0,2,6,0,0,2,0
1748c9f7,0,0,0,1,0,1,0,0,0
17611373,4,0,0,24,32,11,0,1,0
17780d2b,1,0,0,12,10,0,0,0,0
17f3620a,2,0,0,23,18,10,1,0,0
1a1033a1,4,0,0,26,27,8,0,0,0
1ae836b1,3,0,0,8,13,0,0,0,0
1b278bf5,1,0,0,8,7,0,0,0,1
1bcca8b8,1,0,0,3,1,0,0,0,0
1c08a3c8,3,0,0,17,12,0,0,0,0
1c96ad85,1,0,0,1,1,0,0,0,0
1cbe4984,3,0,0,8,4,0,0,0,0
1d1691ad,0,0,0,1,1,0,0,0,0
1d8e9add,5,0,0,29,18,1,0,0,0
1e274a0a,7,0,0,30,15,14,0,0,0
1f44ac21,0,0,0,10,7,3,1,0,0
1fda91b3,1,0,0,2,1,0,0,0,0
1fdec858,2,0,0,18,23,5,0,0,0
20030c06,0,0,0,6,11,2,0,0,0
2042d931,0,0,0,4,0,2,0,0,0
217c93a1,0,0,0,0,0,0,0,0,0
2200181e,10,0,0,36,20,3,0,1,0
226ddf9d,0,0,0,0,0,0,0,0,0
22919e97,1,0,0,12,7,7,1,0,0
229cd98a,0,0,0,6,12,1,0,0,0
23a10591,0,0,0,0,0,0,0,0,0
25ab9c9c,0,0,0,7,12,2,0,0,0
271b8617,4,0,0,48,20,2,0,0,0
27d2618c,1,1,0,0,7,0,0,0,0
289b90cd,0,0,0,0,2,0,0,0,0
28eaa0f3,3,0,0,13,16,0,0,0,0
2903a856,3,0,0,12,21,13,0,0,0
2979c05a,1,1,0,14,5,0,0,0,0
2a29eb9b,1,0,0,2,2,0,0,0,0
2a6cd437,4,1,0,17,5,0,0,1,0
2b09d998,0,0,0,9,16,0,0,0,0
2b53f7a5,0,0,0,9,14,1,0,0,0
2bcc6d52,3,0,0,21,18,17,0,0,0
2c0558b8,0,0,0,0,1,0,0,0,0
2d61d13a,4,0,0,22,13,0,0,1,0
2db2fd7b,5,1,0,18,6,0,0,0,0
2e7ff968,0,0,0,0,1,0,0,0,0
2f3e911a,2,0,0,18,12,2,0,0,0
2ff76adc,1,0,0,3,3,1,0,0,0
302527b2,3,0,0,8,28,0,0,0,0
30941e96,2,0,0,12,16,3,0,0,0
30c220c3,3,0,0,18,26,0,0,0,0
316162b6,2,0,0,13,16,0,1,0,0
33144cc5,1,0,0,22,17,15,0,0,0
33340bd6,0,0,0,2,3,0,0,0,0
3376a776,0,0,0,9,11,0,0,2,1
33a95e0a,9,1,1,45,28,0,0,2,1
33b554b7,7,0,0,41,22,0,1,0,0
346d51d9,4,0,0,8,10,0,0,0,0
3489184e,0,0,0,0,2,0,0,0,0
34a0f5ff,2,0,0,6,19,3,0,0,0
34b306a1,7,0,0,19,13,0,0,0,0
34b54da7,6,0,0,17,3,0,0,0,0
34e12499,0,0,0,6,10,0,0,0,0
34e4343c,1,0,0,25,17,8,0,0,0
3588d4fe,0,0,0,1,1,0,0,0,0
364445b2,3,0,0,16,6,0,0,0,0
36a3ff67,1,0,0,17,17,7,0,0,0
36a59ba4,6,0,0,21,50,2,0,0,0
3745e8bd,1,1,0,10,8,7,1,0,0
378825c7,8,1,1,27,24,2,0,1,0
37c213cf,1,0,0,2,0,0,0,0,0
37f606f0,3,0,0,26,15,1,0,0,0
384d58d9,7,0,0,24,16,0,0,0,0
3861d9cc,0,0,0,3,3,2,0,0,0
3a233281,0,2,0,17,17,6,0,0,0
3acad81a,4,0,0,16,11,0,0,0,0
3bb625ac,7,1,1,19,5,0,0,0,0
