id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
5bc43860,Brenden Aaronson,us USA,"MF,FW",Leeds United,22-140,2000,19.8,2,0,0,12,42,4,52,1,11,0,0,0,92,6,24,20.0,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,26-241,1996,18.2,1,0,0,32,19,9,9,4,12,0,0,0,43,55,94,36.9,Matches
2b09d998,Tyler Adams,us USA,MF,Leeds United,24-025,1999,23.0,6,1,1,37,21,1,2,34,45,0,0,0,192,25,15,62.5,Matches
c81d773d,Tosin Adarabioyo,eng ENG,DF,Fulham,25-168,1997,12.2,2,0,0,8,3,0,1,13,5,0,0,0,57,26,5,83.9,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,West Ham,26-346,1996,8.7,3,0,0,4,4,1,0,10,10,0,0,0,47,15,11,57.7,Matches
a6c58494,Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,20-347,2002,0.5,1,0,0,1,0,1,2,0,1,0,0,0,4,0,1,0.0,Matches
9b398aea,Rayan Aït Nouri,fr FRA,DF,Wolves,21-278,2001,11.2,4,0,0,13,9,3,21,9,20,0,1,1,59,13,15,46.4,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,Brentford,24-328,1998,8.5,0,0,0,5,8,0,6,7,8,0,1,0,36,15,11,57.7,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Manchester City,27-235,1995,17.1,2,0,0,15,7,0,3,11,17,0,0,0,95,15,23,39.5,Matches
eaeca114,Nathan Aké,nl NED,DF,Manchester City,28-021,1995,15.8,1,0,0,10,10,1,10,15,8,0,0,0,79,27,19,58.7,Matches
b827d5b3,Marc Albrighton,eng ENG,"FW,MF",Leicester City,33-113,1989,2.6,0,0,0,2,2,1,28,1,1,0,0,0,14,1,1,50.0,Matches
77e84962,Thiago Alcántara,es ESP,MF,Liverpool,31-334,1991,12.8,2,0,0,18,25,0,1,18,23,0,1,0,104,14,24,36.8,Matches
4abac767,Carlos Alcaraz,ar ARG,MF,Southampton,20-101,2002,2.1,1,0,0,5,3,0,0,1,2,0,0,0,17,0,3,0.0,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,24-155,1998,20.8,3,0,0,13,3,4,174,26,26,0,0,0,147,13,8,61.9,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,30-160,1992,25.0,0,0,0,1,4,0,0,0,0,0,0,0,42,4,1,80.0,Matches
cea4ee8f,Dele Alli,eng ENG,MF,Everton,26-334,1996,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,Matches
862a1c15,Miguel Almirón,py PAR,FW,Newcastle Utd,29-029,1994,21.7,2,0,0,16,27,9,20,7,25,0,0,0,111,4,9,30.8,Matches
15ab5a2b,Julián Álvarez,ar ARG,"FW,MF",Manchester City,23-039,2000,8.0,0,0,0,12,7,2,10,0,6,0,0,0,21,5,13,27.8,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,28-080,1994,15.2,1,0,0,7,3,0,0,8,6,0,1,0,84,29,23,55.8,Matches
