id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
0000acda,2,0,0,9,5,0,0,0,0
00459419,6,0,0,45,21,14,0,0,0
0154d290,5,1,1,15,24,4,0,0,0
01b8a2b2,2,0,0,2,4,0,0,2,0
01c3aff5,1,0,0,19,4,0,0,0,0
01efac19,4,0,0,27,17,3,1,0,0
023937a9,4,0,0,9,10,0,0,0,0
02caf6e0,3,0,0,18,44,4,0,0,0
0375723e,3,0,0,12,21,2,0,0,0
03f946ed,1,0,0,15,14,2,0,0,0
0489bb30,1,0,0,8,6,2,0,0,0
04b40c58,0,0,0,0,0,0,0,0,0
05e19d6a,2,0,0,36,31,1,1,1,0
0728bebe,4,0,0,21,36,1,0,0,0
07767f42,1,0,0,10,7,0,0,0,0
07ea0ef2,0,0,0,3,1,0,0,0,0
0821331c,1,0,0,14,19,0,0,0,0
0847b5a5,6,0,0,29,81,7,1,1,0
085e71a7,0,1,0,1,0,0,0,0,0
08990838,0,0,0,0,0,0,0,0,0
08aa9cd1,4,0,0,32,56,19,1,0,0
08eb3b58,2,0,0,9,20,2,0,0,0
09538fdb,1,0,0,19,10,12,1,0,0
0967845b,5,0,0,22,29,0,0,1,0
09899de8,3,0,0,17,5,0,0,1,1
0a3065c8,2,0,0,10,10,0,0,0,0
0a447501,3,0,0,26,34,21,2,0,0
0a483542,6,1,0,29,37,3,0,0,0
0ab1f153,9,0,0,19,52,1,0,0,0
0acda699,0,0,0,0,1,0,0,0,0
0b5a292a,7,0,0,31,60,4,0,0,0
0be276c6,9,0,0,48,15,0,0,1,0
0cadc46d,1,0,0,5,9,1,1,0,0
0ccac09c,3,0,0,6,8,0,0,1,0
0cf465f2,0,0,0,4,5,2,0,0,0
0d077b88,0,0,0,6,6,0,0,0,0
0d422df7,1,0,0,1,6,0,0,1,0
0d82903c,3,0,0,31,34,1,1,0,1
0db169ae,9,0,0,45,50,3,0,0,0
0dfce079,0,1,0,0,1,0,0,0,0
0fdcef0e,2,0,0,13,23,0,0,0,0
0fee6bda,5,0,0,28,20,0,2,2,0
102e2599,0,0,0,0,0,0,0,0,0
10b9fa99,13,2,1,46,27,0,0,0,0
10dc46f0,0,0,0,0,3,0,0,0,1
10e7f486,5,0,0,15,34,1,0,0,0
11962fe7,0,0,0,8,1,1,0,0,0
1295552e,5,0,0,24,15,0,0,0,0
129af0db,5,0,0,48,77,20,2,1,0
12e6d21a,0,0,0,6,3,3,1,0,0
130a7a3f,1,0,0,2,2,0,1,0,0
13b44b02,11,1,1,45,22,2,0,2,0
149c5f5d,3,0,0,19,30,2,0,0,0
14a96e1c,1,0,0,1,1,0,0,1,0
14b8fcdf,2,0,0,11,1,0,0,0,0
157d29b6,0,0,0,0,0,0,0,0,0
15d0c248,9,1,0,28,16,0,1,0,0
15e9c7e6,1,0,0,2,8,0,0,0,0
16463a79,0,0,0,2,2,2,0,0,0
16657b95,9,0,0,40,14,1,0,1,1
16b9d5cf,2,0,0,10,8,0,0,1,0
16bb656a,3,0,0,26,14,0,0,1,0
16ceb862,4,0,0,31,22,11,0,0,0
173061c0,2,0,0,8,12,0,0,0,0
1780bb4a,7,0,0,39,71,4,0,0,0
17f3620a,0,0,0,7,16,3,0,0,0
