id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
0000acda,1,0,0,23,6,0,0,0,0
008a6e6d,4,0,0,24,6,0,0,0,1
00b0bb87,1,1,0,8,8,1,0,1,0
016ff750,2,0,0,7,1,0,0,0,0
01b8a2b2,1,0,0,1,2,0,0,1,0
01efac19,1,0,0,21,13,2,0,0,0
023937a9,3,0,0,15,16,0,0,0,0
02b2937c,7,1,1,26,20,0,2,1,0
02caf6e0,6,0,0,21,41,7,0,1,0
0375723e,4,0,0,22,45,2,0,0,0
03f946ed,5,0,0,54,71,14,0,0,0
0489bb30,0,0,0,18,14,3,0,0,0
04989945,0,0,0,3,2,0,0,0,0
04df29a5,0,0,0,1,0,0,0,0,0
05e19d6a,3,0,0,61,21,1,0,0,0
060606ec,0,1,0,3,9,1,0,0,0
0728bebe,10,0,0,65,78,0,1,2,0
07767f42,5,0,0,19,35,0,0,0,0
07abb358,3,0,0,28,24,8,0,1,0
0821331c,13,1,1,44,35,1,0,1,0
085e71a7,1,0,0,1,6,0,0,1,0
089550f5,1,0,0,6,6,2,0,0,0
08990838,0,0,0,3,0,0,0,0,0
08aa9cd1,1,0,0,37,51,16,1,0,0
08f5afaa,3,0,0,1,4,0,0,0,0
091795f2,1,0,0,0,0,0,0,0,0
09538fdb,1,0,0,46,33,15,0,0,0
0a3065c8,4,0,0,21,13,3,0,1,0
0a447501,3,0,0,24,26,4,1,1,0
0a483542,4,0,0,20,30,2,0,0,0
0ab1f153,7,1,0,28,80,3,1,0,0
0b5a292a,8,0,0,21,56,2,0,2,0
0c35d28d,0,0,0,0,0,0,0,0,0
0ccac09c,5,0,0,34,79,0,0,0,1
0cd0e21b,2,0,0,6,1,1,0,0,0
0d077b88,7,1,1,27,16,0,0,0,2
0d422df7,2,0,0,0,5,0,0,0,0
0d82903c,4,0,0,42,45,0,1,1,0
0db169ae,9,0,0,42,60,0,0,1,0
0dfce079,1,0,0,1,0,0,0,1,0
0e21fc3c,4,0,0,12,14,1,0,0,0
0f47717b,0,0,0,0,0,0,0,0,0
103b7264,0,0,0,0,1,0,0,0,0
1079c685,2,0,0,12,10,4,0,1,0
10dc46f0,4,0,0,0,2,0,0,0,0
10e7f486,6,0,0,19,17,0,0,0,0
1253a12e,1,0,0,4,2,0,0,0,0
1295552e,4,0,0,19,17,0,1,0,0
130a7a3f,3,1,0,14,21,7,0,0,0
13f89eaa,1,0,0,2,4,0,0,1,0
144607cc,10,0,0,35,49,2,0,0,0
149c5f5d,2,0,0,17,15,0,0,0,0
14b8fcdf,2,0,0,8,1,0,0,1,0
157d29b6,3,1,0,17,16,1,1,0,0
15d0c248,6,0,0,18,15,2,0,1,0
162efffd,5,1,0,33,76,2,0,0,0
16569fef,6,0,0,38,46,6,0,0,0
16657b95,7,1,0,32,5,0,0,1,0
16b9d5cf,3,1,0,25,7,0,0,1,0
16bb656a,4,2,1,19,8,1,0,2,0
173061c0,7,0,0,32,38,2,0,2,0
1770bd68,6,0,0,32,17,4,0,1,0
17f3620a,1,0,0,24,27,6,1,0,0
18736214,0,0,0,0,0,0,0,0,0
1880614f,2,0,0,5,16,0,0,0,0
18f9dbd0,1,0,0,6,5,0,0,0,0
197640fd,4,0,0,18,8,5,1,0,0
19e4eab9,8,0,0,44,27,1,0,2,0
1ab6fad3,0,0,0,0,2,1,0,0,0
1b82f8df,5,0,0,28,23,2,0,0,0
1cac99dc,0,0,0,3,7,0,0,0,0
1cadaf34,0,0,0,0,1,0,0,0,0
1d00a56c,0,0,0,3,1,0,0,0,0
1d0bb7e4,1,0,0,8,4,0,0,0,0
1e12c53b,3,0,0,7,4,1,0,0,0
1ea5f91c,8,0,0,23,16,4,1,0,0
1eeeff8a,2,0,0,8,3,1,0,0,0
1f9328da,5,0,0,20,29,0,0,0,0
1fca9171,4,0,0,19,30,4,1,0,0
20730eae,0,0,0,16,15,6,1,0,0
20b3a502,1,0,0,16,6,0,0,0,0
20b9f052,3,0,0,1,2,0,0,0,0
2146785a,4,2,1,15,22,1,0,0,0
217875a4,1,0,0,5,2,0,0,1,0
22051fbe,4,0,0,17,29,0,0,0,1
228f73ae,1,0,0,4,5,0,0,0,0
230a2fac,5,0,0,32,52,3,0,0,0
2334478a,7,0,0,39,32,2,2,0,0
244f57b9,4,0,0,12,15,4,0,0,0
246d153b,8,0,0,25,36,2,0,0,0
263b855a,0,0,0,0,0,0,0,0,0
26db8853,2,0,0,24,15,1,0,0,0
282b3a4d,1,0,0,1,5,2,0,0,0
28a15394,0,0,0,0,0,0,0,0,0
2990c466,2,0,0,18,4,0,0,1,0
2a1beb34,12,0,0,60,20,1,0,2,1
2b15a82a,0,0,0,2,4,0,0,0,0
2c0f8e9e,4,1,1,19,32,9,1,0,0
2c3a6c21,3,0,0,22,18,9,2,0,0
2c851997,5,0,0,32,42,3,0,1,0
2cfae697,6,1,0,25,3,0,0,0,0
2d970560,3,0,0,30,38,6,0,0,0
2e3596d1,0,0,0,2,0,0,0,0,0
2ead2809,8,1,0,43,58,24,1,0,0
2f3452eb,3,0,0,8,18,0,0,0,0
2f557579,1,0,0,8,28,9,0,0,0
2f7407fa,0,0,0,0,0,0,0,0,0
30223b33,0,0,0,0,0,0,0,0,0
30f5ffa9,9,1,1,52,27,0,1,0,1
31b252fc,0,0,0,0,0,0,0,0,0
32a33c68,0,0,0,0,0,0,0,0,0
331c0a43,7,0,0,26,26,0,2,0,0
33914f14,2,0,0,9,5,0,0,1,0
339c6ed4,0,0,0,2,1,0,0,0,0
339fe0e8,2,0,0,0,4,0,0,0,0
33b8d077,9,0,0,44,20,1,0,0,0
33ecf462,4,0,0,31,29,5,0,0,0
343c0d52,4,0,0,55,52,23,1,0,0
343f753a,1,0,0,0,4,0,0,0,0
3535098b,4,0,0,13,20,0,0,2,0
356c9002,5,0,0,15,20,13,1,0,0
35dd6d80,7,0,0,30,41,0,0,1,0
360b2bb1,0,0,0,4,6,0,0,0,0
3626daea,2,0,0,15,2,1,0,1,0
38ac43d3,3,0,0,15,4,0,0,1,0
39ee6cb6,6,0,0,22,13,1,0,0,0
3b333ac3,10,0,0,44,18,7,0,1,0
3b61c9ec,10,0,0,32,22,0,1,1,0
3b8674e6,9,0,0,53,28,3,1,0,0
3bb7af3b,3,1,0,11,17,3,1,0,0
3bb7f478,4,0,0,39,48,16,4,0,0
3c05c659,0,0,0,0,2,0,0,0,0
3cd3b384,2,0,0,6,4,1,0,0,0
3ead85f9,4,0,0,42,22,1,0,1,0
3ed84b2c,1,0,0,2,3,1,0,0,0
3ef0a2d7,0,0,0,0,0,0,0,0,0
3effaa34,1,0,0,1,2,0,0,0,0
4195b8b6,5,0,0,15,13,0,0,1,0
422ec08a,4,0,0,35,32,7,3,0,0
42b1a58a,5,0,0,19,4,0,0,3,0
43a1bea5,0,0,0,1,2,0,0,0,0
440c84ed,0,0,0,4,2,3,0,0,0
4431aed2,8,0,0,38,38,21,5,1,0
44510fde,4,0,0,28,17,4,1,0,0
44ac04e9,4,0,0,20,12,3,0,0,0
44eb9093,6,0,0,35,19,4,0,0,0
455a2b79,1,0,0,6,2,0,0,0,0
4571fa88,0,0,0,2,3,0,0,0,0
45af5134,1,0,0,7,3,0,0,0,0
45b9b619,0,0,0,18,49,7,3,0,0
4611e028,9,0,0,41,35,4,0,0,0
46f5c54d,11,0,0,52,54,0,1,1,0
46fa7204,5,1,1,23,12,1,0,1,0
47a500ae,5,0,0,17,8,0,0,1,0
482145e9,2,0,0,21,26,1,0,0,0
48d5bd33,7,1,1,32,56,3,3,0,0
4a56052c,6,0,0,33,15,0,0,1,0
4a5a45c7,8,1,1,41,33,4,1,0,0
4a6914ff,1,0,0,0,1,0,0,0,0
4b029b31,4,0,0,14,21,0,0,0,0
4b3e1a38,5,0,0,50,17,1,0,0,0
4c3a6744,6,1,1,30,29,1,0,0,0
4c62d0c8,1,0,0,1,1,0,0,1,0
4c78b5ed,10,1,1,47,19,0,0,0,0
4cdcbc14,0,0,0,3,2,0,0,0,0
4cde5509,1,0,0,30,16,20,0,0,0
4ce8f4a3,0,0,0,0,1,0,0,0,0
4e1d5e59,0,0,0,1,0,0,0,0,0
4e219ad2,2,0,0,10,28,2,0,0,0
4e358a2d,2,1,0,11,7,1,0,0,0
4e6dbac4,9,0,0,71,43,8,0,2,0
4f2908e5,5,1,0,20,14,1,0,0,0
4fa7cb9b,1,0,0,10,10,3,0,0,0
5128bde4,4,0,0,11,15,20,0,1,0
528492ea,5,0,0,25,23,0,0,1,0
5294a83f,5,0,0,20,38,0,0,0,0
52ec54d0,10,0,0,26,18,0,0,3,0
5313ed43,4,0,0,20,20,0,0,0,0
536cebe5,5,0,0,27,14,3,0,0,0
539230cf,3,0,0,9,4,0,0,0,0
53a0e358,6,1,0,57,64,7,0,0,0
53de807a,8,0,0,31,21,0,0,1,0
54e53b7e,5,1,1,16,29,4,0,0,0
5592007b,1,0,0,18,34,11,0,0,0
563a68ad,10,1,0,40,27,1,0,0,0
56400c01,8,1,1,33,23,2,0,1,0
56b2957b,2,0,0,23,10,1,0,0,0
570bb4b9,3,0,0,28,23,6,0,0,0
5710a281,4,0,0,22,7,0,0,1,0
58027adc,1,0,0,11,5,3,0,0,0
582a251c,1,0,0,1,1,0,0,1,0
5832ebfe,7,1,1,28,29,1,0,2,1
585a73a8,4,0,0,24,12,1,0,2,0
58d97e77,1,1,0,1,1,3,0,0,0
58e933d2,1,0,0,26,30,6,2,0,0
599d91d0,0,0,0,0,0,0,0,0,0
59be3a74,0,0,0,5,4,0,0,0,0
5a2cb25d,10,2,0,63,60,0,1,0,0
5aa53281,16,1,1,67,27,4,0,1,0
5aaef9ef,5,1,0,51,55,3,1,0,0
5bd72174,3,0,0,24,47,23,0,0,0
5c397195,1,0,0,8,17,3,0,0,0
5cec2c74,5,0,0,34,35,1,0,1,0
5df4ef30,1,0,0,8,7,0,0,0,0
5e834dce,0,0,0,0,3,2,0,0,0
5e861944,1,0,0,11,23,1,0,0,0
5eae500a,2,0,0,47,20,23,0,0,0
5efc5389,4,0,0,22,14,3,0,1,0
5fa57166,0,0,0,0,0,0,0,0,0
5fd5ed86,6,2,2,33,20,2,0,3,0
6010ba04,0,0,0,1,0,0,0,0,0
601ef102,10,0,0,69,66,21,0,0,0
61b3978f,10,0,0,34,21,1,0,0,1
61f2f56a,0,0,0,4,2,0,0,0,0
6213fd82,2,0,0,25,12,3,0,1,0
62437b4f,1,0,0,9,10,3,0,0,0
63071a3f,7,0,0,35,36,1,0,2,0
649b01d8,1,0,0,0,5,0,0,0,1
64cd167d,3,1,0,29,25,0,1,1,1
6523afa4,1,0,0,2,0,0,0,0,0
652811aa,7,0,0,29,37,2,0,1,0
66a9470c,0,0,0,0,2,0,0,0,0
674cfc5a,9,1,1,52,60,2,0,0,0
67f649be,1,0,0,0,0,0,0,0,0
6817095b,0,0,0,5,3,0,0,0,0
68252d6d,1,1,0,11,59,3,2,0,0
6928979a,11,0,0,39,37,2,1,0,0
6a189491,0,0,0,13,4,3,0,0,0
6aafdc27,5,1,0,25,9,0,0,2,1
6c1f7328,1,0,0,19,7,10,0,0,0
6ca663b4,0,0,0,7,6,4,0,0,0
6cc97b6a,6,0,0,7,9,1,1,1,0
6e058f06,0,0,0,2,6,1,0,0,0
6e4df551,2,0,0,19,75,3,0,0,0
6eee05f1,5,0,0,32,37,0,0,1,0
6f5ead86,10,0,0,46,18,4,0,0,0
718b8afd,4,1,1,19,22,5,1,0,0
71dc23da,4,0,0,24,19,3,0,0,0
72be9309,0,0,0,0,0,0,0,0,0
73ddc40c,2,0,0,3,2,0,0,0,0
74419746,2,0,0,1,6,0,0,1,0
