id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
b217ef29,473,2,2,0,5,0,0,0,0,0,0,0,1
b2484b77,27,3,2,0,0,1,0,1,0,1,0,2,0
b2d0ec1b,141,1,1,0,2,3,0,0,0,0,0,3,3
b33e0095,1,0,0,0,0,0,0,0,0,0,0,0,0
b39a793e,109,19,1,1,0,0,0,0,0,0,0,0,2
b400bde0,213,3,1,1,0,8,2,0,0,0,0,0,7
b561db50,109,4,0,0,0,5,1,0,0,0,0,0,3
b6170459,188,8,8,2,1,0,0,0,0,0,0,4,6
b66315ae,156,14,0,1,0,1,1,0,0,0,0,3,8
b682dcf6,356,10,9,1,4,0,1,0,0,0,0,0,1
b6964eb6,423,4,4,0,0,0,0,0,0,0,0,0,1
b6b2b820,28,0,0,1,0,0,0,0,0,0,0,1,1
b6e50615,116,16,3,0,0,4,13,0,0,0,0,0,3
b742cc0d,260,20,6,1,3,6,14,0,0,0,0,1,3
b7e7937d,45,24,6,0,0,0,0,0,0,0,0,0,0
b825a650,266,23,12,4,2,10,3,8,3,5,0,2,7
b853e0ad,443,13,12,5,5,1,1,0,0,0,0,3,11
b8c1de25,216,8,8,0,3,1,0,0,0,0,0,0,1
b9052bad,18,2,1,0,0,8,0,1,1,0,0,0,3
b9fbae28,281,0,0,0,1,1,0,0,0,0,0,1,6
ba23a904,286,23,12,0,2,9,11,0,0,0,0,3,4
ba6e52b0,88,2,2,0,0,0,0,0,0,0,0,1,0
bb7337cc,370,4,3,0,3,1,1,0,0,0,0,2,3
bbcc9c00,1,0,0,0,0,0,0,0,0,0,0,0,0
bbddc31f,102,5,3,0,2,0,2,0,0,0,0,0,2
bc1f61c9,120,96,18,0,1,0,0,0,0,0,0,1,0
bcb2ccd8,160,55,14,0,1,0,0,0,0,0,0,0,0
bcf5058a,52,39,14,0,0,0,0,0,0,0,0,0,0
bd4f5f94,65,36,5,0,1,7,31,0,0,0,0,0,1
bdf7b97d,51,0,0,1,0,0,0,0,0,0,0,0,0
bdf8165d,399,10,6,0,6,4,0,4,2,0,1,1,5
be927d03,225,42,3,0,0,10,39,0,0,0,0,2,3
bf075f6b,67,5,2,0,0,4,1,1,0,0,0,2,1
bf309d24,270,11,11,0,2,3,0,0,0,0,0,4,3
bf97c188,360,65,4,0,1,12,61,0,0,0,0,0,7
c0617e2b,120,4,1,0,2,2,2,1,0,0,0,1,3
c0cddebe,295,5,3,1,1,9,2,0,0,0,0,0,7
c0e27d1a,187,3,3,0,1,0,0,0,0,0,0,2,0
c14bc029,310,3,2,3,1,3,1,0,0,0,0,1,6
c1b7847c,5,0,0,0,0,0,0,0,0,0,0,0,1
c204f844,280,7,7,2,2,0,0,0,0,0,0,1,2
c2111b45,39,1,1,0,1,0,0,0,0,0,0,0,0
c316607a,85,2,2,0,1,0,0,0,0,0,0,0,0
c3ee18ef,121,7,7,0,0,0,0,0,0,0,0,1,0
c44a1d58,180,18,15,0,4,4,0,3,1,1,0,0,2
c49afee6,17,0,0,0,0,0,0,0,0,0,0,0,0
c5224618,265,16,9,1,2,0,7,0,0,0,0,2,1
c5adc293,210,59,8,0,0,27,39,12,6,5,0,1,6
c5fd13e9,342,6,6,0,4,0,0,0,0,0,0,1,0
c6056d58,270,11,11,0,3,0,0,0,0,0,0,1,1
c67b8590,155,6,3,0,1,1,3,0,0,0,0,2,3
c691bfe2,351,5,1,3,3,15,4,0,0,0,0,1,18
c7069d87,155,9,5,0,3,5,3,1,1,0,0,0,4
c707411f,526,21,20,0,4,0,1,0,0,0,0,1,2
c7526c18,625,8,8,0,2,2,0,0,0,0,0,0,3
c75e82dc,31,1,1,0,0,0,0,0,0,0,0,0,0
c81d773d,95,0,0,0,2,0,0,0,0,0,0,0,0
c8a88acd,72,68,24,0,0,0,0,0,0,0,0,3,0
c8c60119,110,37,1,0,0,12,36,0,0,0,0,0,3
c8d7131c,177,28,3,0,3,3,25,0,0,0,0,0,7
c906ce0f,216,12,12,0,5,0,0,0,0,0,0,2,0
c9081f9a,59,24,1,0,1,2,23,0,0,0,0,1,3
c90b2e8f,215,4,4,0,1,0,0,0,0,0,0,0,0
c9e99e49,586,67,8,7,13,37,59,0,0,0,0,3,15
ca8033cb,183,59,2,0,0,7,57,0,0,0,0,1,5
cb7786d5,120,11,6,0,0,20,4,1,0,0,0,2,10
cc700722,147,8,6,3,0,3,2,0,0,0,0,1,3
ccc66d00,87,0,0,1,0,0,0,0,0,0,0,0,4
cd1acf9d,510,92,8,0,3,40,83,1,1,0,0,4,12
ce9e8024,244,5,5,0,0,0,0,0,0,0,0,1,2
cea4ee8f,190,4,3,4,1,1,1,0,0,0,0,1,7
cf182add,305,78,7,0,1,22,71,0,0,0,0,2,15
cf961d8d,87,3,3,0,2,0,0,0,0,0,0,1,1
cfd65a29,500,2,1,5,9,1,1,0,0,0,0,4,7
cfd8d664,140,34,1,0,0,9,33,0,0,0,0,0,7
d003e213,397,52,5,0,1,16,46,1,0,1,0,0,8
d04b94db,328,78,9,0,1,7,69,0,0,0,0,1,7
d0a01d27,190,30,4,0,3,13,26,0,0,0,0,0,1
d0d79694,97,0,0,0,0,0,0,0,0,0,0,0,0
d1675302,114,29,1,0,1,7,28,0,0,0,0,0,4
d18f2675,3,0,0,0,0,0,0,0,0,0,0,0,1
d2416c2e,77,1,0,1,0,1,0,0,0,0,0,1,4
d248cd8f,307,13,13,0,6,0,0,0,0,0,0,0,1
d2bff301,219,3,3,0,1,0,0,0,0,0,0,0,1
d3aaad90,162,10,0,0,1,5,6,4,1,0,0,2,4
d4222f7b,214,6,6,0,3,0,0,0,0,0,0,2,2
d49b243a,17,9,0,0,1,1,1,0,0,0,0,0,1
d49f80d7,185,2,2,0,0,0,0,0,0,0,0,1,0
d4aa40b8,3,1,0,0,0,0,0,0,0,0,0,0,0
d4c9725f,129,15,2,0,1,10,13,0,0,0,0,0,3
d4f46475,133,4,4,0,4,0,0,0,0,0,0,0,1
d5dd5f1f,85,20,0,0,0,7,1,0,0,0,0,0,3
d5f2f82b,349,10,10,0,1,0,0,0,0,0,0,2,3
d637fc22,227,10,7,0,1,0,0,0,0,0,0,0,6
d70ce98e,481,39,17,8,1,24,3,19,11,4,0,6,10
d7398ac3,204,7,5,0,2,1,1,0,0,0,0,1,3
d7553721,130,5,5,1,3,0,0,0,0,0,0,0,2
d7ffd345,51,40,11,0,0,0,0,0,0,0,0,1,0
d807c7f6,42,2,2,0,1,0,0,0,0,0,0,0,0
d8c679be,276,8,6,2,7,6,1,1,0,0,0,0,9
d93c2511,118,0,0,0,2,1,0,0,0,0,0,0,0
d9565625,39,15,2,0,1,0,13,0,0,0,0,0,3
da270297,13,0,0,0,0,0,0,0,0,0,0,0,0
da7b447d,423,20,15,0,3,0,5,0,0,0,0,0,4
da974c7b,421,11,10,0,1,1,1,0,0,0,0,1,7
db4ed67b,134,0,0,0,2,1,0,0,0,0,0,2,2
dbe16ade,34,4,0,0,0,1,0,0,0,0,0,1,1
dc3a9a0d,58,9,2,0,1,9,2,5,3,2,0,0,3
dc3fa3b5,311,16,12,0,0,3,4,0,0,0,0,0,4
dc415e39,88,3,0,1,1,9,0,3,2,1,0,0,5
dc90cfbe,117,8,0,0,0,0,0,0,0,0,0,1,0
dd0daf32,188,12,6,1,2,6,2,3,0,2,0,2,4
dd669209,168,8,0,1,1,15,2,6,4,0,0,2,10
de39485a,93,4,1,0,0,8,2,1,1,0,0,1,2
dea698d9,388,16,3,2,1,12,5,1,0,0,0,4,16
dee86451,283,12,9,1,4,0,0,0,0,0,0,0,0
df324174,277,56,11,0,2,17,45,0,0,0,0,2,12
df69b544,222,17,5,1,0,12,1,5,1,3,0,2,5
df6bcd09,20,2,0,0,0,0,0,0,0,0,0,0,0
dff19848,63,10,0,0,0,1,0,0,0,0,0,1,1
e044ce1e,15,3,0,0,0,0,3,0,0,0,0,0,0
e06683ca,248,10,10,0,9,0,0,0,0,0,0,0,1
e07c2923,33,3,0,1,0,3,0,3,1,1,0,1,1
e0900238,0,0,0,0,0,0,0,0,0,0,0,0,0
e0921a4f,282,56,12,1,9,26,4,27,5,16,0,0,4
e0991c04,90,1,1,0,0,0,0,0,0,0,0,0,2
e162b013,9,1,0,0,0,1,1,0,0,0,0,0,0
e26bd2f4,113,4,4,1,4,0,0,0,0,0,0,0,2
