id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
005ca692,415,393,22,11,2,0,11,0,11,4,5,0,385,0,1
00672021,149,144,5,2,3,2,5,0,3,1,2,0,123,0,4
00844823,91,87,4,3,0,0,0,1,0,0,0,0,80,0,4
00f0482f,10,9,1,1,0,0,0,0,0,0,0,0,8,0,0
016ff750,61,48,13,0,0,0,0,13,0,0,0,0,48,0,2
01834aa0,90,87,3,2,0,2,0,0,0,0,0,0,68,0,0
0193a8bf,221,203,16,2,2,2,18,13,1,0,0,0,175,2,6
01b8a2b2,185,131,54,7,0,0,0,0,0,0,0,0,149,0,0
01c3aff5,183,171,11,1,0,2,2,10,0,0,0,0,152,1,4
01eb744d,125,122,3,0,0,2,6,1,1,1,0,0,95,0,5
02c15616,310,252,56,1,0,3,8,55,0,0,0,0,245,2,11
032f894e,222,208,14,6,1,3,10,3,5,2,2,0,163,0,6
03df04ff,360,215,142,50,0,0,0,0,0,0,0,0,245,3,0
042e8a49,357,345,9,1,3,5,37,4,4,1,0,0,270,3,9
048a1cbc,136,118,17,4,0,0,5,10,3,2,1,0,108,1,3
049a888d,78,70,7,0,1,0,11,1,6,4,1,0,55,1,1
04e17fd5,8,6,2,0,0,0,0,0,0,0,0,0,6,0,0
05439de2,678,652,26,18,3,2,16,4,2,1,1,0,607,0,4
056269d7,162,138,24,2,0,2,12,22,0,0,0,0,136,0,1
05d548d8,307,302,4,4,1,1,0,0,0,0,0,0,272,1,2
05e19d6a,183,173,9,9,0,6,4,0,0,0,0,0,154,1,3
061e8e23,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
0630eb63,12,11,1,0,1,0,0,1,0,0,0,0,9,0,0
0670ee51,150,144,6,6,0,0,0,0,0,0,0,0,127,0,1
06a1d642,27,26,1,0,0,0,1,1,0,0,0,0,22,0,0
06d4b2e4,29,29,0,0,0,1,2,0,0,0,0,0,20,0,2
06e5b0e4,164,159,5,5,0,1,0,0,0,0,0,0,135,0,4
08d37c53,173,165,6,4,0,1,0,2,0,0,0,0,143,2,4
08f5afaa,151,109,42,9,0,0,0,0,0,0,0,0,127,0,0
091c86e2,15,15,0,0,0,0,1,0,0,0,0,0,13,0,1
0959c2a2,406,400,4,0,0,4,10,4,0,0,0,0,327,2,10
0a396655,93,85,8,1,0,0,8,0,7,4,1,0,69,0,2
0a6dbbf7,42,40,2,2,0,1,0,0,0,0,0,0,35,0,2
0a89e877,25,22,3,0,0,0,0,3,0,0,0,0,17,0,1
0a8fd9cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ab1f153,302,266,34,3,1,5,29,20,11,4,5,0,243,2,5
0aeeed3f,98,91,6,0,0,0,6,6,0,0,0,0,81,1,1
0ba976e4,74,70,4,1,0,1,0,2,1,0,0,0,63,0,3
0c09c984,63,63,0,0,0,0,2,0,0,0,0,0,52,0,2
0c152537,62,61,1,1,0,0,0,0,0,0,0,0,58,0,0
0c61c77c,66,65,1,0,0,0,1,0,0,0,0,0,50,0,2
0cc5f4a5,71,67,2,0,1,0,0,0,0,0,0,0,51,2,2
0d267745,387,362,24,22,0,4,0,2,0,0,0,0,325,1,1
0d82903c,373,325,48,11,2,4,8,37,0,0,0,0,312,0,8
0d9b2d31,101,97,4,0,0,3,1,0,4,0,0,0,87,0,2
0db169ae,187,169,18,9,0,6,9,1,7,3,3,0,144,0,3
0e5b695f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e6bc38c,16,14,2,1,0,0,0,0,0,0,0,0,13,0,0
0e96a5e1,176,168,7,5,1,0,0,2,0,0,0,0,155,1,2
0eb83e1a,77,74,3,1,0,1,4,0,0,0,0,0,57,0,3
0ef89a37,72,66,5,2,0,0,2,2,1,0,0,0,55,1,3
0f41e2ee,140,139,1,1,0,1,0,0,0,0,0,0,123,0,0
101da2b5,297,282,13,12,3,2,4,1,0,0,0,0,253,2,2
