id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
8455ad90,78,77,1,1,0,3,1,0,0,0,0,0,63,0,0
85613cf0,62,58,4,1,0,0,0,0,0,0,0,0,56,0,0
85686f86,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0
85f8571a,186,175,11,11,1,3,0,0,0,0,0,0,156,0,0
8652a85c,26,24,2,0,0,0,2,0,0,0,0,0,23,0,0
86dd16a8,206,165,40,3,1,1,8,37,0,0,0,0,156,1,4
86dd77d1,347,314,33,3,0,2,3,30,0,0,0,0,296,0,4
86e7deaf,618,588,29,28,1,6,0,1,0,0,0,0,564,1,2
874d7a32,77,74,2,2,0,0,0,0,0,0,0,0,62,1,2
8754c7ca,246,229,15,13,1,2,1,1,1,0,0,0,213,2,4
8778c910,485,412,73,16,0,2,0,0,0,0,0,0,428,0,0
8794e251,226,222,3,2,0,0,17,1,0,0,0,0,184,1,8
88062e83,58,52,6,2,0,2,4,1,3,0,1,0,48,0,0
881cd6be,108,103,5,5,0,0,0,0,0,0,0,0,93,0,1
886f9aac,40,35,5,0,0,0,6,2,3,1,1,0,30,0,0
88e357ef,394,386,8,1,2,0,25,6,0,0,0,0,316,0,4
88f130ed,56,55,1,1,0,0,0,0,0,0,0,0,47,0,0
892d5bb1,340,318,20,6,4,6,16,4,10,4,0,0,288,2,4
89565ac5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ac64a6,394,369,24,19,1,7,0,5,0,0,0,0,351,1,1
89b2c8a9,210,173,34,1,0,4,30,7,16,7,9,0,139,3,8
89d10e53,210,171,37,7,0,0,4,30,0,0,0,0,168,2,3
89f951b5,350,338,12,5,0,2,7,5,2,2,0,0,310,0,3
8a08491a,145,133,10,0,0,2,4,3,0,0,0,0,114,2,2
8a6ab963,65,48,17,2,0,0,0,0,0,0,0,0,43,0,0
8aafd64f,145,138,6,0,1,0,5,0,0,0,0,0,118,1,5
8ac501f5,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
8b3ab7ad,236,233,3,3,2,0,2,0,0,0,0,0,212,0,1
8b529245,47,39,7,0,0,0,3,0,0,0,0,0,34,1,4
8b8a56ce,35,32,3,3,0,0,0,0,0,0,0,0,24,0,0
8b9ebd03,278,249,29,3,0,4,42,1,25,4,18,1,197,0,6
8bbe2df5,143,120,22,3,0,0,17,17,2,1,1,0,101,1,1
8c90fd7a,83,66,17,0,0,0,2,2,0,0,0,0,62,0,1
8ce063f9,120,108,11,2,0,1,7,4,5,1,3,0,93,1,2
8ce30c57,150,149,1,1,1,2,0,0,0,0,0,0,125,0,2
8d78e732,257,252,3,0,2,0,6,1,0,0,0,0,198,2,9
8da74c05,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
8e034340,65,65,0,0,0,0,3,0,0,0,0,0,49,0,1
8e7f49d3,241,235,5,5,0,1,0,0,0,0,0,0,206,1,1
8ea2c099,38,27,11,0,0,0,2,11,0,0,0,0,27,0,0
8f21b7bd,11,10,1,0,0,0,1,0,0,0,0,0,7,0,0
8f5bfaac,3,1,2,0,0,0,0,1,0,0,0,0,2,0,0
8f5e92a6,144,138,5,1,0,0,12,3,1,0,0,0,117,1,3
8f62b6ee,90,57,33,6,0,0,0,0,0,0,0,0,72,0,0
8f696594,268,198,69,24,3,3,44,3,29,10,7,0,181,1,7
8ff2354e,401,362,39,8,0,2,14,26,5,0,2,0,347,0,9
903b6e8b,211,143,67,22,0,0,0,0,0,0,0,0,119,1,1
90f87966,184,179,3,3,0,2,2,0,0,0,0,0,161,2,0
9139bb12,219,195,23,13,0,2,9,5,4,2,1,0,192,1,3
91e58f66,13,13,0,0,0,0,0,0,0,0,0,0,7,0,2
921f6058,288,265,23,21,0,1,2,2,0,0,0,0,221,0,1
92432bc6,207,205,2,1,1,1,0,1,0,0,0,0,166,0,10
92e7e919,137,128,8,0,0,0,7,2,0,0,0,0,107,1,2
934e1968,201,186,15,2,1,1,10,5,8,2,5,0,160,0,3
935e6b8f,420,407,13,2,1,6,14,7,0,0,0,0,347,0,5
9413b19f,182,101,81,15,0,1,0,0,0,0,0,0,148,0,0
94b2001f,416,376,38,5,0,4,12,33,0,0,0,0,353,2,2
952e0df2,15,14,1,0,0,0,1,1,0,0,0,0,13,0,0
9591723b,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
96094cbc,305,279,25,7,1,5,22,4,14,5,4,0,238,1,5
9674002f,161,149,12,6,1,2,12,0,6,3,3,0,114,0,11
9744ff80,161,156,4,1,1,0,13,1,1,1,0,0,125,1,8
9778d8dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980522ec,195,174,19,9,6,3,17,0,6,4,2,0,143,2,6
984a5a64,40,31,9,0,0,0,3,9,0,0,0,0,29,0,3
98d2c2c4,381,364,14,9,0,1,2,3,0,0,0,0,316,3,10
997fff07,87,78,9,4,0,0,3,5,0,0,0,0,66,0,3
9a1f2e1c,48,41,7,0,0,0,4,7,0,0,0,0,35,0,0
9a2e0ccc,295,273,19,4,6,0,17,1,14,7,4,0,236,3,3
9ae9eaea,268,243,24,6,1,2,11,18,0,0,0,0,212,1,4
9d12e142,239,183,54,14,0,1,0,0,0,0,0,0,168,2,0
9d40ca9c,304,298,5,5,0,1,1,0,0,0,0,0,263,1,2
9d60028d,136,129,6,2,2,1,4,3,1,0,0,0,110,1,3
9d689a5b,146,120,26,12,0,4,21,1,12,5,4,0,117,0,5
9e1035f8,192,186,5,2,2,0,19,2,1,0,0,0,145,1,7
9e1577aa,98,60,38,5,1,0,15,30,3,0,3,0,68,0,4
9efa1d25,68,65,3,0,1,0,0,0,0,0,0,0,58,0,0
9f8e9423,527,512,12,11,0,5,0,1,0,0,0,0,465,3,2
9f936061,5,4,1,0,0,0,1,1,0,0,0,0,3,0,0
a022e78c,251,195,54,12,1,1,38,3,18,8,8,0,173,2,3
a0b4bb3e,203,198,5,3,2,0,3,0,2,0,1,0,178,0,4
a167537f,293,287,6,0,2,4,8,1,1,0,1,0,225,0,7
a179d516,80,55,25,1,0,0,0,0,0,0,0,0,58,0,0
a190d597,105,102,3,0,1,1,1,2,0,0,0,0,75,0,5
a29b1131,24,22,1,0,0,0,0,1,0,0,0,0,18,1,1
a2abe631,265,178,86,32,0,0,0,0,0,0,0,0,159,1,0
a39bb753,263,259,4,1,0,2,2,2,1,0,0,0,230,0,2
a3b0ed18,162,86,76,18,0,0,0,0,0,0,0,0,106,0,0
a45eac1f,50,43,5,0,0,0,1,0,0,0,0,0,35,2,0
a4effc55,204,201,3,3,0,0,0,0,0,0,0,0,183,0,3
a5296e55,232,228,3,3,1,3,1,0,0,0,0,0,194,1,3
a58bb1e1,42,41,1,0,0,0,2,1,0,0,0,0,28,0,2
a5db0bec,318,301,14,5,2,3,10,4,4,1,1,0,248,3,11
a6154613,181,162,19,0,2,2,1,1,0,0,0,0,133,0,4
a634b9d2,45,31,13,0,0,0,1,13,0,0,0,0,26,1,1
