id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,Crystal Palace,26,1990,24.3,1176,897,276,30,3,2,56,235,11,3,5,2,884,3,31,Matches
c5942695,Rolando Aarons,eng ENG,"MF,FW",Newcastle Utd,21,1995,1.5,44,41,2,2,0,1,2,0,0,0,0,0,29,1,3,Matches
f586779e,Tammy Abraham,eng ENG,FW,Swansea City,19,1997,19.2,314,286,28,0,2,1,13,1,0,0,0,0,206,0,6,Matches
aff418dc,Charlie Adam,sct SCO,MF,Stoke City,31,1985,4.6,285,252,28,14,3,4,30,4,10,3,4,3,168,5,9,Matches
f76e6b4e,Adrián,es ESP,GK,West Ham,30,1987,19.0,571,332,235,51,0,1,0,0,0,0,0,0,266,4,0,Matches
9a8c6673,Ibrahim Afellay,nl NED,MF,Stoke City,31,1986,1.8,82,81,1,0,0,0,0,1,0,0,0,0,72,0,0,Matches
b63f4077,Benik Afobe,cd COD,FW,Bournemouth,24,1993,6.8,154,142,12,1,0,0,2,0,0,0,0,0,113,0,2,Matches
4d034881,Sergio Agüero,ar ARG,FW,Manchester City,29,1988,21.8,650,620,27,0,4,0,16,3,1,0,0,0,529,3,20,Matches
eaeca114,Nathan Aké,nl NED,DF,Bournemouth,22,1995,37.3,1609,1551,56,43,0,2,5,13,0,0,0,0,1344,2,11,Matches
b827d5b3,Marc Albrighton,eng ENG,"MF,FW",Leicester City,27,1989,28.2,1298,1124,162,28,11,20,217,64,65,50,9,0,771,12,64,Matches
f7d50789,Toby Alderweireld,be BEL,DF,Tottenham,28,1989,13.1,931,901,30,21,1,31,7,9,0,0,0,0,793,0,4,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,18,1998,17.5,1309,1083,222,15,3,11,102,196,11,7,3,1,963,4,39,Matches
9feb8f24,Joe Allen,wls WAL,MF,Stoke City,27,1990,34.9,1403,1360,37,17,3,3,37,2,9,3,1,4,1114,6,39,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",Tottenham,21,1996,32.9,1295,1249,37,12,15,8,18,17,4,0,0,0,985,9,39,Matches
f4290206,Marcos Alonso,es ESP,"DF,MF",Chelsea,26,1990,31.7,1721,1424,288,19,0,10,96,269,0,0,0,0,1333,9,72,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,22,1994,5.4,310,249,61,1,0,2,0,60,0,0,0,0,239,0,1,Matches
10b9fa99,Ethan Ampadu,wls WAL,DF,Chelsea,16,2000,0.1,19,19,0,0,0,0,0,0,0,0,0,0,19,0,0,Matches
7c2a398c,Nordin Amrabat,ma MAR,FW,Watford,30,1987,2.2,78,75,2,0,0,1,9,2,0,0,0,0,44,1,5,Matches
ac05f970,Michail Antonio,jm JAM,"FW,MF",West Ham,27,1990,15.0,494,437,49,3,3,8,55,46,0,0,0,0,296,8,25,Matches
b1313ec4,Scott Arfield,ca CAN,"MF,FW",Burnley,28,1988,14.8,367,357,5,0,1,1,8,1,1,0,1,0,247,5,16,Matches
00459419,Marko Arnautović,at AUT,"FW,MF",West Ham,28,1989,25.7,757,722,34,11,9,2,61,11,3,1,2,0,505,1,39,Matches
2f4c5a52,Harry Arter,ie IRL,MF,Bournemouth,27,1989,10.7,592,563,29,27,1,6,5,1,1,1,0,0,513,0,6,Matches
8816329f,Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,25,1992,19.8,513,497,15,4,1,1,57,7,4,1,2,0,359,1,37,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,28,1989,11.7,337,312,24,0,1,1,16,3,0,0,0,0,225,1,14,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,Tottenham,24,1992,15.9,1035,837,194,7,1,2,68,187,0,0,0,0,779,4,35,Matches
8d228291,Charlie Austin,eng ENG,FW,Southampton,28,1989,11.5,250,241,6,0,1,0,2,1,0,0,0,0,168,3,8,Matches
5dbefa9d,André Ayew,gh GHA,"MF,FW",West Ham,27,1989,9.9,291,279,9,1,1,1,8,1,0,0,0,0,216,3,16,Matches
5dbefa9d,André Ayew,gh GHA,"MF,FW",Swansea City,27,1989,10.6,314,302,12,1,4,1,8,3,0,0,0,0,247,0,4,Matches
da052c14,Jordan Ayew,gh GHA,"FW,MF",Swansea City,25,1991,31.7,887,850,35,7,3,0,45,5,0,0,0,0,700,2,27,Matches
53cad200,César Azpilicueta,es ESP,DF,Chelsea,27,1989,37.0,2924,2789,122,51,10,22,80,71,0,0,0,0,2469,13,23,Matches
a1232f4e,Eric Bailly,ci CIV,DF,Manchester Utd,23,1994,11.1,428,411,16,15,1,3,0,1,0,0,0,0,368,1,4,Matches
b18095b6,Leighton Baines,eng ENG,DF,Everton,32,1984,21.2,1009,782,221,26,0,2,75,174,21,14,7,0,774,6,35,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Chelsea,22,1994,23.6,1116,1104,9,8,0,13,5,1,0,0,0,0,957,3,9,Matches
9d597f08,Sam Baldock,eng ENG,FW,Brighton,28,1989,0.4,7,6,1,1,0,0,0,0,0,0,0,0,4,0,1,Matches
ca9178af,Beni Baningime,cd COD,MF,Everton,18,1998,2.2,82,82,0,0,0,1,0,0,0,0,0,0,67,0,2,Matches
1ae30132,Phil Bardsley,sct SCO,DF,Burnley,32,1985,12.5,587,426,157,10,0,2,19,147,0,0,0,0,394,4,9,Matches
3a24769f,Ross Barkley,eng ENG,MF,Chelsea,23,1993,1.4,53,52,0,0,0,0,2,0,0,0,0,0,39,1,1,Matches
2691c772,Ashley Barnes,eng ENG,FW,Burnley,27,1989,24.1,531,515,13,0,3,0,16,2,0,0,0,0,316,3,17,Matches
3ea50f67,Harvey Barnes,eng ENG,"MF,FW",Leicester City,19,1997,0.1,7,6,1,0,0,0,1,0,1,0,0,0,6,0,0,Matches
7dbbe367,Gareth Barry,eng ENG,MF,West Brom,36,1981,21.4,963,920,38,22,3,11,28,3,12,9,2,0,721,5,11,Matches
18e96f64,Kyle Bartley,eng ENG,DF,Swansea City,26,1991,2.6,115,112,3,3,0,1,0,0,0,0,0,0,93,0,2,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,Chelsea,23,1993,4.0,97,87,9,0,0,0,0,0,0,0,0,0,67,1,5,Matches
cfe6238d,Moritz Bauer,at AUT,"DF,MF",Stoke City,25,1992,14.5,465,314,149,11,0,3,39,138,0,0,0,0,293,2,17,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Southampton,21,1996,4.7,193,174,19,7,0,0,0,12,0,0,0,0,139,0,3,Matches
7b4de647,Asmir Begović,ba BIH,GK,Bournemouth,30,1987,38.0,1162,696,464,136,0,1,0,0,0,0,0,0,693,2,1,Matches
f874dd44,Héctor Bellerín,es ESP,DF,Arsenal,22,1995,33.9,2193,1902,285,4,7,4,64,281,0,0,0,0,1833,6,61,Matches
8309b068,Yohan Benalouane,tn TUN,DF,Leicester City,30,1987,1.0,38,28,10,2,0,0,3,8,0,0,0,0,24,0,1,Matches
ab070c55,Christian Benteke,be BEL,FW,Crystal Palace,26,1990,24.9,675,639,36,0,3,0,3,0,0,0,0,0,379,0,14,Matches
25b166d0,Saido Berahino,bi BDI,FW,Stoke City,23,1993,5.5,99,87,12,0,1,1,4,0,0,0,0,0,75,0,2,Matches
f72293fc,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,26,1990,31.5,1027,858,163,73,2,6,213,3,87,31,40,6,660,6,33,Matches
01226327,Ryan Bertrand,eng ENG,DF,Southampton,27,1989,34.8,1954,1549,395,34,1,3,136,328,33,22,5,2,1476,10,70,Matches
7ca9f0f0,Muhamed Bešić,ba BIH,MF,Everton,24,1992,0.5,28,26,2,2,0,0,0,0,0,0,0,0,27,0,0,Matches
d328a254,Philip Billing,dk DEN,MF,Huddersfield,21,1996,8.5,394,377,17,6,1,2,12,11,0,0,0,0,285,0,8,Matches
7f4f3e49,Mame Biram Diouf,sn SEN,"FW,DF",Stoke City,29,1987,28.8,630,584,41,0,0,0,34,33,0,0,0,0,347,5,31,Matches
691bef82,Daley Blind,nl NED,"DF,MF",Manchester Utd,27,1990,4.0,274,234,40,1,0,0,26,24,15,1,12,0,220,0,3,Matches
fe012aca,Jeremie Boga,ci CIV,MF,Chelsea,20,1997,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
715fc0fe,Yannick Bolasie,cd COD,FW,Everton,28,1989,9.5,269,258,9,0,0,1,53,4,1,1,0,0,143,2,19,Matches
cfd5e123,Gaëtan Bong,cm CMR,DF,Brighton,29,1988,24.8,1091,821,268,4,0,2,53,264,0,0,0,0,728,2,47,Matches
61abe9b6,Wilfried Bony,ci CIV,FW,Swansea City,28,1988,7.9,209,196,12,1,0,0,0,0,0,0,0,0,131,1,12,Matches
b0c71810,Sofiane Boufal,ma MAR,"FW,MF",Southampton,23,1993,13.5,580,553,25,3,6,5,40,6,11,9,1,0,431,2,18,Matches
96bb8cc2,Robbie Brady,ie IRL,MF,Burnley,25,1992,14.2,593,469,114,41,4,7,123,6,67,33,23,8,354,10,22,Matches
10072610,Claudio Bravo,cl CHI,GK,Manchester City,34,1983,2.5,71,56,15,5,0,0,0,0,0,0,0,0,64,0,0,Matches
356a9a62,Miguel Britos,uy URU,DF,Watford,32,1985,8.9,401,381,16,12,0,3,5,4,0,0,0,0,318,4,6,Matches
b92dd711,Leon Britton,eng ENG,MF,Swansea City,34,1982,3.4,138,132,6,6,0,0,1,0,0,0,0,0,127,0,0,Matches
bf54c8cc,Izzy Brown,eng ENG,"MF,FW",Brighton,20,1997,3.5,139,134,3,0,0,1,7,1,0,0,0,0,93,2,8,Matches
78803d03,Bruno,es ESP,DF,Brighton,36,1980,22.4,1220,1005,208,9,0,9,41,199,0,0,0,0,949,7,25,Matches
ec7e6ad1,Chris Brunt,nir NIR,"MF,DF",West Brom,32,1984,21.3,1082,879,194,57,6,8,139,52,85,54,19,9,733,9,12,Matches
f631c17f,Oliver Burke,sct SCO,"FW,MF",West Brom,20,1997,4.1,151,148,2,1,0,2,9,1,0,0,0,0,114,1,5,Matches
cc70a1d5,Jack Butland,eng ENG,GK,Stoke City,24,1993,35.0,1283,765,507,169,0,1,0,0,0,0,0,0,643,11,1,Matches
1bf811d4,Sam Byram,eng ENG,"DF,MF",West Ham,23,1993,2.8,123,93,30,1,0,0,10,29,0,0,0,0,73,0,5,Matches
a179d516,Willy Caballero,ar ARG,GK,Chelsea,35,1981,3.0,100,79,21,6,0,0,0,0,0,0,0,0,73,0,2,Matches
ad7b19ef,Yohan Cabaye,fr FRA,MF,Crystal Palace,31,1986,26.4,1438,1254,180,62,6,9,136,5,104,45,21,35,1118,4,19,Matches
7914b9fe,Gary Cahill,eng ENG,DF,Chelsea,31,1985,23.2,1347,1304,36,26,0,12,0,10,0,0,0,0,1194,7,5,Matches
59e6e5bf,Dominic Calvert-Lewin,eng ENG,FW,Everton,20,1997,20.9,519,505,11,0,1,1,19,4,0,0,0,0,311,3,19,Matches
1a160ea3,Geoff Cameron,us USA,"DF,MF",Stoke City,32,1985,16.9,581,508,68,7,0,5,9,61,0,0,0,0,404,5,10,Matches
38aefb74,Tyrese Campbell,eng ENG,FW,Stoke City,17,1999,0.9,20,19,1,0,0,0,3,0,0,0,0,0,10,0,1,Matches
a65ce836,Emre Can,de GER,MF,Liverpool,23,1994,23.2,1571,1542,26,10,11,14,11,14,0,0,0,0,1338,3,19,Matches
5acc4a10,Étienne Capoue,fr FRA,MF,Watford,29,1988,17.1,883,849,31,14,5,28,4,1,2,0,0,0,723,3,11,Matches
ab7263c1,Michael Carrick,eng ENG,MF,Manchester Utd,36,1981,1.2,99,98,1,1,1,2,0,0,0,0,0,0,84,0,2,Matches
7527558b,André Carrillo,pe PER,"FW,MF",Watford,26,1991,17.1,772,752,20,7,2,6,54,9,4,0,3,0,561,0,39,Matches
8f898ba8,Guido Carrillo,ar ARG,FW,Southampton,26,1991,5.0,124,119,4,0,1,0,0,0,0,0,0,0,81,1,6,Matches
b581987a,Andy Carroll,eng ENG,FW,West Ham,28,1989,8.3,262,248,13,1,0,2,10,3,0,0,0,0,158,1,3,Matches
5a1900a4,Tom Carroll,eng ENG,MF,Swansea City,25,1992,28.6,1577,1430,144,62,3,10,129,1,70,42,20,1,1235,3,32,Matches
89e4b358,Craig Cathcart,nir NIR,DF,Watford,28,1989,5.8,186,181,4,4,0,5,0,0,0,0,0,0,143,1,1,Matches
71672fa0,Petr Čech,cz CZE,GK,Arsenal,35,1982,33.8,1039,735,299,74,0,2,0,0,0,0,0,0,749,5,3,Matches
5b54bf3b,Nacer Chadli,be BEL,"FW,MF",West Brom,27,1989,2.9,77,70,7,3,0,0,7,1,3,1,1,0,54,0,5,Matches
422862ea,Nathaniel Chalobah,eng ENG,MF,Watford,22,1994,5.0,184,178,6,5,1,3,2,0,0,0,0,0,132,0,5,Matches
dc6f5bdd,Calum Chambers,eng ENG,DF,Arsenal,22,1995,9.6,630,593,35,14,0,7,7,21,0,0,0,0,521,2,7,Matches
d2424d1b,Ben Chilwell,eng ENG,DF,Leicester City,20,1996,20.6,1199,974,219,10,0,2,84,208,1,1,0,0,852,6,50,Matches
7d2d3329,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,19,1997,4.2,169,162,6,0,1,5,1,3,0,0,0,0,139,1,2,Matches
1cb49278,Andreas Christensen,dk DEN,DF,Chelsea,21,1996,23.2,1357,1314,38,35,1,1,0,3,0,0,0,0,1263,5,6,Matches
49b05a83,Lee Chung-yong,kr KOR,"FW,MF",Crystal Palace,29,1988,1.5,77,73,4,0,0,0,7,3,1,0,1,0,58,0,3,Matches
2b91cf8e,Ciaran Clark,ie IRL,DF,Newcastle Utd,27,1989,19.4,715,680,31,21,1,3,2,10,0,0,0,0,511,4,8,Matches
6cdd8245,Tom Cleverley,eng ENG,MF,Watford,27,1989,21.1,1238,1092,136,44,2,7,82,9,47,26,12,0,964,10,26,Matches
987718f5,Sam Clucas,eng ENG,MF,Swansea City,26,1990,22.7,872,788,80,26,2,5,55,27,24,16,4,1,689,4,12,Matches
0442183b,Nathaniel Clyne,eng ENG,"DF,FW",Liverpool,26,1991,1.9,141,111,30,0,0,0,7,30,0,0,0,0,108,0,5,Matches
0420d84f,Séamus Coleman,ie IRL,DF,Everton,28,1988,11.5,516,384,129,1,0,1,28,128,0,0,0,0,369,3,16,Matches
c61f1719,James Collins,wls WAL,DF,West Ham,33,1983,11.7,389,370,19,19,0,6,0,0,0,0,0,0,283,0,3,Matches
2afc7272,Lewis Cook,eng ENG,MF,Bournemouth,20,1997,24.9,1263,1221,41,21,5,15,29,5,15,9,1,1,989,1,17,Matches
3e5e4e63,Steve Cook,eng ENG,DF,Bournemouth,26,1991,30.7,1400,1296,101,31,0,11,6,70,0,0,0,0,1029,3,14,Matches
a6951bf8,Francis Coquelin,fr FRA,"MF,DF",Arsenal,26,1991,1.9,96,96,0,0,0,1,0,0,0,0,0,0,79,0,2,Matches
