id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
774cf58b,Max Aarons,eng ENG,DF,Norwich City,21,2000,32.0,1469,1130,332,17,5,4,50,315,0,0,0,0,1107,7,40,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,25,1996,22.7,472,468,2,0,4,5,8,1,0,0,0,0,304,2,22,Matches
9b398aea,Rayan Aït Nouri,fr FRA,"DF,MF",Wolves,20,2001,20.3,1025,811,211,10,1,7,96,172,29,11,16,0,763,3,19,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,Brentford,23,1998,22.2,892,734,154,6,2,3,17,148,0,0,0,0,627,4,28,Matches
eaeca114,Nathan Aké,nl NED,DF,Manchester City,26,1995,10.3,878,836,41,15,1,2,1,26,0,0,0,0,796,1,5,Matches
b827d5b3,Marc Albrighton,eng ENG,"FW,DF",Leicester City,31,1989,12.6,558,452,101,15,2,3,78,48,37,27,6,0,347,5,27,Matches
77e84962,Thiago Alcántara,es ESP,MF,Liverpool,30,1991,17.0,1508,1488,18,10,4,17,4,4,1,0,1,0,1340,2,13,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,22,1998,31.7,2757,2204,548,93,17,69,273,324,131,29,89,0,2039,5,34,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,28,1992,36.0,1388,1154,234,62,0,3,0,0,0,0,0,0,1214,0,0,Matches
cc700722,Allan,br BRA,MF,Everton,30,1991,24.3,982,912,66,19,1,2,10,10,0,0,0,0,778,4,26,Matches
cea4ee8f,Dele Alli,eng ENG,MF,Tottenham,25,1996,7.3,228,210,17,4,1,1,5,4,0,0,0,0,177,1,6,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",Everton,25,1996,3.8,157,140,14,3,3,1,1,5,1,0,0,0,114,3,4,Matches
862a1c15,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,27,1994,19.1,511,500,8,3,0,2,20,3,0,0,0,0,402,3,19,Matches
f4290206,Marcos Alonso,es ESP,DF,Chelsea,30,1990,24.1,1486,1190,293,27,2,8,149,199,67,38,23,0,1142,3,39,Matches
ad1f61f3,Steven Alzate,co COL,MF,Brighton,22,1998,4.5,233,230,3,2,1,0,0,1,0,0,0,0,204,0,4,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,26,1994,23.6,1546,1516,28,19,0,2,0,9,0,0,0,0,1399,2,16,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,32.4,2351,2252,95,86,3,32,8,5,0,0,0,0,1911,4,11,Matches
ac05f970,Michail Antonio,jm JAM,FW,West Ham,31,1990,33.0,702,675,20,2,4,9,63,16,0,0,0,0,438,7,39,Matches
05e8ca6d,Cameron Archer,eng ENG,"FW,MF",Aston Villa,20,2001,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2f965a72,Alphonse Areola,fr FRA,GK,West Ham,28,1993,1.0,40,23,17,3,0,0,0,0,0,0,0,0,21,0,0,Matches
68c720b5,Adam Armstrong,eng ENG,FW,Southampton,24,1997,15.7,324,283,40,0,4,1,18,2,0,0,0,0,229,1,6,Matches
97333cf5,Stuart Armstrong,sct SCO,MF,Southampton,29,1992,16.4,744,701,40,3,3,2,35,8,2,0,1,0,590,3,25,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,26,1994,4.0,138,110,28,7,0,0,0,0,0,0,0,0,115,0,0,Matches
b391383a,Harrison Ashby,sct SCO,DF,West Ham,19,2001,0.1,7,6,1,0,0,0,0,1,0,0,0,0,7,0,0,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32,1989,11.5,208,204,2,0,2,0,11,1,0,0,0,0,137,2,9,Matches
