id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,Crystal Palace,27,1990,35.5,1971,1603,364,46,5,7,42,316,2,0,1,1,1564,4,33,Matches
4d034881,Sergio Agüero,ar ARG,FW,Manchester City,30,1988,27.3,796,740,52,1,6,1,13,8,1,0,0,0,661,4,27,Matches
eaeca114,Nathan Aké,nl NED,DF,Bournemouth,23,1995,37.9,1733,1646,85,56,1,6,6,29,0,0,0,0,1491,2,14,Matches
b827d5b3,Marc Albrighton,eng ENG,"FW,MF",Leicester City,28,1989,18.1,776,732,33,5,9,9,125,19,8,3,3,1,448,11,54,Matches
f7d50789,Toby Alderweireld,be BEL,DF,Tottenham,29,1989,32.5,2382,2289,83,75,6,32,6,8,0,0,0,0,2097,10,10,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,19,1998,27.4,2236,1774,449,51,3,40,201,324,74,28,31,3,1644,13,51,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,25,1992,38.0,1290,984,304,88,0,3,0,0,0,0,0,0,1075,2,2,Matches
cea4ee8f,Dele Alli,eng ENG,MF,Tottenham,22,1996,20.3,1056,1005,43,13,18,4,10,10,3,0,0,0,836,8,33,Matches
862a1c15,Miguel Almirón,py PAR,MF,Newcastle Utd,24,1994,8.4,263,261,2,0,1,2,21,1,1,0,1,0,188,0,12,Matches
f4290206,Marcos Alonso,es ESP,DF,Chelsea,27,1990,30.7,2255,1950,302,30,2,17,98,272,0,0,0,0,1862,3,52,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,23,1994,7.1,435,370,64,4,0,2,3,60,0,0,0,0,357,1,6,Matches
77128f7e,Luke Amos,eng ENG,MF,Tottenham,21,1997,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
9f1893b9,Felipe Anderson,br BRA,"MF,FW",West Ham,25,1993,33.8,1824,1681,133,57,22,32,122,26,49,17,25,0,1325,10,72,Matches
dc008610,Florin Andone,ro ROU,FW,Brighton,25,1993,9.8,170,164,6,0,0,0,5,0,0,0,0,0,113,0,8,Matches
ac05f970,Michail Antonio,jm JAM,"MF,FW",West Ham,28,1990,23.4,773,713,58,2,5,7,50,53,0,0,0,0,496,2,37,Matches
97333cf5,Stuart Armstrong,sct SCO,MF,Southampton,26,1992,15.9,648,607,37,4,0,6,25,6,13,4,3,4,492,4,29,Matches
00459419,Marko Arnautović,at AUT,FW,West Ham,29,1989,22.1,667,617,48,1,6,1,18,7,0,0,0,0,490,2,21,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,23,1994,36.0,1161,863,296,40,0,2,0,0,0,0,0,0,1011,2,1,Matches
2f4c5a52,Harry Arter,ie IRL,MF,Cardiff City,28,1989,22.2,680,612,65,11,3,7,17,2,0,0,0,0,539,3,12,Matches
8816329f,Christian Atsu,gh GHA,MF,Newcastle Utd,26,1992,16.6,435,423,8,0,3,1,42,5,3,1,1,0,328,4,17,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,29,1989,30.3,744,701,37,0,3,1,43,3,0,0,0,0,524,6,28,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,Tottenham,25,1992,6.3,348,289,59,4,0,1,24,55,0,0,0,0,253,0,13,Matches
