id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
0000acda,0,8,4,0,0,0,0.5,0.5,-0.5,-0.5,191.2
00459419,8,21,10,0,3,3,5.7,3.3,2.3,1.7,329.7
00a17eba,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0154d290,0,15,1,0,0,0,1.3,1.3,-1.3,-1.3,279.0
016ff750,0,7,2,0,0,0,0.4,0.4,-0.4,-0.4,98.0
01b8a2b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01c3aff5,1,8,4,0,0,0,0.9,0.9,0.1,0.1,80.8
01efac19,2,22,4,0,0,0,1.5,1.5,0.5,0.5,402.6
023937a9,0,7,0,0,0,0,0.2,0.2,-0.2,-0.2,231.0
028e70b9,1,17,4,0,0,0,1.9,1.9,-0.9,-0.9,246.5
02caf6e0,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,60.6
0375723e,1,12,3,2,0,0,0.8,0.8,0.2,0.2,268.8
039a4fb6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,30.6
03f946ed,2,21,8,0,1,1,3.5,2.7,-1.5,-1.7,281.4
04df29a5,4,31,9,0,0,1,4.4,3.6,-0.4,0.4,564.2
0588a092,2,13,6,0,0,0,1.1,1.1,0.9,0.9,218.4
060606ec,0,4,1,0,0,0,0.3,0.3,-0.3,-0.3,64.4
0630eb63,2,37,12,0,0,0,3.0,3.0,-1.0,-1.0,680.8
06b08c45,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,59.1
0728bebe,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,66.6
07f8bcc8,4,28,6,0,0,0,3.0,3.0,1.0,1.0,436.8
085e71a7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
08aa9cd1,3,45,13,0,1,1,4.6,3.8,-1.6,-1.8,702.0
08eb3b58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
09538fdb,1,42,8,0,0,0,5.3,5.3,-4.3,-4.3,777.0
0967845b,2,16,2,0,0,0,1.5,1.5,0.5,0.5,374.4
09899de8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a447501,6,38,15,0,1,1,5.6,4.8,0.4,0.2,520.6
0a483542,1,14,5,0,0,0,1.1,1.1,-0.1,-0.1,352.8
0ab1f153,1,21,6,3,0,0,1.1,1.1,-0.1,-0.1,396.9
