id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
04b40c58,0,1,1,0.0,0.0,34.3,0.0,0,0,0.0,0.0,0.0,0.0
88895312,1,10,2,0.1,0.5,25.7,0.0,0,0,0.4,0.4,0.6,0.6
ed5c0319,11,64,26,0.17,0.42,13.5,0.0,0,0,12.7,12.7,-1.7,-1.7
36e88fbc,0,2,0,0.0,0.0,21.7,0.0,0,0,0.0,0.0,0.0,0.0
9e1577aa,4,36,16,0.08,0.19,25.4,14.0,1,2,3.1,1.5,0.9,1.5
64cd167d,0,3,0,0.0,0.0,24.0,0.0,0,0,0.0,0.0,0.0,0.0
f1d25de7,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
fe012aca,0,21,5,0.0,0.0,18.5,0.0,0,0,1.0,1.0,-1.0,-1.0
fe012aca,0,15,5,0.0,0.0,20.2,0.0,0,0,1.0,1.0,-1.0,-1.0
cb678320,0,2,0,0.0,0.0,14.9,0.0,0,0,0.0,0.0,0.0,0.0
c83c203f,0,4,3,0.0,0.0,22.7,0.0,0,0,0.1,0.1,-0.1,-0.1
d995ed27,4,46,14,0.09,0.29,17.9,1.0,0,0,4.7,4.7,-0.7,-0.7
bf57eaab,10,55,20,0.15,0.4,17.8,1.0,2,2,7.5,5.9,2.5,2.1
fb77bfef,0,9,0,0.0,0.0,14.5,0.0,0,0,0.7,0.7,-0.7,-0.7
52ec54d0,5,14,3,0.14,0.67,10.7,0.0,3,3,4.7,2.3,0.3,-0.3
0d077b88,1,1,1,1.0,1.0,27.4,0.0,0,0,0.0,0.0,1.0,1.0
ae94a6c5,1,1,1,1.0,1.0,16.4,0.0,0,0,0.0,0.0,1.0,1.0
d4a2533d,7,44,17,0.16,0.41,19.4,2.0,0,0,4.3,4.3,2.7,2.7
5fd5ed86,3,27,10,0.11,0.3,10.0,0.0,0,0,4.4,4.4,-1.4,-1.4
33b8d077,2,32,13,0.06,0.15,22.3,0.0,0,0,1.3,1.3,0.7,0.7
59f2d958,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
4ae67f27,0,6,1,0.0,0.0,8.8,0.0,0,0,0.9,0.9,-0.9,-0.9
4a0b7f07,1,14,5,0.07,0.2,20.3,1.0,0,0,0.9,0.9,0.1,0.1
e34e086c,1,6,1,0.17,1.0,14.0,0.0,0,0,1.0,1.0,0.0,0.0
dd86e8e4,0,1,0,0.0,0.0,15.9,0.0,0,0,0.0,0.0,0.0,0.0
e94d79e3,1,7,1,0.14,1.0,19.5,0.0,0,0,0.2,0.2,0.8,0.8
93b891d1,1,12,3,0.08,0.33,14.0,0.0,0,0,1.4,1.4,-0.4,-0.4
93b891d1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2146785a,2,36,8,0.06,0.25,20.6,0.0,0,0,3.8,3.8,-1.8,-1.8
aded8e6f,0,1,0,0.0,0.0,12.9,0.0,0,0,0.0,0.0,0.0,0.0
aded8e6f,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ac7e640b,1,16,7,0.06,0.14,14.5,0.0,0,0,1.8,1.8,-0.8,-0.8
cd0fa27b,7,62,15,0.06,0.27,24.3,9.0,3,3,5.9,3.5,1.1,0.5
78841da9,1,17,5,0.06,0.2,14.8,1.0,0,0,1.8,1.8,-0.8,-0.8
247ed022,1,13,5,0.08,0.2,21.1,0.0,0,0,0.7,0.7,0.3,0.3
b6a1cdf9,1,4,1,0.25,1.0,20.4,0.0,0,0,0.2,0.1,0.8,0.9
356c9002,7,72,19,0.08,0.32,21.9,4.0,1,2,5.8,4.2,1.2,1.8
07ea0ef2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
54e53b7e,12,65,26,0.15,0.38,18.8,4.0,2,2,7.1,5.5,4.9,4.5
5bd72174,11,53,28,0.21,0.39,13.1,0.0,0,1,10.3,9.3,0.7,1.7
5bd72174,0,4,0,0.0,0.0,12.3,0.0,0,0,0.9,0.9,-0.9,-0.9
f7e2af2c,0,10,1,0.0,0.0,13.1,0.0,0,0,0.7,0.7,-0.7,-0.7
3f5f38fb,0,10,0,0.0,0.0,12.9,0.0,0,0,0.7,0.7,-0.7,-0.7
96960855,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
130a7a3f,0,2,0,0.0,0.0,14.4,0.0,0,0,0.1,0.1,-0.1,-0.1
0728bebe,1,15,2,0.07,0.5,17.3,1.0,0,0,1.0,1.0,0.0,0.0
ba3d3bea,1,12,4,0.08,0.25,28.0,3.0,0,0,0.4,0.4,0.6,0.6
4d1efb48,2,19,6,0.11,0.33,11.1,0.0,0,0,2.3,2.3,-0.3,-0.3
d9624b51,1,11,2,0.09,0.5,11.4,0.0,0,0,1.7,1.7,-0.7,-0.7
98a84572,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
7d50454d,1,6,1,0.17,1.0,11.0,0.0,0,0,0.4,0.4,0.6,0.6
eade5337,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ae7058f9,0,3,1,0.0,0.0,13.1,0.0,0,0,0.0,0.0,0.0,0.0
e85fb9b8,0,4,0,0.0,0.0,10.8,0.0,0,0,0.8,0.8,-0.8,-0.8
b0f7e36c,2,28,9,0.07,0.22,16.9,0.0,0,0,2.2,2.2,-0.2,-0.2
c316607a,0,9,2,0.0,0.0,16.0,0.0,0,0,0.4,0.4,-0.4,-0.4
da77b60b,0,3,1,0.0,0.0,22.8,0.0,0,0,0.1,0.1,-0.1,-0.1
ee3c4b3f,1,3,1,0.33,1.0,12.4,0.0,0,0,0.6,0.6,0.4,0.4
e4ba67f2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
bf356094,0,12,5,0.0,0.0,21.8,0.0,0,0,0.9,0.9,-0.9,-0.9
8b95acda,0,11,1,0.0,0.0,10.4,0.0,0,0,1.2,1.2,-1.2,-1.2
8cabdc1e,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8fef5412,1,4,1,0.25,1.0,12.4,0.0,0,0,0.4,0.4,0.6,0.6
8fef5412,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
22ae86f9,0,1,0,0.0,0.0,9.7,0.0,0,0,0.1,0.1,-0.1,-0.1
45b9b619,6,35,16,0.17,0.38,13.0,0.0,0,0,4.6,4.6,1.4,1.4
85a44ecc,0,22,7,0.0,0.0,25.7,0.0,0,0,1.0,1.0,-1.0,-1.0
c976160c,2,10,4,0.2,0.5,19.6,0.0,0,0,1.4,1.4,0.6,0.6
f554e29b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
35dd6d80,6,17,0,0.0,0.0,32.5,0.0,6,7,5.8,0.3,0.2,-0.3
16657b95,2,40,5,0.05,0.4,17.0,0.0,0,0,2.2,2.2,-0.2,-0.2
22cd43d2,3,32,12,0.09,0.25,22.4,0.0,0,0,2.2,2.2,0.8,0.8
8c964914,0,1,0,0.0,0.0,10.8,0.0,0,0,0.1,0.1,-0.1,-0.1
0ab1f153,4,36,13,0.11,0.31,21.4,5.0,0,0,1.7,1.7,2.3,2.3
5722eced,0,6,1,0.0,0.0,20.5,2.0,0,0,0.6,0.6,-0.6,-0.6
a4fe8cda,3,50,14,0.06,0.21,15.8,0.0,0,0,3.7,3.7,-0.7,-0.7
44eb9093,1,14,3,0.07,0.33,9.5,0.0,0,0,2.0,2.0,-1.0,-1.0
215f3907,0,11,2,0.0,0.0,21.2,1.0,0,0,0.6,0.6,-0.6,-0.6
94b2001f,1,13,3,0.08,0.33,21.1,0.0,0,0,0.6,0.6,0.4,0.4
