id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
9654d8de,1,14,5,0,0,0,1.6,1.6,-0.6,-0.6,190.4
96640846,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96960855,0,1,1,0,0,0,0.0,0.0,0.0,0.0,28.7
96e0490d,3,9,4,0,0,0,1.5,1.5,1.5,1.5,115.2
970b8574,5,38,12,6,0,0,2.8,2.8,2.2,2.2,798.0
97e8ea97,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,30.0
980522ec,3,30,12,7,0,0,1.4,1.4,1.6,1.6,705.0
983ff2c7,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,76.8
98d2c2c4,2,20,6,0,0,0,1.9,1.9,0.1,0.1,332.0
997fff07,0,5,1,0,0,0,0.3,0.3,-0.3,-0.3,100.5
9d4c45d6,9,61,19,0,0,0,6.9,6.9,2.1,2.1,1116.3
9d5ab351,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9d60028d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9dc96f10,0,1,0,0,0,0,0.0,0.0,0.0,0.0,23.3
9e1577aa,1,25,6,7,0,0,1.9,1.9,-0.9,-0.9,512.5
9f84febe,1,13,4,0,0,0,1.0,1.0,0.0,0.0,200.2
9fa26bc2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
a111cf41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
a128b07e,0,10,4,0,0,0,0.6,0.6,-0.6,-0.6,179.0
a3d94a58,2,14,7,0,0,0,1.3,1.3,0.7,0.7,155.4
a40819d9,1,6,2,0,0,0,0.9,0.9,0.1,0.1,52.8
a4948e67,11,41,14,0,4,4,9.3,6.2,1.7,0.8,582.2
a4e85758,0,1,1,0,0,0,0.3,0.3,-0.3,-0.3,7.2
a4fe8cda,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,40.5
a5055b1b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
a5296e55,8,60,25,0,0,0,5.3,5.3,2.7,2.7,1170.0
a5f458d9,1,5,1,0,0,0,0.6,0.6,0.4,0.4,98.0
a69cc629,0,1,0,0,0,0,0.0,0.0,0.0,0.0,24.4
a69e4806,11,59,27,0,0,0,9.3,9.3,1.7,1.7,914.5
a69eb5fd,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
a8a874f1,4,39,7,6,2,2,3.7,2.1,0.3,-0.1,904.8
a8f21b9f,2,23,8,0,0,0,2.7,2.7,-0.7,-0.7,388.7
a96e5dc0,0,5,1,0,0,0,0.2,0.2,-0.2,-0.2,78.5
