id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
0000acda,7,59,20,0,0,0,5.6,5.6,1.4,1.4,1056.1
00528660,0,6,0,1,0,0,0.3,0.3,-0.3,-0.3,136.2
008a6e6d,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,45.0
00b0bb87,0,4,2,0,0,0,0.2,0.2,-0.2,-0.2,187.2
01b8a2b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01efac19,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,89.2
023937a9,0,52,4,3,0,0,1.2999999999999998,1.2999999999999998,-1.2999999999999998,-1.2999999999999998,3161.6
02b2937c,0,5,2,0,0,0,0.5,0.5,-0.5,-0.5,71.5
02caf6e0,0,34,5,0,0,0,1.4,1.4,-1.4,-1.4,686.8
02febfdc,0,10,2,0,0,0,0.4,0.4,-0.4,-0.4,246.0
0375723e,3,19,7,1,1,1,2.7,1.9,0.3,0.1,393.3
03760df0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
03f946ed,16,83,35,1,6,6,13.5,8.7,2.5,1.3,1377.8
0412b9cd,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,11.0
048877f5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0497a545,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05e19d6a,7,49,12,0,3,3,7.5,5.2,-0.5,-1.2,931.0
06050480,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,51.0
060606ec,0,11,2,0,0,0,1.1,1.0,-1.1,-1.0,210.1
07767f42,0,9,0,0,0,0,0.3,0.3,-0.3,-0.3,250.2
07abb358,1,16,5,1,1,1,2.1,1.3,-1.1,-1.3,584.0
07ea0ef2,0,13,1,2,0,0,0.4,0.4,-0.4,-0.4,353.6
07f55871,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0821331c,0,13,3,0,0,0,1.0,1.0,-1.0,-1.0,162.5
0830a4f9,0,1,1,0,0,0,0.0,0.0,0.0,0.0,35.0
085e71a7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
089550f5,0,9,1,0,0,0,0.2,0.2,-0.2,-0.2,252.0
08aa9cd1,5,60,16,0,0,0,6.5,6.5,-1.5,-1.5,1020.0
08f5afaa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
091795f2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
09538fdb,6,63,20,1,0,1,8.5,7.6,-2.5,-1.6,976.5
098139eb,0,6,2,1,0,0,0.2,0.2,-0.2,-0.2,162.6
0a3065c8,1,9,4,0,0,0,0.4,0.4,0.6,0.6,194.4
0a447501,3,31,10,2,0,1,5.1,4.3,-2.1,-1.3,458.8
0ab1f153,1,17,3,0,0,0,1.6,1.6,-0.6,-0.6,363.8
0acda699,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0b5a292a,1,21,4,0,0,0,0.6,0.6,0.4,0.4,539.7
0cd0e21b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0d077b88,1,34,6,2,0,0,2.3,2.3,-1.3,-1.3,737.8
0d82903c,1,22,8,0,0,0,1.5,1.5,-0.5,-0.5,330.0
0e21fc3c,0,12,1,0,0,0,0.5,0.5,-0.5,-0.5,255.6
0f933743,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,43.6
1079c685,0,23,3,0,0,0,2.0,2.0,-2.0,-2.0,345.0
10dc46f0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10e25802,0,8,1,0,0,0,0.8,0.8,-0.8,-0.8,124.0
10e7f486,1,14,5,0,0,0,2.4,2.4,-1.4,-1.4,246.4
117beb8f,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,23.4
1253a12e,0,19,6,3,0,0,1.5,1.5,-1.5,-1.5,342.0
12851227,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,3.3
130a7a3f,4,30,13,0,0,0,1.7,1.7,2.3,2.3,609.0
13c8e5f6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13d820de,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,64.5
144607cc,6,64,12,9,0,0,3.9,3.9,2.1,2.1,1408.0
149c5f5d,0,2,0,0,0,0,0.0,0.0,0.0,0.0,124.0
14b8fcdf,2,9,2,0,0,0,1.6,1.6,0.4,0.4,72.9
157d29b6,7,59,27,0,0,0,7.5,7.5,-0.5,-0.5,1799.5
15d0c248,1,8,2,0,0,0,0.6,0.6,0.4,0.4,145.6
162efffd,9,82,26,7,3,6,9.7,5.0,-0.7,1.0,2132.0
16657b95,4,43,10,0,0,0,3.8,3.8,0.2,0.2,743.9
16b9d5cf,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,22.2
173061c0,0,21,3,0,0,0,1.4,1.4,-1.4,-1.4,323.4
17f3620a,22,116,50,1,2,2,16.0,14.5,6.0,5.5,3213.2
1880614f,3,39,12,0,0,0,2.4,2.4,0.6,0.6,799.5
18f9dbd0,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,46.5
197640fd,4,19,8,0,0,0,2.8,2.8,1.2,1.2,248.9
1ab0b878,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,12.8
1ad1f50d,1,9,2,0,0,0,1.1,1.1,-0.1,-0.1,117.9
1b82f8df,1,16,5,0,0,0,1.3,1.3,-0.3,-0.3,259.2
1c50f354,3,31,10,3,1,2,3.0,1.4,0.0,0.6,688.2
1c529186,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,12.5
1c8c5aed,0,1,0,0,0,0,0.0,0.0,0.0,0.0,20.3
1cac99dc,1,37,7,1,0,0,2.2,2.2,-1.2,-1.2,884.3
1cadaf34,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,22.0
1ea5f91c,0,23,5,0,0,0,1.7,1.7,-1.7,-1.7,466.9
1f9328da,6,71,18,0,0,0,3.8,3.8,2.2,2.2,1711.1
1fca9171,2,25,11,0,0,0,3.2,3.2,-1.2,-1.2,392.5
2114abf9,7,74,21,21,2,3,6.9,4.6,0.1,0.4,1916.6
2146785a,1,10,2,0,0,0,0.4,0.4,0.6,0.6,215.0
2258c078,0,4,0,0,0,0,0.1,0.1,-0.1,-0.1,98.8
228f73ae,3,13,6,0,0,0,1.7,1.7,1.3,1.3,192.4
230a2fac,5,21,9,0,0,0,3.6,3.3,1.4,1.7,277.2
2334478a,1,4,2,0,0,0,0.1,0.1,0.9,0.9,93.2
246d153b,1,24,5,0,0,0,1.4,1.4,-0.4,-0.4,468.0
259deea9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2648e18f,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,42.0
269b4638,0,12,3,0,0,0,1.0,1.0,-1.0,-1.0,182.4
277da414,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
27f0ddef,0,10,1,0,0,0,0.7,0.7,-0.7,-0.7,138.0
28237d7e,0,1,0,0,0,0,0.0,0.0,0.0,0.0,32.1
283699b4,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,27.0
2876eaa3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.1
2a1beb34,2,27,7,0,1,1,1.8,1.0,0.2,0.0,664.2
2a82aa85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2b28ba9f,2,21,7,0,0,0,1.7,1.7,0.3,0.3,1186.5
2b71b88a,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,38.7
2c38b327,1,19,7,0,0,0,1.6,1.6,-0.6,-0.6,269.8
2c851997,4,27,11,4,0,0,1.8,1.8,2.2,2.2,548.1
2d3f7367,0,1,0,0,0,0,0.0,0.0,0.0,0.0,34.8
2d970560,3,25,9,0,0,0,2.1,2.1,0.9,0.9,345.0
2ead2809,1,24,5,1,0,0,2.5,2.5,-1.5,-1.5,360.0
2ec0f902,3,33,14,1,1,1,3.3,2.5,-0.3,-0.5,557.7
2f3452eb,0,13,1,0,0,0,0.6,0.6,-0.6,-0.6,274.3
2f557579,10,118,36,10,1,2,9.9,8.3,0.1,0.7,2560.6
2f7407fa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30144daa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30223b33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30f5ffa9,0,14,3,0,0,0,1.5,1.5,-1.5,-1.5,148.4
314f2124,0,4,1,0,0,0,0.3,0.3,-0.3,-0.3,40.4
3300c14c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
331c0a43,0,15,1,0,0,0,0.6,0.6,-0.6,-0.6,321.0
339c6ed4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
339fe0e8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
33b8d077,2,25,6,3,0,0,1.0,1.0,1.0,1.0,650.0
343c0d52,6,66,26,0,0,0,11.2,11.2,-5.2,-5.2,877.8
343f753a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
34bb6fbd,1,1,1,0,0,0,0.4,0.4,0.6,0.6,15.3
3535098b,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,39.2
356c9002,1,21,7,1,0,0,2.0,2.0,-1.0,-1.0,422.1
35dd6d80,2,30,5,5,1,1,1.8,1.1,0.2,-0.1,849.0
3626daea,0,8,0,0,0,0,0.3,0.3,-0.3,-0.3,151.2
3799e138,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,40.0
