id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
0000acda,1,20,4,0,0,0,1.0,1.0,0.0,0.0,384.0
008a6e6d,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,73.2
00b0bb87,0,3,0,0,0,0,0.3,0.3,-0.3,-0.3,40.5
016ff750,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,65.1
01b8a2b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01efac19,2,37,15,0,0,0,4.0,4.0,-2.0,-2.0,1594.7
023937a9,0,17,5,0,0,0,0.9,0.9,-0.9,-0.9,413.1
02b2937c,2,18,5,0,0,0,1.9,1.9,0.1,0.1,271.8
02caf6e0,0,15,9,0,0,0,1.3,1.3,-1.3,-1.3,256.5
0375723e,2,53,18,11,0,0,3.7,3.7,-1.7,-1.7,1203.1
03f946ed,12,103,26,5,5,7,13.4,7.9,-1.4,-0.9,1926.1
0489bb30,1,21,7,0,0,0,1.7,1.7,-0.7,-0.7,354.9
04989945,0,4,2,0,0,0,0.1,0.1,-0.1,-0.1,123.2
04df29a5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05e19d6a,4,38,11,0,2,2,4.6,3.0,-0.6,-1.0,710.6
060606ec,2,6,3,0,0,0,0.4,0.4,1.6,1.6,108.0
0728bebe,3,49,11,1,0,0,3.5,3.5,-0.5,-0.5,950.6
07767f42,0,9,0,0,0,0,0.3,0.3,-0.3,-0.3,246.6
07abb358,1,18,7,0,0,0,2.4,2.4,-1.4,-1.4,297.0
0821331c,4,16,7,0,0,0,3.7,3.7,0.3,0.3,164.8
085e71a7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
089550f5,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,54.0
08990838,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,60.0
08aa9cd1,5,49,14,1,1,2,6.0,4.3,-1.0,-0.3,818.3
08f5afaa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
091795f2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
09538fdb,10,79,34,1,0,0,10.6,10.6,-0.6,-0.6,1192.9
0a3065c8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a447501,6,41,20,2,0,0,4.6,4.6,1.4,1.4,733.9
0a483542,0,21,8,2,0,0,0.8,0.8,-0.8,-0.8,501.9
0ab1f153,2,20,5,0,0,0,1.2,1.2,0.8,0.8,392.0
0b5a292a,0,31,9,2,0,0,1.1,1.1,-1.1,-1.1,830.8
0c35d28d,0,1,0,0,0,0,0.0,0.0,0.0,0.0,18.8
0ccac09c,0,13,4,2,0,0,0.5,0.5,-0.5,-0.5,309.4
0cd0e21b,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,35.6
0d077b88,1,10,5,2,0,0,0.3,0.3,0.7,0.7,329.0
0d422df7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0d82903c,1,16,4,0,0,0,0.8,0.8,0.2,0.2,284.8
0db169ae,1,29,7,10,0,0,1.2,1.2,-0.2,-0.2,823.6
0dfce079,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e21fc3c,2,11,3,0,0,0,1.8,1.8,0.2,0.2,166.1
0f47717b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103b7264,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,14.8
1079c685,2,18,8,0,0,0,1.9,1.9,0.0999999999999999,0.0999999999999999,558.0
10dc46f0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10e7f486,1,11,4,1,0,0,0.4,0.4,0.6,0.6,234.3
1253a12e,0,2,0,0,0,0,0.0,0.0,0.0,0.0,66.4
1295552e,2,13,7,0,0,0,1.0,1.0,1.0,1.0,234.0
130a7a3f,2,31,8,0,0,0,4.1,4.1,-2.1,-2.1,533.2
13f89eaa,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,14.0
144607cc,4,70,18,5,0,0,3.1,3.1,0.9,0.9,3416.0
149c5f5d,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,49.0
14b8fcdf,0,6,2,0,0,0,0.3,0.3,-0.3,-0.3,100.8
157d29b6,2,23,7,0,0,0,1.7,1.7,0.3,0.3,462.3
15d0c248,1,8,1,0,0,0,1.0,1.0,0.0,0.0,96.0
162efffd,7,85,29,3,0,0,5.1,5.1,1.9,1.9,1878.5
16569fef,1,25,9,0,0,0,2.3,2.3,-1.3,-1.3,332.5
16657b95,1,29,9,0,0,0,1.6,1.6,-0.6,-0.6,617.7
16b9d5cf,1,4,1,0,0,0,0.4,0.4,0.6,0.6,45.2
16bb656a,1,4,1,0,0,0,0.4,0.4,0.6,0.6,25.2
173061c0,3,31,8,0,0,0,2.8,2.8,0.2,0.2,576.6
1770bd68,2,17,4,1,0,0,0.6,0.6,1.4,1.4,368.9
17f3620a,4,45,12,0,3,3,7.3,4.9,-3.3,-3.9,733.5
18736214,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1880614f,3,27,9,0,0,0,2.0,2.0,1.0,1.0,542.7
18f9dbd0,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,34.8
197640fd,1,18,5,0,0,0,2.0,2.0,-1.0,-1.0,237.6
19e4eab9,1,7,2,0,0,0,0.6,0.6,0.4,0.4,105.0
1ab6fad3,0,5,1,0,0,0,0.4,0.4,-0.4,-0.4,69.0
1b82f8df,1,14,5,0,0,0,0.8,0.8,0.2,0.2,215.6
1cac99dc,0,11,3,0,0,0,0.6,0.6,-0.6,-0.6,247.5
1cadaf34,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,10.7
1d00a56c,1,2,2,0,0,0,0.7,0.7,0.3,0.3,26.2
1d0bb7e4,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,9.1
1e12c53b,0,10,2,1,0,0,0.3,0.3,-0.3,-0.3,239.0
1ea5f91c,2,42,10,0,0,0,2.5,2.5,-0.5,-0.5,814.8
1eeeff8a,1,6,2,0,0,0,0.4,0.4,0.6,0.6,90.6
1f9328da,6,65,20,4,0,0,2.9,2.9,3.1,3.1,1690.0
1fca9171,2,25,9,1,0,0,2.1,2.1,-0.1,-0.1,462.5
20730eae,6,44,15,0,0,0,4.3,4.3,1.7,1.7,708.4
20b3a502,0,10,1,0,0,0,0.4,0.4,-0.4,-0.4,242.0
20b9f052,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2146785a,1,13,2,0,0,0,0.5,0.5,0.5,0.5,297.7
217875a4,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,6.8
22051fbe,1,9,2,0,0,0,0.3,0.3,0.7,0.7,213.3
228f73ae,1,7,1,0,0,0,0.7,0.7,0.3,0.3,123.2
230a2fac,3,20,6,0,0,0,3.2,3.2,-0.2,-0.2,256.0
2334478a,1,18,6,2,0,0,1.8,1.8,-0.8,-0.8,345.6
244f57b9,0,11,1,1,0,0,0.3,0.3,-0.3,-0.3,275.0
246d153b,0,12,2,0,0,0,0.4,0.4,-0.4,-0.4,288.0
263b855a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
26db8853,0,11,2,1,0,0,0.8,0.8,-0.8,-0.8,224.4
282b3a4d,1,8,4,0,0,0,0.8,0.8,0.2,0.2,113.6
28a15394,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2990c466,0,3,2,0,0,0,0.7,0.7,-0.7,-0.7,42.3
2a1beb34,2,31,5,0,0,0,1.2,1.2,0.8,0.8,716.1
2b15a82a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2c0f8e9e,4,21,11,1,1,1,4.3,3.5,-0.3,-0.5,342.3
2c3a6c21,14,73,22,10,9,11,15.5,6.9,-1.5,-1.9,1562.2
2c851997,7,37,15,5,3,3,5.9,3.5,1.1,0.5,732.6
2cfae697,0,7,1,0,0,0,0.2,0.2,-0.2,-0.2,177.8
2d970560,9,52,19,0,0,0,5.9,5.9,3.1,3.1,774.8
2e3596d1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2ead2809,11,59,22,0,2,2,9.8,8.2,1.2,0.8,837.8
2f3452eb,1,5,3,0,0,0,0.2,0.2,0.8,0.8,102.0
2f557579,8,116,38,7,5,5,12.5,8.6,-4.5,-5.6,2389.6
2f7407fa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30223b33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30f5ffa9,0,13,4,0,0,0,1.0,1.0,-1.0,-1.0,218.4
31b252fc,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
32a33c68,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.9
331c0a43,1,12,2,0,0,0,0.7,0.7,0.3,0.3,229.2
33914f14,0,3,0,0,0,0,0.3,0.3,-0.3,-0.3,29.1
339c6ed4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
339fe0e8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
33b8d077,3,55,16,2,0,0,3.2,3.2,-0.2,-0.2,1243.0
33ecf462,3,39,12,0,2,2,5.8,4.3,-2.8,-3.3,787.8
343c0d52,12,87,30,0,0,0,11.8,11.8,0.2,0.2,1313.7
343f753a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3535098b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
356c9002,5,42,14,0,0,0,2.3,2.3,2.7,2.7,911.4
35dd6d80,8,14,3,1,8,10,8.3,0.4,-0.3,-0.4,519.4
360b2bb1,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,75.0
3626daea,1,14,4,0,0,0,1.1,1.1,-0.1,-0.1,232.4
38ac43d3,0,12,3,0,0,0,1.2,1.2,-1.2,-1.2,184.8
39ee6cb6,0,12,3,0,0,0,1.2,1.2,-1.2,-1.2,273.6
3b333ac3,0,19,3,0,0,0,2.3,2.3,-2.3,-2.3,248.9
3b61c9ec,0,14,5,1,0,0,0.8,0.8,-0.8,-0.8,320.6
3b8674e6,0,16,3,0,0,0,0.7,0.7,-0.7,-0.7,368.0
3bb7af3b,2,31,9,0,0,0,2.2,2.2,-0.1999999999999999,-0.1999999999999999,1097.4
3bb7f478,16,122,46,0,0,0,19.0,19.0,-3.0,-3.0,1683.6
3c05c659,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3cd3b384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3ead85f9,1,15,3,0,0,0,1.6,1.6,-0.6,-0.6,153.0
3ed84b2c,1,5,4,0,0,0,1.4,1.4,-0.4,-0.4,56.5
3ef0a2d7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3effaa34,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,23.2
4195b8b6,1,2,1,0,0,0,0.1,0.1,0.9,0.9,25.6
422ec08a,3,47,16,0,0,2,6.6,4.9,-3.6,-1.9,752.0
42b1a58a,0,5,0,0,0,0,0.4,0.4,-0.4,-0.4,127.0
43a1bea5,0,1,1,0,0,0,0.0,0.0,0.0,0.0,20.4
440c84ed,2,15,4,2,2,3,3.0,0.7,-1.0,-0.7,738.0
4431aed2,36,127,56,0,14,15,27.2,15.3,8.8,6.7,2197.1
44510fde,0,14,3,0,0,0,1.3,1.3,-1.3,-1.3,197.4
44ac04e9,2,28,9,0,0,0,3.5,3.5,-1.5,-1.5,459.2
44eb9093,4,7,4,0,0,0,1.7,1.7,2.3,2.3,52.5
455a2b79,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,74.1
4571fa88,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
