id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,25,1992,5.5,135,134,1,0,2,0,0,0,0,0,0,0,89,0,5,Matches
81442ecb,Marcos Acuña,ar ARG,"FW,DF",pt Sporting CP,25,1991,4.8,161,143,16,4,0,2,21,9,3,0,3,0,104,2,5,Matches
c81d773d,Tosin Adarabioyo,eng ENG,DF,eng Manchester City,19,1997,1.0,95,95,0,0,0,2,0,0,0,0,0,0,90,0,0,Matches
9d8586c4,Adriano,br BRA,DF,tr Beşiktaş,32,1984,5.4,269,223,44,4,0,3,8,40,0,0,0,0,194,2,11,Matches
2557c196,Luiz Adriano,br BRA,"FW,MF",ru Spartak Moscow,30,1987,6.0,151,137,13,1,1,1,3,2,0,0,0,0,109,1,3,Matches
42a632ba,Ansi Agolli,al ALB,DF,az Qarabağ FK,34,1982,4.0,224,197,27,2,0,0,8,25,0,0,0,0,189,0,4,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,29,1988,4.9,128,119,8,0,1,0,2,2,0,0,0,0,98,1,5,Matches
0ff9eabc,Karim El Ahmadi,ma MAR,MF,nl Feyenoord,32,1985,4.0,191,177,14,14,0,3,1,0,0,0,0,0,169,0,6,Matches
5d91cf0f,Valon Ahmedi,al ALB,"MF,FW",si NK Maribor,22,1994,2.5,76,67,9,2,0,0,11,0,5,3,2,0,52,0,3,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,ch Basel,20,1997,1.1,10,8,2,0,0,0,0,0,0,0,0,0,9,0,0,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,ch Basel,22,1995,6.0,261,255,5,5,0,2,1,0,0,0,0,0,210,1,0,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,31,1986,6.0,165,112,53,13,0,0,0,0,0,0,0,0,79,0,0,Matches
05439de2,David Alaba,at AUT,DF,de Bayern Munich,25,1992,6.9,402,339,62,3,0,1,33,58,1,0,1,0,325,1,13,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,28,1989,7.1,574,511,61,10,2,1,7,51,0,0,0,0,499,2,9,Matches
4bd414c1,Raúl Albiol,es ESP,DF,it Napoli,31,1985,5.0,395,383,11,11,0,6,1,0,0,0,0,0,347,1,0,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,es Barcelona,23,1993,1.1,53,53,0,0,1,0,0,0,0,0,0,0,41,0,2,Matches
77e84962,Thiago Alcántara,es ESP,MF,de Bayern Munich,26,1991,6.7,580,550,27,18,0,12,11,2,6,3,2,1,520,3,4,Matches
f7d50789,Toby Alderweireld,be BEL,DF,eng Tottenham,28,1989,3.3,168,162,5,4,1,7,0,1,0,0,0,0,136,1,1,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,18,1998,9.1,606,510,92,8,0,3,40,83,1,1,0,0,444,4,12,Matches
e044ce1e,Nektarios Alexandrou,cy CYP,"DF,MF",cy APOEL FC,33,1983,0.6,18,15,3,0,0,0,0,3,0,0,0,0,8,0,0,Matches
7a2e46a8,Alisson,br BRA,GK,it Roma,24,1992,12.0,403,296,107,28,0,1,0,0,0,0,0,0,334,0,1,Matches
cc700722,Allan,br BRA,MF,it Napoli,26,1991,3.4,156,147,8,6,3,0,3,2,0,0,0,0,129,1,3,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",eng Tottenham,21,1996,4.8,195,190,4,3,4,1,1,1,0,0,0,0,156,1,7,Matches
67b3d74b,André Almeida,pt POR,DF,pt Benfica,26,1990,2.9,301,262,39,3,0,0,15,36,0,0,0,0,247,0,4,Matches
ba6e52b0,André Almeida Pinto,pt POR,DF,pt Sporting CP,27,1989,2.0,91,88,2,2,0,0,0,0,0,0,0,0,82,1,0,Matches
bdf8165d,Richard Almeida,az AZE,MF,az Qarabağ FK,28,1989,6.0,410,399,10,6,0,6,4,0,4,2,0,1,359,1,5,Matches
cb7786d5,Stathis Aloneftis,cy CYP,"FW,MF",cy APOEL FC,34,1983,5.6,133,120,11,6,0,0,20,4,1,0,0,0,68,2,10,Matches
f4290206,Marcos Alonso,es ESP,"DF,MF",eng Chelsea,26,1990,6.6,311,246,65,2,0,2,13,63,0,0,0,0,250,0,10,Matches
8ce30c57,Éder Álvarez Balanta,co COL,DF,ch Basel,24,1993,5.9,318,269,47,18,0,4,0,29,0,0,0,0,215,2,10,Matches
c9e99e49,Dani Alves,br BRA,DF,fr Paris S-G,34,1983,8.0,656,586,67,8,7,13,37,59,0,0,0,0,549,3,15,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,"MF,DF",nl Feyenoord,20,1996,5.9,262,242,18,10,0,5,9,7,1,0,1,0,212,2,8,Matches
9f31b1d3,André André,pt POR,"MF,FW",pt Porto,27,1989,2.5,100,96,4,4,1,0,1,0,0,0,0,0,84,0,1,Matches
2a70dcc9,Thanasis Androutsos,gr GRE,FW,gr Olympiacos,20,1997,1.0,27,26,1,1,0,1,3,0,0,0,0,0,21,0,1,Matches
632e0184,Minas Antoniou,cy CYP,FW,cy APOEL FC,23,1994,0.1,4,3,1,0,0,0,0,1,0,0,0,0,3,0,0,Matches
91976866,Mirko Antonucci,it ITA,FW,it Roma,18,1999,0.2,6,6,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
feb5d3ab,Dennis Appiah,fr FRA,"DF,MF",be Anderlecht,25,1992,5.7,323,274,48,4,0,1,23,44,0,0,0,0,245,1,8,Matches
2f965a72,Alphonse Areola,fr FRA,GK,fr Paris S-G,24,1993,8.0,201,125,76,10,0,0,0,0,0,0,0,0,167,0,0,Matches
97333cf5,Stuart Armstrong,sct SCO,MF,sct Celtic,25,1992,2.6,114,105,9,3,0,2,7,0,6,2,2,0,90,0,1,Matches
963a328b,Tolgay Arslan,de GER,MF,tr Beşiktaş,26,1990,3.6,232,224,8,7,1,3,1,0,1,0,0,0,203,0,2,Matches
089550f5,Kwadwo Asamoah,gh GHA,DF,it Juventus,28,1988,1.1,63,59,4,1,0,0,3,3,0,0,0,0,52,0,1,Matches
45af8a54,Marco Asensio,es ESP,"MF,FW",es Real Madrid,21,1996,5.2,331,310,20,1,0,3,31,6,13,1,6,0,287,1,7,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,de Dortmund,28,1989,6.0,105,85,20,0,0,0,7,1,0,0,0,0,76,0,3,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,de RB Leipzig,20,1997,3.8,64,56,8,0,0,1,3,2,0,0,0,0,46,0,3,Matches
0e34de55,Filipe Augusto,br BRA,MF,pt Benfica,23,1993,2.6,170,166,4,4,0,1,0,0,0,0,0,0,145,0,1,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,eng Tottenham,24,1992,5.6,315,261,53,5,0,2,29,48,0,0,0,0,238,1,16,Matches
53fc526b,Márcio Azevedo,br BRA,DF,ua Shakhtar,31,1986,0.3,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
53cad200,César Azpilicueta,es ESP,DF,eng Chelsea,27,1989,7.8,522,490,30,11,0,5,8,19,0,0,0,0,453,2,6,Matches
6438d426,Ryan Babel,nl NED,FW,tr Beşiktaş,30,1986,6.2,210,206,4,0,1,2,9,4,0,0,0,0,166,0,5,Matches
a1232f4e,Eric Bailly,ci CIV,DF,eng Manchester Utd,23,1994,3.0,165,160,5,4,0,0,0,1,0,0,0,0,136,0,0,Matches
ae8ec371,Gregor Bajde,si SVN,"MF,FW",si NK Maribor,23,1994,2.8,73,73,0,0,0,0,5,0,0,0,0,0,51,0,2,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,eng Chelsea,22,1994,4.0,168,165,2,2,0,1,1,0,0,0,0,0,144,1,0,Matches
509a4ccb,Keita Baldé,sn SEN,"FW,MF",fr Monaco,22,1995,3.2,93,90,2,1,1,0,8,1,0,0,0,0,63,1,8,Matches
a58bb1e1,Gareth Bale,wls WAL,"FW,MF",es Real Madrid,28,1989,3.3,131,129,1,0,0,4,10,1,0,0,0,0,104,1,4,Matches
fa937f7a,Éver Banega,ar ARG,MF,es Sevilla,29,1988,8.8,1002,906,87,41,3,7,58,3,42,19,18,0,837,9,23,Matches
72d0e1b6,Gabriel Barbosa,br BRA,"MF,DF",pt Benfica,20,1996,0.3,26,26,0,0,0,0,1,0,0,0,0,0,22,0,1,Matches
b742cc0d,Marc Bartra,es ESP,"DF,MF",de Dortmund,26,1991,3.9,281,260,20,6,1,3,6,14,0,0,0,0,224,1,3,Matches
7c0000fd,Andrea Barzagli,it ITA,DF,it Juventus,36,1981,7.3,510,485,23,12,0,5,0,11,0,0,0,0,472,2,2,Matches
b9052bad,Bilal Başaçıkoğlu,tr TUR,FW,nl Feyenoord,22,1995,0.3,20,18,2,1,0,0,8,0,1,1,0,0,9,0,3,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,eng Chelsea,23,1993,1.4,35,34,1,0,0,0,0,0,0,0,0,0,29,0,1,Matches
d637fc22,Rodrigo Battaglia,ar ARG,MF,pt Sporting CP,26,1991,6.0,237,227,10,7,0,1,0,0,0,0,0,0,200,0,6,Matches
49312f11,Sven van Beek,nl NED,DF,nl Feyenoord,23,1994,3.0,123,119,3,2,0,2,0,1,0,0,0,0,101,1,0,Matches
