id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1339039e,Liel Abada,il ISR,"FW,MF",sct Celtic,21-167,2001,2.4,59,58,1,0,0,0,10,1,0,0,0,0,39,0,4,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,MF,sct Celtic,26-282,1996,0.7,33,33,0,0,0,0,0,0,0,0,0,0,24,0,1,Matches
f417a1fa,Mohammad Abu Fani,il ISR,MF,il Maccabi Haifa,24-326,1998,4.4,230,218,10,2,0,5,2,2,5,0,0,0,198,2,4,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Inter,35-037,1988,5.2,336,323,13,8,0,2,0,3,0,0,0,0,306,0,2,Matches
81442ecb,Marcos Acuña,ar ARG,"DF,MF",es Sevilla,31-142,1991,2.4,97,78,19,0,0,0,9,18,1,0,1,0,67,0,3,Matches
82e12fe7,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,21-286,2001,2.3,48,47,1,0,0,0,5,0,0,0,0,0,25,0,5,Matches
65d62814,Antonio Adán,es ESP,GK,pt Sporting CP,35-310,1987,4.2,219,164,55,20,0,1,0,0,0,0,0,0,153,0,0,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,31-294,1991,5.2,147,141,6,2,0,1,0,0,0,0,0,0,122,0,5,Matches
501055d8,Karim Adeyemi,de GER,"FW,MF",de Dortmund,21-060,2002,4.2,101,100,1,0,0,0,6,1,0,0,0,0,77,0,5,Matches
dcfb17f4,Amine Adli,fr FRA,"FW,MF",de Leverkusen,22-313,2000,1.3,64,62,2,0,1,0,4,1,1,0,0,0,44,0,2,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,eng Manchester City,27-243,1995,5.5,495,482,13,5,0,2,0,8,0,0,0,0,459,0,2,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,28-029,1995,4.0,434,416,17,6,1,4,4,11,0,0,0,0,405,1,4,Matches
05439de2,David Alaba,at AUT,DF,es Real Madrid,30-268,1992,4.4,322,300,22,5,0,0,14,15,2,0,2,0,279,0,2,Matches
834d0be5,Lucas Alario,ar ARG,"FW,MF",de Eint Frankfurt,30-162,1992,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,33-363,1989,1.6,183,166,17,3,1,0,9,14,0,0,0,0,162,0,0,Matches
77e84962,Thiago Alcántara,es ESP,MF,eng Liverpool,31-342,1991,3.4,232,224,8,6,1,9,2,2,0,0,0,0,205,0,3,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,24-163,1998,6.9,528,421,106,20,2,9,57,62,24,4,19,0,405,1,7,Matches
4288f249,Sotiris Alexandropoulos,gr GRE,MF,pt Sporting CP,21-113,2001,1.3,42,40,2,1,0,1,0,0,0,0,0,0,33,0,2,Matches
00f518d8,Faride Alidou,de GER,"DF,FW",de Eint Frankfurt,21-244,2001,0.8,38,32,6,1,0,0,2,5,0,0,0,0,32,0,0,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,30-168,1992,8.0,274,225,47,10,0,1,0,0,0,0,0,0,242,2,0,Matches
f4290206,Marcos Alonso,es ESP,DF,es Barcelona,32-081,1990,4.5,418,387,30,8,0,3,12,18,4,0,4,0,376,1,4,Matches
8ce30c57,Éder Álvarez Balanta,co COL,"MF,FW",be Club Brugge,30-019,1993,0.6,17,16,1,1,0,0,0,0,0,0,0,0,13,0,0,Matches
8b3ab7ad,Edson Álvarez,mx MEX,MF,nl Ajax,25-146,1997,5.9,364,359,5,5,0,1,0,0,0,0,0,0,312,0,4,Matches
15ab5a2b,Julián Álvarez,ar ARG,FW,eng Manchester City,23-047,2000,4.9,103,99,4,0,2,1,2,0,0,0,0,0,86,0,2,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",de Leverkusen,26-143,1996,1.4,64,62,0,0,0,1,1,0,0,0,0,0,51,2,3,Matches
e0b113a7,Robert Andrich,de GER,MF,de Leverkusen,28-178,1994,4.5,207,200,6,5,1,2,0,1,0,0,0,0,176,1,2,Matches
df525574,Peter Ankersen,dk DEN,DF,dk FC Copenhagen,32-178,1990,0.3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
a2ea941d,Ofri Arad,il ISR,"DF,MF",il Maccabi Haifa,24-189,1998,0.2,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,de Leverkusen,33-336,1989,2.4,154,151,3,1,1,3,0,2,0,0,0,0,146,0,1,Matches
353eb529,Henrique Araújo,pt POR,FW,pt Benfica,21-059,2002,0.1,8,8,0,0,0,0,2,0,0,0,0,0,5,0,0,Matches
2bef2bca,Ronald Araújo,uy URU,DF,es Barcelona,24-012,1999,1.0,55,49,6,5,0,3,0,1,0,0,0,0,47,0,0,Matches
b1313ec4,Scott Arfield,ca CAN,MF,sct Rangers,34-138,1988,3.0,87,83,3,0,0,0,2,0,3,0,1,0,59,1,4,Matches
e2ae54db,Hákon Arnar Haraldsson,is ISL,FW,dk FC Copenhagen,19-343,2003,3.3,100,90,9,0,0,1,3,0,3,3,0,0,79,1,1,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,28-167,1994,7.0,204,159,44,9,0,0,0,0,0,0,0,0,146,1,0,Matches
184ad240,Arthur,br BRA,"MF,FW",pt Sporting CP,24-259,1998,1.2,43,39,4,0,1,0,3,2,1,1,0,0,33,0,3,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",es Real Madrid,27-057,1996,2.9,170,160,10,1,2,3,10,4,5,3,0,0,147,0,2,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,it Inter,21-010,2002,1.4,74,60,12,5,0,0,8,0,7,3,3,0,59,2,2,Matches
92fffd91,Omer Atzili,il ISR,"FW,MF",il Maccabi Haifa,29-235,1993,3.4,119,101,17,6,3,0,15,3,8,4,1,0,80,1,5,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,eng Chelsea,33-274,1989,4.5,102,94,6,0,0,0,3,0,0,0,0,0,78,2,3,Matches
32feb0cf,Lynnt Audoor,be BEL,MF,be Club Brugge,19-157,2003,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
f0677ed7,Fredrik Aursnes,no NOR,"FW,MF",pt Benfica,27-099,1995,4.9,240,236,2,0,1,5,4,2,0,0,0,0,192,2,10,Matches
10549b49,Sardar Azmoun,ir IRN,FW,de Leverkusen,28-077,1995,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
53cad200,César Azpilicueta,es ESP,DF,eng Chelsea,33-203,1989,2.9,288,257,31,13,0,0,4,18,0,0,0,0,256,0,2,Matches
ca002b1a,Youri Baas,nl NED,DF,nl Ajax,20-002,2003,0.5,27,25,2,0,1,0,0,2,0,0,0,0,23,0,0,Matches
78f21137,Alexander Bah,dk DEN,DF,pt Benfica,25-100,1997,7.3,532,454,75,6,1,3,23,69,0,0,0,0,420,3,9,Matches
a1232f4e,Eric Bailly,ci CIV,DF,fr Marseille,28-341,1994,3.4,203,192,8,7,0,0,0,1,0,0,0,0,174,3,0,Matches
32e8417f,Stefan Bajcetic,es ESP,MF,eng Liverpool,18-148,2004,1.2,76,76,0,0,0,2,0,0,0,0,0,0,60,0,2,Matches
a8567629,Mitchel Bakker,nl NED,"MF,DF",de Leverkusen,22-272,2000,3.8,211,194,17,1,0,2,6,16,0,0,0,0,171,0,4,Matches
5ccc9672,Alejandro Balde,es ESP,DF,es Barcelona,19-152,2003,1.9,138,116,21,2,0,0,9,19,0,0,0,0,120,1,4,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,fr Marseille,24-052,1999,5.5,370,358,8,8,0,2,1,0,0,0,0,0,322,4,2,Matches
f449640d,Fodé Ballo-Touré,sn SEN,"DF,MF",it Milan,26-075,1997,1.5,72,60,12,2,0,0,3,10,0,0,0,0,60,0,3,Matches
6f1d7aa8,Tommaso Barbieri,it ITA,MF,it Juventus,20-205,2002,0.0,6,6,0,0,0,0,1,0,0,0,0,0,4,0,1,Matches
88ce7ddc,Roony Bardghji,se SWE,FW,dk FC Copenhagen,17-124,2005,1.1,24,22,2,1,0,1,1,0,1,1,0,0,15,0,0,Matches
6928979a,Nicolò Barella,it ITA,MF,it Inter,26-040,1997,6.3,228,226,2,2,2,6,7,0,0,0,0,0,181,0,10,Matches
712dd708,Borna Barišić,hr CRO,DF,sct Rangers,30-129,1992,5.2,268,218,50,13,0,0,27,31,6,1,5,0,221,0,4,Matches
6caffe81,Enzo Barrenechea,ar ARG,DF,it Juventus,21-301,2001,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
45736cec,Pablo Barrios,es ESP,MF,es Atlético Madrid,19-277,2003,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
a36524bf,Calvin Bassey,ng NGA,DF,nl Ajax,23-078,1999,6.0,434,410,24,9,0,5,1,6,0,0,0,0,387,0,1,Matches
29b7b767,Fortune Bassey,ng NGA,FW,cz Viktoria Plzeň,24-164,1998,1.5,27,25,2,0,0,0,0,0,0,0,0,0,22,0,0,Matches
75b86fb3,Alessandro Bastoni,it ITA,DF,it Inter,23-340,1999,6.2,373,344,27,16,0,7,16,9,0,0,0,0,312,2,2,Matches
37d39918,Dylan Batubinsika,fr FRA,DF,il Maccabi Haifa,27-032,1996,5.0,198,189,9,9,0,1,0,0,0,0,0,0,174,0,2,Matches
d1eda5f0,Martin Baturina,hr CRO,MF,hr Dinamo Zagreb,20-031,2003,0.7,37,35,1,1,0,0,1,0,0,0,0,0,29,1,3,Matches
e3756e72,Raoul Bellanova,it ITA,"DF,MF",it Inter,22-306,2000,1.2,47,38,8,0,0,1,9,8,0,0,0,0,31,1,4,Matches
f874dd44,Héctor Bellerín,es ESP,DF,es Barcelona,28-000,1995,2.0,98,79,18,1,0,1,5,17,0,0,0,0,79,1,4,Matches
57d88cf9,Jude Bellingham,eng ENG,MF,de Dortmund,19-263,2003,7.0,335,329,5,3,3,7,5,1,0,0,0,0,274,1,4,Matches
db092d3b,Ismaël Bennacer,dz ALG,MF,it Milan,25-108,1997,4.6,306,293,12,10,1,3,3,1,1,0,1,0,261,1,1,Matches
3b8674e6,Rodrigo Bentancur,uy URU,"MF,FW",eng Tottenham,25-267,1997,5.6,365,358,7,5,3,0,3,0,0,0,0,0,316,0,3,Matches
70d74ece,Karim Benzema,fr FRA,FW,es Real Madrid,35-090,1987,4.5,192,182,8,0,1,0,0,0,1,0,0,0,167,2,2,Matches
713c144a,Steven Berghuis,nl NED,"MF,FW",nl Ajax,31-090,1991,5.1,274,244,26,6,0,6,24,5,15,11,0,0,204,4,4,Matches
a29b1131,Steven Bergwijn,nl NED,FW,nl Ajax,25-162,1997,5.8,205,198,7,0,2,3,3,3,4,0,0,0,184,0,4,Matches
67b09a18,Alexandro Bernabei,ar ARG,FW,sct Celtic,22-176,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
17370b95,Bernardo,br BRA,DF,at RB Salzburg,27-309,1995,3.0,73,67,5,5,0,1,0,0,0,0,0,0,49,1,1,Matches
433dc9a2,Juan Bernat,es ESP,DF,fr Paris S-G,30-018,1993,3.1,200,185,15,2,0,0,2,13,0,0,0,0,183,0,2,Matches
505486d6,Victor Bernth Kristiansen,dk DEN,"DF,MF",dk FC Copenhagen,20-093,2002,5.4,251,209,41,9,0,1,18,27,5,2,2,0,188,1,6,Matches
d00fd50a,Modou Biramé Ndiaye,sn SEN,MF,cz Viktoria Plzeň,26-141,1996,2.0,61,61,0,0,0,1,0,0,0,0,0,0,46,0,2,Matches
6c203af0,Yves Bissouma,ml MLI,MF,eng Tottenham,26-201,1996,1.0,72,70,2,2,0,1,0,0,0,0,0,0,65,0,0,Matches
663e080e,Janis Blaswich,de GER,GK,de RB Leipzig,31-321,1991,5.9,263,218,43,8,0,0,0,0,0,0,0,0,219,2,1,Matches
691bef82,Daley Blind,nl NED,DF,nl Ajax,33-010,1990,4.5,333,288,43,4,0,1,4,34,1,0,0,0,277,2,7,Matches
73b9fa8a,Petar Bočkaj,hr CRO,"DF,FW",hr Dinamo Zagreb,26-239,1996,0.4,21,16,5,1,0,0,5,2,2,2,0,0,12,0,3,Matches
08fe932d,Nicolai Boilesen,dk DEN,DF,dk FC Copenhagen,31-031,1992,1.1,84,82,2,2,0,0,0,0,0,0,0,0,81,0,0,Matches
7713c72a,Valerii Bondar,ua UKR,DF,ua Shakhtar,24-020,1999,6.0,344,338,6,6,0,2,0,0,0,0,0,0,317,0,4,Matches
