id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
0076ab7f,0,0,0,0,0,0,0,0,0
01226327,0,0,0,6,6,0,0,0,0
0127419a,1,0,0,10,4,0,0,0,0
01ccefab,0,0,0,1,0,0,0,0,0
01da7812,0,0,0,2,5,2,0,0,0
02caf6e0,1,0,0,8,8,1,0,0,0
0331786b,0,0,0,2,0,0,0,0,0
0362c29e,0,0,0,3,2,0,0,1,1
03b6afa9,1,0,0,6,9,0,0,0,0
03f946ed,1,0,0,3,6,0,0,0,0
048a1cbc,0,0,0,0,0,0,0,0,0
04e17fd5,0,0,0,1,3,0,0,0,0
056269d7,0,0,0,2,1,0,0,0,0
05bffdb1,1,0,0,0,2,0,0,0,0
05d548d8,0,0,0,0,0,0,0,0,0
0683f364,2,0,0,5,6,0,0,0,0
068f4dec,0,0,0,2,4,0,0,0,0
06df8256,0,0,0,2,0,0,0,0,0
072e68ed,0,0,0,0,0,0,0,0,0
0743d0ec,1,0,0,0,1,0,0,0,0
080440a4,2,0,0,14,5,0,0,0,0
08c982a0,2,0,0,5,1,0,0,0,0
0a084b35,0,0,0,0,5,0,0,0,1
0a215326,0,0,0,11,2,0,0,0,0
0a89e877,1,0,0,3,3,1,0,0,0
0a98ecc2,0,0,0,0,0,0,0,0,0
0b243559,1,0,0,3,0,1,0,0,0
0b5a292a,1,1,0,4,3,1,0,0,0
0c2ac3cb,0,0,0,3,2,0,0,0,0
0c5c94d0,3,1,1,5,2,0,0,1,0
0c7a48f8,1,0,0,6,2,0,0,0,0
0cadc46d,1,0,0,2,3,2,0,0,0
0cb29e91,0,0,0,2,0,0,0,0,0
0cc07deb,0,0,0,0,0,0,0,0,0
0ceb43f6,3,0,0,9,1,0,0,0,0
0d9b2d31,0,0,0,0,9,0,0,0,0
0da6a13e,0,0,0,3,3,0,0,0,0
0de73fa4,0,0,0,4,0,0,0,0,0
0df2b165,2,0,0,10,5,0,0,0,0
0eb83e1a,0,0,0,1,0,0,0,0,0
0f888175,1,0,0,4,2,2,0,0,0
10072610,0,0,0,1,1,0,0,1,0
10549b49,0,0,0,2,0,0,0,0,0
10b26721,0,0,0,0,0,0,0,0,0
10fe831e,0,0,0,0,2,0,0,0,0
1124ac8a,0,0,0,3,0,0,0,0,0
118b60ce,0,0,0,0,0,0,0,0,0
121101a4,0,0,0,1,0,0,0,0,0
1295b5e3,1,0,0,5,6,0,0,0,0
12c35abe,0,0,0,6,5,1,0,0,0
1339039e,0,0,0,4,4,2,1,0,0
133faa84,1,0,0,8,23,0,0,0,0
13c8e5f6,1,0,0,5,9,8,0,0,0
13ea2544,2,0,0,14,9,0,0,0,0
1443ca7d,0,0,0,1,0,0,0,0,0
149c5f5d,1,0,0,1,4,3,0,0,0
14e8fe86,0,0,0,3,1,0,0,0,0
15944afd,0,0,0,2,5,0,0,0,0
15b287da,0,0,0,13,8,4,0,0,0
15d0c248,1,0,0,4,3,0,0,0,0
16380240,0,0,0,4,2,0,0,0,0
169f5976,0,0,0,2,0,2,0,0,0
16e9d0ea,1,0,0,8,6,0,0,0,0
172bab0a,0,0,0,1,5,0,0,0,0
173eb3cd,1,0,0,13,4,0,0,0,1
1774c547,0,0,0,0,0,0,0,0,0
182a8b9d,0,0,0,2,0,0,0,0,0
1880614f,0,0,0,1,5,3,1,0,0
1900032e,1,0,0,2,0,0,0,0,0
19053e31,0,0,0,6,7,1,0,0,0
1944818c,0,0,0,5,4,0,0,0,0
1971591f,2,0,0,5,9,2,0,0,0
197640fd,0,0,0,2,5,0,0,0,0
19a967ab,2,0,0,14,5,1,0,0,0
19cae58d,3,0,0,7,8,0,0,0,0
1a4ef233,0,0,0,3,0,1,0,0,0
1b280c66,0,0,0,3,0,0,0,0,0
