id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
0076ab7f,1,0,0,1,1,0,0,0,0
00844823,1,0,0,1,0,0,0,0,0
009a4f60,2,0,0,6,7,0,0,0,0
00b86f5e,1,0,0,0,0,0,0,0,0
00c9a283,0,0,0,5,3,0,0,0,0
01b8a2b2,0,0,0,0,0,0,0,0,0
02b952ce,2,0,0,4,0,0,0,0,0
02caf6e0,3,1,1,3,2,1,0,0,0
031ebd52,0,0,0,2,0,0,0,0,0
0362c29e,1,0,0,5,2,0,0,1,0
03998238,0,0,0,1,1,1,0,0,0
03b6afa9,1,0,0,4,11,0,0,0,0
03e7a498,1,0,0,1,1,0,0,0,0
0412b9cd,0,0,0,0,0,0,0,0,0
04964f4f,1,0,0,3,2,0,0,0,0
049751d7,2,1,0,5,3,0,0,0,0
04e17fd5,0,0,0,1,3,2,0,0,0
04f661ea,0,0,0,0,0,0,0,0,0
056d2d95,3,0,0,9,2,1,0,0,0
05e19d6a,0,0,0,4,3,0,0,0,0
0670ee51,0,0,0,2,0,0,0,0,0
0683f364,3,1,1,10,5,0,0,0,0
068f4dec,1,0,0,5,3,0,0,0,0
06df8256,2,0,0,7,0,1,0,1,0
06e5b0e4,0,0,0,3,0,0,0,0,0
072e68ed,1,0,0,1,0,0,0,1,0
08452314,1,0,0,7,6,1,0,0,0
086d7db3,0,0,0,0,2,2,0,0,0
0880e10b,0,0,0,0,0,0,0,0,0
089c7323,0,0,0,0,2,0,0,0,0
08eb3b58,1,0,0,2,7,0,0,0,0
0959184b,0,0,0,2,2,0,0,0,0
095ec83c,0,0,0,2,0,1,0,0,0
0a084b35,0,0,0,0,1,1,0,0,0
0ab1f153,1,0,0,1,3,1,0,0,0
0afff3b7,1,0,0,8,16,1,1,0,0
0b243559,0,0,0,0,1,0,0,0,0
0b4f388a,1,0,0,4,4,2,0,0,0
0ba976e4,0,0,0,0,0,0,0,0,0
0bfca6a1,0,0,0,0,0,0,0,0,0
0c09c984,0,0,0,3,0,0,0,0,0
0c3f7197,1,0,0,4,4,0,0,0,0
0c7a48f8,0,0,0,2,11,0,0,0,0
0caa2fd4,0,0,0,4,1,0,0,0,0
0d82903c,0,0,0,7,4,0,0,0,0
0d9b2d31,0,0,0,0,1,0,0,0,0
0da5076f,0,0,0,4,4,1,0,0,0
0e46fa2f,0,0,0,2,3,0,0,0,0
0e7ccfc4,1,0,0,4,4,0,0,0,0
0eb83e1a,0,0,0,0,5,4,0,0,0
0ed60738,2,0,0,11,8,0,0,0,0
0f6e3474,1,0,0,8,5,1,0,0,0
0f816ae5,0,0,0,0,0,0,0,0,0
10072610,2,0,0,0,1,0,0,0,0
10161491,0,0,0,0,0,0,0,0,0
10549b49,0,0,0,0,0,0,0,0,0
108fe016,0,0,0,3,2,0,0,0,0
10f1cd17,0,0,0,4,2,0,0,0,0
114bbdee,0,0,0,0,1,0,0,0,0
11c0fa9d,1,0,0,5,7,4,0,0,0
12dcbdcc,1,0,0,2,2,0,0,0,0
13203c45,0,0,0,0,1,0,0,0,0
136958ad,0,0,0,1,1,1,0,0,0
13c8e5f6,1,0,0,3,0,1,0,0,0
13ea2544,1,0,0,2,2,1,0,0,0
