id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
005ca692,0,0,0,0,0,0,0,0,0
00672021,1,0,0,4,8,0,0,0,0
0076ab7f,2,0,0,11,13,0,0,0,0
007faf7a,0,0,0,0,2,1,0,0,0
00963611,0,0,0,2,0,0,0,0,0
00b28772,0,0,0,4,1,0,0,0,0
00ddb7f7,1,0,0,7,10,0,0,0,0
00eba9c9,1,0,0,7,13,0,0,0,0
0127419a,1,0,0,6,3,0,0,0,0
01464072,0,0,0,1,0,0,0,0,0
0176f037,0,0,0,4,5,0,0,0,0
017ab4d4,0,0,0,2,2,0,0,0,0
0193a8bf,2,0,0,9,10,1,0,0,0
01ba3996,0,0,0,1,0,0,0,0,0
02319ad7,2,0,0,14,11,2,0,0,0
023efc8b,0,0,0,1,0,0,0,0,0
02caf6e0,0,0,0,2,11,2,0,0,0
02ce2030,3,0,0,10,11,0,0,0,0
02ee4c77,1,0,0,3,1,2,0,0,0
03622183,0,0,0,2,4,4,0,0,0
038aa94a,1,0,0,11,12,3,1,0,1
03df04ff,0,0,0,0,0,0,0,0,0
042d286e,1,0,0,5,3,4,0,0,0
04a35432,1,0,0,6,3,0,0,1,0
04e17fd5,1,0,0,5,9,1,0,0,0
0534149c,0,0,0,1,2,0,0,0,0
053f6e16,1,0,0,5,13,1,0,0,0
0562b7f1,2,0,0,11,4,4,0,0,0
05a6c38b,0,0,0,3,3,0,0,0,0
05a84d52,0,0,0,7,10,1,0,0,0
05cb19c5,2,0,0,5,3,1,0,0,0
062fc2e6,1,0,0,1,0,0,0,0,0
068830ca,0,0,0,0,0,0,0,0,0
06983922,0,0,0,7,6,4,0,0,0
06a10001,2,0,0,9,14,0,1,0,0
06a1d642,0,0,0,4,2,1,0,0,0
06e5b0e4,2,0,0,10,3,0,0,0,1
06f33dc8,4,0,0,17,4,4,0,0,0
070a3904,0,0,0,1,0,0,0,0,0
070ec0b1,0,0,0,1,1,0,0,0,0
07a821e4,0,0,0,0,0,0,0,0,0
080440a4,3,0,0,11,11,0,0,0,0
0827221a,0,0,0,1,0,0,0,0,0
08990838,0,0,0,5,8,0,0,0,0
08fe932d,0,0,0,0,0,0,0,0,0
0a6dbbf7,1,0,0,2,0,0,0,0,0
0a74011c,0,0,0,5,2,0,0,0,0
0ac893aa,3,0,0,15,5,0,1,0,0
0adc7748,0,0,0,1,0,0,0,0,0
0aeeed3f,0,0,0,7,4,1,0,0,0
0af4b238,0,0,0,0,0,0,0,0,0
0b0cbe5b,0,0,0,7,3,1,0,0,0
0b380363,1,0,0,6,7,0,0,0,0
0b4854f9,0,0,0,1,1,0,0,0,0
0b4d8274,1,0,0,5,7,2,0,0,0
0b4f388a,1,0,0,6,15,4,0,0,0
0bad4516,0,0,0,0,0,0,0,0,0
0bd57693,0,0,0,3,0,0,0,0,0
0be28faf,4,0,0,14,6,0,0,0,0
0be95d34,0,0,0,3,4,0,0,0,0
0c09c984,0,0,0,5,3,0,0,0,0
0c0d6ed1,1,0,0,4,6,0,0,0,0
0cc5f4a5,0,0,0,5,3,1,0,0,0
0d115860,0,0,0,2,1,0,0,0,0
0d2b0b84,0,0,0,1,2,0,0,0,0
0d72fbca,0,0,0,4,1,0,0,0,0
0dce3356,0,0,0,2,1,0,0,0,0
0e0102eb,0,0,0,1,0,0,0,0,0
0e21fc3c,0,0,0,1,4,0,0,0,0
0e7ccfc4,0,0,0,2,10,2,0,0,0
0e96a5e1,0,0,0,0,4,0,0,0,0
0fb5e2ad,0,0,0,2,2,0,0,0,0
0fbecd11,3,1,1,9,5,0,0,0,0
0fd37a3d,2,1,1,21,7,0,0,0,0
1001ae82,0,0,0,3,3,0,0,0,0
1055fa53,0,0,0,0,1,0,0,0,0
108fe016,0,0,0,4,10,0,0,0,0
10f1cd17,0,0,0,8,3,1,0,0,0
110338ae,0,0,0,0,0,0,0,0,0
112521d1,0,0,0,2,7,0,0,0,0
113fb4ea,0,0,0,0,0,0,0,0,0
1144d8d7,1,0,0,1,3,2,0,0,0
11c0fa9d,2,0,0,9,8,3,0,0,0
11e5e469,1,0,0,4,0,0,0,0,0
1232e1dc,2,0,0,7,10,0,0,0,0
126568a4,0,0,0,0,0,0,0,0,0
1281be1c,1,0,0,1,2,0,0,0,0
12dcbdcc,2,0,0,9,5,2,0,0,0
12e6d21a,1,0,0,13,7,4,0,0,0
13203c45,1,0,0,2,5,0,0,0,0
132a82f1,1,0,0,3,5,0,0,0,0
132f161f,2,1,1,3,0,0,0,0,0
1395682c,0,0,0,1,0,0,0,0,0
13a78e01,1,0,0,8,10,1,0,0,0
13ac19de,0,0,0,2,0,0,0,0,0
13ddc856,0,0,0,6,5,2,0,0,0
13ea2544,1,0,0,6,3,0,0,0,0
146b19d9,0,0,0,5,1,0,0,0,0
146f71c9,3,0,0,9,4,0,0,0,0
14e8fe86,2,0,0,5,1,0,0,0,0
1519a888,1,0,0,1,0,0,0,0,0
15937e17,3,0,0,13,7,0,0,0,0
15b287da,2,0,0,14,12,1,0,0,0
15b6e8d7,2,0,0,6,2,2,0,0,0
15d0c248,0,0,0,1,1,0,0,0,0
15eb04ec,2,0,0,9,11,0,0,0,0
16380240,0,0,0,1,1,0,0,0,0
16657b95,1,0,0,6,3,1,0,0,0
1668b4b1,0,0,0,0,0,0,0,0,0
16886ee5,3,0,0,9,5,0,0,1,0
169fd162,1,0,0,2,8,0,0,0,0
16daec92,0,0,0,1,3,0,0,0,0
170eb35b,0,0,0,10,13,1,0,0,0
17145c90,0,0,0,1,2,0,0,0,0
17310a6c,0,0,0,2,0,0,0,0,0
173eb3cd,2,0,0,8,4,1,0,0,0
174651c8,2,1,1,10,6,0,0,0,0
176674ab,0,0,0,0,0,0,0,0,0
17695062,0,0,0,1,2,0,0,0,0
17780d2b,0,0,0,1,0,0,0,0,0
178ae8f8,2,1,1,8,12,1,0,0,0
17e3e467,1,0,0,1,1,0,0,0,0
1858bbf7,2,0,0,0,1,0,0,0,0
1880614f,0,0,0,0,3,0,0,0,0
189cee7b,0,0,0,6,6,4,0,0,0
1971591f,0,0,0,6,4,1,0,0,0
19f8e480,0,0,0,2,0,0,0,0,0
1a1033a1,0,0,0,6,8,2,0,0,0
1a317a1b,1,0,0,6,5,0,0,0,0
1a672e2d,0,0,0,0,2,0,0,0,0
1a6b7ea4,2,0,0,8,0,0,0,0,0
1a799243,0,0,0,0,1,0,1,0,0
1a9db1c5,1,0,0,2,0,0,0,0,0
1adb73db,0,0,0,1,4,6,0,0,0
1adcf39e,0,0,0,3,3,1,0,1,0
1ae836b1,0,0,0,0,1,0,0,0,0
1b17ed86,1,0,0,4,5,0,0,0,0
1b192c1f,0,0,0,11,6,1,0,0,0
1b7ddc55,0,0,0,0,0,0,0,0,0
1b7ec703,0,0,0,0,1,0,0,0,0
1b81794d,0,0,0,0,1,0,0,0,0
1bd5735a,0,0,0,1,5,0,0,0,0
1bd5fc78,1,0,0,1,8,0,0,0,0
1c0567fc,0,0,0,2,3,2,0,0,0
1c07b06e,1,0,0,2,3,0,0,0,0
1c59240b,0,0,0,8,2,1,0,0,0
1c90cd29,3,0,0,3,2,0,0,0,0
1c98558c,0,0,0,0,0,0,0,0,0
1caa93a5,0,0,0,0,0,0,0,0,1
1cbe4984,0,0,0,12,4,1,0,0,0
1d5cab82,0,0,0,4,3,0,0,0,0
1d896c05,0,0,0,1,0,0,0,0,0
1daec722,1,0,0,10,6,2,0,0,0
1dbfae2d,0,0,0,0,2,0,0,0,0
1e064bfb,0,0,0,0,0,0,0,0,0
1e26e376,0,0,0,0,0,0,0,0,0
1ec7e1c5,0,0,0,4,4,2,0,1,0
1eecc0c6,2,0,0,3,6,0,0,0,0
1f3afdcb,0,0,0,5,0,0,0,0,0
1fbbfbde,1,0,0,12,4,0,0,0,1
1fffae99,3,0,0,18,10,0,0,0,0
2054d037,1,0,0,8,11,2,1,0,0
2077ae86,0,0,0,2,4,0,0,0,0
20b9f052,0,0,0,0,0,0,0,0,0
