id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
226ddf9d,Moritz Nicolas,de GER,GK,Union Berlin,21,1997,1,1,90,1.0,4,4.00,8,4,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
afb0c500,Alexander Nübel,de GER,GK,Schalke 04,22,1996,26,26,2315,25.7,40,1.56,118,80,69.5,8,9,9,5,19.2,4,4,0,0,0.0,Matches
0a1cb833,Jiří Pavlenka,cz CZE,GK,Werder Bremen,27,1992,33,33,2970,33.0,67,2.03,169,105,60.9,8,6,19,4,12.1,1,1,0,0,0.0,Matches
c41f7379,Philipp Pentke,de GER,GK,Hoffenheim,34,1985,4,4,360,4.0,4,1.00,21,17,85.7,2,0,2,1,25.0,1,1,0,0,0.0,Matches
c89e8aae,Pavao Pervan,at AUT,GK,Wolfsburg,31,1987,8,8,720,8.0,8,1.00,37,30,81.1,2,4,2,3,37.5,1,1,0,0,0.0,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,26,1992,9,9,810,9.0,14,1.56,49,35,75.5,2,3,4,1,11.1,2,2,0,0,0.0,Matches
289b90cd,Markus Schubert,de GER,GK,Schalke 04,21,1998,9,8,742,8.2,18,2.18,55,37,70.9,1,3,4,2,25.0,2,2,0,0,0.0,Matches
0d55d942,Alexander Schwolow,de GER,GK,Freiburg,27,1992,24,24,2091,23.2,32,1.38,118,86,75.4,9,6,9,4,16.7,3,3,0,0,0.0,Matches
45f6f52b,Dennis Smarsch,de GER,GK,Hertha BSC,20,1999,2,1,151,1.7,4,2.38,11,7,63.6,0,0,1,0,0.0,0,0,0,0,,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,30,1988,34,34,3060,34.0,40,1.18,158,117,75.3,20,5,9,7,20.6,2,1,1,0,50.0,Matches
42130443,Zack Steffen,us USA,GK,Düsseldorf,24,1995,17,17,1530,17.0,36,2.12,99,63,64.6,4,3,10,2,11.8,2,1,1,0,50.0,Matches
cac55e10,Niclas Thiede,de GER,GK,Freiburg,20,1999,1,0,69,0.8,1,1.30,4,3,75.0,0,0,0,0,,0,0,0,0,,Matches
ce17b5eb,Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,22,22,1980,22.0,38,1.73,105,69,64.8,11,3,8,4,18.2,1,1,0,0,0.0,Matches
7d3e7da6,Sven Ulreich,de GER,GK,Bayern Munich,30,1988,2,2,90,1.0,1,1.00,3,2,66.7,1,0,0,0,0.0,0,0,0,0,,Matches
e2d34771,Felix Wiedwald,de GER,GK,Eint Frankfurt,29,1990,3,3,270,3.0,8,2.67,20,12,60.0,0,0,3,0,0.0,0,0,0,0,,Matches
5c4bf6ba,Robin Zentner,de GER,GK,Mainz 05,24,1994,22,22,1935,21.5,40,1.86,115,75,66.1,8,2,12,3,13.6,2,1,1,0,50.0,Matches
bf9d9070,Leopold Zingerle,de GER,GK,Paderborn 07,25,1994,28,28,2520,28.0,57,2.04,152,96,64.5,4,7,17,5,17.9,4,3,1,0,25.0,Matches
