id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
5bc43860,Brenden Aaronson,us USA,MF,at RB Salzburg,19,2000,2,119,60,66.1,1.3,2,60,0,0,,0,0.00,1,2,-1,-0.76,+2.19,2.2,1.9,+0.3,+0.25,+1.29,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,sct Celtic,29,1991,3,212,71,39.3,2.4,2,90,2,1,32,0,0.75,4,10,-6,-2.55,-1.72,2.7,5.7,-3.0,-1.28,-0.73,Matches
7ecc9dee,Shehu Abdullahi,ng NGA,"FW,MF",cy AC Omonia,27,1993,4,262,66,48.5,2.9,2,74,1,2,58,2,0.75,1,7,-6,-2.06,-1.74,3.4,5.6,-2.3,-0.78,-0.13,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,30,1990,6,327,55,60.6,3.6,4,76,2,2,11,0,0.00,5,12,-7,-1.93,+0.19,3.6,10.8,-7.2,-1.98,+0.76,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"MF,FW",nl AZ Alkmaar,20,2000,5,175,35,32.4,1.9,1,81,0,4,24,0,1.00,1,3,-2,-1.03,-2.01,3.5,3.7,-0.2,-0.09,+0.49,Matches
c603091a,Joel Abu Hanna,il ISR,DF,ua Zorya Luhansk,22,1998,5,364,73,67.4,4.0,4,90,4,1,4,1,1.20,6,6,0,0.00,+2.56,4.2,7.0,-2.8,-0.70,+0.19,Matches
74510b8f,Elton Acolatse,nl NED,"FW,MF",il Be'er Sheva,25,1995,3,263,88,48.7,2.9,3,88,0,0,,1,2.14,5,6,-1,-0.34,+1.28,3.1,4.9,-1.8,-0.62,+0.71,Matches
dbc74497,Denis Adamov,ru RUS,GK,ru Krasnodar,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
22919e97,Sargis Adamyan,am ARM,"FW,DF",de Hoffenheim,27,1993,4,103,26,14.3,1.1,0,,0,4,26,1,1.75,4,4,0,0.00,-1.90,4.5,2.9,+1.6,+1.42,-0.04,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,29,1991,12,1040,87,93.7,11.6,12,87,7,0,,0,2.00,15,7,+8,+0.69,-0.59,13.2,13.9,-0.7,-0.06,-1.13,Matches
501055d8,Karim Adeyemi,de GER,"FW,MF",at RB Salzburg,18,2002,2,61,31,33.9,0.7,0,,0,2,31,0,0.00,0,2,-2,-2.95,-2.19,0.7,1.4,-0.7,-1.04,-1.29,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,23,1997,9,576,64,64.0,6.4,6,83,3,3,27,0,1.78,10,11,-1,-0.16,-0.43,9.2,11.3,-2.1,-0.33,-0.36,Matches
b3de00a7,Stanislav Agkatsev,ru RUS,GK,ru Krasnodar,18,2002,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,0.00,0.5,0.6,0.0,-0.02,+0.67,Matches
c86c0fab,Jonathan Agudelo,co COL,"FW,MF",il Be'er Sheva,27,1992,4,192,48,35.6,2.1,2,66,0,2,30,0,1.71,3,4,-1,-0.47,+0.82,2.0,4.3,-2.2,-1.04,-0.09,Matches
53f82e6a,Maksym Ahapov,ua UKR,MF,ua Zorya Luhansk,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3ff205d5,Ahmed Ahmedov,bg BUL,"MF,FW",bg CSKA Sofia,25,1995,5,58,12,10.7,0.6,0,,0,5,12,1,1.43,0,1,-1,-1.55,-0.99,0.2,1.6,-1.4,-2.18,-1.65,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,sct Celtic,22,1998,5,408,82,75.6,4.5,5,82,3,0,,0,1.43,9,13,-4,-0.88,+2.53,4.5,7.6,-3.1,-0.68,+0.62,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,sct Celtic,23,1997,4,163,41,30.2,1.8,2,70,0,2,12,2,1.40,3,3,0,0.00,+2.15,1.1,2.7,-1.6,-0.87,-0.04,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,"MF,FW",ru CSKA Moscow,22,1997,5,178,36,33.0,2.0,2,63,0,3,18,0,0.60,0,3,-3,-1.52,-1.02,1.9,3.0,-1.1,-0.57,-0.22,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,34,1986,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,3,8,-5,-0.83,,6.5,9.0,-2.5,-0.42,,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,de Hoffenheim,25,1995,4,330,83,45.8,3.7,4,83,3,0,,1,3.00,13,2,+11,+3.00,+2.54,8.0,4.3,+3.7,+1.01,-0.81,Matches
8b92fc98,Deni Alar,at AUT,FW,at Rapid Wien,30,1990,1,76,76,14.1,0.8,1,76,0,0,,5,0.00,1,4,-3,-3.55,-3.75,1.5,2.5,-1.0,-1.18,-0.41,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,27,1992,5,214,43,29.7,2.4,3,54,0,2,26,1,1.80,7,4,+3,+1.26,+0.02,2.8,2.0,+0.8,+0.32,-0.92,Matches
4bd414c1,Raúl Albiol,es ESP,DF,es Villarreal,34,1985,11,1020,93,79.1,11.3,11,93,11,0,,2,2.64,23,7,+16,+1.41,-0.59,18.1,9.4,+8.7,+0.79,-0.36,Matches
b827d5b3,Marc Albrighton,eng ENG,"DF,FW",eng Leicester City,30,1989,5,364,73,50.6,4.0,5,73,2,0,,3,1.60,7,5,+2,+0.49,-0.77,6.4,5.6,+0.8,+0.20,-0.97,Matches
