id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,24,1995,5.0,328,42,188,134,8,3,328,1,1,100.0,0,0.0,190,1036,447,0,2,1,1,1,200,0,Matches
f586779e,Tammy Abraham,eng ENG,FW,eng Chelsea,22,1997,2.6,76,4,8,33,35,11,76,4,2,50.0,2,50.0,38,124,26,0,0,1,7,3,57,14,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,32,1988,8.0,549,56,256,215,80,9,549,10,9,90.0,1,10.0,260,1615,1022,12,19,0,3,2,361,27,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,28,1991,3.6,343,8,73,169,106,2,343,12,8,66.7,4,33.3,180,927,544,14,8,0,6,6,231,19,Matches
2b09d998,Tyler Adams,us USA,"FW,MF",de RB Leipzig,21,1999,3.2,188,4,47,117,25,0,188,2,0,0.0,2,100.0,75,361,143,1,2,0,0,1,101,5,Matches
501055d8,Karim Adeyemi,de GER,FW,at RB Salzburg,18,2002,0.6,17,0,1,3,13,3,17,1,0,0.0,1,100.0,13,58,36,2,0,2,3,1,13,4,Matches
f76e6b4e,Adrián,es ESP,GK,eng Liverpool,33,1987,1.0,40,37,40,0,0,0,40,0,0,,0,,22,76,35,0,0,0,0,0,14,0,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,fr Rennes,24,1996,3.1,223,25,105,114,5,3,223,0,0,,0,,117,428,195,0,1,0,1,0,163,0,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,32,1988,1.7,37,0,1,15,21,7,36,3,0,0.0,3,100.0,16,73,29,1,3,0,5,2,26,5,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,25,1995,7.0,631,64,283,327,23,2,631,5,1,20.0,4,80.0,422,2412,1554,7,7,0,8,1,509,1,Matches
414e1f69,Marley Aké,fr FRA,"FW,MF",fr Marseille,19,2001,0.4,18,0,2,10,6,1,18,0,0,,0,,13,89,4,0,2,0,2,2,15,3,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,25,1995,2.0,155,8,42,99,14,1,155,0,0,,0,,108,500,247,0,0,0,2,3,117,7,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,27,1992,3.2,135,6,38,67,33,6,135,10,9,90.0,1,10.0,56,511,273,7,8,2,8,3,82,5,Matches
05439de2,David Alaba,at AUT,"DF,MF",de Bayern Munich,28,1992,9.0,783,50,318,392,74,8,783,2,0,0.0,2,100.0,513,3076,1750,12,12,0,5,4,581,14,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,31,1989,5.4,550,13,95,223,235,25,550,5,4,80.0,1,20.0,370,1266,619,10,13,4,6,6,456,74,Matches
5294a83f,Luis Alberto,es ESP,MF,it Lazio,27,1992,5.3,413,4,71,224,123,6,413,15,10,66.7,5,33.3,233,1471,836,18,17,2,10,5,294,15,Matches
77e84962,Thiago Alcántara,es ESP,MF,eng Liverpool,29,1991,2.5,207,6,35,118,54,2,207,6,4,66.7,2,33.3,120,556,297,6,10,2,1,1,136,6,Matches
d68cb24c,Danijel Aleksić,rs SRB,MF,tr Başakşehir,29,1991,1.2,66,2,22,28,17,4,66,1,1,100.0,0,0.0,35,150,60,2,2,1,3,1,43,3,Matches
6c811eb7,Carles Aleñá,es ESP,"MF,DF",es Barcelona,22,1998,1.4,172,6,16,115,43,0,172,2,2,100.0,0,0.0,87,372,143,1,1,0,0,2,146,2,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,21,1998,7.9,681,23,160,346,182,18,681,9,5,55.6,4,44.4,417,1731,1055,13,15,4,11,1,418,36,Matches
edd38473,Hasan Ali Kaldırım,tr TUR,DF,tr Başakşehir,30,1989,1.2,70,6,23,28,20,2,70,2,1,50.0,1,50.0,45,168,93,1,1,0,0,0,44,3,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,27,1992,7.0,275,212,274,1,0,0,275,0,0,,0,,150,552,359,0,0,0,0,0,147,0,Matches
f4290206,Marcos Alonso,es ESP,DF,eng Chelsea,29,1990,2.0,133,5,30,48,57,6,133,5,2,40.0,3,60.0,59,254,110,1,2,0,4,0,72,21,Matches
8ce30c57,Éder Álvarez Balanta,co COL,MF,be Club Brugge,27,1993,2.6,148,10,40,90,23,0,148,5,5,100.0,0,0.0,97,439,192,2,3,0,3,5,86,2,Matches
8b3ab7ad,Edson Álvarez,mx MEX,"MF,DF",nl Ajax,22,1997,1.4,79,6,35,40,5,1,79,3,2,66.7,1,33.3,50,282,132,2,0,0,0,0,45,1,Matches
22721b88,Jordan Amavi,fr FRA,DF,fr Marseille,26,1994,5.0,320,15,98,165,61,1,320,5,2,40.0,3,60.0,167,659,342,8,6,0,4,3,180,19,Matches
63e905bc,Mikkel Andersen,dk DEN,GK,dk Midtjylland,31,1988,2.0,97,86,97,0,0,0,97,0,0,,0,,71,389,170,0,0,0,0,0,56,0,Matches
9f1893b9,Felipe Anderson,br BRA,FW,pt Porto,27,1993,0.7,28,0,4,17,7,0,28,0,0,,0,,16,129,61,1,2,0,1,1,14,3,Matches
0a721e85,Mikael Anderson,is ISL,"MF,FW",dk Midtjylland,22,1998,1.9,82,2,18,45,21,2,82,4,3,75.0,1,25.0,35,263,153,3,1,0,3,0,38,5,Matches
b5f66351,Joel Andersson,se SWE,DF,dk Midtjylland,23,1996,4.4,243,13,74,108,62,2,243,2,1,50.0,1,50.0,107,478,233,6,6,0,6,3,137,9,Matches
4e3f5992,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,26,1994,1.4,91,6,42,45,5,0,91,0,0,,0,,57,347,141,0,1,0,0,0,67,1,Matches
30941e96,Angeliño,es ESP,"DF,FW",de RB Leipzig,23,1997,7.0,477,12,117,186,177,23,477,5,0,0.0,5,100.0,235,861,377,9,10,3,8,4,287,62,Matches
b105919e,Faustino Anjorin,eng ENG,FW,eng Chelsea,18,2001,0.9,56,0,2,18,36,3,56,1,1,100.0,0,0.0,41,305,222,7,8,1,3,2,47,6,Matches
108fe016,Marcos Antônio,br BRA,MF,ua Shakhtar,20,2000,2.7,180,3,58,100,25,0,180,6,5,83.3,1,16.7,117,643,261,7,2,0,3,8,153,3,Matches
99127249,Antony,br BRA,FW,nl Ajax,20,2000,4.0,214,4,33,96,88,10,214,8,5,62.5,3,37.5,151,978,542,20,11,4,7,3,153,32,Matches
c63f6e46,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,33,1987,4.7,128,5,8,76,47,11,128,5,2,40.0,3,60.0,72,269,109,3,4,1,19,9,100,15,Matches
2bef2bca,Ronald Araújo,uy URU,DF,es Barcelona,21,1999,1.6,103,14,67,36,0,0,103,0,0,,0,,66,167,52,0,0,0,0,0,75,0,Matches
30643ce2,Ari,ru RUS,FW,ru Krasnodar,34,1985,0.3,19,0,1,9,10,5,19,1,1,100.0,0,0.0,12,58,27,1,1,0,2,0,16,5,Matches
1394bf42,Bright Arrey-Mbi,de GER,DF,de Bayern Munich,17,2003,0.7,26,0,2,12,12,0,26,1,0,0.0,1,100.0,15,83,60,0,1,0,0,1,20,3,Matches
