id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2f798b41,Aymen Abdennour,tn TUN,DF,Marseille,27,1989,5.5,333,325,7,7,0,3,0,0,0,0,0,0,310,1,2,Matches
a4c3f7af,Mehdi Abeid,dz ALG,MF,Dijon,24,1992,13.1,605,587,17,12,0,5,6,3,2,1,0,0,513,1,8,Matches
16714a62,Khaled Adénon,bj BEN,DF,Amiens,32,1985,32.5,1157,1091,64,63,1,5,0,1,0,0,0,0,960,2,9,Matches
26777636,Yacine Adli,fr FRA,FW,Paris S-G,17,2000,0.1,7,7,0,0,0,1,0,0,0,0,0,0,7,0,0,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Montpellier,24,1993,27.3,1545,1187,349,11,2,10,95,338,0,0,0,0,1186,9,43,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,23,1994,33.4,1359,1332,22,19,4,18,5,3,0,0,0,0,1162,5,14,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,Caen,21,1996,22.7,1135,1117,16,10,5,24,11,1,2,1,0,0,936,2,20,Matches
9b8970ce,David Alcibiade,fr FRA,DF,Nantes,25,1991,2.3,93,74,19,2,1,2,5,17,0,0,0,0,69,0,0,Matches
b18a3023,Júnior Alonso,py PAR,DF,Lille,24,1993,30.9,1884,1798,82,53,2,19,7,29,0,0,0,0,1523,4,17,Matches
c9e99e49,Dani Alves,br BRA,DF,Paris S-G,34,1983,22.9,2079,1861,210,32,18,43,99,172,6,0,5,0,1777,8,41,Matches
9260926b,Ibrahim Amadou,fr FRA,"MF,DF",Lille,24,1993,26.7,1581,1544,33,33,1,23,4,0,0,0,0,0,1378,4,18,Matches
ab914649,Morgan Amalfitano,fr FRA,"MF,FW",Rennes,32,1985,8.3,277,261,15,5,3,0,19,8,1,1,0,0,221,1,5,Matches
d7bf3d19,Romain Amalfitano,fr FRA,MF,Dijon,27,1989,30.0,1412,1379,25,16,8,26,20,6,2,0,1,0,1148,8,28,Matches
22721b88,Jordan Amavi,fr FRA,DF,Marseille,23,1994,24.4,1370,1133,229,26,2,5,60,203,0,0,0,0,1102,8,37,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Toulouse,19,1998,35.0,1303,977,321,40,1,8,43,281,0,0,0,0,1013,5,34,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Rennes,26,1990,33.5,1900,1841,47,32,10,25,21,11,0,0,0,0,1482,12,39,Matches
872cd68c,Yoann Andreu,fr FRA,DF,Angers,28,1989,23.0,1216,951,261,8,0,5,59,253,0,0,0,0,946,4,29,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",Lyon,19,1998,27.0,1571,1532,35,25,7,7,14,2,8,5,2,0,1331,4,28,Matches
fa18c72e,Luiz Araújo,br BRA,"FW,MF",Lille,21,1996,22.4,755,711,40,10,9,15,69,8,22,12,7,0,535,4,27,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Paris S-G,24,1993,34.0,899,608,291,51,0,0,0,0,0,0,0,0,833,0,0,Matches
9dd5da03,Yoël Armougom,fr FRA,"DF,MF",Caen,19,1998,1.5,84,56,28,1,0,1,9,26,1,0,1,0,52,0,8,Matches
a557e6b0,Benoît Assou-Ekotto,cm CMR,DF,Metz,33,1984,11.7,636,500,132,26,0,21,21,106,0,0,0,0,472,4,11,Matches
eacb45fd,Danilo Avelar,br BRA,DF,Amiens,28,1989,19.2,855,674,175,19,1,5,64,156,0,0,0,0,550,6,17,Matches
833a91a1,Durel Avounou,cg CGO,"DF,MF",Caen,19,1997,7.2,267,230,37,2,0,1,21,35,0,0,0,0,181,0,9,Matches
70d8e84c,Chidozie Awaziem,ng NGA,DF,Nantes,20,1997,16.8,648,558,86,32,0,7,2,54,0,0,0,0,484,4,9,Matches
eaf71a5e,Karim Azamoum,fr FRA,MF,Troyes,27,1990,25.0,955,894,56,28,1,7,64,1,27,9,11,0,654,5,35,Matches
d3ce9f1f,Ludovic Baal,gf GUF,DF,Rennes,31,1986,12.9,856,689,164,21,0,0,23,143,0,0,0,0,655,3,12,Matches
7844c810,Dylan Bahamboula,cg CGO,"FW,MF",Dijon,22,1995,0.3,13,13,0,0,0,0,1,0,0,0,0,0,10,0,0,Matches
776972d5,Farès Bahlouli,fr FRA,"MF,FW",Lille,22,1995,3.4,152,124,27,8,0,2,35,0,19,6,12,0,99,1,6,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Strasbourg,25,1992,18.5,340,313,27,2,0,0,42,4,1,0,0,0,234,0,24,Matches
509a4ccb,Keita Baldé,sn SEN,"FW,MF",Monaco,22,1995,16.4,392,380,10,2,2,1,39,4,0,0,0,0,278,2,23,Matches
cee88597,Iván Balliu,al ALB,DF,Metz,25,1992,21.7,1205,944,260,15,0,9,51,245,0,0,0,0,918,1,45,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Lille,20,1997,22.8,1228,994,233,19,0,2,44,213,1,0,0,0,1017,1,38,Matches
4e7bfc23,Florent Balmont,fr FRA,MF,Dijon,37,1980,9.6,525,493,31,20,1,5,18,6,3,0,2,1,430,1,9,Matches
8ff07990,Mario Balotelli,it ITA,FW,Nice,26,1990,25.2,795,721,65,19,9,16,17,2,0,0,0,0,591,9,24,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,27,1990,17.0,854,644,206,9,0,1,35,197,0,0,0,0,657,4,23,Matches
