id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,33,1987,33.1,1578,1471,101,89,0,32,4,9,0,0,0,0,1284,6,26,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Clermont Foot,21,2000,27.4,1701,1678,21,17,1,3,14,4,0,0,0,0,1535,2,29,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,28,1993,32.8,1660,1617,35,25,7,21,37,8,2,0,1,0,1342,8,49,Matches
469d3d84,Charles Abi,fr FRA,FW,Saint-Étienne,21,2000,0.5,7,7,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,Rennes,18,2003,1.1,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
1e93fc5d,Mohamed Achi,fr FRA,MF,Nantes,19,2002,0.1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,17,2003,3.9,147,138,8,4,0,0,11,0,4,0,4,0,107,1,12,Matches
26777636,Yacine Adli,fr FRA,"MF,FW",Bordeaux,21,2000,25.1,1251,1105,138,48,11,30,114,12,68,38,17,1,906,8,25,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Brest,19,2002,20.8,996,955,38,30,0,10,5,0,1,0,1,0,836,3,20,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,Rennes,25,1996,30.4,2204,2127,74,69,2,41,1,5,0,0,0,0,1959,3,12,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,28,1993,23.8,1728,1445,277,34,4,16,64,242,1,0,1,0,1435,6,27,Matches
eab957a3,Anel Ahmedhodzic,ba BIH,DF,Bordeaux,22,1999,15.0,858,826,31,23,0,7,6,8,0,0,0,0,766,1,3,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,27,1994,11.2,412,404,8,8,1,2,6,0,0,0,0,0,339,0,11,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,27,1994,30.4,906,880,24,1,5,10,17,2,0,0,0,0,653,2,16,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,19,2002,0.6,22,22,0,0,0,0,1,0,0,0,0,0,20,0,0,Matches
