id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
1f462f95,Luis Abram,pe PER,DF,Granada,25,1996,6.2,286,45,178,106,5,4,286,0,0,,0,,149,760,487,1,0,0,0,0,180,1,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,29,1991,25.1,2184,54,637,959,618,19,2184,66,44,66.7,22,33.3,1256,6253,3799,73,58,2,38,27,1467,153,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,25,1996,18.0,966,43,298,448,227,12,966,19,14,73.7,5,26.3,429,1647,869,15,19,1,22,8,465,40,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4.0,92,73,92,0,0,0,92,0,0,,0,,41,198,115,0,0,0,0,0,23,0,Matches
4d034881,Sergio Agüero,ar ARG,FW,Barcelona,33,1988,1.7,57,0,1,26,31,15,57,2,1,50.0,1,50.0,34,172,85,4,2,2,4,1,53,13,Matches
93b054dc,Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,0.1,4,0,1,2,1,0,4,0,0,,0,,1,0,0,0,0,0,1,0,2,0,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,25,1995,29.3,1828,196,894,895,48,12,1828,11,9,81.8,2,18.2,1111,5975,3687,25,10,1,14,6,1163,3,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,28,1993,20.5,1084,88,403,456,236,9,1084,21,12,57.1,9,42.9,446,2527,1371,35,37,4,27,9,465,52,Matches
b8bd60fe,Ilias Akhomach,es ESP,FW,Barcelona,17,2004,1.4,71,0,7,20,44,6,71,3,1,33.3,2,66.7,54,249,161,7,2,5,1,1,57,13,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,23,1997,5.7,376,12,72,258,47,3,376,8,6,75.0,2,25.0,195,774,333,3,0,0,2,5,267,5,Matches
