id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
1c529186,Ignazio Abate,it ITA,DF,Milan,31,1986,19,1302,69,38.1,14.5,15,82,8,4,17,19,2.11,22,13,+9,+0.62,+0.20,19.9,14.2,+5.7,+0.40,+0.32,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,30,1988,37,3309,89,96.8,36.8,37,89,36,0,,0,1.59,55,44,+11,+0.30,+1.11,58.7,45.2,+13.6,+0.37,+0.46,Matches
d7403bd5,Afriyie Acquah,gh GHA,MF,Empoli,26,1992,28,1510,54,44.2,16.8,19,73,5,9,14,6,1.11,20,29,-9,-0.54,-0.07,18.4,25.2,-6.8,-0.41,-0.20,Matches
ce5b170a,Claud Adjapong,it ITA,"MF,FW",Sassuolo,20,1998,5,270,54,7.9,3.0,3,81,1,2,14,21,1.40,3,2,+1,+0.33,+0.56,2.2,4.1,-2.0,-0.65,-0.46,Matches
06050480,Ali Adnan Kadhim,iq IRQ,DF,Atalanta,24,1993,3,166,55,4.9,1.8,2,76,1,1,14,13,0.33,3,5,-2,-1.08,-2.00,3.5,2.9,+0.6,+0.34,-0.51,Matches
fe0b8f0e,Emmanuel Agyemang-Badu,gh GHA,MF,Udinese,27,1990,4,161,40,4.7,1.8,2,69,0,2,12,7,1.50,2,5,-3,-1.68,-1.37,1.8,4.9,-3.2,-1.77,-1.38,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,21,1996,30,2160,72,63.2,24.0,22,86,15,8,34,2,1.63,31,23,+8,+0.33,-0.17,30.3,31.7,-1.4,-0.06,-0.08,Matches
5294a83f,Luis Alberto,es ESP,"MF,FW",Lazio,25,1992,27,1990,74,58.2,22.1,25,78,9,2,21,4,1.44,30,22,+8,+0.36,+0.24,35.0,23.3,+11.7,+0.53,+0.42,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Napoli,32,1985,20,1713,86,50.1,19.0,19,90,19,1,3,6,2.10,33,22,+11,+0.58,-0.85,30.4,21.2,+9.3,+0.49,-0.26,Matches
261dfc43,Marco Alia,al ALB,GK,Lazio,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
cc700722,Allan,br BRA,MF,Napoli,27,1991,33,2616,79,76.5,29.1,28,88,26,5,30,0,2.09,57,29,+28,+0.96,-0.16,45.8,30.5,+15.3,+0.53,-0.40,Matches
585a73a8,Bruno Alves,pt POR,DF,Parma,36,1981,33,2922,89,85.4,32.5,33,89,31,0,,0,1.00,36,56,-20,-0.62,-0.62,34.5,57.7,-23.2,-0.71,-0.37,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Sampdoria,22,1996,32,2880,90,84.2,32.0,32,90,32,0,,1,1.50,52,42,+10,+0.31,+0.48,41.3,46.2,-5.0,-0.16,-0.24,Matches
326d09ef,Nícolas Andrade,br BRA,GK,Udinese,30,1988,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
13d820de,Marco Andreolli,it ITA,DF,Cagliari,32,1986,3,106,35,3.1,1.2,1,90,1,2,8,17,0.33,0,3,-3,-2.55,-2.14,0.4,2.1,-1.8,-1.49,-0.99,Matches
13d820de,Marco Andreolli,it ITA,DF,Chievo,32,1986,8,646,81,18.9,7.2,7,90,6,1,17,7,0.25,3,19,-16,-2.23,-1.13,3.0,11.3,-8.3,-1.16,-0.64,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,"DF,MF",Torino,31,1986,24,1807,75,52.8,20.1,23,77,13,1,25,4,1.71,23,15,+8,+0.40,+0.01,20.9,26.2,-5.3,-0.26,-0.50,Matches
43a2e16c,Mirco Antenucci,it ITA,FW,SPAL,33,1984,35,2133,61,62.4,23.7,22,88,19,13,15,3,1.00,26,35,-9,-0.38,-0.17,27.8,35.0,-7.2,-0.31,-0.30,Matches
40f0ed6c,Luca Antonelli,it ITA,DF,Empoli,31,1987,13,755,58,22.1,8.4,10,67,4,3,27,8,0.92,10,18,-8,-0.95,-0.58,9.1,14.6,-5.5,-0.66,-0.46,Matches
0830a4f9,Mauro Antonio Burruchaga,ar ARG,MF,Chievo,20,1998,1,58,58,1.7,0.6,0,,0,1,58,24,1.00,0,0,0,0.00,+1.34,0.1,0.6,-0.5,-0.77,-0.13,Matches
4b2a53a6,Giorgos Antzoulas,gr GRE,DF,Fiorentina,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
eb823875,Joaquín Ardaiz,uy URU,FW,Frosinone,19,1999,1,20,20,0.6,0.2,0,,0,1,20,1,0.00,0,0,0,0.00,+1.06,0.0,0.1,-0.1,-0.24,+0.37,Matches
a9eaccda,Simone Aresti,it ITA,GK,Cagliari,32,1986,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
68b78c2a,Lorenzo Ariaudo,it ITA,DF,Frosinone,29,1989,19,1682,89,49.2,18.7,19,89,17,0,,10,0.58,13,33,-20,-1.07,-0.03,18.9,28.4,-9.6,-0.51,+0.19,Matches
2f7407fa,Nicolò Armini,it ITA,DF,Lazio,17,2001,1,38,38,1.1,0.4,0,,0,1,38,1,1.00,2,1,+1,+2.37,+2.13,0.8,0.7,0.0,+0.12,-0.24,Matches
089550f5,Kwadwo Asamoah,gh GHA,DF,Inter,29,1988,32,2671,83,78.1,29.7,30,87,27,2,25,5,1.84,42,26,+16,+0.54,-0.42,48.8,31.2,+17.6,+0.59,-0.36,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,21,1997,36,3240,90,94.7,36.0,36,90,36,0,,2,1.36,58,51,+7,+0.19,-0.81,48.9,53.8,-4.8,-0.13,-0.29,Matches
422ec08a,Khouma Babacar,sn SEN,FW,Sassuolo,25,1993,29,1488,51,43.5,16.5,16,78,4,13,19,7,1.21,31,24,+7,+0.42,+1.08,22.7,23.1,-0.3,-0.02,+0.38,Matches
e8c930bb,Milan Badelj,hr CRO,MF,Lazio,29,1989,23,1141,50,33.4,12.7,14,69,4,9,19,12,1.30,15,22,-7,-0.55,-1.22,16.8,15.6,+1.2,+0.09,-0.39,Matches
3f9e5324,Fabrizio Bagheria,it ITA,GK,Parma,17,2001,0,,,,,0,,0,0,,22,,,,,,,,,,,,Matches
433030e4,Mohamed Bahlouli,fr FRA,MF,Sampdoria,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,23,1994,31,2301,74,67.3,25.6,26,85,21,5,19,6,1.61,30,23,+7,+0.27,-0.69,29.5,30.2,-0.7,-0.03,-0.69,Matches
509a4ccb,Keita Baldé,sn SEN,FW,Inter,23,1995,24,889,37,26.0,9.9,8,72,1,16,20,7,1.96,17,5,+12,+1.21,+0.79,16.3,9.7,+6.6,+0.67,-0.01,Matches
9be4ee80,Andrija Balić,hr CRO,"FW,MF",Udinese,20,1997,4,27,7,0.8,0.3,0,,0,4,7,8,1.00,0,1,-1,-3.33,-2.99,0.4,0.2,+0.2,+0.51,+0.97,Matches
0821331c,Mattia Bani,it ITA,DF,Chievo,24,1993,30,2610,87,76.3,29.0,29,89,26,1,38,3,0.60,19,48,-29,-1.00,+1.33,28.1,44.7,-16.5,-0.57,+0.29,Matches
01efac19,Antonín Barák,cz CZE,"MF,FW",Udinese,23,1994,8,329,41,9.6,3.7,4,72,0,4,11,7,0.88,3,10,-7,-1.91,-1.71,2.6,7.7,-5.1,-1.39,-1.04,Matches
9cf87d33,Yves Baraye,sn SEN,"FW,MF",Parma,26,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
c010b898,Federico Barba,it ITA,DF,Chievo,24,1993,30,2483,83,72.6,27.6,29,85,26,1,21,2,0.63,17,48,-31,-1.12,+0.70,28.0,40.3,-12.3,-0.44,+0.71,Matches
0acda699,Francesco Bardi,it ITA,GK,Frosinone,26,1992,3,270,90,7.9,3.0,3,90,3,0,,26,0.33,1,5,-4,-1.33,-0.30,4.8,3.8,+1.0,+0.35,+1.04,Matches
6928979a,Nicolò Barella,it ITA,MF,Cagliari,21,1997,35,3107,89,90.8,34.5,35,89,30,0,,0,1.06,32,50,-18,-0.52,-0.52,36.6,56.8,-20.2,-0.58,-0.63,Matches
a64cbd35,Antonino Barillà,it ITA,MF,Parma,30,1988,31,2618,84,76.5,29.1,30,87,23,1,16,3,1.19,33,40,-7,-0.24,+1.22,31.5,49.9,-18.4,-0.63,+0.12,Matches
43a1bea5,Édgar Barreto,py PAR,MF,Sampdoria,34,1984,12,785,65,23.0,8.7,9,79,7,3,24,5,1.58,12,7,+5,+0.57,+0.44,9.9,10.7,-0.8,-0.09,+0.03,Matches
e5bf73f3,Musa Barrow,gm GAM,FW,Atalanta,19,1998,22,601,27,17.6,6.7,6,58,0,16,16,13,1.41,15,8,+7,+1.05,+0.28,12.4,6.1,+6.3,+0.94,+0.15,Matches
7c0000fd,Andrea Barzagli,it ITA,DF,Juventus,37,1981,7,260,37,7.6,2.9,4,62,0,3,4,17,2.29,5,3,+2,+0.69,-0.39,3.5,2.8,+0.7,+0.24,-0.45,Matches
ea06dd97,Daniele Baselli,it ITA,MF,Torino,26,1992,34,2379,70,69.6,26.4,27,82,10,7,22,1,1.65,37,27,+10,+0.38,-0.05,33.3,31.9,+1.4,+0.05,+0.27,Matches
3b57f7f8,Dušan Basta,rs SRB,"DF,MF",Lazio,33,1984,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
