id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
b1236c63,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,32-364,1990,11,116,11,5.2,1.3,0,,0,11,11,10,1.36,7,0,+7,+5.43,+5.60,3.2,1.1,+2.1,+1.64,+1.81,Matches
2b8360f1,Cyril Ngonge,be BEL,"MF,FW",Hellas Verona,22-289,2000,6,316,53,14.0,3.5,5,60,0,1,18,1,1.00,2,4,-2,-0.57,+0.13,4.0,2.8,+1.2,+0.35,+0.70,Matches
de135234,Aurélien Nguiamba,fr FRA,MF,Spezia,24-052,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
b136c945,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,22-266,2000,7,456,65,20.3,5.1,5,79,3,2,31,2,1.00,3,15,-12,-2.37,-2.17,3.4,9.9,-6.5,-1.28,-0.55,Matches
cf961d8d,Dimitris Nikolaou,gr GRE,DF,Spezia,24-210,1998,24,2049,85,87.6,22.8,23,89,21,1,10,0,1.00,20,36,-16,-0.70,+0.23,22.6,33.5,-11.0,-0.50,+0.39,Matches
e33f36d5,Bram Nuytinck,nl NED,DF,Udinese,32-311,1990,6,385,64,17.1,4.3,3,86,2,3,42,8,1.50,5,6,-1,-0.23,-0.43,4.0,6.6,-2.6,-0.61,-0.66,Matches
e33f36d5,Bram Nuytinck,nl NED,DF,Sampdoria,32-311,1990,10,815,82,36.2,9.1,10,82,7,0,,0,0.60,4,11,-7,-0.77,+0.54,8.9,14.7,-5.8,-0.64,+0.03,Matches
a4948e67,M'Bala Nzola,ao ANG,FW,Spezia,26-205,1996,22,1897,86,81.1,21.1,21,89,19,1,32,0,1.05,21,30,-9,-0.43,+1.60,22.1,31.4,-9.3,-0.46,+0.46,Matches
ba1e04b3,Pedro Obiang,gq EQG,MF,Sassuolo,30-349,1992,14,679,49,30.2,7.5,9,70,3,5,11,11,1.50,14,13,+1,+0.13,+0.59,10.5,8.6,+1.9,+0.25,+0.50,Matches
1e9bde92,Guillermo Ochoa,mx MEX,GK,Salernitana,37-241,1985,8,720,90,32.0,8.0,8,90,8,0,,2,1.00,9,17,-8,-1.00,-0.53,7.3,14.6,-7.3,-0.91,-0.10,Matches
