id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
c5942695,Rolando Aarons,eng ENG,"MF,FW",Hellas Verona,21,1995,11,517,47,15.1,5.7,6,,1,5,,4,0.55,2,12,-10,-1.74,-0.56,2.7,10.0,-7.3,-1.26,-0.34,Matches
1c529186,Ignazio Abate,it ITA,DF,Milan,30,1986,17,1057,62,30.9,11.7,11,,7,6,,15,1.71,17,10,+7,+0.60,+0.33,13.8,11.4,+2.5,+0.21,-0.24,Matches
d24769d8,Nura Abdullahi,ng NGA,DF,Roma,19,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Sassuolo,29,1988,38,3420,90,100.0,38.0,38,,38,0,,0,1.13,29,59,-30,-0.79,,46.3,48.9,-2.6,-0.07,,Matches
d7403bd5,Afriyie Acquah,gh GHA,MF,Torino,25,1992,22,951,43,27.8,10.6,9,,3,13,,11,1.64,13,17,-4,-0.38,-0.82,9.8,15.4,-5.6,-0.53,-0.70,Matches
ce5b170a,Claud Adjapong,it ITA,"DF,FW",Sassuolo,19,1998,16,1220,76,35.7,13.6,14,,12,2,,8,1.31,13,22,-9,-0.66,+0.20,15.9,16.7,-0.8,-0.06,+0.02,Matches
06050480,Ali Adnan Kadhim,iq IRQ,"DF,FW",Udinese,23,1993,23,1674,73,48.9,18.6,18,,14,5,,7,1.17,28,29,-1,-0.05,+0.67,21.3,24.0,-2.6,-0.14,+0.04,Matches
f9714604,Arlind Ajeti,al ALB,DF,Crotone,23,1993,21,1271,61,37.2,14.1,15,,11,6,,15,0.95,12,28,-16,-1.13,-0.71,12.6,27.4,-14.8,-1.05,-0.67,Matches
5294a83f,Luis Alberto,es ESP,"FW,MF",Lazio,24,1992,34,2669,79,78.0,29.7,32,,19,2,,1,1.91,73,41,+32,+1.08,+0.12,51.3,32.6,+18.7,+0.63,+0.49,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Napoli,31,1985,31,2742,88,80.2,30.5,30,,29,1,,5,2.26,58,21,+37,+1.21,-0.25,52.8,21.4,+31.4,+1.03,-0.11,Matches
7a2e46a8,Alisson,br BRA,GK,Roma,24,1992,37,3330,90,97.4,37.0,37,,37,0,,0,2.00,60,28,+32,+0.86,-0.14,62.2,36.1,+26.2,+0.71,+0.70,Matches
cc700722,Allan,br BRA,MF,Napoli,26,1991,38,2850,75,83.3,31.7,32,,19,6,,0,2.39,62,21,+41,+1.29,+0.19,57.8,21.9,+35.9,+1.13,+0.48,Matches
92a5ac34,Ricky Álvarez,ar ARG,MF,Sampdoria,29,1988,12,267,22,7.8,3.0,2,,0,10,,21,1.83,5,5,0,0.00,+0.11,4.1,4.3,-0.2,-0.06,+0.13,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Sampdoria,21,1996,7,546,78,16.0,6.1,6,,6,1,,25,1.29,7,13,-6,-0.99,-1.05,6.5,9.0,-2.5,-0.41,-0.27,Matches
9f1893b9,Felipe Anderson,br BRA,"FW,MF",Lazio,24,1993,21,1162,55,34.0,12.9,9,,6,12,,2,1.62,33,16,+17,+1.32,+0.40,20.3,15.5,+4.8,+0.37,-0.23,Matches
326d09ef,Nícolas Andrade,br BRA,GK,Hellas Verona,29,1988,36,3240,90,94.7,36.0,36,,35,0,,1,0.69,29,71,-42,-1.17,+1.83,32.4,65.9,-33.5,-0.93,+0.88,Matches
13d820de,Marco Andreolli,it ITA,DF,Cagliari,31,1986,23,1829,80,53.5,20.3,20,,19,3,,14,0.91,16,33,-17,-0.84,-0.21,19.1,29.4,-10.2,-0.50,+0.02,Matches
0c971997,Gabriele Angella,it ITA,DF,Udinese,28,1989,12,893,74,26.1,9.9,9,,7,3,,7,0.75,15,16,-1,-0.10,+0.40,12.5,14.2,-1.8,-0.18,-0.02,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,DF,Torino,30,1986,25,1872,75,54.7,20.8,20,,17,5,,3,1.48,26,27,-1,-0.05,-0.57,26.1,28.8,-2.7,-0.13,-0.23,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,"DF,MF",Inter,30,1986,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
97c9bce3,Luca Antei,it ITA,DF,Benevento,25,1992,8,592,74,17.3,6.6,8,,5,0,,2,0.00,4,18,-14,-2.13,-0.95,5.8,15.1,-9.2,-1.41,-0.59,Matches
43a2e16c,Mirco Antenucci,it ITA,FW,SPAL,32,1984,33,2571,78,75.2,28.6,28,,21,5,,2,1.09,33,40,-7,-0.25,+1.13,27.2,42.4,-15.2,-0.53,+0.19,Matches
40f0ed6c,Luca Antonelli,it ITA,"DF,FW",Milan,30,1987,6,144,24,4.2,1.6,1,,0,5,,24,2.17,2,3,-1,-0.62,-1.04,1.8,1.4,+0.4,+0.28,-0.10,Matches
91976866,Mirko Antonucci,it ITA,FW,Roma,18,1999,2,31,16,0.9,0.3,0,,0,2,,14,0.50,1,1,0,0.00,-0.88,1.1,1.2,-0.2,-0.49,-1.18,Matches
0847b5a5,Mattia Aramu,it ITA,"FW,MF",Torino,22,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
9c8f641a,Samuel Armenteros,se SWE,FW,Benevento,27,1990,9,429,48,12.5,4.8,5,,1,4,,8,0.00,3,11,-8,-1.68,-0.38,3.6,13.1,-9.5,-1.99,-1.23,Matches
089550f5,Kwadwo Asamoah,gh GHA,DF,Juventus,28,1988,19,1568,83,45.8,17.4,18,,15,1,,18,2.21,28,10,+18,+1.03,-1.11,23.5,12.8,+10.7,+0.61,-0.22,Matches
1522dab2,Davide Astori,it ITA,DF,Fiorentina,30,1987,25,2250,90,65.8,25.0,25,,25,0,,0,1.40,34,29,+5,+0.20,-0.03,34.7,25.1,+9.7,+0.39,+0.08,Matches
23f9e9d3,Felipe Avenatti,uy URU,FW,Bologna,24,1993,11,468,43,13.7,5.2,4,,1,7,,5,0.27,3,5,-2,-0.38,-0.08,4.3,8.6,-4.4,-0.84,-0.52,Matches
422ec08a,Khouma Babacar,sn SEN,FW,Fiorentina,24,1993,16,448,28,13.1,5.0,1,,0,15,,6,1.25,8,5,+3,+0.60,+0.45,10.3,7.1,+3.2,+0.65,+0.33,Matches
422ec08a,Khouma Babacar,sn SEN,FW,Sassuolo,24,1993,13,750,58,21.9,8.3,8,,4,5,,3,1.23,7,16,-9,-1.08,-0.37,9.2,9.1,+0.1,+0.02,+0.11,Matches
e8c930bb,Milan Badelj,hr CRO,MF,Fiorentina,28,1989,27,2351,87,68.7,26.1,27,,22,0,,2,1.56,38,28,+10,+0.38,+0.55,40.0,23.6,+16.4,+0.63,+0.86,Matches
49d399d5,Riad Bajić,ba BIH,"FW,MF",Udinese,23,1994,5,80,16,2.3,0.9,0,,0,5,,14,0.00,1,2,-1,-1.13,-0.75,1.1,1.7,-0.6,-0.66,-0.52,Matches
9be4ee80,Andrija Balić,hr CRO,MF,Udinese,19,1997,21,1083,52,31.7,12.0,11,,7,10,,16,0.71,11,25,-14,-1.16,-1.12,14.6,17.8,-3.2,-0.27,-0.16,Matches
0821331c,Mattia Bani,it ITA,DF,Chievo,23,1993,16,1317,82,38.5,14.6,15,,13,1,,17,0.75,12,25,-13,-0.89,-0.46,7.2,21.3,-14.0,-0.96,-0.65,Matches
01efac19,Antonín Barák,cz CZE,MF,Udinese,22,1994,34,2713,80,79.3,30.1,31,,25,3,,3,1.09,37,44,-7,-0.23,+0.79,33.3,37.0,-3.8,-0.12,+0.17,Matches
32ebfe1e,Andrea Barberis,it ITA,MF,Crotone,23,1993,38,3029,80,88.6,33.7,34,,22,4,,0,0.92,32,60,-28,-0.83,-1.29,28.2,50.1,-21.9,-0.65,-0.19,Matches
16280959,Gabriel Barbosa,br BRA,FW,SPAL,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
72d0e1b6,Gabriel Barbosa,br BRA,"FW,MF",Inter,20,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
ca34d0d8,Renato Barbosa,br BRA,DF,SPAL,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
6928979a,Nicolò Barella,it ITA,MF,Cagliari,20,1997,34,2955,87,86.4,32.8,34,,23,0,,0,1.00,28,49,-21,-0.64,+0.72,34.8,47.6,-12.8,-0.39,+0.92,Matches
6a189491,Antonio Barreca,it ITA,DF,Torino,22,1995,9,468,52,13.7,5.2,3,,2,6,,17,1.00,8,11,-3,-0.58,-0.91,4.6,6.5,-1.9,-0.37,-0.39,Matches
43a1bea5,Édgar Barreto,py PAR,MF,Sampdoria,33,1984,28,1965,70,57.5,21.8,24,,13,4,,5,1.32,30,42,-12,-0.55,-1.04,29.2,36.2,-7.0,-0.32,-0.33,Matches
e5bf73f3,Musa Barrow,gm GAM,FW,Atalanta,18,1998,12,443,37,13.0,4.9,5,,0,7,,5,1.67,11,4,+7,+1.42,+1.09,12.6,4.1,+8.5,+1.73,+1.15,Matches
7c0000fd,Andrea Barzagli,it ITA,DF,Juventus,36,1981,25,1447,58,42.3,16.1,14,,14,11,,12,2.64,34,9,+25,+1.55,-0.13,22.1,10.9,+11.2,+0.70,-0.07,Matches
ea06dd97,Daniele Baselli,it ITA,MF,Torino,25,1992,32,2521,79,73.7,28.0,30,,18,2,,0,1.50,43,32,+11,+0.39,+0.69,36.7,32.1,+4.6,+0.16,+0.73,Matches
3b57f7f8,Dušan Basta,rs SRB,DF,Lazio,32,1984,11,775,70,22.7,8.6,9,,5,2,,20,1.73,19,15,+4,+0.46,-0.76,12.1,10.9,+1.2,+0.15,-0.48,Matches
e61bdd69,Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,20,1996,27,1190,44,34.8,13.2,9,,2,18,,9,1.07,17,22,-5,-0.38,-0.90,15.9,18.5,-2.6,-0.20,-0.86,Matches
ec30b9c8,Samuel Bastien,cd COD,MF,Chievo,20,1996,21,1355,65,39.6,15.1,15,,9,6,,13,1.05,9,24,-15,-1.00,-0.65,11.8,25.5,-13.6,-0.91,-0.58,Matches
75b86fb3,Alessandro Bastoni,it ITA,DF,Atalanta,18,1999,4,91,23,2.7,1.0,0,,0,4,,18,2.25,0,1,-1,-0.99,-1.50,1.2,0.5,+0.7,+0.68,-0.04,Matches
c01c66d9,Bastos,ao ANG,DF,Lazio,26,1991,21,1407,67,41.1,15.6,16,,11,5,,15,1.71,32,21,+11,+0.70,-0.59,25.3,19.3,+6.0,+0.38,-0.24,Matches
c67836b8,Enrico Bearzotti,it ITA,"DF,FW",Hellas Verona,20,1996,6,410,68,12.0,4.6,4,,3,2,,31,0.17,3,11,-8,-1.76,-0.56,3.6,8.1,-4.5,-1.00,-0.02,Matches
d3d758d8,Valon Behrami,ch SUI,MF,Udinese,32,1985,20,1398,70,40.9,15.5,18,,6,2,,4,1.45,20,22,-2,-0.13,+0.45,18.9,17.5,+1.4,+0.09,+0.43,Matches
4f8ce0e1,Vid Belec,si SVN,GK,Benevento,27,1990,13,1113,86,32.5,12.4,13,,12,0,,8,0.46,7,27,-20,-1.62,-0.41,12.5,25.0,-12.6,-1.02,-0.14,Matches
4f8ce0e1,Vid Belec,si SVN,GK,Sampdoria,27,1990,2,180,90,5.3,2.0,2,,2,0,,11,0.00,1,5,-4,-2.00,-2.00,1.3,3.0,-1.7,-0.84,-0.70,Matches
e3756e72,Raoul Bellanova,it ITA,"DF,MF",Milan,17,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
fb8b8534,Alessandro Bellemo,it ITA,MF,SPAL,21,1995,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
d705ba44,Andrea Belotti,it ITA,FW,Torino,23,1993,32,2683,84,78.5,29.8,29,,27,3,,0,1.50,43,35,+8,+0.27,+0.27,36.0,38.5,-2.5,-0.08,-0.26,Matches
a128b07e,Ahmad Benali,ly LBY,MF,Crotone,25,1992,10,811,81,23.7,9.0,10,,8,0,,0,0.90,14,14,0,0.00,+0.90,11.2,11.4,-0.2,-0.02,+0.80,Matches
0000acda,Marco Benassi,it ITA,"MF,FW",Fiorentina,22,1994,35,2782,79,81.3,30.9,35,,20,0,,2,1.51,41,34,+7,+0.23,+0.09,44.3,30.0,+14.3,+0.46,+0.54,Matches
