id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
9f9e1b9c,Sabit Abdulai,gh GHA,MF,Getafe,21,1999,0.7,1,0,0,2,1,0,1,0,0,0,0,0,1,1,3,25.0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,28,1991,25.9,5,0,0,45,32,2,119,23,42,0,2,0,160,20,33,37.7,Matches
3ed84b2c,Bobby Adekanye,nl NED,"FW,MF",Cádiz,21,1999,0.4,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,,Matches
355c883a,Martin Agirregabiria,es ESP,"DF,MF",Alavés,24,1996,17.3,1,0,0,23,23,1,32,27,18,0,0,0,81,19,22,46.3,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,24,1995,14.3,3,0,0,13,13,1,1,25,17,0,0,0,89,42,40,51.2,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,27,1993,9.6,3,1,1,10,4,0,18,19,14,0,0,0,49,14,3,82.4,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,22,1997,4.2,5,1,1,11,2,0,2,6,8,0,0,0,29,10,8,55.6,Matches
788be7f9,Jony Álamo,es ESP,MF,Elche,18,2001,0.8,0,0,0,0,2,0,0,1,1,0,0,0,7,0,1,0.0,Matches
4601e194,Jordi Alba,es ESP,"DF,FW",Barcelona,31,1989,33.6,9,0,0,20,15,10,119,49,30,0,0,1,218,4,8,33.3,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,34,1985,34.6,7,0,0,13,16,1,6,22,15,0,0,0,175,65,42,60.7,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Villarreal,26,1993,17.2,0,0,0,7,8,17,3,9,3,0,0,0,31,13,44,22.8,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Cádiz,31,1989,10.1,2,0,0,12,4,1,0,16,4,0,0,1,34,17,26,39.5,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Valladolid,29,1991,24.1,10,0,0,47,44,0,10,31,29,0,0,0,153,52,46,53.1,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,25,1995,9.2,5,0,0,29,22,4,63,3,10,0,0,0,42,13,9,59.1,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Barcelona,22,1998,0.5,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
