id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
1bfe5ac9,Przemysław Wiśniewski,pl POL,DF,Spezia,24-286,1998,10,643,64,21.0,7.1,7,90,7,3,4,5,0.70,6,14,-8,-1.12,-0.38,9.4,9.7,-0.3,-0.04,+0.62,Matches
ee9040b4,Gerard Yepes,es ESP,MF,Sampdoria,20-257,2002,5,198,40,6.5,2.2,2,56,0,3,29,23,0.60,1,5,-4,-1.82,-0.65,2.2,1.7,+0.6,+0.27,+1.12,Matches
d85c238b,Mattia Zaccagni,it ITA,FW,Lazio,27-327,1995,31,2477,80,80.9,27.5,30,81,16,1,34,0,1.87,43,19,+24,+0.87,+0.56,33.5,32.1,+1.4,+0.05,-0.55,Matches
8aa135ca,Gioele Zacchi,it ITA,GK,Sassuolo,19-303,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
384d58d9,Denis Zakaria,ch SUI,MF,Juventus,26-170,1996,2,123,62,4.0,1.4,1,90,1,1,33,2,2.00,3,1,+2,+1.46,+0.79,2.1,1.8,+0.2,+0.17,-0.20,Matches
45191c29,Nicola Zalewski,pl POL,DF,Roma,21-106,2002,29,1849,64,60.4,20.5,22,77,7,7,23,3,1.66,24,21,+3,+0.15,-0.52,25.9,15.6,+10.3,+0.50,-0.52,Matches
6bb2c084,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27-174,1995,32,2729,85,89.2,30.3,32,85,22,0,,0,2.41,63,21,+42,+1.39,+0.03,51.0,24.5,+26.5,+0.87,-0.37,Matches
5e834dce,Luca Zanimacchia,it ITA,"MF,FW",Cremonese,24-294,1998,15,746,50,24.4,8.3,9,65,1,6,26,4,0.33,9,17,-8,-0.97,-0.19,10.0,16.7,-6.8,-0.82,-0.15,Matches
9907b1c8,Nicolò Zaniolo,it ITA,"MF,FW",Roma,23-311,1999,13,890,68,29.1,9.9,12,72,4,1,23,1,1.85,7,8,-1,-0.10,-0.64,14.2,6.5,+7.7,+0.78,+0.10,Matches
3b12b11f,Alessandro Zanoli,it ITA,DF,Sampdoria,22-218,2000,18,1179,66,38.5,13.1,12,84,8,6,28,0,0.44,9,24,-15,-1.15,+0.10,11.5,24.6,-13.1,-1.00,-0.35,Matches
3b12b11f,Alessandro Zanoli,it ITA,DF,Napoli,22-218,2000,1,12,12,0.4,0.1,0,,0,1,12,15,3.00,0,0,0,0.00,-1.39,0.1,0.0,+0.1,+0.70,-0.22,Matches
875d65d1,Mattia Zanotti,it ITA,DF,Inter,20-118,2003,2,27,14,0.9,0.3,0,,0,2,14,24,3.00,1,0,+1,+3.33,+2.56,0.5,0.1,+0.5,+1.52,+0.59,Matches
d3de9af0,Duván Zapata,co COL,FW,Atalanta,32-038,1991,24,1326,55,43.3,14.7,15,74,5,9,25,0,1.75,18,20,-2,-0.14,-1.02,16.7,17.9,-1.2,-0.08,-0.88,Matches
7fe90ccd,Davide Zappacosta,it ITA,DF,Atalanta,30-332,1992,17,1147,67,37.5,12.7,14,75,6,3,34,1,1.88,25,15,+10,+0.78,+0.55,18.1,12.1,+6.0,+0.47,+0.09,Matches
2f45300d,Karim Zedadka,fr FRA,"FW,DF",Napoli,22-334,2000,2,8,4,0.3,0.1,0,,0,2,4,25,0.50,0,0,0,0.00,-1.39,0.0,0.3,-0.3,-3.21,-4.14,Matches
58a2e9f6,Deyovaisio Zeefuik,nl NED,DF,Hellas Verona,25-059,1998,1,10,10,0.3,0.1,0,,0,1,10,10,0.00,0,1,-1,-9.00,-8.35,0.2,0.3,-0.1,-0.65,-0.34,Matches
8abd0c03,Marvin Zeegelaar,nl NED,DF,Udinese,32-270,1990,4,186,47,6.1,2.1,2,84,1,2,10,5,1.75,2,3,-1,-0.48,-0.64,2.0,1.5,+0.5,+0.25,+0.33,Matches
d19ef4ef,Alessio Zerbin,it ITA,"FW,MF",Napoli,24-067,1999,8,75,9,2.5,0.8,0,,0,8,9,26,3.00,3,1,+2,+2.40,+1.04,1.2,1.8,-0.6,-0.78,-1.74,Matches
a5296e55,Piotr Zieliński,pl POL,MF,Napoli,28-354,1994,33,1963,59,64.2,21.8,23,72,2,10,31,1,2.42,53,16,+37,+1.70,+0.88,41.7,18.9,+22.8,+1.04,+0.36,Matches
acf7e795,David Zima,cz CZE,DF,Torino,22-182,2000,9,406,45,13.3,4.5,4,83,3,5,15,7,1.56,6,5,+1,+0.22,+0.36,4.9,6.6,-1.7,-0.37,-0.43,Matches
028e70b9,Joshua Zirkzee,nl NED,FW,Bologna,21-352,2001,16,752,47,24.6,8.4,5,87,4,11,29,9,1.13,13,10,+3,+0.36,+0.52,13.0,11.3,+1.7,+0.20,+0.48,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,Spezia,32-123,1991,4,244,61,8.0,2.7,3,65,2,1,48,21,1.50,5,2,+3,+1.11,+2.10,6.0,3.4,+2.5,+0.93,+1.58,Matches
82598b71,Nadir Zortea,it ITA,"DF,MF",Atalanta,23-324,1999,9,222,25,7.3,2.5,1,79,0,8,18,10,2.22,6,3,+3,+1.22,+0.84,3.9,1.9,+1.9,+0.80,+0.41,Matches
82598b71,Nadir Zortea,it ITA,DF,Sassuolo,23-324,1999,7,535,76,17.5,5.9,6,87,5,1,13,5,1.86,7,7,0,0.00,+0.32,5.9,7.3,-1.4,-0.23,-0.30,Matches
0379e133,Federico Zorzi,it ITA,GK,Sampdoria,19-064,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
54f6afe3,Petar Zovko,ba BIH,GK,Spezia,21-045,2002,1,74,74,2.4,0.8,0,,0,1,74,26,1.00,1,2,-1,-1.22,-0.40,0.9,2.0,-1.1,-1.39,-0.89,Matches
4e1d5e59,Szymon Żurkowski,pl POL,MF,Fiorentina,25-226,1997,2,32,16,1.0,0.4,0,,0,2,16,8,2.00,1,0,+1,+2.81,+2.69,0.9,0.3,+0.7,+1.83,+1.60,Matches
4e1d5e59,Szymon Żurkowski,pl POL,MF,Spezia,25-226,1997,6,240,40,7.8,2.7,2,68,1,4,26,2,1.50,2,2,0,0.00,+0.89,2.8,5.2,-2.4,-0.91,-0.41,Matches
405f6586,Milan Đurić,ba BIH,FW,Hellas Verona,32-352,1990,24,1064,44,34.8,11.8,10,77,4,14,21,4,0.88,13,17,-4,-0.34,+0.52,11.0,14.7,-3.6,-0.31,+0.01,Matches
eccbe56a,Filip Đuričić,rs SRB,"MF,FW",Sampdoria,31-099,1992,30,1999,67,65.3,22.2,25,73,5,5,33,0,0.43,14,41,-27,-1.22,-0.03,19.5,34.0,-14.5,-0.65,+0.37,Matches
