id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
fb2c533b,105,100,3,1,0,0,0,1,0,0,0,0,84,2,3
fb517645,28,27,1,0,0,1,2,1,0,0,0,0,12,0,1
fb5d47b3,455,363,90,11,0,1,7,79,0,0,0,0,365,2,10
fbbb9269,244,189,54,3,0,0,11,51,0,0,0,0,195,1,6
fbd6378b,552,526,26,20,1,9,1,6,0,0,0,0,510,0,5
fc1cf07a,499,483,14,12,0,9,3,2,0,0,0,0,398,2,3
fcda82c7,79,73,5,5,0,0,0,0,0,0,0,0,50,1,0
fce2302c,455,382,71,4,0,8,20,67,0,0,0,0,344,2,20
fd14b16c,160,132,28,3,0,1,14,25,0,0,0,0,114,0,3
fdf3cb77,464,346,118,3,0,1,47,115,0,0,0,0,295,0,21
feb5d3ab,127,94,33,2,0,0,5,31,0,0,0,0,103,0,4
fec5accc,11,10,0,0,0,0,0,0,0,0,0,0,10,1,0
fed17f5a,273,265,7,3,0,2,19,1,3,2,1,0,219,1,4
fed7cb61,263,250,11,5,0,5,5,1,0,0,0,0,217,2,6
ff579c7e,60,59,1,1,0,1,1,0,0,0,0,0,45,0,0
ff764de3,189,179,9,7,1,5,1,2,0,0,0,0,164,1,2
ff98492b,178,170,8,1,0,0,13,3,4,2,0,0,130,0,9
ffec9769,190,183,7,0,1,2,1,1,0,0,0,0,146,0,4
ffed43e3,53,49,4,4,0,1,0,0,0,0,0,0,47,0,0
