id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,18,2002,12,12,1080,12.0,13,1.08,36,22,66.7,6,1,5,4,33.3,2,1,1,0,50.0,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,19,2001,7,4,510,5.7,13,2.29,29,16,62.1,0,1,3,0,0.0,2,2,0,0,0.0,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,28,1993,37,37,3330,37.0,35,0.95,141,105,78.0,20,7,10,14,37.8,5,4,1,0,20.0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Saint-Étienne,24,1997,19,19,1710,19.0,37,1.95,93,58,65.6,5,5,9,3,15.8,5,5,0,0,0.0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,24,1997,13,13,1170,13.0,19,1.46,46,27,65.2,4,5,4,4,30.8,3,3,0,0,0.0,Matches
380a15e2,Dimitry Bertaud,fr FRA,GK,Montpellier,23,1998,11,9,833,9.3,20,2.16,57,37,68.4,2,3,4,2,22.2,2,2,0,0,0.0,Matches
3d214e5f,Marco Bizot,nl NED,GK,Brest,30,1991,38,38,3420,38.0,57,1.50,170,115,68.8,13,9,16,7,18.4,4,4,0,0,0.0,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Nice,21,1999,1,1,90,1.0,1,1.00,5,4,80.0,0,0,1,0,0.0,0,0,0,0,,Matches
5ee6e943,Marc-Aurèle Caillard,fr FRA,GK,Metz,27,1994,19,17,1542,17.1,30,1.75,87,57,67.8,4,5,8,5,29.4,2,2,0,0,0.0,Matches
f5dfc256,Leonardo César Jardim,br BRA,GK,Lille,26,1995,17,17,1530,17.0,20,1.18,62,47,74.2,6,6,5,8,47.1,5,4,1,0,20.0,Matches
2434f24a,Benoît Costil,fr FRA,GK,Bordeaux,34,1987,25,25,2250,25.0,62,2.48,133,72,57.1,3,8,14,0,0.0,5,5,0,0,0.0,Matches
e8c5dd4d,Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,15,15,1304,14.5,33,2.28,66,34,54.5,3,5,7,3,20.0,3,3,0,0,0.0,Matches
62124972,Ouparine Djoco,sn SEN,GK,Clermont Foot,23,1998,24,23,2116,23.5,36,1.53,99,65,65.7,6,4,13,5,21.7,2,2,0,0,0.0,Matches
08f5afaa,Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17,17,1530,17.0,17,1.00,61,45,73.8,13,2,2,5,29.4,1,1,0,0,0.0,Matches
fbf83734,Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16,16,1440,16.0,25,1.56,57,32,57.9,5,4,7,7,43.8,1,1,0,0,0.0,Matches
2c127b6f,Wuilker Faríñez,ve VEN,GK,Lens,23,1998,13,11,1105,12.3,15,1.22,45,30,68.9,7,3,1,3,27.3,1,1,0,0,0.0,Matches
db3164e1,Gauthier Gallon,fr FRA,GK,Troyes,28,1993,31,31,2790,31.0,45,1.45,135,92,72.6,8,8,15,8,25.8,8,8,0,0,0.0,Matches
cecbce23,Alfred Gomis,sn SEN,GK,Rennes,27,1993,25,25,2250,25.0,25,1.00,67,43,68.7,14,5,6,10,40.0,4,4,0,0,0.0,Matches
3f034750,Ivo Grbić,hr CRO,GK,Lille,25,1996,21,21,1890,21.0,28,1.33,85,58,69.4,8,7,6,2,9.5,2,2,0,0,0.0,Matches
667b65da,Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,15,15,1197,13.3,27,2.03,67,42,61.2,2,5,8,1,6.7,1,1,0,0,0.0,Matches
a4527d33,Eiji Kawashima,jp JPN,GK,Strasbourg,38,1983,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
4e7db402,Alban Lafont,fr FRA,GK,Nantes,22,1999,38,38,3420,38.0,48,1.26,155,105,71.6,15,10,13,8,21.1,7,4,3,0,42.9,Matches
edbe46dc,Jean-Louis Leca,fr FRA,GK,Lens,35,1985,27,27,2313,25.7,33,1.28,100,66,70.0,10,8,9,5,18.5,4,3,1,0,25.0,Matches
96fcd380,Alexandre Letellier,fr FRA,GK,Paris S-G,30,1990,1,0,8,0.1,0,0.00,0,0,,0,0,0,1,,0,0,0,0,,Matches
f00de885,Anthony Lopes,pt POR,GK,Lyon,30,1990,34,34,2982,33.1,45,1.36,148,105,71.6,14,11,9,8,23.5,4,3,1,0,25.0,Matches
20b9f052,Pau López,es ESP,GK,Marseille,26,1994,29,29,2610,29.0,31,1.07,86,55,68.6,15,6,8,10,34.5,4,4,0,0,0.0,Matches
1d2d5cc8,Steve Mandanda,fr FRA,GK,Marseille,36,1985,9,9,810,9.0,7,0.78,26,20,73.1,6,2,1,5,55.6,0,0,0,0,,Matches
f7d3a773,Anthony Mandrea,dz ALG,GK,Angers,24,1996,10,10,900,10.0,14,1.40,44,31,68.2,3,3,4,2,20.0,0,0,0,0,,Matches
28a65a2c,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7,7,630,7.0,8,1.14,24,16,75.0,1,3,3,1,14.3,2,2,0,0,0.0,Matches
2d70dbe5,Paul Nardi,fr FRA,GK,Lorient,27,1994,22,22,1980,22.0,38,1.73,91,56,62.6,3,8,11,4,18.2,5,4,0,1,0.0,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Paris S-G,34,1986,21,21,1856,20.6,18,0.87,78,60,79.5,13,6,2,7,33.3,2,2,0,0,0.0,Matches
afb0c500,Alexander Nübel,de GER,GK,Monaco,24,1996,38,38,3420,38.0,40,1.05,141,104,77.3,20,9,9,11,28.9,9,8,0,1,0.0,Matches
c631f952,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,29,29,2587,28.7,41,1.43,158,117,75.9,10,4,15,8,27.6,4,3,1,0,25.0,Matches
ae7d0ecd,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,21,21,1875,20.8,39,1.87,91,54,60.4,2,8,11,3,14.3,3,3,0,0,0.0,Matches
