id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,20-133,2002,3,2,225,2.5,4,1.60,8,3,50.0,1,0,1,0,0.0,1,0,1,0,100.0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,25-327,1997,18,18,1620,18.0,43,2.39,99,58,61.6,0,4,14,2,11.1,6,5,0,1,0.0,Matches
3d214e5f,Marco Bizot,nl NED,GK,Brest,32-001,1991,25,25,2250,25.0,42,1.68,129,87,71.3,5,7,13,4,16.0,7,5,2,0,28.6,Matches
967f34d3,Rubén Blanco,es ESP,GK,Marseille,27-229,1995,4,4,360,4.0,5,1.25,16,13,68.8,1,2,1,0,0.0,0,0,0,0,,Matches
6a9e4913,Joaquín Blázquez,ar ARG,GK,Brest,22-042,2001,1,1,90,1.0,0,0.00,3,3,100.0,0,1,0,1,100.0,0,0,0,0,,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Nice,23-158,1999,2,2,180,2.0,2,1.00,6,4,66.7,0,1,1,0,0.0,0,0,0,0,,Matches
8608f269,Matis Carvalho,pt POR,GK,Montpellier,23-317,1999,2,1,136,1.5,3,1.99,8,5,62.5,0,0,1,1,100.0,0,0,0,0,,Matches
f5dfc256,Leonardo César Jardim,br BRA,GK,Lille,27-356,1995,6,6,540,6.0,13,2.17,15,4,26.7,3,1,2,0,0.0,2,2,0,0,0.0,Matches
b3d76d84,Lucas Chevalier,fr FRA,GK,Lille,21-125,2001,21,21,1890,21.0,23,1.10,76,55,71.1,10,6,5,7,33.3,2,1,1,0,50.0,Matches
2434f24a,Benoît Costil,fr FRA,GK,Auxerre,35-251,1987,19,19,1710,19.0,41,2.16,96,55,60.4,3,4,12,2,10.5,3,3,0,0,0.0,Matches
477e50ce,Rémy Descamps,fr FRA,GK,Nantes,26-259,1996,1,1,90,1.0,1,1.00,6,5,83.3,0,1,0,0,0.0,0,0,0,0,,Matches
f41a69e6,Mory Diaw,sn SEN,GK,Clermont Foot,29-262,1993,26,26,2340,26.0,34,1.31,114,78,76.3,9,7,10,7,26.9,9,7,2,0,22.2,Matches
eedea60b,Yehvann Diouf,fr FRA,GK,Reims,23-115,1999,19,19,1710,19.0,12,0.63,78,66,84.6,8,10,1,11,57.9,0,0,0,0,,Matches
08f5afaa,Gianluigi Donnarumma,it ITA,GK,Paris S-G,24-014,1999,26,26,2340,26.0,25,0.96,106,81,77.4,20,3,3,11,42.3,2,1,1,0,50.0,Matches
0e12089d,Maxime Dupé,fr FRA,GK,Toulouse,30-007,1993,26,26,2340,26.0,46,1.77,132,85,67.4,9,5,12,4,15.4,6,3,3,0,50.0,Matches
9d420dad,Yahia Fofana,fr FRA,GK,Angers,22-202,2000,8,8,720,8.0,15,1.87,40,25,65.0,2,0,6,1,12.5,2,1,1,0,50.0,Matches
