id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00242715,1,10,3,0,0,0,1.5,1.5,-0.5,-0.5,97.0
00242b75,0,1,0,0,0,0,0.0,0.0,0.0,0.0,29.1
00844823,0,8,1,0,0,0,0.4,0.4,-0.4,-0.4,122.4
00a6485f,0,12,2,0,0,0,0.7,0.7,-0.7,-0.7,247.2
00c3d4dc,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
012c38ec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
016ff750,3,20,8,3,0,0,2.1,2.1,0.9,0.9,366.0
01c3aff5,1,25,7,0,0,0,3.0,3.0,-2.0,-2.0,330.0
032f894e,1,17,4,0,0,0,0.9,0.9,0.1,0.1,348.5
03bd0bf4,0,9,1,3,0,0,0.8,0.8,-0.8,-0.8,141.3
042e8a49,6,31,19,0,0,0,4.0,4.0,2.0,2.0,502.2
048a1cbc,2,35,14,3,0,0,2.8,2.8,-0.8,-0.8,710.5
04c11885,1,12,5,0,0,0,0.8,0.8,0.2,0.2,230.4
05439de2,3,47,16,16,0,0,3.2,3.2,-0.2,-0.2,1212.6
05d548d8,1,19,5,0,0,0,2.4,2.4,-1.4,-1.4,174.8
05f99a4a,0,6,2,0,0,0,0.8,0.8,-0.8,-0.8,90.0
061e8e23,1,13,3,0,0,0,1.0,1.0,0.0,0.0,224.9
070ec0b1,0,14,3,0,0,0,0.9,0.9,-0.9,-0.9,182.0
080440a4,3,28,6,1,0,0,2.1,2.1,0.9000000000000001,0.9000000000000001,1198.4
088ca1bd,3,17,9,8,0,0,0.8,0.8,2.2,2.2,469.2
09586899,4,22,12,1,0,0,3.4,3.4,0.6,0.6,323.4
096a77c4,0,15,5,0,0,0,0.8,0.8,-0.8,-0.8,282.0
0999a593,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,17.0
09bcc566,1,23,8,0,0,0,2.5,2.5,-1.5,-1.5,448.5
0a1cb833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a89e877,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0b4f388a,5,26,13,0,0,0,4.2,4.2,0.8,0.8,348.4
0c3057a9,4,37,13,1,0,1,4.5,3.8,-0.5,0.2,717.8
0c61c77c,10,50,26,0,4,6,12.7,8.0,-2.7,-2.0,910.0
0d55d942,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e0ab524,0,1,1,0,0,0,0.2,0.2,-0.2,-0.2,9.0
0e4fef6e,0,5,1,0,0,0,0.3,0.3,-0.3,-0.3,81.5
0f26fd24,5,30,10,0,0,0,2.9,2.9,2.1,2.1,552.0
0fbecd11,0,15,4,0,0,0,1.4,1.4,-1.4,-1.4,337.5
1025db8e,0,8,2,0,0,0,0.7,0.7,-0.7,-0.7,157.6
106bca06,1,18,3,0,0,0,1.2,1.2,-0.2,-0.2,369.0
11fd2b75,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,147.0
1238a3f9,3,44,19,0,0,0,5.2,5.2,-2.2,-2.2,602.8
13203c45,3,20,10,0,0,0,1.7,1.7,1.3,1.3,416.0
13ddc856,0,13,3,0,0,0,1.6,1.6,-1.6,-1.6,222.3
150d5992,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15ea94de,2,7,3,0,0,0,1.4,1.4,0.6,0.6,93.1
15fd5593,5,32,9,0,0,0,3.0,3.0,2.0,2.0,640.0
16daec92,0,21,1,0,0,0,1.5,1.5,-1.5,-1.5,514.5
17611373,7,58,21,0,1,1,8.5,7.7,-1.5,-1.7,910.6
17695062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
17780d2b,0,8,2,0,0,0,0.9,0.9,-0.9,-0.9,129.6
1ae836b1,2,10,4,0,0,0,0.7,0.7,1.3,1.3,231.0
1bcca8b8,3,22,7,2,0,0,3.2,3.2,-0.2,-0.2,453.2
1bf33a9a,4,27,10,0,0,0,4.8,4.8,-0.8,-0.8,372.6
1c08a3c8,0,7,2,0,0,0,0.2,0.2,-0.2,-0.2,188.3
1c96ad85,0,1,0,0,0,0,0.0,0.0,0.0,0.0,19.2
1cd87320,0,6,2,0,0,0,0.2,0.2,-0.2,-0.2,138.0
1d8e9add,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,61.6
1e43fad8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
