id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
3189f61a,0,0,0,0.0,0.0,0.0,0,0,1,0.8,0.0,-0.8,0.0
9af1f9ff,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
763b8b37,2,9,5,0.22,0.4,12.0,0,0,0,1.9,1.9,0.1,0.1
7aac47fe,1,2,1,0.5,1.0,4.7,0,0,0,0.4,0.4,0.6,0.6
dc62fbee,4,42,10,0.07,0.3,22.1,7,1,1,4.3,3.6,-0.3,-0.6
2db2fd7b,1,9,3,0.11,0.33,18.1,0,0,0,0.4,0.4,0.6,0.6
635f2732,2,29,10,0.07,0.2,20.6,0,0,0,2.6,2.6,-0.6,-0.6
1fda91b3,0,4,2,0.0,0.0,22.9,0,0,0,0.2,0.2,-0.2,-0.2
8758ddf4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
78b9e99c,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
01834aa0,1,18,5,0.06,0.2,10.5,0,0,0,1.5,1.5,-0.5,-0.5
541127d5,1,14,5,0.07,0.2,17.5,0,0,0,1.6,1.6,-0.6,-0.6
7c473e12,1,10,1,0.1,1.0,11.8,0,0,0,0.6,0.6,0.4,0.4
b797f558,0,8,2,0.0,0.0,23.5,1,0,0,0.5,0.5,-0.5,-0.5
a167537f,3,22,8,0.14,0.38,18.5,1,0,0,2.2,2.2,0.8,0.8
d28339cb,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d4a2533d,7,47,21,0.15,0.33,20.8,2,0,0,3.6,3.6,3.4,3.4
2b5527c4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
e27da244,2,19,5,0.11,0.4,10.9,0,0,0,1.6,1.6,0.4,0.4
a7813ac4,2,8,1,0.0,0.0,27.6,3,2,2,2.0,0.4,0.0,-0.4
f0a37d36,0,6,1,0.0,0.0,15.7,0,0,0,0.5,0.5,-0.5,-0.5
4e204552,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ab5b7dc1,1,17,6,0.06,0.17,19.2,0,0,0,1.5,1.5,-0.5,-0.5
05f99a4a,2,29,10,0.07,0.2,14.2,0,0,0,3.7,3.7,-1.7,-1.7
c59b67ed,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
9d12e142,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d1db4b83,0,1,1,0.0,0.0,14.0,0,0,0,0.1,0.1,-0.1,-0.1
d1273f09,6,37,13,0.11,0.31,22.3,8,2,3,4.8,2.4,1.2,1.6
a65ce836,1,17,4,0.06,0.25,18.8,0,0,0,1.0,1.0,0.0,0.0
db401046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
68829001,4,30,11,0.13,0.36,19.3,2,0,0,3.3,3.3,0.7,0.7
0b7dae21,0,1,0,0.0,0.0,5.7,0,0,0,0.2,0.2,-0.2,-0.2
b3b7f5a6,1,6,2,0.17,0.5,14.3,0,0,0,0.8,0.8,0.2,0.2
7961f7aa,0,2,0,0.0,0.0,14.0,0,0,0,0.2,0.2,-0.2,-0.2
2696b6a9,0,9,1,0.0,0.0,20.9,0,0,0,0.3,0.3,-0.3,-0.3
c6608135,0,2,0,0.0,0.0,14.5,0,0,0,0.1,0.1,-0.1,-0.1
59a48c59,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
042e8a49,5,52,19,0.1,0.26,17.5,0,0,0,4.2,4.2,0.8,0.8
9f381d8b,7,48,18,0.15,0.39,13.4,0,0,0,6.9,6.9,0.1,0.1
229cd98a,2,20,4,0.1,0.5,14.9,0,0,0,3.5,3.5,-1.5,-1.5
5ddb8f9f,0,3,0,0.0,0.0,23.8,0,0,0,0.1,0.1,-0.1,-0.1
5ddb8f9f,0,3,0,0.0,0.0,20.1,0,0,0,0.2,0.2,-0.2,-0.2
4fa7cb9b,1,4,2,0.25,0.5,21.7,0,0,0,0.2,0.2,0.8,0.8
05ba9d7c,2,26,9,0.08,0.22,17.2,1,0,0,2.8,2.8,-0.8,-0.8
5722eced,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
dc62b55d,7,67,31,0.07,0.16,23.6,8,2,3,8.4,6.1,-1.4,-1.1
b0a0698b,1,10,2,0.1,0.5,7.1,0,0,0,1.8,1.8,-0.8,-0.8
eac044ad,4,27,13,0.15,0.31,15.1,1,0,1,5.3,4.5,-1.3,-0.5
dee3013b,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
db4ed67b,1,16,5,0.06,0.2,27.5,1,0,0,0.6,0.6,0.4,0.4
aeaf1bc1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
234204f4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
41bff4fa,0,2,0,0.0,0.0,21.7,0,0,0,0.1,0.1,-0.1,-0.1
3eb0f2df,1,27,7,0.04,0.14,23.2,1,0,0,1.7,1.7,-0.7,-0.7
d781d855,1,4,3,0.25,0.33,23.2,0,0,0,0.2,0.2,0.8,0.8
fe641c1a,1,8,3,0.13,0.33,13.5,0,0,0,0.6,0.6,0.4,0.4
54b4dc4e,4,44,13,0.09,0.31,24.2,5,0,0,3.5,3.5,0.5,0.5
ed79b7d3,5,42,19,0.12,0.26,14.3,0,0,0,4.9,4.9,0.1,0.1
2c44a35d,0,5,0,0.0,0.0,13.4,0,0,0,0.6,0.6,-0.6,-0.6
25f50295,0,5,2,0.0,0.0,11.1,0,0,0,0.4,0.4,-0.4,-0.4
aeed5c06,4,50,25,0.08,0.16,18.6,0,0,0,4.6,4.6,-0.6,-0.6
d3096421,4,23,7,0.17,0.57,18.6,4,0,0,2.8,2.8,1.2,1.2
34a0f5ff,0,8,1,0.0,0.0,18.3,0,0,0,0.4,0.4,-0.4,-0.4
4ccd8957,1,3,2,0.33,0.5,12.9,0,0,0,0.5,0.5,0.5,0.5
d01bbb6f,5,69,21,0.07,0.24,19.9,7,0,0,5.2,5.1,-0.2,-0.1
7d841904,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
dc90cfbe,4,14,8,0.21,0.38,10.5,0,1,1,4.0,3.2,0.0,-0.2
6fd8a334,1,4,2,0.25,0.5,19.1,0,0,0,0.2,0.2,0.8,0.8
809940aa,2,12,2,0.17,1.0,13.6,0,0,0,2.1,2.1,-0.1,-0.1
79ca3e23,7,46,13,0.09,0.31,22.7,4,3,4,6.4,3.3,0.6,0.7
cf623c78,1,20,6,0.05,0.17,20.0,0,0,0,1.4,1.4,-0.4,-0.4
d571df78,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
beb882a8,2,22,5,0.09,0.4,24.6,0,0,0,1.0,1.0,1.0,1.0
2f7fec15,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
76b2817e,0,9,1,0.0,0.0,22.1,0,0,0,0.6,0.6,-0.6,-0.6
48035304,3,12,6,0.25,0.5,10.1,0,0,0,1.7,1.7,1.3,1.3
0b4f388a,5,41,20,0.12,0.25,13.3,0,0,0,7.7,7.7,-2.7,-2.7
1a83027b,1,8,3,0.13,0.33,15.4,0,0,0,1.4,1.4,-0.4,-0.4
c149016b,3,28,14,0.11,0.21,19.9,0,0,0,2.6,2.6,0.4,0.4
e3f6253d,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1e43fad8,0,1,0,0.0,0.0,7.2,0,0,0,0.1,0.1,-0.1,-0.1
677da306,1,13,3,0.08,0.33,12.3,0,0,0,1.7,1.7,-0.7,-0.7
3bb625ac,0,12,4,0.0,0.0,23.2,0,0,0,0.5,0.5,-0.5,-0.5
f9e7c4ac,0,11,6,0.0,0.0,15.8,0,0,2,3.1,1.5,-3.1,-1.5
a92ab7be,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
9642c929,1,1,1,1.0,1.0,12.3,0,0,0,0.5,0.5,0.5,0.5
9a2e0ccc,7,32,14,0.16,0.36,17.9,2,2,3,6.1,3.7,0.9,1.3
76fa965f,3,19,10,0.16,0.3,16.1,0,0,1,3.5,2.7,-0.5,0.3
a9142dc3,0,2,1,0.0,0.0,14.2,0,0,0,0.2,0.2,-0.2,-0.2
626fab5f,0,1,1,0.0,0.0,26.0,0,0,0,0.0,0.0,0.0,0.0
f86ad3f5,0,8,1,0.0,0.0,26.9,0,0,0,0.4,0.4,-0.4,-0.4
b77f44a4,5,25,6,0.2,0.83,12.9,0,0,0,1.6,1.6,3.4,3.4
74f2e748,0,3,0,0.0,0.0,14.4,0,0,0,0.2,0.2,-0.2,-0.2
4f16405e,6,33,15,0.12,0.27,14.2,0,2,2,5.0,3.5,1.0,0.5
16daec92,0,13,2,0.0,0.0,16.4,0,0,0,2.0,2.0,-2.0,-2.0
d847944b,1,10,4,0.1,0.25,15.7,0,0,0,1.9,1.9,-0.9,-0.9
3f65898c,3,19,8,0.16,0.38,17.1,0,0,0,1.5,1.5,1.5,1.5
62f94e47,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
37f606f0,1,7,3,0.14,0.33,21.1,0,0,0,0.3,0.3,0.7,0.7
a4f94a0d,0,7,0,0.0,0.0,19.2,0,0,0,0.4,0.4,-0.4,-0.4
62ab9184,2,31,11,0.06,0.18,15.2,0,0,0,3.9,3.9,-1.9,-1.9
5723931e,0,1,0,0.0,0.0,11.0,0,0,0,0.3,0.3,-0.3,-0.3
7242b495,0,4,0,0.0,0.0,27.4,0,0,0,0.1,0.1,-0.1,-0.1
17376543,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
e5f63987,0,4,0,0.0,0.0,14.2,0,0,0,0.2,0.2,-0.2,-0.2
f521b80a,2,23,8,0.09,0.25,12.6,0,0,0,1.4,1.4,0.6,0.6
18a9efe4,2,13,7,0.15,0.29,12.3,0,0,0,2.8,2.8,-0.8,-0.8
