id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00242b75,2,23,11,0,0,0,2.0,1.9,0.0,0.1,363.4
00963611,2,36,9,0,0,0,3.2,3.2,-1.2,-1.2,561.6
009a4f60,1,21,7,0,0,0,0.8999999999999999,0.8999999999999999,0.1,0.1,1052.1
00f518d8,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,34.0
0118c54c,2,8,4,0,0,0,0.6,0.6,1.4,1.4,136.8
01834aa0,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,21.0
042e8a49,5,29,9,0,0,0,2.6,2.6,2.4,2.4,536.5
048a1cbc,1,18,8,4,0,0,1.1,1.1,-0.1,-0.1,381.6
049751d7,0,6,1,0,0,0,0.4,0.4,-0.4,-0.4,135.6
054849d2,0,7,0,0,0,0,0.4,0.4,-0.4,-0.4,121.1
056d2d95,0,11,2,0,0,0,0.6,0.6,-0.6,-0.6,176.0
05ba9d7c,1,5,2,0,0,0,0.2,0.2,0.8,0.8,99.5
05d548d8,0,11,1,0,0,0,1.4,1.4,-1.4,-1.4,102.3
05e2d5ea,0,4,2,0,0,0,0.2,0.2,-0.2,-0.2,100.4
05f99a4a,1,20,6,0,0,1,3.0,2.2,-2.0,-1.2,252.0
061e8e23,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,137.1
07c7eb0c,0,15,5,0,0,0,0.9,0.9,-0.9,-0.9,241.5
07d3bfec,0,6,2,0,0,0,0.5,0.5,-0.5,-0.5,138.6
08593525,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
091c86e2,2,20,8,0,0,0,1.9,1.9,0.1,0.1,300.0
099e666f,0,6,1,0,0,0,0.3,0.3,-0.3,-0.3,149.4
0a084b35,0,2,0,0,0,0,0.6,0.6,-0.6,-0.6,66.0
0a16eb36,0,12,5,0,0,0,0.7,0.7,-0.7,-0.7,236.4
0a1cb833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a3f6cde,2,19,6,0,0,0,1.9,1.9,0.1,0.1,349.6
0a89e877,2,19,4,0,0,0,0.8,0.8,1.2,1.2,400.9
0b45a8d7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0c61c77c,10,45,18,1,4,4,6.2,3.0,3.8,3.0,945.0
0c7a48f8,1,15,5,0,0,0,1.5,1.5,-0.5,-0.5,246.0
0cc5f4a5,4,22,7,0,0,0,3.0,3.0,1.0,1.0,310.2
0cf778df,4,32,9,0,1,1,2.8,2.0,1.2,1.0,608.0
0d55d942,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,5.5
0d8a37c2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e0102eb,4,31,10,1,0,0,3.6,3.6,0.4,0.4,465.0
0e6bc38c,10,27,13,0,0,1,5.5,4.7,4.5,5.3,337.5
0f59a7bf,1,24,7,2,0,0,1.5,1.5,-0.5,-0.5,528.0
0fbecd11,2,24,4,0,0,0,1.3,1.3,0.7,0.7,516.0
1025db8e,0,13,4,0,0,0,1.3,1.3,-1.3,-1.3,206.7
10549b49,2,17,7,0,0,0,2.4,2.4,-0.4,-0.4,181.9
10745192,3,18,10,0,0,0,1.7,1.7,1.3,1.3,311.4
1238a3f9,1,15,7,0,1,1,1.9,1.1,-0.8999999999999999,-1.1,472.5
13203c45,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,60.6
13d23b29,0,1,0,0,0,0,0.0,0.0,0.0,0.0,12.0
13ddc856,1,25,9,0,0,0,1.8,1.8,-0.8,-0.8,500.0
13fe7b69,1,6,4,0,0,0,0.5,0.5,0.5,0.5,82.8
14a7af33,1,3,1,0,0,0,0.1,0.1,0.9,0.9,84.3
15413fa5,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,20.4
15b287da,7,22,7,4,2,2,5.4,3.8,1.6,1.2,378.4
15f24fe7,0,5,1,0,0,0,0.5,0.5,-0.5,-0.5,54.0
15f3ec41,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,82.0
17376543,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1866b0f1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,22.7
19a967ab,1,12,6,0,0,0,0.7,0.7,0.3,0.3,232.8
1ae836b1,0,10,4,0,0,0,0.2,0.2,-0.2,-0.2,278.0
1c86aa16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1cbe4984,0,15,1,0,0,0,0.5,0.5,-0.5,-0.5,366.0
1d8e9add,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1df0c0b9,1,6,3,0,0,0,0.5,0.5,0.5,0.5,69.0
1e274a0a,3,7,2,0,1,1,1.0,0.3,2.0,1.7,186.2
1e43fad8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1f2c7b55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1f3afdcb,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,51.2
1fc4f3d1,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,101.2
1fffae99,2,11,5,0,0,0,1.8,1.8,0.2,0.2,119.9
20030c06,3,19,6,0,0,0,2.6,2.6,0.4,0.4,180.5
202b3b68,1,20,6,0,0,0,2.2,2.1,-1.2,-1.1,314.0
204dded0,0,13,5,1,0,0,0.6,0.6,-0.6,-0.6,432.9
2077ae86,4,15,5,0,0,0,1.8,1.8,2.2,2.2,214.5
220ace7e,0,9,0,0,0,0,0.4,0.4,-0.4,-0.4,240.3
22798128,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,26.8
22919e97,1,20,10,0,0,0,3.3,3.3,-2.3,-2.3,280.0
231c67ff,1,2,2,0,0,0,0.6,0.6,0.4,0.4,16.6
236f02cd,0,6,1,0,0,0,0.5,0.5,-0.5,-0.5,99.0
25ab9c9c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
271b8617,8,23,7,0,4,4,5.7,2.5,2.3,1.5,386.4
27270af4,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,9.7
2770726a,2,11,5,0,0,0,2.2,2.2,-0.2,-0.2,163.9
277c49ed,1,3,1,0,0,0,0.4,0.4,0.6,0.6,24.6
2903a856,8,28,13,2,0,1,4.5,3.9,3.5,4.1,540.4
2979c05a,1,25,13,0,0,0,2.1,2.1,-1.1,-1.1,490.0
29ddfb9c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
29f7cfd9,3,26,8,0,0,0,3.8,3.8,-0.8,-0.8,332.8
2a29eb9b,2,6,3,0,0,0,0.8,0.8,1.2,1.2,60.0
2b114be3,6,52,21,3,0,0,4.6,4.6,1.4,1.4,1071.2
2b83fa49,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2c0558b8,11,48,20,0,0,0,6.6,6.6,4.4,4.4,705.6
2d61d13a,2,22,6,0,0,0,1.2,1.2,0.8,0.8,308.0
2e77d607,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,45.0
2f3e911a,3,13,4,6,0,1,2.0,1.2,1.0,1.8,332.8
2f7fec15,0,8,0,0,0,0,0.4,0.4,-0.4,-0.4,164.8
302527b2,1,12,2,0,0,0,1.0,1.0,0.0,0.0,187.2
30261ba1,0,4,0,0,0,0,0.3,0.3,-0.3,-0.3,95.6
30941e96,0,16,3,2,0,0,0.9,0.9,-0.9,-0.9,318.4
30ae134d,4,14,8,0,0,0,1.9,1.9,2.1,2.1,172.2
30c220c3,1,19,7,0,0,0,1.6,1.6,-0.6,-0.6,328.7
313254a3,0,9,0,0,0,0,0.7,0.7,-0.7,-0.7,182.7
33182cb8,0,13,5,0,0,0,1.0,1.0,-1.0,-1.0,188.5
33b554b7,0,9,0,1,0,0,0.6,0.6,-0.6,-0.6,187.2
346d51d9,0,6,0,0,0,0,0.3,0.3,-0.3,-0.3,87.0
34b0387f,7,24,11,0,0,0,3.1,3.1,3.9,3.9,333.6
34b54da7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
34e12499,3,16,5,0,0,0,1.5,1.5,1.5,1.5,259.2
34e4343c,2,21,9,0,0,0,4.3,4.3,-2.3,-2.3,226.8
35d64857,1,7,2,0,0,0,1.0,1.0,0.0,0.0,107.1
35f67a30,0,4,0,0,0,0,1.0,1.0,-1.0,-1.0,34.4
36578017,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,34.7
36a3ff67,4,25,6,4,1,1,3.8,3.0,0.2,0.0,415.0
36a59ba4,0,9,2,0,0,0,0.6,0.6,-0.6,-0.6,171.9
36d9dabe,0,5,1,0,0,0,0.1,0.1,-0.1,-0.1,129.0
3745e8bd,1,6,4,0,0,0,0.5,0.5,0.5,0.5,67.2
378825c7,5,28,8,2,1,1,3.9,3.1,1.1,0.9,462.0
37998008,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
37dc1a48,7,43,17,4,0,0,5.8,5.8,1.2,1.2,782.6
37f606f0,1,5,3,0,0,0,0.2,0.2,0.8,0.8,134.0
3b1ed320,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,73.8
3b61c9ec,0,14,2,3,0,0,0.6,0.6,-0.6,-0.6,387.8
3bb625ac,0,9,1,1,0,0,0.3,0.3,-0.3,-0.3,223.2
3c200e05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3c6089ab,4,27,16,0,0,0,5.4,5.4,-1.4,-1.4,342.9
3eb0f2df,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3eeb80e0,2,10,3,0,0,0,1.6,1.6,0.4,0.4,172.0
3effaa34,4,45,19,0,0,0,7.7,7.7,-3.7,-3.7,589.5
41bff4fa,1,2,1,0,0,0,0.1,0.1,0.9,0.9,44.4
420c18a1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
437f2b00,5,49,14,0,0,0,5.2,5.2,-0.2,-0.2,798.7
441197b8,1,12,3,0,0,0,1.1,1.1,-0.1,-0.1,145.2
442b56fa,5,24,10,0,0,0,2.5,2.5,2.5,2.5,484.8
44a20f0c,0,8,0,0,0,0,1.6,1.6,-1.6,-1.6,68.0
45a03961,1,17,6,0,0,0,1.0,1.0,0.0,0.0,351.9
45e95f21,1,4,1,0,0,0,0.2,0.2,0.8,0.8,88.4
462475ed,1,14,5,0,0,0,1.5,1.5,-0.5,-0.5,212.8
463503e2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
47064058,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
48035304,3,13,7,0,0,0,1.8,1.8,1.2,1.2,146.9
48780156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
49296448,3,24,10,3,0,0,1.2,1.2,1.8,1.8,619.2
496aeede,0,5,0,0,0,0,0.3,0.3,-0.3,-0.3,99.5
49fe9070,6,35,14,0,0,0,5.8,5.8,0.2,0.2,507.5
4aea5077,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,33.6
4b96c347,0,8,4,0,0,0,0.6,0.6,-0.6,-0.6,148.8
4c6facae,3,17,7,0,0,0,1.1,1.1,1.9,1.9,435.2
4ccd8957,0,5,0,0,0,0,0.4,0.4,-0.4,-0.4,75.0
4e204552,1,6,2,0,0,0,1.2,1.2,-0.2,-0.2,84.0
4f16405e,14,65,25,0,4,4,10.6,7.2,3.4,2.8,1053.0
4f627629,0,6,0,0,0,0,0.6,0.6,-0.6,-0.6,91.2
501055d8,3,20,9,0,0,0,2.5,2.5,0.5,0.5,348.0
50871bcc,0,8,3,0,0,0,1.3,1.3,-1.3,-1.3,113.6
5154b2ba,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,4.2
526ea7cc,1,10,3,0,0,0,0.6,0.6,0.4,0.4,134.0
52afb588,1,4,1,0,0,0,0.2,0.2,0.8,0.8,60.0
53070b63,1,2,1,0,0,0,0.5,0.5,0.5,0.5,32.2
5360a956,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5458f670,1,3,2,0,0,0,0.9,0.9,0.1,0.1,39.6
54b4dc4e,3,26,4,7,0,0,1.8,1.8,1.2,1.2,644.8
54e4866f,12,37,14,10,6,7,7.8,2.2,4.2,3.8,836.2
5521f419,3,24,9,2,0,0,2.1,2.1,0.9,0.9,424.8
554bcc91,0,6,1,0,0,0,0.2,0.2,-0.2,-0.2,160.8
555d5edd,3,15,7,1,0,0,0.7,0.7,2.3,2.3,361.5
56413b1f,1,5,2,0,0,0,0.3,0.3,0.7,0.7,92.5
5762be5c,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,51.9
57d88cf9,4,44,16,2,0,0,4.9,4.9,-0.9,-0.9,739.2
57ec75bf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
582a5247,0,2,0,0,0,0,0.0,0.0,0.0,0.0,55.2
591477c9,0,6,0,0,0,0,0.4,0.4,-0.4,-0.4,70.8
59e4b92e,0,16,1,0,0,0,0.7,0.7,-0.7,-0.7,380.8
5ad50391,0,8,2,0,0,0,0.6,0.6,-0.6,-0.6,105.6
5c4bf6ba,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5c50fdbc,1,2,2,0,0,0,0.1,0.1,0.9,0.9,31.8
5c899683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5d4f7d61,3,34,14,1,0,0,4.8,4.8,-1.8,-1.8,431.8
5d8e331f,0,13,4,0,0,0,1.5,1.5,-1.5,-1.5,192.4
5dc15574,1,5,2,0,0,1,1.4,0.6,-0.4,0.4,92.0
5ddb8f9f,0,5,0,0,0,0,0.2,0.2,-0.2,-0.2,88.0
5e080f73,0,1,0,0,0,0,0.0,0.0,0.0,0.0,30.1
5e66fa06,1,18,4,0,0,0,1.4,1.4,-0.4,-0.4,313.2
603cb947,5,38,15,2,0,2,7.0,5.4,-2.0,-0.4,611.8
610aa1e9,1,4,1,0,0,0,1.1,1.1,-0.1,-0.1,39.2
61590953,1,6,2,0,0,0,0.5,0.5,0.5,0.5,103.2
6190474d,1,11,4,0,0,0,2.0,2.0,-1.0,-1.0,181.5
626fab5f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
62ab9184,6,22,13,0,0,0,4.2,4.2,1.8,1.8,277.2
635f2732,0,5,3,0,0,0,0.5,0.5,-0.5,-0.5,103.0
638a4d71,5,55,26,8,0,1,6.3,5.6,-1.3,-0.6,1039.5
65857fdf,0,11,4,1,0,0,0.4,0.4,-0.4,-0.4,539.0
65bf7e2b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
66385c46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
663e080e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
677da306,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,19.4
689c9cf4,0,1,0,0,0,0,0.0,0.0,0.0,0.0,21.9
691bef82,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,24.8
69374ff5,0,3,0,0,0,0,0.3,0.3,-0.3,-0.3,54.6
697dc00a,0,2,2,0,0,0,0.3,0.3,-0.3,-0.3,23.2
699fb8db,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,8.5
6a52a6c6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6b8887c2,5,22,7,0,0,0,3.2,3.2,1.8,1.8,270.6
6bd5cd5d,2,5,1,0,1,2,1.8,0.2,0.2,0.8,96.5
6c731625,0,9,3,0,0,0,0.5,0.5,-0.5,-0.5,181.8
6ce43701,6,29,16,0,0,0,5.3,5.3,0.7,0.7,452.4
6e17c802,0,5,3,1,0,0,0.1,0.1,-0.1,-0.1,158.5
6ec6fde0,0,6,1,0,0,0,0.6,0.6,-0.6,-0.6,102.0
6ecbddf6,1,10,2,0,0,0,0.6,0.6,0.4,0.4,190.0
6f8cd6d0,11,68,35,0,0,0,11.3,11.3,-0.3,-0.3,884.0
706a60e1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
