id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00242715,1,11,5,0,0,0,1.0,1.0,0.0,0.0,143.0
00242b75,0,8,1,0,0,0,0.4,0.4,-0.4,-0.4,156.0
00844823,0,14,2,0,0,0,1.1,1.1,-1.1,-1.1,176.4
009a4f60,0,2,0,0,0,0,0.8,0.8,-0.8,-0.8,34.4
01834aa0,6,18,7,0,0,0,2.7,2.7,3.3,3.3,144.0
01c3aff5,3,32,8,0,0,0,2.7,2.7,0.3,0.3,601.6
028e70b9,4,11,6,0,0,0,2.4,2.4,1.6,1.6,146.3
032f894e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
042e8a49,4,37,15,0,0,0,4.7,4.7,-0.7,-0.7,625.3
048a1cbc,8,40,15,7,0,0,4.6,4.6,3.4,3.4,804.0
05439de2,1,19,7,6,0,0,1.0,1.0,0.0,0.0,488.3
054849d2,1,2,1,0,0,0,0.7,0.7,0.3,0.3,22.2
056d2d95,0,5,3,0,0,0,0.1,0.1,-0.1,-0.1,124.0
05d548d8,1,22,4,0,0,0,1.9,1.9,-0.9,-0.9,235.4
05f99a4a,1,7,2,0,0,0,0.7,0.7,0.3,0.3,112.7
070ec0b1,2,17,4,0,0,0,1.7,1.7,0.3,0.3,195.5
080440a4,8,44,16,1,0,0,3.8,3.8,4.2,4.2,712.8
08593525,0,6,1,0,0,0,0.2,0.2,-0.2,-0.2,157.8
088ca1bd,5,44,15,12,0,0,3.3,3.3,1.7,1.7,1051.6
096a77c4,0,4,0,2,0,0,0.6,0.6,-0.6,-0.6,89.2
099e666f,2,12,5,0,0,0,1.3,1.3,0.7,0.7,249.6
0a1cb833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a3d6d2b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a3f6cde,1,46,8,1,0,0,3.8,3.8,-2.8,-2.8,823.4
0b4f388a,8,45,18,0,0,1,10.4,9.6,-2.4,-1.6,558.0
0c61c77c,7,40,18,2,0,0,7.5,7.5,-0.5,-0.5,660.0
0cc5f4a5,0,3,0,0,0,0,0.6,0.6,-0.6,-0.6,50.4
0d55d942,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0db5d2c8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e0102eb,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,10.1
0e4fef6e,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,104.4
