id,GA,SoTA,Saves,W,D,L,CS,PKatt,PKA,PKsv,PKm
03df04ff,5,16,12,0,1,1,0,0,0,0,0
068830ca,18,50,32,1,1,4,0,3,3,0,0
110338ae,1,5,4,0,0,1,0,1,1,0,0
113fb4ea,7,12,5,1,0,2,0,0,0,0,0
1858bbf7,5,33,28,4,2,2,4,1,0,0,1
1c98558c,8,17,10,1,0,3,0,0,0,0,0
1caa93a5,9,24,16,3,4,1,1,0,0,0,0
1e064bfb,0,2,2,1,0,0,1,0,0,0,0
1e26e376,2,13,11,8,1,0,7,0,0,0,0
20b9f052,7,28,22,3,2,2,3,1,1,0,0
213cd822,10,25,15,0,3,3,0,2,2,0,0
22a94b80,4,14,10,1,1,2,1,3,2,0,1
22db7a5e,5,23,19,3,0,2,2,0,0,0,0
2628fd2b,2,6,4,1,0,1,1,0,0,0,0
27d902c8,6,15,9,0,1,1,0,0,0,0,0
28a65a2c,2,9,7,0,1,1,0,0,0,0,0
2bea06e0,2,4,2,0,0,1,0,0,0,0,0
30061f53,13,36,24,1,1,4,0,4,3,1,0
30223b33,2,6,5,0,2,0,0,0,0,0,0
30263816,1,2,1,0,1,0,0,0,0,0,0
31e3ab68,1,5,4,0,1,0,0,0,0,0,0
32e7ce92,11,25,14,1,0,4,0,0,0,0,0
3318286e,7,21,14,2,0,1,1,3,3,0,0
33887998,6,14,8,0,1,3,0,1,1,0,0
339fe0e8,7,12,5,1,0,3,0,1,1,0,0
34c3b935,11,28,17,4,1,1,1,2,1,0,1
3acadb7f,4,14,10,3,0,1,3,2,1,0,1
3d214e5f,11,29,18,2,4,2,3,3,3,0,0
4030c7ae,7,27,20,1,4,1,2,0,0,0,0
420c18a1,9,25,16,2,2,2,1,0,0,0,0
42ec696a,9,23,14,0,2,3,1,1,1,0,0
4b1793b0,5,9,4,0,1,1,0,1,1,0,0
4f8ce0e1,11,36,24,3,1,3,2,1,0,1,0
55bd7d45,13,42,29,1,2,4,1,2,2,0,0
595ccab1,1,3,2,0,1,0,0,0,0,0,0
5bfb7572,6,13,7,0,0,0,0,2,2,0,0
5e91ddf8,10,26,17,0,0,5,0,0,0,0,0
6bd05d38,0,4,4,1,0,0,1,0,0,0,0
6bfaecc4,1,5,4,1,0,0,0,0,0,0,0
6e240751,4,10,6,0,2,3,2,1,1,0,0
6fe5c35b,12,34,22,5,2,3,4,2,2,0,0
73683fa9,3,15,12,3,2,0,3,2,1,1,0
741275f5,1,3,2,0,0,0,0,0,0,0,0
74419746,4,10,7,3,0,1,2,1,0,0,1
74733221,1,3,2,1,0,1,1,0,0,0,0
7956236f,7,26,19,3,2,1,2,0,0,0,0
79b0d6a0,10,34,24,5,2,3,4,1,1,0,0
79c536d7,4,17,13,1,2,0,0,0,0,0,0
7b456af7,1,2,1,1,1,0,1,1,1,0,0
7b4de647,10,19,10,1,1,3,0,0,0,0,0
7ba6d84e,2,7,5,0,1,1,1,0,0,0,0
81b906e7,6,11,5,1,2,0,0,1,0,1,0
853b7c48,14,33,19,3,1,4,0,2,2,0,0
8870154f,1,4,3,0,0,1,0,1,1,0,0
88b748d2,13,38,25,1,0,5,0,0,0,0,0
8d957256,4,11,7,3,0,2,2,0,0,0,0
8f8c6934,4,8,5,2,0,2,2,0,0,0,0
903b6e8b,3,11,8,1,1,1,0,0,0,0,0
911680d8,1,4,3,1,0,0,0,0,0,0,0
94b3ccdb,6,15,10,0,0,3,0,0,0,0,0
98b94ef4,1,1,0,0,0,0,0,0,0,0,0
9dab6e3b,2,4,3,0,0,1,0,0,0,0,0
9fa26bc2,6,17,11,1,0,2,1,0,0,0,0
a04e2dd2,11,32,23,3,2,3,2,0,0,0,0
a56bd2ee,8,45,37,4,4,3,3,4,3,1,0
a70b8345,7,20,13,3,0,2,1,0,0,0,0
ad3389d5,5,18,13,4,0,1,1,0,0,0,0
b15780e3,2,7,5,0,0,1,0,0,0,0,0
b583aef5,16,50,35,5,1,4,3,2,2,0,0
b8798a46,4,11,7,2,0,1,1,0,0,0,0
bd3e08b6,4,7,3,0,0,1,0,0,0,0,0
c089980e,9,19,10,2,2,2,0,1,1,0,0
c3e39f12,8,28,19,4,2,1,1,2,1,1,0
c631f952,4,21,17,5,1,1,4,2,2,0,0
c89e8aae,7,13,6,2,2,1,1,0,0,0,0
c8a88acd,2,10,8,1,0,1,1,0,0,0,0
cac76a72,6,8,4,0,3,1,1,0,0,0,0
cc1a0c57,6,19,13,1,1,1,1,1,1,0,0
ce17b5eb,10,27,17,1,1,3,0,1,1,0,0
cf1c23d8,1,4,3,2,0,0,1,0,0,0,0
d436eb94,6,14,8,0,1,1,0,1,1,0,0
d97b252e,7,20,14,1,0,2,1,0,0,0,0
da8b19e2,0,0,0,1,0,0,1,0,0,0,0
db401046,6,20,13,3,0,2,2,2,1,1,0
e961d3ac,2,6,4,0,2,0,0,1,1,0,0
e9c0c1b2,1,1,0,1,0,0,0,0,0,0,0
eb2b33aa,7,17,10,0,4,1,1,0,0,0,0
ef3909cd,5,20,14,2,0,2,1,2,0,1,1
f352799f,5,8,4,0,1,1,0,0,0,0,0
f3a97d02,12,33,22,4,3,3,3,1,1,0,0
f42e9f3f,8,34,26,1,2,3,1,2,2,0,0
f63a8347,5,10,5,0,1,2,0,0,0,0,0
f6798fc3,6,31,24,8,1,1,6,3,2,1,0
f7b10c66,7,29,22,2,2,2,1,1,1,0,0
fd834d1d,2,6,4,1,0,0,0,0,0,0,0
