id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
114bbdee,Loïc Bade,fr FRA,DF,Rennes,21,2000,14,985,70,28.8,10.9,11,85,9,3,15,12,1.64,17,9,+8,+0.73,-0.53,16.7,13.4,+3.3,+0.30,-0.30,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,20,2001,24,1838,77,53.7,20.4,21,86,18,3,8,2,2.08,35,22,+13,+0.64,-0.05,31.6,22.2,+9.5,+0.46,-0.08,Matches
6a2b9aee,Youssouph Badji,sn SEN,"FW,MF",Brest,19,2001,9,135,15,3.9,1.5,1,71,0,8,8,8,0.33,2,3,-1,-0.67,-0.47,1.0,2.9,-1.9,-1.28,-0.98,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Angers,29,1992,29,1099,38,32.1,12.2,12,70,0,17,15,2,1.17,15,16,-1,-0.08,+0.31,16.3,14.1,+2.2,+0.18,+0.40,Matches
5065d67d,Dénys Bain,fr FRA,DF,Brest,28,1993,2,180,90,5.3,2.0,2,90,2,0,,17,0.00,2,6,-4,-2.00,-1.89,1.1,6.0,-4.9,-2.44,-2.22,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,19,2001,7,510,73,14.9,5.7,4,90,4,3,50,12,0.14,4,13,-9,-1.59,-0.78,5.2,9.5,-4.4,-0.78,-0.30,Matches
0af4dcf0,Cédric Bakambu,cd COD,FW,Marseille,30,1991,12,356,30,10.4,4.0,5,57,0,7,10,3,2.25,11,10,+1,+0.25,-0.45,8.6,3.5,+5.2,+1.31,+0.90,Matches
ee95585f,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,18,2002,4,307,77,9.0,3.4,4,77,2,0,,1,1.00,4,6,-2,-0.59,+0.37,2.9,3.6,-0.7,-0.19,+0.36,Matches
2b5a35e5,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,18,2002,5,43,9,1.3,0.5,0,,0,5,9,4,1.40,0,2,-2,-4.19,-3.20,0.3,1.6,-1.3,-2.37,-1.82,Matches
a30cb0d4,Ibrahima Baldé,fr FRA,"FW,MF",Lens,18,2003,4,58,15,1.7,0.6,0,,0,4,15,9,0.75,1,1,0,0.00,-0.37,0.7,0.5,+0.1,+0.21,+0.01,Matches
a1390d2f,Carlos Baleba,cm CMR,MF,Lille,17,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,Marseille,22,1999,17,950,56,27.8,10.6,10,88,7,7,11,8,2.29,21,11,+10,+0.95,+0.40,15.6,10.7,+4.9,+0.46,-0.06,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,31,1990,10,458,46,13.4,5.1,4,88,3,6,18,13,1.20,4,9,-5,-0.98,-0.80,4.6,10.5,-5.9,-1.16,-1.23,Matches
b2bd0f6c,Jonathan Bamba,fr FRA,"MF,FW",Lille,25,1996,31,2428,78,71.0,27.0,28,83,10,3,31,0,1.35,31,31,0,0.00,0.00,34.0,26.3,+7.7,+0.29,+0.02,Matches
d4fa7d01,Robson Bambu,br BRA,DF,Nice,23,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
be47b750,Simon Banza,fr FRA,FW,Lens,24,1996,4,124,31,3.6,1.4,1,64,0,3,20,0,1.50,4,1,+3,+2.18,+1.88,2.1,0.7,+1.4,+1.02,+0.86,Matches
0557ff4f,Danilo Barbosa,br BRA,DF,Nice,25,1996,1,90,90,2.6,1.0,1,90,1,0,,8,1.00,0,0,0,0.00,-0.43,0.2,0.8,-0.6,-0.60,-0.97,Matches
a0d55a09,Bradley Barcola,fr FRA,"FW,MF",Lyon,18,2002,11,263,24,7.7,2.9,2,70,0,9,14,8,1.82,11,5,+6,+2.05,+1.80,8.9,7.6,+1.3,+0.44,+0.13,Matches
ab4cf67e,Malcolm Barcola,tg TOG,GK,Lyon,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1ddbc7ca,Melvin Bard,fr FRA,DF,Nice,20,2000,33,2589,78,75.7,28.8,30,85,23,3,16,2,1.67,38,28,+10,+0.35,-0.30,42.3,34.0,+8.4,+0.29,-0.22,Matches
5475a510,Gabriel Bares,ch SUI,MF,Montpellier,20,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
9e03d22e,Yacouba Barry,fr FRA,MF,Lens,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
0d836298,Teddy Bartouche,fr FRA,GK,Lorient,24,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
80556f08,Toma Bašić,hr CRO,MF,Bordeaux,24,1996,3,209,70,6.1,2.3,3,70,0,0,,0,0.67,3,3,0,0.00,+1.09,1.3,3.5,-2.3,-0.98,-0.43,Matches
ced1d98f,Amine Bassi,fr FRA,"MF,FW",Metz,23,1997,5,184,37,5.4,2.0,2,68,0,3,16,13,0.80,1,3,-2,-0.98,-0.09,1.5,3.1,-1.6,-0.80,+0.08,Matches
2515040a,Paul Baysse,fr FRA,"MF,DF",Bordeaux,33,1988,2,11,6,0.3,0.1,0,,0,2,6,7,2.00,0,0,0,0.00,+1.03,0.0,0.4,-0.4,-2.99,-2.42,Matches
b81610df,Joffrey Bazié,bf BFA,FW,Lille,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1a248246,Youcef Belaïli,dz ALG,"MF,FW",Brest,29,1992,13,825,63,24.1,9.2,11,68,1,2,38,1,0.85,15,16,-1,-0.11,+0.13,12.7,14.0,-1.3,-0.14,+0.26,Matches
2b1bed19,Haris Belkebla,dz ALG,MF,Brest,27,1994,31,2310,75,67.5,25.7,26,84,19,5,24,3,1.29,32,37,-5,-0.19,+0.05,24.9,39.9,-14.9,-0.58,-0.75,Matches
e21d1928,Yassin Belkhdim,fr FRA,MF,Angers,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
0595569d,Alaa Bellaarouch,ma MAR,GK,Strasbourg,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
789ecf7d,Yuliwes Bellache,fr FRA,MF,Clermont Foot,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
e3756e72,Raoul Bellanova,it ITA,"DF,MF",Bordeaux,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
10f0fdd3,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23,1998,36,2332,65,68.2,25.9,26,83,14,10,19,0,1.67,35,31,+4,+0.15,-0.92,35.5,30.6,+4.9,+0.19,-0.41,Matches
c678ddd7,Jeanöel Belocian,fr FRA,DF,Rennes,16,2005,1,12,12,0.4,0.1,0,,0,1,12,10,3.00,0,1,-1,-7.50,-8.64,0.0,0.7,-0.7,-5.15,-5.69,Matches
74dc806c,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,34,1987,7,314,45,9.2,3.5,4,66,0,3,17,2,1.29,4,6,-2,-0.57,-0.63,4.5,6.7,-2.2,-0.63,-1.00,Matches
1f6298f2,Salim Ben Seghir,fr FRA,MF,Marseille,18,2003,1,1,1,0.0,0.0,0,,0,1,1,15,3.00,0,0,0,0.00,-0.66,0.2,0.0,+0.1,+11.78,+11.28,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Monaco,30,1990,37,2529,68,73.9,28.1,29,79,7,8,29,0,1.84,50,28,+22,+0.78,+0.48,42.9,29.2,+13.6,+0.49,-0.05,Matches
bef0a7ac,Darío Benedetto,ar ARG,"FW,MF",Marseille,31,1990,2,54,27,1.6,0.6,0,,0,2,27,0,2.00,3,0,+3,+5.00,+4.41,1.0,0.2,+0.8,+1.40,+0.91,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,28,1993,37,3330,90,97.4,37.0,37,90,37,0,,0,1.81,52,35,+17,+0.46,+1.46,54.6,40.9,+13.7,+0.37,+0.95,Matches
f5b6fb78,Loris Benito,ch SUI,DF,Bordeaux,29,1992,1,61,61,1.8,0.7,1,61,0,0,,1,0.00,0,0,0,0.00,+1.04,0.6,1.7,-1.1,-1.63,-1.07,Matches
3189f61a,Nabil Bentaleb,dz ALG,MF,Angers,26,1994,18,1515,84,44.3,16.8,18,84,10,0,,0,0.89,16,24,-8,-0.48,-0.33,18.2,23.3,-5.1,-0.30,-0.37,Matches
6dcca77f,Aylan Benyahia,fr FRA,FW,Marseille,16,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
e4114f5d,Patrick Berg,no NOR,MF,Lens,23,1997,14,307,22,9.0,3.4,2,76,1,12,13,4,2.00,6,2,+4,+1.17,+0.88,3.7,2.1,+1.7,+0.49,+0.32,Matches
0b2c9aec,Mitchell van Bergen,nl NED,"FW,MF",Reims,21,1999,20,983,49,28.7,10.9,11,61,0,9,35,5,1.15,9,11,-2,-0.18,-0.22,9.6,11.9,-2.2,-0.20,+0.04,Matches
d5575935,Valon Berisha,xk KVX,"MF,FW",Reims,28,1993,13,455,35,13.3,5.1,5,47,0,8,27,8,0.92,2,5,-3,-0.59,-0.65,3.6,8.1,-4.5,-0.89,-0.76,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,24,1997,13,1170,90,34.2,13.0,13,90,13,0,,0,1.31,19,19,0,0.00,+0.44,15.3,14.5,+0.7,+0.06,+0.23,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Saint-Étienne,24,1997,19,1710,90,50.0,19.0,19,90,19,0,,0,1.05,25,37,-12,-0.63,+0.58,19.9,29.3,-9.4,-0.49,+0.06,Matches
433dc9a2,Juan Bernat,es ESP,"DF,MF",Paris S-G,28,1993,15,958,64,28.0,10.6,12,76,3,3,15,7,2.33,23,10,+13,+1.22,-0.28,22.2,11.7,+10.5,+0.99,+0.02,Matches
380a15e2,Dimitry Bertaud,fr FRA,GK,Montpellier,23,1998,11,833,76,24.4,9.3,9,90,9,2,12,25,0.82,14,20,-6,-0.65,-0.44,12.8,15.1,-2.4,-0.25,+0.17,Matches
169ea6ed,Ugo Bertelli,fr FRA,MF,Marseille,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
03e91055,Jason Berthomier,fr FRA,MF,Clermont Foot,31,1990,29,1732,60,50.6,19.2,22,72,2,7,20,1,0.83,19,30,-11,-0.57,+0.49,22.0,24.1,-2.1,-0.11,+0.20,Matches
4e9957ff,Loïc Bessile,tg TOG,DF,Bordeaux,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
de40e38c,Giulian Biancone,fr FRA,"DF,MF",Troyes,21,2000,33,2292,69,67.0,25.5,26,83,18,7,21,0,1.03,27,33,-6,-0.24,+0.56,27.1,33.9,-6.8,-0.27,+0.10,Matches
d37aab95,José Bica,pt POR,FW,Lille,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Reims,19,2001,21,1194,57,34.9,13.3,15,71,2,6,22,0,1.29,17,14,+3,+0.23,+0.39,12.4,16.7,-4.2,-0.32,-0.14,Matches
a3e1d20d,Jean-Claude Billong,cm CMR,DF,Clermont Foot,27,1993,15,980,65,28.7,10.9,10,90,9,5,16,10,0.40,10,28,-18,-1.65,-1.17,11.9,14.5,-2.6,-0.24,-0.04,Matches
0f697e02,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,18,2002,1,11,11,0.3,0.1,0,,0,1,11,4,3.00,0,0,0,0.00,-1.43,0.0,0.0,0.0,0.00,-0.97,Matches
3d214e5f,Marco Bizot,nl NED,GK,Brest,30,1991,38,3420,90,100.0,38.0,38,90,38,0,,0,1.26,49,57,-8,-0.21,,43.4,56.3,-12.8,-0.34,,Matches
6191093d,Ludovic Blas,fr FRA,"MF,FW",Nantes,23,1997,35,2961,85,86.6,32.9,35,85,18,0,,0,1.46,48,41,+7,+0.21,+0.21,39.3,44.1,-4.7,-0.14,+0.33,Matches
5b479568,Myron Boadu,nl NED,FW,Monaco,20,2001,31,960,31,28.1,10.7,7,62,0,24,22,1,1.87,18,16,+2,+0.19,-0.65,16.4,13.7,+2.7,+0.26,-0.34,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,Lyon,32,1988,24,1622,68,47.4,18.0,19,79,9,5,26,4,1.75,33,28,+5,+0.28,-0.22,33.6,29.5,+4.0,+0.22,-0.19,Matches
7d937aa1,Antonin Bobichon,fr FRA,"MF,FW",Angers,25,1995,4,38,10,1.1,0.4,0,,0,4,10,7,1.50,1,1,0,0.00,+0.29,0.5,1.1,-0.6,-1.46,-1.38,Matches
f6496133,Quentin Boisgard,fr FRA,"MF,FW",Lorient,24,1997,25,958,38,28.0,10.6,9,66,1,16,23,9,0.76,9,21,-12,-1.13,-0.54,11.7,13.7,-2.0,-0.19,+0.08,Matches
c54b567f,Baptiste Boit,fr FRA,DF,Clermont Foot,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
bbdd999a,Charles Boli,fr FRA,"MF,DF",Lens,22,1998,4,32,8,0.9,0.4,0,,0,4,8,9,0.00,0,0,0,0.00,-0.37,0.3,0.5,-0.2,-0.58,-0.79,Matches
8b8b1cc6,Calvin Bombo,cf CTA,MF,Troyes,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
741275f5,Pépé Bonet,fr FRA,GK,Rennes,18,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
262ff8f7,Noam Bonnet,fr FRA,MF,Lyon,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
0df854bb,Kayne Bonnevie,fr FRA,GK,Lyon,20,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
ccce7025,Sven Botman,nl NED,DF,Lille,21,2000,25,2250,90,65.8,25.0,25,90,25,0,,1,1.60,33,33,0,0.00,0.00,30.8,28.3,+2.5,+0.10,-0.53,Matches
0b0cbe5b,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,26,1994,34,2436,72,71.2,27.1,28,80,12,6,33,0,0.85,33,62,-29,-1.07,-0.52,27.2,44.0,-16.8,-0.62,-0.34,Matches
f9d5908e,Hicham Boudaoui,dz ALG,MF,Nice,21,1999,29,1621,56,47.4,18.0,21,71,3,8,17,5,2.00,25,15,+10,+0.56,+0.26,24.8,23.4,+1.4,+0.08,-0.51,Matches
1001ae82,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,31,1990,30,2252,75,65.8,25.0,27,81,11,3,20,1,0.97,29,50,-21,-0.84,+0.24,23.7,36.0,-12.3,-0.49,+0.09,Matches
b0c71810,Sofiane Boufal,ma MAR,"FW,MF",Angers,27,1993,29,2330,80,68.1,25.9,28,82,13,1,24,0,1.00,29,42,-13,-0.50,-0.67,30.7,34.2,-3.5,-0.13,-0.13,Matches
a0791826,Farid Boulaya,dz ALG,"MF,FW",Metz,28,1993,24,1526,64,44.6,17.0,18,75,7,6,31,4,0.83,16,34,-18,-1.06,-0.30,13.6,26.9,-13.4,-0.79,+0.16,Matches
02e63f80,Teddy Boulhendi,fr FRA,GK,Nice,20,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
62e02107,Ismaëlben Boura,fr FRA,DF,Lens,20,2000,5,95,19,2.8,1.1,1,90,1,4,1,4,1.80,2,1,+1,+0.95,+0.60,2.5,0.7,+1.8,+1.68,+1.53,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,"FW,MF",Rennes,27,1994,38,3193,84,93.4,35.5,38,84,15,0,,0,1.74,70,34,+36,+1.01,-1.36,56.7,37.7,+19.0,+0.54,+0.22,Matches
5c7895a0,Redwan Bourles,fr FRA,"MF,FW",Lorient,18,2003,4,16,4,0.5,0.2,0,,0,4,4,9,1.00,1,0,+1,+5.63,+6.39,0.6,0.6,0.0,+0.08,+0.32,Matches
d0014c41,Julien Boyer,fr FRA,DF,Clermont Foot,23,1998,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
8bbe2df5,Domagoj Bradarić,hr CRO,DF,Lille,21,1999,15,417,28,12.2,4.6,2,90,2,13,18,16,1.40,7,6,+1,+0.22,+0.25,8.1,5.2,+2.9,+0.62,+0.38,Matches
02bcaf8e,Bilal Brahimi,dz ALG,MF,Nice,21,2000,11,378,34,11.1,4.2,2,75,0,9,25,4,1.45,9,6,+3,+0.71,+0.33,7.5,7.1,+0.5,+0.11,-0.27,Matches
02bcaf8e,Bilal Brahimi,dz ALG,FW,Angers,21,2000,9,338,38,9.9,3.8,3,78,1,6,17,1,1.11,4,5,-1,-0.27,+0.03,4.7,5.2,-0.4,-0.12,-0.03,Matches
02bcaf8e,Bilal Brahimi,dz ALG,FW,Reims,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
5b146df3,Lilian Brassier,fr FRA,DF,Brest,21,1999,31,2263,73,66.2,25.1,23,90,23,8,24,6,1.26,34,41,-7,-0.28,-0.20,28.8,35.1,-6.3,-0.25,+0.26,Matches
f83c8d6c,Jimmy Briand,fr FRA,"FW,MF",Bordeaux,35,1985,17,226,13,6.6,2.5,1,62,0,16,10,8,0.88,6,2,+4,+1.59,+2.80,6.4,5.4,+1.0,+0.41,+1.06,Matches
edd81e2a,Dylan Bronn,tn TUN,DF,Metz,26,1995,30,2545,85,74.4,28.3,28,90,27,2,13,0,0.80,28,55,-27,-0.95,-0.23,21.8,45.9,-24.1,-0.85,+0.09,Matches
eab85789,Osman Bukari,gh GHA,"FW,MF",Nantes,22,1998,24,1012,42,29.6,11.2,10,67,0,14,25,9,1.25,20,17,+3,+0.27,+0.12,14.6,19.4,-4.8,-0.43,-0.34,Matches
7b082ec2,Maxime Busi,be BEL,DF,Reims,21,1999,18,1296,72,37.9,14.4,13,86,10,5,35,1,1.28,15,19,-4,-0.28,-0.40,14.9,19.5,-4.6,-0.32,-0.15,Matches
49712367,Oriol Busquets,es ESP,MF,Clermont Foot,22,1999,9,201,22,5.9,2.2,2,65,0,7,10,18,0.44,0,6,-6,-2.69,-1.99,1.8,3.7,-1.9,-0.87,-0.70,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Nice,21,1999,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,1,-1,-1.00,-1.46,1.0,1.5,-0.6,-0.58,-0.95,Matches
148e136f,Rémy Cabella,fr FRA,"MF,FW",Montpellier,31,1990,5,313,63,9.2,3.5,3,84,1,2,31,0,0.40,4,8,-4,-1.15,-0.92,5.2,6.0,-0.7,-0.21,+0.18,Matches
46359159,Jimmy Cabot,fr FRA,DF,Angers,27,1994,24,2008,84,58.7,22.3,24,84,20,0,,0,1.21,29,27,+2,+0.09,+0.92,27.4,26.4,+1.1,+0.05,+0.34,Matches
0118c54c,Anthony Caci,fr FRA,DF,Strasbourg,24,1997,37,2395,65,70.0,26.6,26,85,19,11,16,0,1.68,39,24,+15,+0.56,+0.39,38.6,28.9,+9.7,+0.36,+0.15,Matches
2a657da0,Mathieu Cafaro,fr FRA,"MF,FW",Reims,24,1997,4,192,48,5.6,2.1,3,53,0,1,34,3,1.00,3,4,-1,-0.47,-0.47,1.5,3.7,-2.1,-1.01,-0.82,Matches
677ee102,Yannick Cahuzac,fr FRA,MF,Lens,36,1985,17,618,36,18.1,6.9,6,85,2,11,10,19,1.67,14,15,-1,-0.15,-0.63,10.2,8.6,+1.5,+0.22,+0.03,Matches
5ee6e943,Marc-Aurèle Caillard,fr FRA,GK,Metz,27,1994,19,1542,81,45.1,17.1,17,90,17,2,6,15,0.89,16,30,-14,-0.82,+0.14,12.9,31.1,-18.2,-1.06,-0.34,Matches
928a4a61,Jens Cajuste,se SWE,"MF,FW",Reims,21,1999,8,364,46,10.6,4.0,4,64,0,4,28,0,0.63,4,8,-4,-0.99,-1.08,6.1,5.4,+0.6,+0.16,+0.43,Matches
